# Created by WEAP: 4/20/2021 7:22:51 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_inmcm4_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2007 - December 2099 (1,116 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_N Umpqua (63,455 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (12,215 ha),  1000 - 2000 m (50,550 ha),  2000 - 3000 m (690 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2007, 1, 0.6072, -1.197, -4.625, 154.6, 187.7, 177.7
2007, 2, 1.995, -0.1394, -3.729, 156.7, 190.1, 185
2007, 3, 4.431, 2.371, -1.391, 248.4, 270.6, 250.7
2007, 4, 8.077, 5.83, 1.975, 150.2, 156.6, 149.7
2007, 5, 10.15, 7.81, 3.978, 126.7, 139.4, 119.9
2007, 6, 15.45, 13.39, 9.457, 58.54, 60.69, 53.44
2007, 7, 19.27, 17.36, 14, 58.74, 57.39, 49.66
2007, 8, 21.2, 19.35, 16.09, 22.28, 31.01, 30.39
2007, 9, 15.58, 13.61, 10.19, 68.44, 75.04, 64.47
2007, 10, 10.38, 8.641, 5.593, 61.09, 66.51, 61.51
2007, 11, 4.911, 3.207, -0.09523, 73.18, 77.49, 69.31
2007, 12, 0.5298, -1.071, -4.25, 351.2, 393.5, 367.6
2008, 1, 0.2853, -1.57, -5.082, 248.4, 270.8, 253.2
2008, 2, 3.592, 1.589, -2.166, 245.2, 258.7, 252.4
2008, 3, 3.97, 1.648, -2.278, 264.9, 290.5, 269
2008, 4, 6.267, 3.949, 0.1175, 71.52, 79.87, 76.09
2008, 5, 11.71, 9.379, 5.649, 47, 54.49, 48.48
2008, 6, 13.23, 10.9, 7.104, 49.02, 48.4, 40.03
2008, 7, 19.19, 17.15, 13.79, 25.27, 25.09, 20.56
2008, 8, 19.7, 17.83, 14.55, 18.42, 22.62, 20.91
2008, 9, 15.09, 13.06, 9.645, 33.99, 36.3, 33.78
2008, 10, 10.61, 9.084, 5.982, 46.66, 48.34, 38.81
2008, 11, 4.595, 2.864, -0.3557, 198.6, 210.3, 197.3
2008, 12, -0.669, -2.318, -5.581, 78.15, 90.92, 84.24
2009, 1, 1.086, -0.8025, -4.43, 244, 264.8, 261.9
2009, 2, 2.24, -0.08809, -3.95, 327.6, 342.6, 311.1
2009, 3, 3.42, 1.23, -2.645, 110.7, 115.6, 117.4
2009, 4, 9.362, 7.121, 3.461, 83.47, 89.15, 79.85
2009, 5, 11.3, 8.911, 5.155, 46.42, 50.11, 43.96
