# Created by WEAP: 4/20/2021 7:20:12 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_inmcm4_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2007 - December 2099 (1,116 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Lwr Lewis (36,689 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (34,563 ha),  1000 - 2000 m (2,126 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2007, 1, 2.09, -1.186, 668.9, 743
2007, 2, 1.192, -1.97, 328.3, 372
2007, 3, 5.65, 2.626, 378.1, 387.5
2007, 4, 8.318, 5.537, 297.9, 339.1
2007, 5, 10.47, 7.995, 186.8, 203.7
2007, 6, 15.5, 13.24, 230.4, 232.4
2007, 7, 16.83, 14.48, 81, 73.65
2007, 8, 19.5, 17.45, 31.27, 35.91
2007, 9, 15.27, 12.47, 269.7, 256.5
2007, 10, 10.46, 8.005, 233.7, 231.5
2007, 11, 6.45, 3.474, 404.2, 418.8
2007, 12, 2.007, -1.184, 487, 567.7
2008, 1, 0.847, -2.339, 757.2, 789.5
2008, 2, 3.479, 0.4106, 604.6, 667.8
2008, 3, 4.089, 1.16, 665.7, 722.2
2008, 4, 6.177, 3.426, 235.1, 235.6
2008, 5, 11.41, 8.736, 134.9, 155.9
2008, 6, 11.61, 9.012, 67.91, 72.49
2008, 7, 15.88, 13.51, 49.72, 50.11
2008, 8, 17.51, 15.34, 11.72, 12.02
2008, 9, 13.54, 10.97, 110, 98.48
2008, 10, 10.93, 8.212, 217.3, 212.6
2008, 11, 6.284, 3.368, 465.9, 527
2008, 12, 0.3361, -2.749, 236, 251.5
2009, 1, 1.509, -1.545, 347.8, 380.1
2009, 2, 2.435, -0.8207, 610.1, 670.4
2009, 3, 4.69, 1.608, 144.5, 145.2
2009, 4, 8.529, 5.878, 170.9, 170.4
2009, 5, 10.41, 7.888, 137.3, 148.3
2009, 6, 14.41, 12.08, 96.17, 84.62
2009, 7, 17.14, 14.81, 32.41, 27.93
2009, 8, 18.88, 16.73, 54, 52.04
2009, 9, 17.53, 15.2, 64.11, 59.87
2009, 10, 10.37, 7.532, 204.5, 205
2009, 11, -0.03393, -3.214, 348.1, 370.4
2009, 12, 1.159, -1.898, 524.9, 547.7
2010, 1, 0.9184, -2.191, 534.4, 587.6
2010, 2, 3.966, 0.4898, 505, 549.4
2010, 3, 7.091, 4.11, 144.7, 161.1
2010, 4, 9.396, 6.681, 195.5, 214.2
2010, 5, 13.09, 10.54, 239.4, 245.7
2010, 6, 14.91, 12.51, 66.34, 62.26
2010, 7, 18.01, 15.65, 35.64, 38.16
