$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1929-09-01,190
1929-09-02,190
1929-09-03,190
1929-09-04,190
1929-09-05,190
1929-09-06,187
1929-09-07,186
1929-09-08,184
1929-09-09,183
1929-09-10,182
1929-09-11,180
1929-09-12,179
1929-09-13,174
1929-09-14,168
1929-09-15,168
1929-09-16,168
1929-09-17,168
1929-09-18,162
1929-09-19,158
1929-09-20,158
1929-09-21,158
1929-09-22,158
1929-09-23,162
1929-09-24,162
1929-09-25,165
1929-09-26,172
1929-09-27,172
1929-09-28,168
1929-09-29,170
1929-09-30,172
1929-10-01,162
1929-10-02,165
1929-10-03,165
1929-10-04,165
1929-10-05,158
1929-10-06,158
1929-10-07,158
1929-10-08,158
1929-10-09,165
1929-10-10,177
1929-10-11,177
1929-10-12,177
1929-10-13,179
1929-10-14,181
1929-10-15,181
1929-10-16,181
1929-10-17,181
1929-10-18,181
1929-10-19,189
1929-10-20,189
1929-10-21,189
1929-10-22,205
1929-10-23,205
1929-10-24,205
1929-10-25,201
1929-10-26,197
1929-10-27,197
1929-10-28,201
1929-10-29,205
1929-10-30,228
1929-10-31,232
1929-11-01,228
1929-11-02,223
1929-11-03,223
1929-11-04,270
1929-11-05,255
1929-11-06,250
1929-11-07,232
1929-11-08,228
1929-11-09,223
1929-11-10,218
1929-11-11,210
1929-11-12,197
1929-11-13,185
1929-11-14,170
1929-11-15,180
1929-11-16,197
1929-11-17,201
1929-11-18,197
1929-11-19,180
1929-11-20,180
1929-11-21,180
1929-11-22,180
1929-11-23,180
1929-11-24,180
1929-11-25,180
1929-11-26,180
1929-11-27,180
1929-11-28,180
1929-11-29,180
1929-11-30,185
1929-12-01,185
1929-12-02,158
1929-12-03,130
1929-12-04,124
1929-12-05,140
1929-12-06,140
1929-12-07,140
1929-12-08,140
1929-12-09,140
1929-12-10,140
1929-12-11,140
1929-12-12,140
1929-12-13,140
1929-12-14,140
1929-12-15,140
1929-12-16,169
1929-12-17,181
1929-12-18,173
1929-12-19,173
1929-12-20,169
1929-12-21,169
1929-12-22,173
1929-12-23,173
1929-12-24,173
1929-12-25,177
1929-12-26,177
1929-12-27,173
1929-12-28,140
1929-12-29,148
1929-12-30,137
1929-12-31,140
1930-01-01,90
1930-01-02,90
1930-01-03,90
1930-01-04,90
1930-01-05,90
1930-01-06,90
1930-01-07,90
1930-01-08,90
1930-01-09,90
1930-01-10,90
1930-01-11,70
1930-01-12,70
1930-01-13,70
1930-01-14,70
1930-01-15,70
1930-01-16,70
1930-01-17,70
1930-01-18,70
1930-01-19,70
1930-01-20,70
1930-01-21,70
1930-01-22,70
1930-01-23,70
1930-01-24,70
1930-01-25,70
1930-01-26,70
1930-01-27,70
1930-01-28,70
1930-01-29,70
1930-01-30,70
1930-01-31,70
1930-02-01,80
1930-02-02,80
1930-02-03,80
1930-02-04,80
1930-02-05,80
1930-02-06,80
1930-02-07,80
1930-02-08,80
1930-02-09,80
1930-02-10,80
1930-02-11,90
1930-02-12,90
1930-02-13,90
1930-02-14,90
1930-02-15,90
1930-02-16,90
1930-02-17,90
1930-02-18,90
1930-02-19,90
