$DateFormat=yyyy-mm-dd,#Daily_mean_discharge_cfs
1907-02-12,6190
1907-02-13,6190
1907-02-14,6190
1907-02-15,6190
1907-02-16,6190
1907-02-17,6190
1907-02-18,5890
1907-02-19,5890
1907-02-20,5890
1907-02-21,5890
1907-02-22,5890
1907-02-23,5890
1907-02-24,5890
1907-02-25,5600
1907-02-26,5600
1907-02-27,5320
1907-02-28,5320
1907-03-01,5320
1907-03-02,5320
1907-03-03,5600
1907-03-04,5600
1907-03-05,5890
1907-03-06,6190
1907-03-07,6190
1907-03-08,5890
1907-03-09,5890
1907-03-10,5600
1907-03-11,5600
1907-03-12,5600
1907-03-13,5320
1907-03-14,5320
1907-03-15,5320
1907-03-16,5600
1907-03-17,5600
1907-03-18,5890
1907-03-19,6510
1907-03-20,7210
1907-03-21,8370
1907-03-22,9590
1907-03-23,10900
1907-03-24,11300
1907-03-25,10900
1907-03-26,10000
1907-03-27,9590
1907-03-28,9180
1907-03-29,8770
1907-03-30,8370
1907-03-31,8370
1907-04-01,7970
1907-04-02,7970
1907-04-03,7970
1907-04-04,8370
1907-04-05,8770
1907-04-06,9180
1907-04-07,9590
1907-04-08,9590
1907-04-09,9590
1907-04-10,10000
1907-04-11,13900
1907-04-12,13900
1907-04-13,13900
1907-04-14,15700
1907-04-15,16200
1907-04-16,18500
1907-04-17,18500
1907-04-18,19000
1907-04-19,20500
1907-04-20,19000
1907-04-21,17500
1907-04-22,16600
1907-04-23,15700
1907-04-24,15300
1907-04-25,15300
1907-04-26,15700
1907-04-27,15700
1907-04-28,15300
1907-04-29,15300
1907-04-30,15700
1907-05-01,15700
1907-05-02,15700
1907-05-03,16200
1907-05-04,15700
1907-05-05,16200
1907-05-06,16200
1907-05-07,17100
1907-05-08,17500
1907-05-09,18000
1907-05-10,18000
1907-05-11,19500
1907-05-12,21500
1907-05-13,23000
1907-05-14,25700
1907-05-15,24600
1907-05-16,23000
1907-05-17,22000
1907-05-18,23500
1907-05-19,25700
1907-05-20,26800
1907-05-21,29000
1907-05-22,30700
1907-05-23,31900
1907-05-24,32400
1907-05-25,32400
1907-05-26,33000
1907-05-27,32400
1907-05-28,30100
1907-05-29,27300
1907-05-30,25700
1907-05-31,24600
1907-06-01,24100
1907-06-02,25700
1907-06-03,27900
1907-06-04,27900
1907-06-05,28500
1907-06-06,28500
1907-06-07,30100
1907-06-08,31900
1907-06-09,33600
1907-06-10,34200
1907-06-11,34800
1907-06-12,35300
1907-06-13,34200
1907-06-14,33600
1907-06-15,34200
1907-06-16,33600
1907-06-17,33000
1907-06-18,30700
1907-06-19,28500
1907-06-20,26800
1907-06-21,27300
1907-06-22,28500
1907-06-23,29600
1907-06-24,30700
1907-06-25,30700
1907-06-26,30100
1907-06-27,29600
1907-06-28,28500
1907-06-29,27900
1907-06-30,27900
1907-07-01,28500
1907-07-02,28500
1907-07-03,28500
1907-07-04,28500
1907-07-05,28500
1907-07-06,29600
1907-07-07,30100
1907-07-08,30700
1907-07-09,30700
1907-07-10,30100
1907-07-11,29600
1907-07-12,28500
1907-07-13,27300
1907-07-14,26800
1907-07-15,25700
1907-07-16,25100
1907-07-17,24600
1907-07-18,24100
1907-07-19,22000
1907-07-20,20000
1907-07-21,19500
1907-07-22,19500
1907-07-23,19500
1907-07-24,19000
1907-07-25,18500
1907-07-26,17500
1907-07-27,17100
1907-07-28,17100
1907-07-29,16600
1907-07-30,15700
1907-07-31,14800
1907-08-01,13900
1907-08-02,13000
1907-08-03,13000
1907-08-04,12600
1907-08-05,12600
1907-08-06,12600
1907-08-07,12200
1907-08-08,11700
1907-08-09,10900
1907-08-10,10400
1907-08-11,10000
1907-08-12,9590
1907-08-13,8770
1907-08-14,7970
1907-08-15,7210
1907-08-16,6850
1907-08-17,6510
1907-08-18,6190
1907-08-19,5890
1907-08-20,5890
1907-08-21,5600
1907-08-22,5600
1907-08-23,5320
1907-08-24,5310
1907-08-25,5600
1907-08-26,5600
1907-08-27,6190
1907-08-28,6850
1907-08-29,7590
1907-08-30,8370
1907-08-31,8770
1907-09-01,8770
1907-09-02,8370
1907-09-03,8370
1907-09-04,7970
1907-09-05,7970
1907-09-06,7590
1907-09-07,7590
1907-09-08,7970
1907-09-09,8370
1907-09-10,7970
1907-09-11,7210
1907-09-12,6850
1907-09-13,6850
1907-09-14,6850
1907-09-15,6850
1907-09-16,6510
1907-09-17,6190
1907-09-18,5890
1907-09-19,5890
1907-09-20,5890
1907-09-21,5890
1907-09-22,5890
1907-09-23,5890
1907-09-24,5890
1907-09-25,5890
1907-09-26,5890
1907-09-27,6190
1907-09-28,6190
1907-09-29,6510
1907-09-30,6510
1907-10-01,6510
1907-10-02,6510
1907-10-03,6510
1907-10-04,6850
1907-10-05,6850
1907-10-06,7210
1907-10-07,6850
1907-10-08,6850
1907-10-09,6850
1907-10-10,6850
1907-10-11,6850
1907-10-12,6850
1907-10-13,7210
1907-10-14,7590
1907-10-15,8370
1907-10-16,8770
1907-10-17,8370
1907-10-18,8370
1907-10-19,8370
1907-10-20,7970
1907-10-21,7970
1907-10-22,7970
1907-10-23,7970
1907-10-24,7590
1907-10-25,7590
1907-10-26,7590
1907-10-27,7590
1907-10-28,7590
1907-10-29,7590
1907-10-30,7970
1907-10-31,7970
1907-11-01,7970
1907-11-02,7970
1907-11-03,7970
1907-11-04,7970
1907-11-05,7970
