$DateFormat=yyy-mm-dd
2011-10-26,3600
2011-10-27,3730
2011-10-28,3520
2011-10-29,3150
2011-10-30,3010
2011-10-31,3090
2011-11-01,3020
2011-11-02,3120
2011-11-03,3400
2011-11-04,3110
2011-11-05,2870
2011-11-06,2320
2011-11-07,2560
2011-11-08,2480
2011-11-09,2710
2011-11-10,2460
2011-11-11,2490
2011-11-12,2310
2011-11-13,2340
2011-11-14,2560
2011-11-15,2910
2011-11-16,2980
2011-11-17,2720
2011-11-18,2260
2011-11-19,2380
2011-11-20,1940
2011-11-21,2290
2011-11-22,2330
2011-11-23,2210
2011-11-24,1690
2011-11-25,2270
2011-11-26,2220
2011-11-27,2180
2011-11-28,2510
2011-11-29,2930
2011-11-30,2960
2011-12-01,2900
2011-12-02,3060
2011-12-03,2720
2011-12-04,2210
2011-12-05,2400
2011-12-06,2820
2011-12-07,2820
2011-12-08,2830
2011-12-09,2740
2011-12-10,2660
2011-12-11,2020
2011-12-12,1900
2011-12-13,1420
2011-12-14,1070
2011-12-15,1230
2011-12-16,1290
2011-12-17,1260
2011-12-18,1170
2011-12-19,1310
2011-12-20,1460
2011-12-21,1760
2011-12-22,1490
2011-12-23,1460
2011-12-24,916
2011-12-25,592
2011-12-26,1470
2011-12-27,2080
2011-12-28,2170
2011-12-29,2360
2011-12-30,2210
2011-12-31,1240
2012-01-01,866
2012-01-02,1760
2012-01-03,2310
2012-01-04,2460
2012-01-05,2400
2012-01-06,2300
2012-01-07,2240
2012-01-08,1590
2012-01-09,1820
2012-01-10,2200
2012-01-11,2320
2012-01-12,2200
2012-01-13,2530
2012-01-14,2440
2012-01-15,2010
2012-01-16,2290
2012-01-17,2370
2012-01-18,2660
2012-01-19,2640
2012-01-20,2870
2012-01-21,2410
2012-01-22,2080
2012-01-23,2320
2012-01-24,2500
2012-01-25,2790
2012-01-26,3000
2012-01-27,2890
2012-01-28,2700
2012-01-29,2150
2012-01-30,2660
2012-01-31,2750
2012-02-01,2580
2012-02-02,2780
2012-02-03,2510
2012-02-04,2340
2012-02-05,1970
2012-02-06,2480
2012-02-07,2660
2012-02-08,2690
2012-02-09,2690
2012-02-10,2680
2012-02-11,2740
2012-02-12,2150
2012-02-13,2380
2012-02-14,2890
2012-02-15,3020
2012-02-16,2800
2012-02-17,2470
2012-02-18,2460
2012-02-19,2120
2012-02-20,2650
2012-02-21,3160
2012-02-22,3240
2012-02-23,3460
2012-02-24,3910
2012-02-25,4290
2012-02-26,3640
2012-02-27,3940
2012-02-28,3990
2012-02-29,4450
2012-03-01,4260
2012-03-02,4060
2012-03-03,4310
2012-03-04,3590
2012-03-05,3950
2012-03-06,4340
2012-03-07,4270
2012-03-08,4640
2012-03-09,4700
2012-03-10,4500
2012-03-11,3830
2012-03-12,4130
2012-03-13,4400
2012-03-14,4620
2012-03-15,4950
2012-03-16,4940
2012-03-17,4710
2012-03-18,3430
2012-03-19,4050
2012-03-20,4690
2012-03-21,4820
2012-03-22,4860
2012-03-23,4620
2012-03-24,4730
2012-03-25,3680
2012-03-26,4340
2012-03-27,4700
2012-03-28,4840
2012-03-29,5430
2012-03-30,5430
2012-03-31,4790
2012-04-01,4410
2012-04-02,5070
2012-04-03,5200
2012-04-04,5430
2012-04-05,5730
2012-04-06,5860
2012-04-07,5160
2012-04-08,3990
2012-04-09,5330
2012-04-10,5580
2012-04-11,5410
2012-04-12,5590
2012-04-13,5600
2012-04-14,4930
2012-04-15,4800
2012-04-16,5180
2012-04-17,5260
2012-04-18,5590
2012-04-19,5840
2012-04-20,5900
2012-04-21,6060
2012-04-22,5920
2012-04-23,5680
2012-04-24,5960
2012-04-25,5770
2012-04-26,5580
2012-04-27,5600
2012-04-28,5500
2012-04-29,4900
2012-04-30,5170
2012-05-01,5550
2012-05-02,5560
2012-05-03,5500
2012-05-04,5700
2012-05-05,5620
2012-05-06,4560
2012-05-07,5190
2012-05-08,5570
2012-05-09,5620
2012-05-10,5730
2012-05-11,5750
2012-05-12,5350
2012-05-13,4560
2012-05-14,4980
2012-05-15,5300
2012-05-16,4820
2012-05-17,4920
2012-05-18,4770
2012-05-19,5060
2012-05-20,4590
2012-05-21,4880
2012-05-22,5430
2012-05-23,5350
2012-05-24,5330
2012-05-25,5390
2012-05-26,4840
2012-05-27,4210
2012-05-28,4520
2012-05-29,4720
2012-05-30,4560
2012-05-31,4700
2012-06-01,5010
2012-06-02,4890
2012-06-03,4160
2012-06-04,4380
2012-06-05,5020
2012-06-06,4940
2012-06-07,5030
2012-06-08,5050
2012-06-09,4810
2012-06-10,4260
2012-06-11,4570
2012-06-12,4650
2012-06-13,4420
2012-06-14,4750
2012-06-15,5180
2012-06-16,4820
2012-06-17,4280
2012-06-18,4760
2012-06-19,4660
2012-06-20,5060
2012-06-21,5100
2012-06-22,5290
2012-06-23,5170
2012-06-24,4650
2012-06-25,4840
