# Created by WEAP: 4/12/2021 4:43:19 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_ACCESS1-0_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WY_SW_Upper Green (3,898,277 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (577,763 ha),  2000 - 3000 m (3,104,621 ha),  3000 - 4000 m (215,768 ha),  4000 - 5000 m (126 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, -3.416, -6.067, -11.7, -14.42, 22.27, 76.09, 199.1, 284.6
2006, 2, -0.1835, -3.13, -8.675, -11.46, 6.012, 17.17, 52.33, 37.82
2006, 3, 3.884, 0.8943, -4.866, -8.521, 20.54, 35.86, 107.3, 132.2
2006, 4, 8.672, 5.928, -0.26, -4.305, 20.89, 36.18, 115.9, 181.8
2006, 5, 16.33, 13.13, 6.64, 2.813, 35.57, 50.47, 118.7, 170.4
2006, 6, 18.36, 15.24, 8.632, 4.323, 8.062, 14.6, 31.36, 44.49
2006, 7, 22.23, 19.33, 12.9, 9.333, 23.39, 30.18, 57.08, 96.09
2006, 8, 21.69, 18.78, 12.32, 8.753, 11.87, 13.23, 29.2, 24.72
2006, 9, 15.93, 13.29, 7.206, 3.326, 5.158, 9.756, 21.89, 30.54
2006, 10, 10.94, 8.146, 2.16, -1.271, 2.759, 4.882, 12.66, 13.39
2006, 11, 0.706, -1.972, -7.593, -10.3, 10.11, 20.08, 59.71, 70.83
2006, 12, -4.6, -7.204, -12.73, -14.99, 10.82, 22.58, 67.47, 71.81
