# Created by WEAP: 4/12/2021 4:40:39 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_ACCESS1-0_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WY_NW_Middle Wind (2,564,132 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,911,725 ha),  2000 - 3000 m (551,847 ha),  3000 - 4000 m (100,560 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, -3.856, -7.471, -10.64, 13.22, 29.69, 57.57
2006, 2, 2.336, -2.35, -6.581, 7.272, 19.32, 27.83
2006, 3, 6.385, 0.5407, -3.825, 9.427, 25.47, 40.48
2006, 4, 8.851, 2.983, -1.438, 24.57, 70.15, 110.8
2006, 5, 16.61, 10.31, 5.395, 47.6, 88.07, 113.4
2006, 6, 17.84, 11.72, 6.819, 66.22, 111.7, 129.3
2006, 7, 23.7, 17.5, 12.5, 25.66, 36.49, 46.16
2006, 8, 23.67, 17.69, 12.92, 9.429, 17.25, 25.42
2006, 9, 15.93, 10.38, 6.032, 21.36, 36.36, 45.57
2006, 10, 10.69, 5.234, 0.9199, 4.701, 11.71, 13.92
2006, 11, 1.411, -3.293, -7.16, 11.67, 21.98, 35.52
2006, 12, -2.459, -6.459, -10.03, 8.962, 18.4, 27.88
2007, 1, -2.556, -5.933, -9.495, 6.254, 17.02, 35.02
2007, 2, -0.6593, -5.746, -10.57, 7.267, 23.42, 58.9
