# Created by WEAP: 4/12/2021 4:44:07 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_ACCESS1-0_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: NV_S_Las Vegas Valley (3,527,895 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (772,994 ha),  1000 - 2000 m (2,322,995 ha),  2000 - 3000 m (429,468 ha),  3000 - 4000 m (2,438 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 8.539, 3.861, -0.162, -3.057, 8.401, 17.1, 28.31, 42.12
2006, 2, 11.95, 6.934, 2.593, -0.5939, 26.85, 25.71, 29.31, 48.09
2006, 3, 13.08, 7.635, 2.857, -0.3888, 64.73, 78.73, 92.98, 135.8
2006, 4, 20.44, 14.75, 9.828, 6.328, 10.63, 23.64, 39.64, 58.24
2006, 5, 24.33, 18.77, 14.11, 10.68, 0.5449, 7.392, 17, 24.61
2006, 6, 31.2, 24.98, 19.9, 16.4, 0.2067, 1.35, 2.344, 3.73
2006, 7, 32.91, 26.85, 22.15, 18.81, 1.645, 7.656, 11.14, 18.27
2006, 8, 31.98, 25.72, 20.94, 17.62, 4.203, 14.29, 17.61, 32.15
2006, 9, 28.04, 22.18, 17.55, 14.39, 15.8, 19.24, 22.13, 29.22
2006, 10, 21.51, 16.2, 11.78, 8.61, 0.6716, 1.342, 2.363, 3.407
2006, 11, 12.17, 6.832, 2.458, -0.7945, 6.222, 8.937, 11.32, 19.36
2006, 12, 7.012, 1.685, -2.756, -5.735, 7.667, 15.86, 27.57, 48.27
2007, 1, 7.902, 2.149, -3.014, -6.244, 29.64, 36.06, 40.8, 53.89
2007, 2, 9.796, 4.256, -0.5278, -3.792, 29.87, 62.88, 98.47, 151.6
2007, 3, 12.22, 6.552, 1.641, -1.888, 13.95, 41.28, 77.06, 115.6
2007, 4, 20.21, 13.96, 8.924, 5.282, 3.418, 9.988, 19.39, 37.23
2007, 5, 24.44, 17.74, 12.45, 8.682, 3.539, 17.63, 35.27, 55.87
2007, 6, 30.37, 24.59, 19.73, 16.47, 2.572, 8.124, 15.98, 17.29
2007, 7, 33.24, 27.45, 23.02, 19.8, 8.41, 27.14, 37.14, 51.11
2007, 8, 33.36, 27.11, 22.39, 19.14, 2.132, 11, 15.94, 22.53
2007, 9, 28.81, 22.69, 18.03, 15.05, 3.73, 6.909, 9.467, 10.72
2007, 10, 22.73, 15.76, 10.46, 6.884, 7.989, 16.06, 25.94, 37.39
2007, 11, 12.36, 7.421, 3.162, -0.1968, 7.11, 16.93, 25.1, 34.66
2007, 12, 7.55, 1.762, -2.981, -6.198, 45.58, 83.32, 123.7, 170.1
2008, 1, 7.288, 0.566, -5.12, -8.427, 51.22, 60.65, 78.54, 108.3
2008, 2, 8.057, 0.9783, -5.176, -8.801, 40.02, 53.6, 76.18, 116.5
2008, 3, 13.03, 6.781, 1.15, -2.724, 9.743, 27.7, 41.6, 57.91
2008, 4, 17.71, 11.62, 6.495, 2.899, 28.74, 49.13, 57.04, 106.2
2008, 5, 24.22, 18.27, 13.45, 10.21, 0.1915, 5.621, 14.98, 21.49
