# Created by WEAP: 4/12/2021 4:44:11 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_ACCESS1-0_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_LADWP_CoastalLA (36,256 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (36,256 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 0 to 1000 m

2006, 1, 15.65, 33.69
2006, 2, 16.26, 52.16
2006, 3, 15.39, 362.3
2006, 4, 18.26, 5.019
2006, 5, 18.48, 12.43
2006, 6, 23.43, 0.03565
2006, 7, 24.33, 0.0238
2006, 8, 23.97, 0.01314
2006, 9, 23.49, 116.4
2006, 10, 21.41, 0.7264
2006, 11, 19.06, 14.77
2006, 12, 16.01, 12.97
2007, 1, 15.6, 31.13
2007, 2, 14.16, 267.8
2007, 3, 16.04, 44.06
2007, 4, 19.63, 4.009
2007, 5, 20.16, 0.07563
2007, 6, 21, 9.407
2007, 7, 21.71, 0.02696
2007, 8, 23.61, 4.779
2007, 9, 22.58, 0.5185
2007, 10, 22.07, 1.269
2007, 11, 18.75, 4.396
2007, 12, 14.2, 206.1
2008, 1, 14.93, 168.5
2008, 2, 14.47, 59.23
2008, 3, 16.78, 17.72
2008, 4, 19.62, 11.96
2008, 5, 20.59, 0.1934
2008, 6, 21.26, 2.392
2008, 7, 23.28, 0.04831
2008, 8, 23.38, 0.01875
2008, 9, 21.61, 0.3542
2008, 10, 20.07, 1.159
2008, 11, 17.4, 25.3
2008, 12, 16.51, 12.06
2009, 1, 14.4, 119.6
2009, 2, 15.53, 279.7
2009, 3, 16.14, 10.7
2009, 4, 16.75, 29.07
2009, 5, 18.02, 1.884
2009, 6, 19.89, 0.0888
2009, 7, 23.75, 0.01222
2009, 8, 23.84, 0
2009, 9, 23.59, 11.04
2009, 10, 20.7, 2.501
2009, 11, 17.31, 42.54
2009, 12, 15.93, 65.65
2010, 1, 14.49, 227.6
2010, 2, 14.47, 375.6
2010, 3, 16.31, 7.22
2010, 4, 17.75, 47.03
2010, 5, 20.18, 0.1014
2010, 6, 20.82, 0.02418
2010, 7, 22.34, 0.007223
2010, 8, 21.96, 0.1675
2010, 9, 20.94, 1.53
2010, 10, 19.98, 2.005
2010, 11, 19.21, 1.03
2010, 12, 17.58, 0.7618
2011, 1, 20.64, 0.3973
2011, 2, 18.94, 17.44
2011, 3, 18.49, 1.474
2011, 4, 19.58, 5.975
2011, 5, 18.58, 0.1449
2011, 6, 19.31, 0.01144
2011, 7, 22.11, 0.006494
2011, 8, 22.92, 0.03276
2011, 9, 23.26, 0.1311
2011, 10, 20.45, 0.0001
2011, 11, 17.94, 29.37
2011, 12, 14.78, 111.3
2012, 1, 14.13, 251
2012, 2, 14.07, 273.9
2012, 3, 16.49, 7.646
2012, 4, 15.63, 81.87
2012, 5, 17.33, 3.954
2012, 6, 19.85, 0.2221
2012, 7, 23.63, 0.02461
2012, 8, 26.27, 0.01249
2012, 9, 23.58, 0.6487
2012, 10, 19.03, 12.45
2012, 11, 18.33, 0.02073
2012, 12, 14.59, 46.9
2013, 1, 16.36, 7.294
2013, 2, 18.63, 68.93
2013, 3, 17.49, 9.803
2013, 4, 16.14, 25.9
2013, 5, 18.56, 0.8499
2013, 6, 19.85, 0.04067
2013, 7, 23.62, 0
2013, 8, 22.76, 1.319
2013, 9, 21.25, 0
2013, 10, 22.88, 0.0003623
2013, 11, 18.69, 17.92
2013, 12, 19.13, 127.5
2014, 1, 16.16, 75.54
2014, 2, 15.19, 477.7
2014, 3, 15.75, 66.95
2014, 4, 16.09, 91.38
2014, 5, 16.72, 6.012
2014, 6, 20.04, 0.1185
2014, 7, 22.09, 0.01455
2014, 8, 23.62, 0.7937
2014, 9, 21.55, 0.1059
2014, 10, 21.34, 14.5
2014, 11, 18.38, 45.66
2014, 12, 16.1, 121.8
2015, 1, 15.18, 77.88
2015, 2, 14.38, 43.29
2015, 3, 16.26, 45.34
2015, 4, 17.93, 22.57
2015, 5, 18.25, 19.07
2015, 6, 21.05, 0
2015, 7, 23.14, 0.3691
2015, 8, 25.03, 0.2865
2015, 9, 22.63, 13.32
2015, 10, 21.86, 1.056
2015, 11, 21.13, 30.45
2015, 12, 18.26, 67.03
2016, 1, 15.77, 140
2016, 2, 15.69, 310.8
2016, 3, 16.29, 7.905
2016, 4, 18.49, 6.571
2016, 5, 20.41, 0.02177
2016, 6, 21.14, 16.04
2016, 7, 23.51, 0.01073
2016, 8, 24.57, 1.318
2016, 9, 21.12, 0.004723
2016, 10, 20.22, 0.3136
2016, 11, 17.45, 0.4184
2016, 12, 16.01, 2.55
2017, 1, 16.31, 63.69
2017, 2, 17.93, 87.25
2017, 3, 17.78, 38.21
2017, 4, 18.06, 15.05
2017, 5, 17.56, 6.186
2017, 6, 20.86, 0.1216
2017, 7, 22.34, 0
2017, 8, 23.1, 0.2528
2017, 9, 21.4, 50.69
2017, 10, 20.35, 12.15
2017, 11, 20.46, 16.81
2017, 12, 16.01, 90.72
2018, 1, 15.61, 43.79
2018, 2, 16.9, 116.3
2018, 3, 16.26, 59.11
2018, 4, 18.79, 0.7112
2018, 5, 20.03, 3.508
2018, 6, 22.32, 0.08756
2018, 7, 21.81, 0.01943
2018, 8, 23.36, 0
2018, 9, 23.97, 0.8388
2018, 10, 20.88, 0
2018, 11, 18.01, 68.81
2018, 12, 16.04, 391
2019, 1, 17.03, 172.5
2019, 2, 18.32, 62.7
2019, 3, 18.2, 36.09
2019, 4, 17.08, 77.08
2019, 5, 19.15, 9.219
2019, 6, 20.94, 0.022
2019, 7, 22.24, 0
2019, 8, 22.32, 0.09767
2019, 9, 24.3, 0
2019, 10, 22.32, 17.27
2019, 11, 17.58, 95.31
2019, 12, 15.51, 35.34
2020, 1, 17.9, 0.9471
2020, 2, 17.47, 5.856
2020, 3, 17.46, 53.18
2020, 4, 19.06, 54.45
2020, 5, 18.51, 36.5
2020, 6, 21.27, 0.02558
2020, 7, 25.04, 0.001524
2020, 8, 22.91, 1.707E-5
2020, 9, 22.88, 1.188
2020, 10, 21.1, 0.01137
2020, 11, 17.44, 34.06
2020, 12, 17.41, 3.088
2021, 1, 18.32, 7.677
2021, 2, 16.52, 414.6
2021, 3, 16, 81.98
2021, 4, 19.35, 13.23
2021, 5, 19.52, 3.453
2021, 6, 19.23, 0.2779
2021, 7, 23.37, 0
2021, 8, 23.14, 0.3105
2021, 9, 21.72, 0.4358
2021, 10, 22, 0
2021, 11, 22.15, 6.298
2021, 12, 17.16, 7.998
2022, 1, 17.8, 201.4
2022, 2, 15.45, 150.4
2022, 3, 16.83, 109.4
2022, 4, 17.86, 2.356
2022, 5, 19.87, 0.2048
2022, 6, 20.2, 0.03612
2022, 7, 23.32, 0.02451
2022, 8, 23.76, 0.005115
2022, 9, 22.12, 1.355
2022, 10, 20.88, 25.03
2022, 11, 19.04, 58.14
2022, 12, 15.99, 90.88
2023, 1, 15.01, 79.59
2023, 2, 16.68, 263.3
2023, 3, 15.81, 165.5
2023, 4, 16.45, 19.51
2023, 5, 19.06, 0.5254
2023, 6, 20.12, 0.04361
2023, 7, 22.64, 0.003529
2023, 8, 23.56, 1.358
2023, 9, 24.17, 0
2023, 10, 21.51, 2.326
2023, 11, 20.29, 0.5977
2023, 12, 16.51, 96.6
2024, 1, 15.32, 99.19
2024, 2, 15.28, 91.08
2024, 3, 17.73, 42.77
2024, 4, 16.53, 43.52
2024, 5, 18.38, 6.177
2024, 6, 20.18, 0.1928
2024, 7, 22.75, 0.02689
2024, 8, 22.76, 0.003759
2024, 9, 20.37, 37.93
2024, 10, 21.14, 2.654
2024, 11, 18.53, 1.567
2024, 12, 18.99, 20.09
2025, 1, 15.38, 148.2
2025, 2, 16.75, 96.22
2025, 3, 15.02, 49.37
2025, 4, 17.99, 12.77
2025, 5, 19.81, 1.542
2025, 6, 21.49, 0.001675
2025, 7, 24.07, 0.04603
2025, 8, 23.93, 4.164
2025, 9, 22.81, 0.4462
2025, 10, 19.7, 13.33
2025, 11, 19.03, 0
2025, 12, 16.42, 61.81
2026, 1, 14.86, 280.5
2026, 2, 14.11, 536.3
2026, 3, 16.52, 104.3
2026, 4, 17.02, 21.25
2026, 5, 18.9, 21.6
2026, 6, 21.08, 12.29
2026, 7, 23.97, 0.005573
2026, 8, 23.91, 1.668
2026, 9, 26.04, 2.713
2026, 10, 23.82, 0
2026, 11, 19.06, 37.15
2026, 12, 15.47, 100.8
2027, 1, 16.37, 57.46
2027, 2, 15.29, 105.5
2027, 3, 16.66, 90.21
2027, 4, 16.65, 10.34
2027, 5, 19.26, 0.0001483
2027, 6, 21.82, 0.1587
2027, 7, 24.2, 0.007069
2027, 8, 22.83, 0.005246
2027, 9, 23.27, 41.56
2027, 10, 22.85, 0
2027, 11, 18.32, 8.714
2027, 12, 16.52, 76.47
2028, 1, 15.83, 28.78
2028, 2, 15.22, 268.7
2028, 3, 15.76, 55.68
2028, 4, 16.61, 19.78
2028, 5, 17.58, 2.597
2028, 6, 20.23, 0.6463
2028, 7, 23.23, 0.009981
2028, 8, 23.65, 0.0166
2028, 9, 23.44, 0
2028, 10, 19.09, 118.7
2028, 11, 18.78, 0.3142
2028, 12, 17.84, 2.501
2029, 1, 15.87, 100.8
2029, 2, 14.48, 130.9
2029, 3, 15.49, 25
2029, 4, 17.82, 4.232
2029, 5, 18.56, 0.4788
2029, 6, 20.53, 0.6032
2029, 7, 23.34, 0.01309
2029, 8, 22.96, 0.05495
2029, 9, 23.22, 12.84
2029, 10, 22.46, 0.001052
2029, 11, 18.11, 61.54
2029, 12, 16.27, 60.39
2030, 1, 17.03, 44.64
2030, 2, 15.85, 86.66
2030, 3, 15.18, 418.7
2030, 4, 19.36, 1.413
2030, 5, 18.76, 2.601
2030, 6, 21.6, 0.3378
2030, 7, 22.86, 0.07638
2030, 8, 23.8, 0.8332
2030, 9, 21.56, 0.2256
2030, 10, 21.1, 0
2030, 11, 20.8, 6.855
2030, 12, 17.98, 7.541
2031, 1, 18.97, 31.02
2031, 2, 15.68, 51.16
2031, 3, 19.23, 0.1706
2031, 4, 18.75, 4.082
2031, 5, 19.2, 0
2031, 6, 20.45, 0.0668
2031, 7, 23.06, 0.06168
2031, 8, 25.29, 0.8324
2031, 9, 22.97, 0.33
2031, 10, 23.24, 0.4532
2031, 11, 18.92, 6.83
2031, 12, 17.42, 1.93
2032, 1, 15.8, 44.89
2032, 2, 16.99, 86.4
2032, 3, 18.38, 50.36
2032, 4, 21.54, 0.0002599
2032, 5, 21.55, 0.1269
2032, 6, 22.5, 0.07136
2032, 7, 24.55, 0.02532
2032, 8, 25.85, 0.06385
2032, 9, 23.92, 0
2032, 10, 20.09, 5.375
2032, 11, 17.75, 0.8478
2032, 12, 14.06, 16.61
2033, 1, 15.02, 29.52
2033, 2, 16.68, 64.55
2033, 3, 17.26, 148.7
2033, 4, 18.59, 18.99
2033, 5, 19.27, 26.43
2033, 6, 21.43, 0.04122
2033, 7, 24.59, 0.03919
2033, 8, 23.51, 0.1954
2033, 9, 25.32, 0.2465
2033, 10, 21.66, 0.001058
2033, 11, 18.87, 1.22
2033, 12, 19.31, 31.14
2034, 1, 16.78, 155.6
2034, 2, 15.97, 32.35
2034, 3, 17.3, 25.14
2034, 4, 19.48, 13.66
2034, 5, 19.82, 0.5121
2034, 6, 20.92, 0.06166
2034, 7, 23.52, 0.01823
2034, 8, 23.76, 0.2475
2034, 9, 21.86, 10.53
2034, 10, 21.01, 0.534
2034, 11, 16.8, 117.3
2034, 12, 15.01, 0.07913
2035, 1, 19.46, 1.653
2035, 2, 17.68, 52.97
2035, 3, 18.57, 28.5
2035, 4, 21.27, 0
2035, 5, 19.32, 1.677
2035, 6, 20.42, 0.9615
2035, 7, 23.55, 0.0447
2035, 8, 24.92, 0.5409
2035, 9, 24.39, 0.1196
2035, 10, 21.16, 2.903
2035, 11, 19.92, 16.94
2035, 12, 17.47, 16
2036, 1, 20.01, 0.8439
2036, 2, 18.19, 21.88
2036, 3, 16.18, 104.2
2036, 4, 19.75, 0.1883
2036, 5, 19.15, 0.003153
2036, 6, 22.31, 0.02691
2036, 7, 23.65, 0.06042
2036, 8, 23.77, 0.6052
2036, 9, 22.06, 0
2036, 10, 22.48, 25.85
2036, 11, 19.27, 0.4818
2036, 12, 18.35, 1.218
2037, 1, 19.58, 61.25
2037, 2, 16.53, 490.1
2037, 3, 17.38, 37.21
2037, 4, 17.59, 0.2496
2037, 5, 19.85, 0.1657
2037, 6, 20.86, 0.02417
2037, 7, 23.63, 0.008072
2037, 8, 24.09, 0.02472
2037, 9, 23.29, 0
2037, 10, 21.82, 11.36
2037, 11, 19.21, 1.532
2037, 12, 18.86, 29.57
2038, 1, 15.8, 222.9
2038, 2, 16.48, 222
2038, 3, 16.51, 36.99
2038, 4, 18.49, 64.35
2038, 5, 18.6, 0.09612
2038, 6, 21.11, 0.02948
2038, 7, 23.41, 0
2038, 8, 23.02, 0.3668
2038, 9, 22.12, 3.589
2038, 10, 20.56, 23.8
2038, 11, 18.51, 7.587
2038, 12, 17.41, 2.629
2039, 1, 18.05, 7.083
2039, 2, 21.04, 4.664
2039, 3, 21.69, 0.1579
2039, 4, 18.03, 12.22
2039, 5, 18.08, 18.68
2039, 6, 21.18, 0
2039, 7, 24.31, 0.9398
2039, 8, 25, 0.1073
2039, 9, 22.65, 0
2039, 10, 21.82, 0
2039, 11, 19.55, 2.011
2039, 12, 13.79, 77.97
2040, 1, 15.34, 12.21
2040, 2, 16.09, 3.707
2040, 3, 17.14, 2.264
2040, 4, 19.66, 4.628
2040, 5, 19.75, 1.535
2040, 6, 21.31, 1.48
2040, 7, 23.52, 0
2040, 8, 24.65, 0.8327
2040, 9, 22.23, 0.005412
2040, 10, 20.7, 0.1501
2040, 11, 19.05, 10.94
2040, 12, 18.33, 0.589
2041, 1, 18.3, 206.8
2041, 2, 16.17, 72.82
2041, 3, 16.45, 124.6
2041, 4, 18.23, 96.45
2041, 5, 19.76, 0.3806
2041, 6, 20.22, 0.2394
2041, 7, 23.23, 0
2041, 8, 22.67, 0.1211
2041, 9, 21.78, 0.00281
2041, 10, 22.68, 0.08823
2041, 11, 21.31, 1.741
2041, 12, 18.73, 21.77
2042, 1, 16.35, 28.17
2042, 2, 17.41, 2.952
2042, 3, 16.27, 76.59
2042, 4, 19.35, 0.9712
2042, 5, 20.3, 0.0006946
2042, 6, 22.84, 0.6516
2042, 7, 22.92, 0.03493
2042, 8, 23.81, 0.6491
2042, 9, 22.59, 0.01293
2042, 10, 22.48, 0
2042, 11, 17.95, 15.96
2042, 12, 16.93, 64.64
2043, 1, 15.8, 146.5
2043, 2, 15.49, 282.8
2043, 3, 16.66, 57.69
2043, 4, 16.61, 8.083
2043, 5, 19.82, 42.27
2043, 6, 20.99, 0.01919
2043, 7, 22.17, 0.008837
2043, 8, 23.68, 0.1607
2043, 9, 24.12, 0
2043, 10, 22.16, 0
2043, 11, 18.71, 61.49
2043, 12, 16.3, 1.183
2044, 1, 15.61, 14.28
2044, 2, 19.37, 0.5915
2044, 3, 17.28, 22.95
2044, 4, 17.91, 18.79
2044, 5, 19.08, 0.5593
2044, 6, 22.55, 0.02495
2044, 7, 23.63, 0.04355
2044, 8, 25.57, 0.6118
2044, 9, 22.57, 0
2044, 10, 22.4, 3.467
2044, 11, 18.38, 93.95
2044, 12, 16.52, 76.92
2045, 1, 16.01, 163.7
2045, 2, 19.62, 10.62
2045, 3, 18.06, 55.77
2045, 4, 20.54, 0
2045, 5, 21.01, 0.07282
2045, 6, 21.75, 0.0402
2045, 7, 23.65, 0
2045, 8, 25.28, 0.8773
2045, 9, 23.76, 0.7401
2045, 10, 21.75, 0.4397
2045, 11, 19.03, 7.164
2045, 12, 18.34, 0.3034
2046, 1, 17.85, 348.9
2046, 2, 16.73, 45.48
2046, 3, 18.07, 1.891
2046, 4, 18.73, 0.741
2046, 5, 19.76, 0.2328
2046, 6, 23.02, 0.02613
2046, 7, 24.6, 0.007758
2046, 8, 24.87, 0.1557
2046, 9, 28.44, 0.5806
2046, 10, 24.3, 0.06362
2046, 11, 21.15, 18.3
2046, 12, 17.72, 58.36
2047, 1, 15.58, 458.6
2047, 2, 15.27, 428.6
2047, 3, 16.55, 36.46
2047, 4, 19.81, 6.148
2047, 5, 20.37, 8.96
2047, 6, 21.99, 0.04717
2047, 7, 24.17, 0.09033
2047, 8, 26.17, 3.152
2047, 9, 23.06, 46
2047, 10, 21.86, 4.206
2047, 11, 19.02, 0.1542
2047, 12, 19.12, 0.9773
2048, 1, 16.48, 374.1
2048, 2, 16.07, 99.75
2048, 3, 18.45, 18.9
2048, 4, 19.35, 1.088
2048, 5, 21.77, 7.23
2048, 6, 23.84, 0.006535
2048, 7, 26.38, 0.05759
2048, 8, 25.46, 2.065
2048, 9, 26.11, 0
2048, 10, 22.23, 0.03307
2048, 11, 21.86, 3.92E-5
2048, 12, 19.44, 4.513
2049, 1, 16.1, 231.6
2049, 2, 16.28, 85.49
2049, 3, 16.59, 20.31
2049, 4, 18.38, 19.91
2049, 5, 20.32, 0.1261
2049, 6, 22.05, 0.01526
2049, 7, 24.06, 0
2049, 8, 24.18, 0.03038
2049, 9, 22.51, 0.4332
2049, 10, 23.84, 0.00573
2049, 11, 19.66, 6.437
2049, 12, 16.98, 39.26
2050, 1, 17.02, 49.52
2050, 2, 17.54, 7.828
2050, 3, 19.01, 33.78
2050, 4, 19.71, 1.604
2050, 5, 20.69, 6.228
2050, 6, 23.98, 0.01116
2050, 7, 25.3, 0.006322
2050, 8, 26.29, 0.1937
2050, 9, 24.94, 0.2314
2050, 10, 24.26, 0
2050, 11, 20.07, 2.219
2050, 12, 15.72, 87.65
2051, 1, 16.92, 229.2
2051, 2, 15.34, 66.62
2051, 3, 15.83, 95.06
2051, 4, 18.12, 28.36
2051, 5, 22.61, 0.05305
2051, 6, 21.5, 0.0246
2051, 7, 25.82, 0.612
2051, 8, 25.03, 1.401
2051, 9, 24.88, 0
2051, 10, 21.52, 0.001187
2051, 11, 19.91, 0.0002934
2051, 12, 19.67, 4.998
2052, 1, 15.11, 235.6
2052, 2, 16.84, 160.2
2052, 3, 15.81, 403
2052, 4, 18.87, 29.36
2052, 5, 20.24, 0.7904
2052, 6, 21.42, 0.08472
