# Created by WEAP: 4/12/2021 4:43:38 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_ACCESS1-0_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Lost Creek (4,240 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (4,240 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 3.032, 603.8
2006, 2, 4.616, 371.9
2006, 3, 6.025, 134.5
2006, 4, 9.513, 136.2
2006, 5, 13.03, 97.55
2006, 6, 20.31, 1.017
2006, 7, 21.51, 0.3014
2006, 8, 19.33, 0
2006, 9, 19.31, 1.459
2006, 10, 13.51, 131.6
2006, 11, 7.155, 263.1
2006, 12, 2.859, 212
2007, 1, 2.83, 341.5
2007, 2, 1.479, 697.1
2007, 3, 5.898, 73.21
2007, 4, 10.23, 65.32
2007, 5, 14.72, 79.08
2007, 6, 17.43, 27.1
2007, 7, 21.99, 2.895
2007, 8, 21.42, 12.84
2007, 9, 17.39, 11.5
2007, 10, 13.81, 68
2007, 11, 6.588, 251.9
2007, 12, 1.484, 992
2008, 1, 2.742, 275.4
2008, 2, 3.027, 240.2
2008, 3, 6.226, 194.3
2008, 4, 12.65, 19.26
2008, 5, 14.04, 10.65
2008, 6, 20.9, 23.64
2008, 7, 21.91, 0
2008, 8, 21.27, 0
2008, 9, 16.25, 6.009
2008, 10, 12.84, 70.93
2008, 11, 7.636, 123.7
2008, 12, 5.392, 86.23
2009, 1, 2.994, 118.2
2009, 2, 5.058, 274.7
2009, 3, 4.638, 289.4
2009, 4, 7.104, 327.2
2009, 5, 11.16, 174.2
2009, 6, 16.35, 39.88
2009, 7, 22.59, 1.431
2009, 8, 19.79, 0.8525
2009, 9, 16.8, 2.558
2009, 10, 13.94, 64.07
2009, 11, 5.876, 229.8
2009, 12, 4.854, 797
2010, 1, 0.962, 718.6
2010, 2, 0.6295, 1035
2010, 3, 7.22, 47.52
2010, 4, 6.84, 128.2
2010, 5, 14.13, 18.52
2010, 6, 20.17, 0.1352
2010, 7, 20.49, 0
2010, 8, 18.68, 110.7
2010, 9, 16.7, 35.82
2010, 10, 12.38, 243.6
2010, 11, 7.288, 92.07
2010, 12, 4.992, 186.7
2011, 1, 6.395, 150.8
2011, 2, 5.741, 296.8
2011, 3, 7.188, 51.58
2011, 4, 13.61, 20.75
2011, 5, 11.96, 83.69
2011, 6, 17.1, 92.34
2011, 7, 20.83, 0.7523
2011, 8, 20.21, 2.845
2011, 9, 18.79, 12.75
2011, 10, 10.39, 366.5
2011, 11, 6.764, 192
2011, 12, 4.19, 833.8
2012, 1, -0.2927, 778.9
2012, 2, 1.934, 756.8
2012, 3, 5.946, 435.6
2012, 4, 6.446, 289.3
2012, 5, 13.82, 54.83
2012, 6, 16.37, 23.29
2012, 7, 21.36, 0.2726
2012, 8, 23.39, 1.29
2012, 9, 19.41, 0.0756
2012, 10, 11.02, 34.75
2012, 11, 6.726, 545.5
2012, 12, 1.971, 142
2013, 1, 5.288, 100.5
2013, 2, 7.929, 129
2013, 3, 7.571, 185
2013, 4, 7.992, 151.2
2013, 5, 11.49, 137.6
2013, 6, 17.12, 8.511
2013, 7, 23.29, 10.01
2013, 8, 20.17, 4.354
2013, 9, 14.18, 35.62
2013, 10, 14.62, 264.8
2013, 11, 7.071, 578.6
2013, 12, 6.24, 122.7
2014, 1, 3.556, 173.7
2014, 2, 4.541, 199.1
2014, 3, 4.795, 539.2
2014, 4, 7.255, 168.7
2014, 5, 9.75, 197.4
2014, 6, 16.32, 195.4
2014, 7, 21.63, 0.655
2014, 8, 21.98, 0.9319
2014, 9, 15.57, 0.6192
2014, 10, 13.19, 50.79
2014, 11, 7.193, 274.8
2014, 12, 4.579, 281.9
2015, 1, 4.366, 350.9
2015, 2, 2.983, 198.2
2015, 3, 5.544, 243.3
2015, 4, 9.803, 40.96
2015, 5, 12.78, 113.6
2015, 6, 18.33, 11.36
2015, 7, 22.11, 5.291
2015, 8, 20.96, 0.5603
2015, 9, 16.94, 46.97
2015, 10, 14.04, 64.9
2015, 11, 10.91, 321.3
2015, 12, 5.136, 353
2016, 1, 3.671, 453
2016, 2, 3.313, 272.7
2016, 3, 6.545, 222.5
2016, 4, 7.508, 340.2
2016, 5, 16.54, 14.8
2016, 6, 20.87, 1.07
2016, 7, 22.47, 2.708
2016, 8, 22.37, 0.6114
2016, 9, 14.72, 33.62
2016, 10, 14.37, 39.78
2016, 11, 4.981, 186.3
2016, 12, 2.948, 51.81
2017, 1, 2.899, 371
2017, 2, 6.617, 258.7
2017, 3, 8.55, 145.3
2017, 4, 8.519, 37.91
2017, 5, 10.64, 183.6
2017, 6, 17.81, 35.02
2017, 7, 20.5, 4.543
2017, 8, 21.11, 14.14
2017, 9, 18.68, 38.68
2017, 10, 13.05, 101.3
2017, 11, 9.58, 221.7
2017, 12, 3.156, 695.8
2018, 1, 2.127, 250.5
2018, 2, 5.809, 206.7
