# Created by WEAP: 4/12/2021 4:41:12 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_ACCESS1-0_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CAN_BC_Headwater Columbia (2,324,555 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (290,052 ha),  1000 - 2000 m (1,430,536 ha),  2000 - 3000 m (603,572 ha),  3000 - 4000 m (395 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, -6.245, -11.32, -14.91, -18.58, 162.4, 252.8, 283.7, 251
2006, 2, -0.3145, -5.158, -8.654, -11.54, 75.45, 121.1, 133.8, 127.4
2006, 3, 5.416, 0.7604, -2.268, -4.512, 18.2, 43.84, 62.4, 82.23
2006, 4, 9.864, 5.036, 1.802, -0.9006, 25.68, 56.62, 76.28, 103.6
2006, 5, 14.26, 9.864, 6.998, 5.012, 69.24, 77.78, 78.77, 69.44
2006, 6, 17.96, 13.13, 9.816, 7.354, 55.69, 73.5, 89.52, 106.8
2006, 7, 20.22, 15.49, 12.3, 10.05, 24.47, 32.48, 37.68, 42.35
2006, 8, 21.33, 16.58, 13.35, 11.12, 24.43, 30.24, 37.56, 33.53
2006, 9, 15.15, 10.33, 7.033, 4.602, 25.64, 40.51, 50.22, 53.91
2006, 10, 8.122, 3.309, -0.004831, -2.678, 56.36, 82.53, 94.57, 88.51
2006, 11, 0.5803, -3.847, -6.907, -9.092, 69.9, 102.2, 111.5, 94.21
2006, 12, -1.106, -5.378, -8.303, -10.25, 52.36, 75.71, 82.2, 65.42
2007, 1, -0.9543, -5.292, -8.272, -10.24, 59.98, 95.6, 102.6, 72.94
2007, 2, -3.089, -7.416, -10.4, -12.76, 39.7, 57.96, 59.49, 40.67
2007, 3, 2.059, -2.926, -6.291, -8.943, 20.49, 38.49, 47.98, 45.25
2007, 4, 7.461, 2.971, 0.07861, -1.956, 30.86, 44.45, 52.1, 43.16
2007, 5, 13.66, 9.095, 6.041, 3.92, 45.7, 70.9, 88.06, 107
2007, 6, 18.26, 13.58, 10.41, 8.158, 39.68, 42.8, 43.06, 40.15
2007, 7, 21.6, 16.6, 13.15, 10.43, 41.79, 55.64, 69.04, 90.08
2007, 8, 21.18, 16.25, 12.9, 10.27, 13.97, 16.36, 17.17, 20.94
2007, 9, 16.2, 11.55, 8.449, 6.241, 12.37, 18.45, 23.24, 26.07
2007, 10, 7.53, 3.004, -0.2024, -2.412, 44.92, 73.92, 96.34, 116.8
2007, 11, -4.793, -10.09, -13.82, -17.47, 87.96, 130.4, 138.4, 113.6
2007, 12, -9.522, -13.52, -16.11, -18.46, 35.73, 52.35, 55.5, 49.46
2008, 1, -5.488, -9.892, -12.82, -15.01, 43.25, 67.06, 78.45, 74.95
