# Created by WEAP: 4/12/2021 4:40:59 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_ACCESS1-0_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Carbon (73,012 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (55,196 ha),  1000 - 2000 m (16,317 ha),  2000 - 3000 m (1,117 ha),  3000 - 4000 m (294 ha),  4000 - 5000 m (88 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 3.84, -1.693, -7.149, -9.696, -13.37, 308.8, 442.5, 672.2, 679.9, 686.5
2006, 2, 5.655, 0.2788, -5.075, -7.629, -11.31, 141.5, 231.5, 379.5, 389.3, 400.5
2006, 3, 8.51, 3.152, -1.948, -4.432, -8.016, 128.1, 174.3, 197.1, 204.9, 216.1
2006, 4, 11, 5.859, 0.709, -1.806, -5.435, 114.1, 170.6, 224.3, 228.4, 233.3
2006, 5, 13.2, 8.304, 3.491, 1.039, -2.499, 30.3, 57.87, 65.36, 62.39, 57.84
2006, 6, 16.28, 11.23, 6.753, 4.303, 0.7599, 41.31, 79.07, 111, 108.1, 103.2
2006, 7, 17.15, 12.37, 8.404, 6.029, 2.587, 22.81, 29.5, 29.67, 26.7, 22.24
2006, 8, 16.03, 11.24, 7.074, 4.722, 1.322, 23.53, 44.32, 35.52, 34.5, 33.16
2006, 9, 15.48, 10.98, 6.818, 4.507, 1.166, 9.032, 12.49, 7.979, 7.149, 6.018
2006, 10, 11.02, 6.238, 2.241, -0.002224, -3.243, 101.7, 172, 238.8, 242.4, 247
2006, 11, 5.94, 0.6724, -4.609, -7.123, -10.75, 214.5, 303.9, 467.7, 477.9, 489.8
