# Created by WEAP: 5/10/2021 7:57:17 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CESM1-BGC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_E_South Klamath (440,680 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (440,553 ha),  2000 - 3000 m (127 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 0.7657, -1.174, 22.2, 23.88
2006, 2, 2.359, 0.2916, 45.99, 60.39
2006, 3, 8.109, 6.072, 12.12, 17.72
2006, 4, 8.49, 6.615, 28.17, 27.11
2006, 5, 12.02, 9.95, 7.665, 9.4
2006, 6, 17.16, 15.04, 24.85, 32.94
2006, 7, 21.39, 19.4, 5.056, 8.437
2006, 8, 22.92, 20.61, 0.1711, 0
2006, 9, 18.18, 16.19, 37.24, 62.12
2006, 10, 7.265, 5.018, 27.34, 47.99
2006, 11, 2.902, 0.997, 4.258, 7.634
2006, 12, -1.369, -3.149, 127, 205.3
2007, 1, -4.689, -6.933, 26.7, 36.02
2007, 2, 1.106, -1.181, 71.29, 110.2
2007, 3, 3.26, 1.185, 27.69, 44.03
2007, 4, 7.042, 5.124, 28.11, 36.3
2007, 5, 8.483, 6.303, 65.05, 96.52
2007, 6, 17.06, 14.8, 12.61, 15.73
2007, 7, 22.38, 20.46, 5.992, 10.03
2007, 8, 18.56, 16.27, 0.01661, 0.06646
2007, 9, 16.19, 14.18, 21.77, 13.81
2007, 10, 9.818, 7.442, 18.82, 34.53
2007, 11, 4.575, 2.513, 135.4, 180.3
2007, 12, 2.837, 0.9314, 10.37, 12.35
2008, 1, 1.673, -0.4607, 9.232, 7.73
2008, 2, 3.665, 1.237, 11.11, 14.32
2008, 3, 5.15, 3.584, 11.92, 10.82
2008, 4, 9.342, 7.502, 41.29, 40.16
2008, 5, 11.23, 9.239, 44.37, 62.1
2008, 6, 17.02, 14.77, 21.89, 21.34
2008, 7, 21.4, 19.38, 34.77, 27.76
2008, 8, 22.38, 19.99, 0.2958, 0
2008, 9, 17.85, 15.49, 0.3843, 0.2933
2008, 10, 13.2, 11.3, 28, 28.81
2008, 11, 5.712, 4.134, 118.5, 187.6
2008, 12, -0.7984, -2.463, 49.35, 71.52
2009, 1, 1.084, -0.6923, 44.34, 69.73
2009, 2, 5.032, 2.879, 43.21, 56.97
2009, 3, 3.217, 1.428, 66.05, 98.99
2009, 4, 7.361, 5.605, 40.11, 56.39
2009, 5, 9.681, 7.83, 65.27, 105.2
2009, 6, 14.9, 12.8, 50.1, 64.14
2009, 7, 20.56, 18.41, 48.43, 50.37
2009, 8, 21.19, 19.1, 7.859, 10.89
2009, 9, 20.59, 18.35, 20.88, 22.13
2009, 10, 9.586, 7.378, 67.32, 123.6
2009, 11, 3.291, 1.498, 39.27, 52.13
2009, 12, 1.633, -0.4764, 72.09, 114
2010, 1, -4.386, -6.741, 23.88, 29.95
2010, 2, 3.213, 1.06, 62.01, 81.67
2010, 3, 3.919, 2.178, 111.2, 165.7
2010, 4, 6.938, 5.014, 35.92, 44.71
2010, 5, 12.26, 10.33, 7.149, 2.137
2010, 6, 15.39, 13.39, 9.524, 17.63
2010, 7, 22.03, 19.95, 3.777, 6.171
2010, 8, 20.99, 18.94, 0.2269, 0.01578
2010, 9, 18.66, 16.46, 2.433, 0.1426
2010, 10, 11.25, 9.057, 19.12, 23.82
2010, 11, 3.979, 2.343, 59.38, 103.2
2010, 12, -2.037, -3.673, 39.23, 48.81
2011, 1, 0.4541, -1.664, 66.81, 83.4
2011, 2, 5.427, 3.084, 21.35, 30.75
2011, 3, 0.6511, -0.8552, 82.64, 132.8
2011, 4, 8.089, 6.38, 18.78, 19.3
2011, 5, 13.67, 11.62, 60.16, 74.29
2011, 6, 11.45, 9.783, 89.02, 131.5
2011, 7, 21.05, 19.08, 28.93, 49.23
2011, 8, 19.6, 17.33, 13.27, 17.07
2011, 9, 17.71, 15.27, 21.43, 12.22
2011, 10, 9.393, 7.246, 78, 120.7
2011, 11, 4.634, 2.591, 27.14, 31.36
2011, 12, 3.762, 1.84, 55.22, 77.89
2012, 1, -0.7916, -2.707, 45.24, 49.99
2012, 2, 3.695, 1.956, 91.85, 129.3
2012, 3, 4.525, 2.977, 41.2, 55.85
2012, 4, 4.141, 2.582, 31.03, 40.73
2012, 5, 12.85, 10.62, 2.605, 3.878
2012, 6, 16.1, 14.07, 16.84, 28.98
2012, 7, 22.1, 20.2, 5.99, 12.21
2012, 8, 21.18, 19.09, 19.28, 25.75
2012, 9, 16.35, 13.88, 0.779, 1.154
2012, 10, 9.849, 7.599, 23, 42.52
2012, 11, 3.019, 1.349, 19.93, 25.26
2012, 12, 0.9211, -0.8812, 26.02, 29.28
2013, 1, -4.328, -6.161, 17.82, 20.99
2013, 2, 2.193, 0.147, 10.43, 11.91
2013, 3, 2.491, 0.8814, 42.86, 48.13
2013, 4, 5.086, 3.386, 44.41, 50.12
2013, 5, 12.12, 10.47, 24.96, 26.12
2013, 6, 16.08, 13.85, 19.4, 39.35
2013, 7, 23.08, 20.87, 0.8697, 2.642
2013, 8, 21.78, 19.42, 9.555, 9.404
2013, 9, 15.64, 13.37, 0.779, 0.5006
2013, 10, 13.03, 10.89, 17.69, 28.08
2013, 11, 2.838, 0.9603, 30.96, 37.07
2013, 12, 0.9155, -0.9511, 163.8, 263.5
2014, 1, 2.182, 0.09984, 31.12, 58.77
2014, 2, 4.519, 2.258, 44.18, 68.6
2014, 3, 5.547, 3.903, 55.4, 64.76
