# Created by WEAP: 5/10/2021 7:56:33 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CESM1-BGC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_DEN_Big Thompson (211,959 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (86,068 ha),  2000 - 3000 m (96,781 ha),  3000 - 4000 m (28,962 ha),  4000 - 5000 m (147 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, -2.838, -5.801, -11.17, -12.25, 17.52, 25.26, 73.36, 90.95
2006, 2, 2.774, -1.903, -7.857, -9.151, 4.314, 12.35, 45.92, 56.72
2006, 3, 8.741, 3.149, -2.945, -4.535, 20.78, 29.36, 56.52, 70.36
2006, 4, 11.93, 6.605, 1.115, -0.6663, 65.65, 103.6, 189.9, 189.1
2006, 5, 16.5, 11.15, 5.771, 3.828, 47.9, 67.17, 99.95, 110.3
2006, 6, 18.45, 13.09, 7.531, 5.854, 52.26, 46.47, 50.65, 55.96
2006, 7, 24.02, 18.76, 13.4, 11.82, 18.64, 27.71, 35.57, 33.08
2006, 8, 23.79, 18.61, 13.18, 11.57, 28.05, 44.41, 50.49, 52.25
2006, 9, 17.04, 12.07, 7.079, 5.467, 36.89, 49.05, 67.56, 68.82
2006, 10, 12.15, 7.407, 2.33, 0.7731, 17.37, 28.86, 54.68, 70.98
2006, 11, 2.897, -0.8155, -6.248, -7.661, 52.87, 57.04, 136.6, 189
2006, 12, 2.694, -1.007, -6.676, -7.97, 9.721, 20.92, 73.01, 89.52
2007, 1, -2.592, -5.099, -10.57, -11.74, 12.89, 31.43, 107.3, 155.3
2007, 2, 1.539, -2.125, -8.018, -9.171, 3.579, 10.71, 36.57, 45.27
2007, 3, 6.421, 1.917, -3.3, -4.88, 23.25, 40.21, 82.26, 88.67
2007, 4, 9.737, 4.824, -0.5626, -2.385, 37.04, 47.2, 81.47, 83.95
2007, 5, 16.73, 11.45, 5.959, 4.206, 28.18, 33.85, 44.91, 47.23
2007, 6, 19.07, 13.79, 8.219, 6.534, 60.92, 63.61, 71.17, 81.4
2007, 7, 24.34, 19.4, 14.06, 12.42, 28.2, 50, 63.87, 68.45
2007, 8, 23.98, 18.92, 13.41, 11.8, 31.62, 36.47, 35.36, 30.73
2007, 9, 18.53, 13.59, 8.458, 6.648, 66.49, 76.15, 79.8, 80.4
2007, 10, 10.18, 5.905, 1.113, -0.6255, 47.98, 58.76, 100.5, 123
2007, 11, 8.656, 4.493, -1.178, -2.578, 22.54, 36.13, 127.2, 153.9
2007, 12, 2.373, -1.303, -7.223, -8.257, 3.248, 7.945, 35.25, 42.44
2008, 1, 0.4278, -2.934, -8.631, -9.534, 7.291, 12.63, 42.95, 47
2008, 2, 7.213, 2.681, -3.125, -4.331, 10.9, 20.09, 54.62, 69.61
2008, 3, 1.617, -3.128, -8.228, -9.909, 102.8, 139.1, 269, 311.4
2008, 4, 7.253, 2.914, -1.62, -3.389, 41.67, 64.67, 120.8, 132.8
2008, 5, 16.84, 11.68, 6.39, 4.758, 40.87, 39.94, 54.04, 54.7
2008, 6, 19.89, 14.51, 9.446, 7.743, 80.25, 82.98, 91.97, 109.2
2008, 7, 22.67, 17.58, 12.27, 10.66, 57.11, 89.78, 98.21, 97.16
2008, 8, 23.16, 17.73, 11.88, 10.08, 52.04, 76.79, 92.38, 88.17
2008, 9, 20.71, 15.57, 10.41, 8.708, 37.36, 39.49, 43.58, 46.32
2008, 10, 13.33, 8.851, 3.945, 2.415, 33.12, 46.5, 97.4, 118.5
2008, 11, 6.039, 2.399, -2.87, -4.23, 22.54, 36.48, 103.2, 140.4
2008, 12, 2.937, -0.7205, -6.122, -7.408, 25.09, 40.4, 133, 180.4
2009, 1, 0.741, -2.375, -7.668, -8.694, 13.78, 18.27, 48.31, 65.11
2009, 2, 4.544, 0.1502, -5.631, -6.972, 24.39, 37.52, 90.83, 104.4
2009, 3, 7.699, 2.893, -2.656, -4.324, 48.17, 64.16, 125.4, 147.6
2009, 4, 9.13, 4.398, -0.5419, -2.483, 52.68, 64.36, 94.43, 123.6
2009, 5, 15.38, 9.975, 4.525, 2.625, 22.67, 27.92, 34.51, 36.12
2009, 6, 21.76, 16.22, 11.02, 9.476, 32.17, 38.42, 43.94, 48.62
2009, 7, 23.73, 18.72, 13.41, 11.69, 40.67, 81, 87.55, 87.34
2009, 8, 22.29, 17.46, 12.17, 10.39, 44.85, 53.83, 64.97, 70.98
2009, 9, 19.18, 14.49, 9.479, 7.771, 37.2, 35.74, 51.44, 61.89
