# Created by WEAP: 5/10/2021 7:55:49 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CESM1-BGC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: ID_S_OR_E_Snake (6,644,828 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,822,983 ha),  1000 - 2000 m (2,634,357 ha),  2000 - 3000 m (2,158,318 ha),  3000 - 4000 m (29,170 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 0.7882, -4.75, -10.16, -13.36, 38.99, 51.42, 60.74, 42.3
2006, 2, 3.633, -1.191, -6.036, -9.706, 38.69, 52.95, 72.79, 72.5
2006, 3, 8.407, 4.279, 0.2111, -2.608, 37.98, 54.12, 63, 30.76
2006, 4, 11.93, 8.627, 6.169, 4.185, 30.23, 46.82, 63.99, 85.18
2006, 5, 12.82, 9.975, 7.552, 5.745, 27.86, 43.5, 47.78, 72.25
2006, 6, 18.77, 14.47, 11.01, 8.411, 18.88, 40.74, 57.53, 79.93
2006, 7, 24.84, 20.58, 17.28, 14.54, 13.23, 36.49, 44.99, 54.12
2006, 8, 24.24, 20.56, 17.63, 15.68, 0.2949, 3.747, 8.299, 11.12
2006, 9, 20.15, 15.49, 11.66, 9.275, 45.64, 59.07, 65.84, 65.5
2006, 10, 9.744, 5.485, 1.768, -0.7435, 47.47, 70.66, 70.25, 35.78
2006, 11, 3.705, -1.514, -5.961, -8.237, 34.29, 36.37, 28.36, 11.56
2006, 12, -0.1956, -4.983, -9.805, -13.48, 43.54, 80.19, 147.3, 173.9
