# Created by WEAP: 5/10/2021 7:57:03 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CESM1-BGC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Lost Creek (4,240 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (4,240 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 3.514, 265.8
2006, 2, 3.73, 477.3
2006, 3, 10.44, 38.65
2006, 4, 9.081, 217
2006, 5, 13.27, 59.68
2006, 6, 16.96, 107.5
2006, 7, 21.05, 25.71
2006, 8, 22.17, 8.081
2006, 9, 18.11, 110.8
2006, 10, 9.456, 53.69
2006, 11, 7.086, 4.689
2006, 12, 1.931, 411.8
2007, 1, 0.8711, 205.7
2007, 2, 3.916, 186.8
2007, 3, 4.289, 190.6
2007, 4, 8.218, 152.3
2007, 5, 10.42, 65.38
2007, 6, 16.76, 24.38
2007, 7, 22.1, 0.1711
2007, 8, 19.15, 0
2007, 9, 17.1, 12.84
2007, 10, 13.16, 42.48
2007, 11, 7.8, 1024
2007, 12, 6.45, 133.3
2008, 1, 4.674, 112.6
2008, 2, 6.626, 108.9
2008, 3, 6.628, 101.3
2008, 4, 9.034, 194.8
2008, 5, 12.38, 60.09
2008, 6, 18.06, 9.717
2008, 7, 21.3, 29.83
2008, 8, 22.52, 0.2396
2008, 9, 18.84, 0
2008, 10, 15.52, 283.6
2008, 11, 7.093, 340.8
2008, 12, 2.952, 365.1
2009, 1, 3.359, 425.8
2009, 2, 6.797, 425.6
2009, 3, 4.458, 406.5
2009, 4, 7.455, 171.8
2009, 5, 10.89, 206.3
2009, 6, 16.49, 25.59
2009, 7, 19.99, 23.11
2009, 8, 21.28, 0.2941
2009, 9, 21.36, 3.592
2009, 10, 12.3, 222.5
2009, 11, 6.134, 186.9
2009, 12, 4.234, 317.5
2010, 1, -0.4137, 74.78
2010, 2, 4.274, 533.6
2010, 3, 3.723, 824.2
2010, 4, 7.982, 190.2
2010, 5, 14.2, 49.18
2010, 6, 16.16, 2.439
2010, 7, 22.1, 0.5173
2010, 8, 20.61, 0
2010, 9, 19.75, 17.21
2010, 10, 13.26, 31.02
2010, 11, 6.798, 450.8
2010, 12, 3.427, 300.8
2011, 1, 2.977, 551.2
2011, 2, 7.791, 130.7
2011, 3, 3.819, 333.9
2011, 4, 8.474, 134.5
2011, 5, 13.76, 46.08
2011, 6, 12.42, 112.6
2011, 7, 21.15, 14.95
2011, 8, 19.77, 2.626
2011, 9, 19.8, 20.36
2011, 10, 11.57, 249.1
2011, 11, 8.22, 49.61
2011, 12, 5.743, 209.1
2012, 1, 1.947, 424.2
2012, 2, 3.901, 536.2
2012, 3, 5.768, 106.9
2012, 4, 4.036, 340.6
2012, 5, 15.42, 3.744
2012, 6, 15.9, 18.24
2012, 7, 21, 31.18
2012, 8, 20.74, 0
2012, 9, 18.61, 0.3691
2012, 10, 12.03, 37.83
2012, 11, 6.38, 69.63
2012, 12, 4.133, 137
2013, 1, 1.332, 123.5
2013, 2, 3.626, 59.47
2013, 3, 4.147, 285.8
2013, 4, 5.746, 247.3
2013, 5, 12.53, 46.46
2013, 6, 17.58, 1.765
2013, 7, 22.5, 0.01592
2013, 8, 21.71, 0.07359
2013, 9, 17.96, 0.6431
2013, 10, 14.9, 140.8
2013, 11, 6.735, 299.2
2013, 12, 3.156, 905.6
2014, 1, 5.185, 44.12
2014, 2, 5.487, 235.3
2014, 3, 5.3, 363.5
2014, 4, 8.793, 236.5
2014, 5, 9.921, 250.7
2014, 6, 18.72, 0.8168
2014, 7, 19.91, 2.381
2014, 8, 23.05, 0
2014, 9, 18.58, 0
2014, 10, 10.86, 251.9
2014, 11, 7.396, 237.4
2014, 12, 5.585, 241.1
2015, 1, 2.602, 319.8
2015, 2, 4.099, 188.4
2015, 3, 7.854, 572.9
2015, 4, 7.475, 145.9
2015, 5, 10.89, 117.3
2015, 6, 16.72, 55.04
2015, 7, 20.85, 36.17
2015, 8, 20.75, 6.768
2015, 9, 19.2, 0
2015, 10, 13.17, 76.77
2015, 11, 7.339, 242.7
2015, 12, 7.103, 128.6
2016, 1, 3.121, 579.8
2016, 2, 5.699, 456.9
2016, 3, 6.441, 219.3
2016, 4, 5.54, 182.3
2016, 5, 10.88, 112
2016, 6, 17.03, 73.4
2016, 7, 21.58, 19.43
2016, 8, 19.51, 5.462
2016, 9, 14.6, 27.4
2016, 10, 9.654, 361.2
2016, 11, 12.31, 20.76
2016, 12, 5.737, 101.5
2017, 1, 4.935, 174.5
2017, 2, 5.013, 351.7
2017, 3, 5.05, 245.7
2017, 4, 10.92, 37.43
2017, 5, 14.73, 17.11
2017, 6, 15.95, 7.624
2017, 7, 24.91, 4.535
2017, 8, 20.03, 0
2017, 9, 19.13, 0.1817
2017, 10, 10.88, 211.9
2017, 11, 7.722, 48.6
2017, 12, 3.581, 177.7
2018, 1, 2.607, 246.8
2018, 2, 4.642, 599.9
2018, 3, 5.266, 233.3
2018, 4, 8.816, 139.4
2018, 5, 9.915, 264.9
2018, 6, 19.02, 0.1903
2018, 7, 21.44, 6.936
2018, 8, 18.82, 51.79
2018, 9, 21.83, 48.85
2018, 10, 13.24, 92.91
2018, 11, 7.23, 315.7
2018, 12, 2.053, 261.2
2019, 1, 4.442, 338.2
2019, 2, 5.82, 316.7
2019, 3, 8.404, 357.6
2019, 4, 7.715, 205.1
2019, 5, 13.1, 67.56
2019, 6, 16.58, 81.68
2019, 7, 21.15, 29.38
2019, 8, 20.81, 0.021
2019, 9, 19.04, 3.154
2019, 10, 14.95, 10.3
2019, 11, 7.612, 405.7
2019, 12, 4.827, 143.6
2020, 1, 3.247, 656.5
2020, 2, 8.654, 26.53
2020, 3, 4.543, 99.76
2020, 4, 5.347, 137.3
2020, 5, 10.7, 304.2
2020, 6, 17.85, 15.66
2020, 7, 20.85, 0.2675
2020, 8, 18.77, 0.1372
2020, 9, 16.85, 2.12
2020, 10, 13.57, 21.01
2020, 11, 6.882, 74.68
2020, 12, 5.212, 290.4
2021, 1, 4.768, 538.7
2021, 2, 6.897, 413.9
2021, 3, 4.395, 580
2021, 4, 6.991, 232.5
2021, 5, 14.37, 47.16
2021, 6, 18.09, 0.5135
2021, 7, 19.44, 2.067
2021, 8, 21.05, 2.321
2021, 9, 18.87, 18.82
2021, 10, 16.09, 14.37
2021, 11, 7.569, 223
2021, 12, 5.293, 135.9
2022, 1, 2.629, 307.8
2022, 2, -1.372, 139.8
2022, 3, 3.349, 54.3
2022, 4, 9.289, 143.2
2022, 5, 11.09, 198.8
2022, 6, 15.24, 38.18
2022, 7, 22.34, 0.6825
2022, 8, 21.73, 0.03204
2022, 9, 21.62, 1.94
2022, 10, 10.56, 92.39
2022, 11, 6.515, 241.4
2022, 12, 4.07, 429.6
2023, 1, 1.778, 726.9
2023, 2, 2.682, 65.43
2023, 3, 1.669, 355.5
2023, 4, 3.353, 232.4
2023, 5, 15.68, 36.86
2023, 6, 18.77, 0.2661
2023, 7, 21.67, 0
2023, 8, 21.36, 18.21
2023, 9, 18.08, 16.7
2023, 10, 12.08, 68.33
2023, 11, 9.015, 41.71
2023, 12, 3.778, 390.2
2024, 1, 1.674, 558.6
2024, 2, 5.632, 114.6
2024, 3, 8.105, 358.9
2024, 4, 11.09, 92.05
2024, 5, 13.08, 69.28
2024, 6, 19.49, 0.5852
2024, 7, 22.61, 3.334
2024, 8, 23.76, 0.5802
2024, 9, 18.02, 1.979
2024, 10, 11.99, 8.262
2024, 11, 9.938, 302.3
2024, 12, 3.544, 27.31
2025, 1, 4.13, 1058
2025, 2, 5.845, 36
2025, 3, 3.759, 709.6
2025, 4, 6.815, 158
2025, 5, 13.36, 71.28
2025, 6, 14.48, 104.6
2025, 7, 23.04, 17.9
2025, 8, 21.63, 0
2025, 9, 20.53, 0
2025, 10, 14.56, 155.2
2025, 11, 8.505, 309.8
2025, 12, 3.726, 141.3
2026, 1, 1.738, 221.7
2026, 2, 5.151, 205.5
2026, 3, 7.608, 425.4
2026, 4, 9.956, 103
2026, 5, 13.86, 111.9
2026, 6, 17.63, 0.427
2026, 7, 20.27, 4.203
2026, 8, 23.41, 9.702
2026, 9, 19.43, 4.742
2026, 10, 11.41, 78.42
2026, 11, 7.116, 301.1
2026, 12, 5.835, 95.89
2027, 1, 6.346, 58.22
2027, 2, 4.054, 450.4
2027, 3, 8.619, 130.2
2027, 4, 10.1, 154.9
2027, 5, 13.37, 135.8
2027, 6, 16.74, 21.57
2027, 7, 19.97, 12.12
2027, 8, 23.67, 48.82
2027, 9, 21.93, 32.78
2027, 10, 14.85, 28.97
2027, 11, 9.667, 96.22
2027, 12, 4.889, 199.5
2028, 1, 3.783, 524.4
2028, 2, 5.647, 583.3
2028, 3, 4.916, 628
2028, 4, 7.773, 63.97
2028, 5, 11.29, 191.9
2028, 6, 16.14, 85.19
2028, 7, 20.2, 4.65
2028, 8, 22.32, 0.004989
2028, 9, 16.42, 300.2
2028, 10, 17.81, 32.93
2028, 11, 5.811, 369.9
2028, 12, 4.251, 480.8
2029, 1, 4.631, 964.2
2029, 2, 1.105, 423.3
2029, 3, 7.641, 160.6
2029, 4, 9.394, 289.2
2029, 5, 12.15, 37.36
2029, 6, 21, 0
2029, 7, 21.99, 1.463
2029, 8, 22.98, 4.582
2029, 9, 18.21, 32.79
2029, 10, 14.15, 75.67
2029, 11, 7.478, 476.3
2029, 12, 4.894, 741.5
2030, 1, 0.01879, 61.04
2030, 2, 4.826, 2.247
2030, 3, 7.775, 403.7
2030, 4, 7.392, 150.1
2030, 5, 16.65, 22.7
2030, 6, 18.34, 0.7449
2030, 7, 24.36, 2.658
2030, 8, 19.94, 7.247
2030, 9, 20.33, 0
2030, 10, 14.09, 190.9
2030, 11, 10.41, 12.28
2030, 12, 7.061, 502.1
2031, 1, 4.831, 143.5
2031, 2, 2.946, 809.8
2031, 3, 3.756, 728.5
2031, 4, 9.26, 132.6
2031, 5, 12.43, 155.2
2031, 6, 16.96, 86.88
2031, 7, 20.26, 5.705
2031, 8, 21.43, 106.5
2031, 9, 20.32, 0
2031, 10, 12.96, 172.4
2031, 11, 5.683, 178.1
2031, 12, 5.559, 180.6
2032, 1, 5.418, 290.7
2032, 2, 6.682, 478.6
2032, 3, 9.423, 33.06
2032, 4, 7.176, 138.8
