# Created by WEAP: 5/10/2021 7:56:45 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CESM1-BGC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_N Santiam (113,197 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (37,645 ha),  1000 - 2000 m (74,435 ha),  2000 - 3000 m (1,117 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 0.1929, -1.731, -5.376, 190.6, 193.7, 206.7
2006, 2, 2.626, 0.6903, -2.915, 251.1, 259.7, 296.5
2006, 3, 6.411, 4.6, 1.066, 176.3, 176.6, 185.6
2006, 4, 7.967, 6.22, 2.823, 114.3, 119.3, 132.6
2006, 5, 8.84, 7.102, 3.721, 100.7, 99.88, 102.8
2006, 6, 15.19, 13.69, 10.49, 22.91, 26.13, 29.46
2006, 7, 18.93, 17.45, 14.36, 19.89, 20.58, 20.54
2006, 8, 18.78, 17.2, 13.94, 13.96, 11.63, 8.899
2006, 9, 16.78, 14.92, 11.44, 169.5, 177.4, 194.5
2006, 10, 7.277, 5.477, 1.991, 244.7, 263.3, 302.4
2006, 11, 3.327, 1.177, -2.475, 174.9, 168.4, 180.7
2006, 12, -0.008929, -2.025, -5.719, 389.4, 411.1, 457.5
2007, 1, -3.227, -5.323, -9.291, 226.2, 235.5, 255.1
2007, 2, 1.278, -0.7508, -4.569, 376.9, 387, 436.7
2007, 3, 2.891, 1.012, -2.465, 210.7, 228.2, 259.9
2007, 4, 6.042, 4.14, 0.6508, 138.9, 140.7, 149.6
2007, 5, 6.48, 4.705, 1.394, 287.9, 288.9, 311.3
2007, 6, 15.46, 13.75, 10.35, 33.68, 33.89, 34.37
2007, 7, 18.86, 17.42, 14.29, 3.114, 4.192, 5.666
2007, 8, 17.18, 15.57, 12.32, 63.62, 62.45, 73.48
2007, 9, 14.29, 12.37, 8.845, 43.05, 41.77, 45.21
2007, 10, 8.796, 6.882, 3.215, 184.9, 190.3, 207.5
2007, 11, 2.017, -0.01565, -3.766, 167.6, 171, 185
2007, 12, 2.43, 0.4487, -3.382, 133.1, 132, 137.2
2008, 1, 1.247, -0.7836, -4.614, 34.28, 34.57, 37.05
