# Created by WEAP: 5/10/2021 7:57:22 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CESM1-BGC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_E_Lwr South Platte (2,104,250 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (2,036,731 ha),  2000 - 3000 m (67,519 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -3.539, -4.027, 11.29, 14.53
2006, 2, 3.508, 0.8438, 4.385, 13.61
2006, 3, 8.24, 6.28, 10.72, 10.17
2006, 4, 12.81, 10.26, 51.55, 49.63
2006, 5, 17.07, 14.62, 66.99, 47.21
2006, 6, 19.74, 17.44, 46.55, 38.04
2006, 7, 25.38, 21.9, 58.89, 79.55
2006, 8, 24.96, 21.83, 26.55, 52.76
2006, 9, 17.68, 15.27, 27.35, 57.63
2006, 10, 12.56, 10.26, 13.52, 19.4
2006, 11, 2.203, 1.344, 39.84, 62.48
2006, 12, 1.122, 0.7089, 7.823, 6.497
2007, 1, -4.373, -3.537, 15.31, 18.81
2007, 2, 1.943, 1.976, 1.595, 2.839
2007, 3, 6.075, 4.596, 19.2, 23.53
2007, 4, 10.75, 8.933, 16.85, 17.93
2007, 5, 17.45, 15.03, 44.8, 41.36
2007, 6, 19.95, 17.27, 52.45, 69.94
2007, 7, 26.01, 22.61, 73.07, 106.9
2007, 8, 25.06, 22.19, 31.21, 41.45
2007, 9, 19.86, 17.01, 40.76, 31.88
2007, 10, 10.44, 8.603, 44.52, 46.67
2007, 11, 8.941, 7.676, 6.987, 5.915
2007, 12, 1.177, 0.7831, 6.624, 10.56
2008, 1, -0.2731, -1.236, 6.582, 16.4
2008, 2, 7.482, 5.952, 9.258, 18.36
2008, 3, 1.253, -1.496, 116.1, 117.3
2008, 4, 6.428, 5.367, 31.49, 49.16
2008, 5, 17.45, 15.65, 53.13, 28.5
2008, 6, 21.25, 18.61, 60.61, 40.75
2008, 7, 24.34, 20.83, 53.15, 96.4
2008, 8, 24.37, 20.46, 44.02, 93.64
2008, 9, 20.93, 18.54, 51.47, 58.59
2008, 10, 12.98, 11.35, 39.21, 35.46
2008, 11, 5.579, 4.958, 20.37, 12.78
2008, 12, 1.866, 1.782, 22.55, 21.3
2009, 1, -0.217, 0.03982, 8.793, 9.67
2009, 2, 4.894, 2.936, 6.688, 5.947
2009, 3, 6.838, 5.262, 59.93, 69.67
2009, 4, 9.75, 7.821, 48.36, 33.54
2009, 5, 16.65, 14.7, 48.77, 31.01
2009, 6, 22.7, 20.05, 35.77, 43.31
2009, 7, 25.35, 22.39, 60.96, 109.9
2009, 8, 22.75, 20.34, 84.14, 74.56
2009, 9, 19.2, 17.13, 32.37, 52.07
2009, 10, 13.03, 11.19, 13.76, 7.214
2009, 11, 1.738, -0.2484, 18.01, 26.4
2009, 12, 3.63, 2.305, 2.398, 3.01
2010, 1, -8.768, -6.535, 19.79, 21
2010, 2, -2.576, -2.447, 3.354, 5.198
2010, 3, 6.158, 3.976, 25, 22.9
2010, 4, 9.028, 6.827, 66, 51.67
2010, 5, 15.88, 13.24, 48.1, 42.83
2010, 6, 23.24, 20.34, 31.95, 24.14
2010, 7, 26.48, 23.57, 50.56, 53.53
2010, 8, 25.11, 22.05, 32.33, 58.28
2010, 9, 19.01, 16.68, 47.45, 67.79
2010, 10, 13.66, 11.01, 17.81, 30.67
2010, 11, 4.897, 2.845, 13.28, 18.74
2010, 12, -2.499, -3.643, 12.58, 14.31
2011, 1, 2.623, 2.675, 5.812, 3.545
2011, 2, 6.033, 4.224, 5.795, 10.04
2011, 3, 7.444, 5.852, 18.98, 14.41
2011, 4, 10.8, 8.741, 34.48, 39.05
2011, 5, 16.38, 12.79, 133.3, 110.2
2011, 6, 20.41, 17.07, 47.36, 45.58
2011, 7, 24.37, 20.73, 66.45, 72.32
2011, 8, 24.78, 20.85, 25.73, 28.26
2011, 9, 17.59, 14.76, 57.44, 60.39
2011, 10, 13.1, 10.62, 12.79, 13.82
2011, 11, 4.763, 3.515, 7.514, 12.78
2011, 12, 3.095, 2.171, 2.459, 3.852
2012, 1, -5.168, -4.166, 16.13, 21.8
2012, 2, 2.982, 1.501, 6.335, 7.253
2012, 3, 7.239, 5.482, 25.99, 25.53
2012, 4, 10.78, 8.172, 9.417, 30.14
2012, 5, 14.52, 12.84, 106, 55.83
2012, 6, 21.31, 19.13, 61.21, 92.78
2012, 7, 24.52, 20.89, 61.16, 68.1
2012, 8, 23.76, 20.75, 65.35, 126.2
2012, 9, 22.71, 20.06, 10.14, 12.17
2012, 10, 14.29, 12.07, 15.33, 12.34
2012, 11, 1.058, 1.138, 29.33, 33.55
2012, 12, 1.13, -1.132, 8.355, 21.47
2013, 1, -4.442, -4.876, 5.762, 4.626
