# Created by WEAP: 5/10/2021 7:57:06 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CESM1-BGC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_DEN_Boulder (255,527 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (123,618 ha),  2000 - 3000 m (91,800 ha),  3000 - 4000 m (39,961 ha),  4000 - 5000 m (148 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, -2.15, -5.936, -11.4, -11.56, 14.88, 31.09, 91.51, 92.7
2006, 2, 3.148, -2.471, -8.811, -8.411, 8.674, 23.54, 67.66, 58.36
2006, 3, 9.422, 3.397, -3.08, -3.375, 16.46, 37.87, 59.7, 73.36
2006, 4, 12.78, 6.822, 1.293, 0.7383, 77.38, 146.1, 226.2, 275.4
2006, 5, 17.21, 11.55, 6.079, 5.501, 54.54, 75.52, 94.34, 125.9
2006, 6, 19.55, 13.33, 7.781, 6.983, 44.35, 43.47, 52.01, 47.55
2006, 7, 24.64, 18.9, 13.4, 12.86, 18.88, 36.33, 53.99, 38.88
2006, 8, 24.69, 18.98, 13.62, 12.79, 24, 43.68, 56.85, 55.67
2006, 9, 17.72, 12.48, 7.251, 6.563, 32.09, 45.66, 65.04, 73.3
2006, 10, 12.89, 7.306, 2.033, 1.75, 23.59, 37.34, 60.25, 60.99
2006, 11, 3.325, -0.7777, -6.331, -6.64, 55.07, 75.09, 134.9, 164.8
2006, 12, 3.691, -1.164, -7.148, -7.098, 10.86, 33.68, 97.63, 94.45
2007, 1, -2.221, -5.214, -10.97, -10.86, 17.17, 39.66, 91.94, 117.2
2007, 2, 2.336, -2.376, -8.596, -8.236, 5.004, 16.59, 54.53, 47.51
2007, 3, 7.065, 2.709, -3.069, -3.439, 27.25, 49.65, 79.23, 103.4
2007, 4, 10.63, 5.472, -0.1525, -0.7914, 35.19, 47.22, 87.88, 88.13
2007, 5, 17.55, 11.9, 6.2, 5.483, 28.04, 36.62, 51.28, 49.85
2007, 6, 19.84, 13.87, 8.407, 7.598, 64.79, 65.93, 80.36, 68.75
2007, 7, 25.1, 19.6, 14.2, 13.62, 30.04, 63.5, 84.8, 55.85
2007, 8, 24.85, 19.1, 13.41, 12.84, 20.49, 20.64, 27.29, 38.07
2007, 9, 19.54, 13.91, 8.603, 8.089, 45.2, 63.61, 76.48, 79.02
2007, 10, 10.76, 6.174, 1.147, 0.7207, 61.1, 77.77, 106.4, 128.6
2007, 11, 9.221, 4.6, -1.17, -1.73, 20.25, 46.86, 135.4, 137.4
2007, 12, 2.906, -1.397, -7.607, -7.846, 6.672, 15.34, 37.87, 36.65
2008, 1, 0.8351, -3.181, -9.243, -9.209, 11.52, 31.41, 62.94, 62.52
2008, 2, 8.047, 2.545, -3.581, -3.816, 15.82, 27.43, 57.19, 60.17
2008, 3, 2.455, -2.727, -8.23, -8.678, 115.5, 178.7, 252.2, 336.2
2008, 4, 8.404, 3.673, -1.055, -1.896, 43.75, 84.45, 147.4, 152.5
2008, 5, 17.91, 12.39, 6.875, 5.986, 28.3, 36.84, 54.45, 61.69
2008, 6, 21.1, 14.87, 9.537, 8.879, 71.16, 79.79, 80.12, 99.23
2008, 7, 23.58, 17.6, 12.19, 11.73, 50.35, 81.94, 105.5, 89.89
2008, 8, 23.61, 17.39, 11.9, 11.45, 25.98, 64.73, 92.42, 98.53
2008, 9, 21.52, 15.97, 10.53, 9.891, 42.52, 49.23, 55.03, 54.25
2008, 10, 14.16, 8.852, 3.784, 3.318, 44.92, 57.89, 100.7, 111.6
2008, 11, 6.948, 2.502, -3.307, -3.218, 30.46, 49.7, 96.56, 110.7
2008, 12, 3.771, -0.78, -6.622, -6.605, 30.54, 51.74, 126.4, 142.6
2009, 1, 1.576, -2.644, -8.319, -8.26, 17.43, 29.31, 56.12, 57.18
2009, 2, 5.547, -0.02102, -6.075, -6.259, 20.98, 53.24, 118.3, 129.9
2009, 3, 8.32, 3.277, -2.575, -2.963, 55.46, 69.11, 134.6, 155.1
2009, 4, 10.21, 4.885, -0.2893, -0.8347, 54.97, 70.33, 96.27, 99.96
2009, 5, 16.48, 10.74, 5.227, 4.124, 25.59, 25.81, 39.78, 41.04
2009, 6, 22.82, 16.42, 11.01, 10.32, 35.37, 47.35, 43.53, 47.24
2009, 7, 24.7, 19.09, 13.71, 12.93, 59.28, 93.15, 106.7, 89.05
2009, 8, 23.37, 17.85, 12.46, 11.79, 40.58, 58.31, 67.09, 61.81
2009, 9, 19.85, 14.5, 9.412, 8.892, 29.13, 41.17, 59.05, 51.58
2009, 10, 13.57, 7.808, 2.491, 2.101, 21.97, 36.06, 74.68, 86.74
2009, 11, 2.141, -2.368, -8.212, -8.513, 33.75, 49.89, 96.93, 98.83
2009, 12, 4.689, -0.5781, -7.204, -7.076, 5.461, 27.02, 80.2, 87.4
2010, 1, -5.662, -8.116, -13.5, -13.76, 30.94, 53.04, 130.1, 126.5
2010, 2, -1.95, -5.015, -10.31, -10.48, 6.153, 19.86, 63.21, 68.52
2010, 3, 6.583, 0.6458, -5.232, -5.481, 38.45, 76.42, 154.1, 158.9
2010, 4, 8.778, 3.126, -2.344, -2.756, 62.4, 74.2, 104.3, 94.06
2010, 5, 15.41, 10.07, 4.586, 3.809, 43.21, 55.53, 68.2, 84.58
2010, 6, 23.07, 17.09, 11.27, 10.58, 34.19, 38.45, 34.37, 37.17
2010, 7, 25.76, 20.33, 14.8, 14.25, 32.73, 51.67, 74.89, 55.7
2010, 8, 24.19, 18.56, 13.06, 12.39, 16.53, 28.55, 33.75, 32.24
2010, 9, 19.51, 14.32, 9.113, 8.5, 55.94, 61.95, 62.63, 57.59
2010, 10, 13.86, 8.575, 3.279, 2.707, 23.48, 35.86, 51.6, 51.1
2010, 11, 5.425, 0.5382, -5.017, -5.331, 21.9, 33.06, 56.19, 73.12
2010, 12, -1.253, -5.475, -11.44, -11.33, 21.09, 32.54, 62.52, 68.98
2011, 1, 3.944, -1.096, -7.733, -7.718, 11.09, 27.42, 83.43, 83.31
2011, 2, 6.411, 0.7616, -5.633, -5.611, 21.41, 52, 108.1, 112.2
2011, 3, 8.549, 3.182, -3.027, -3.377, 22.3, 38.4, 67.61, 79.45
2011, 4, 10.58, 5.18, -0.4052, -0.9227, 54.41, 57.92, 91.32, 83.68
2011, 5, 15.4, 9.939, 4.873, 4.211, 127.9, 155.5, 167.4, 170.9
2011, 6, 19.88, 13.37, 7.721, 7.3, 25.33, 28.99, 36.61, 37.31
2011, 7, 23.26, 17.33, 11.98, 11.76, 68.66, 124.7, 117.5, 92.22
2011, 8, 23.56, 17.53, 12.14, 11.77, 38.69, 45.9, 43.83, 32.58
2011, 9, 17.67, 12.05, 6.796, 6.292, 48.86, 71.82, 86.4, 95.84
2011, 10, 12.75, 7.32, 1.77, 1.582, 13.58, 28.05, 55.17, 67.79
2011, 11, 5.915, 1.649, -4.48, -4.583, 16.82, 31.8, 43, 47.98
2011, 12, 4.968, -0.503, -6.93, -6.823, 7.713, 24.05, 62.06, 73.6
2012, 1, -2.825, -6.263, -12.38, -12.44, 15.65, 40.21, 102.2, 107.7
2012, 2, 3.876, -1.643, -7.255, -7.067, 12.43, 40.1, 106.8, 130.5
2012, 3, 8.104, 2.423, -4.186, -4.509, 31.57, 59.17, 90.45, 120.1
2012, 4, 10.83, 5.206, -0.5944, -1.093, 23.59, 39.02, 62.67, 42.09
2012, 5, 14.37, 8.756, 3.587, 2.823, 110.7, 130.2, 158.5, 197.8
2012, 6, 21.32, 15, 9.531, 8.824, 78.06, 85.66, 80.46, 103.5
2012, 7, 23.18, 17.39, 11.98, 11.69, 66.41, 106.5, 97.64, 93.87
2012, 8, 23.38, 17.49, 12.06, 11.64, 43.19, 68.41, 89.64, 86.16
2012, 9, 22.52, 16.78, 10.84, 10.28, 12.69, 19.96, 27.78, 22.84
2012, 10, 14.47, 8.977, 3.305, 2.991, 20.04, 31.88, 56.35, 57.3
2012, 11, 3.532, -0.3902, -5.57, -5.896, 26.93, 32.42, 58.42, 63.39
2012, 12, 3.137, -2.089, -8.023, -7.994, 16.79, 35.88, 74.99, 87.66
2013, 1, -2.549, -6.821, -12.87, -12.68, 7.741, 25.65, 85.74, 106.8
2013, 2, 3.396, -1.086, -6.956, -6.766, 10.85, 28.04, 60.48, 53.87
2013, 3, 5.976, 0.5125, -5.523, -5.735, 26.66, 47.35, 75.1, 74.38
2013, 4, 11.2, 5.689, -0.5338, -0.9243, 2.036, 4.619, 13.49, 8.86
2013, 5, 17.62, 12.11, 6.407, 5.544, 53.28, 68.16, 83.38, 100.3
2013, 6, 22.88, 16.97, 11.47, 10.9, 32.2, 31.25, 31.8, 29.06
2013, 7, 25, 19.76, 14.27, 13.67, 18.36, 42.61, 51.99, 43.59
2013, 8, 23.04, 17.4, 12.19, 11.83, 42.86, 64.83, 79.89, 62.38
2013, 9, 19.37, 13.92, 8.326, 7.886, 11.98, 21.02, 27.95, 27.49
2013, 10, 13.78, 8.732, 3.437, 3.062, 25.85, 43.89, 90.11, 90.18
2013, 11, 6.338, 1.893, -3.578, -3.688, 117, 162.3, 241.1, 303.2
2013, 12, 4.29, -1.153, -7.637, -7.278, 12.47, 36.38, 125, 133.1
2014, 1, 2.094, -2.232, -9.237, -8.927, 2.966, 9.355, 28.96, 40.53
2014, 2, 4.237, -0.9443, -6.984, -6.814, 11.5, 36.7, 76.89, 70.81
2014, 3, 8.793, 3.282, -2.674, -2.99, 40.42, 63.2, 101.5, 122.6
2014, 4, 12.45, 6.619, 0.7032, 0.4277, 43.06, 66.77, 100.2, 126.3
2014, 5, 16.1, 10.46, 5.239, 4.388, 42.44, 48.09, 53.53, 63.92
2014, 6, 21.21, 15.31, 9.868, 9.251, 57.75, 67.79, 77.99, 76.69
2014, 7, 24.38, 18.66, 13.01, 12.62, 30.72, 41.88, 43.14, 38.61
2014, 8, 24.02, 18.19, 12.72, 12.23, 36.77, 61.4, 75.47, 43.61
2014, 9, 18.81, 13.69, 8.425, 7.879, 31.82, 36.56, 53.85, 47.19
2014, 10, 15.65, 10.14, 4.346, 3.991, 9.13, 15.3, 37.73, 36.54
2014, 11, 4.65, -0.2873, -6.007, -6.324, 47.09, 67.09, 124.5, 142.6
2014, 12, 1.733, -3.131, -9.338, -9.411, 32.65, 60.48, 136.3, 171.3
2015, 1, -2.66, -5.712, -10.78, -10.62, 15.3, 34.03, 98.22, 106.6
2015, 2, -1.42, -6.029, -11.68, -11.77, 26.47, 54.51, 84.57, 87.15
2015, 3, 6.538, 0.8633, -4.856, -5.212, 45.69, 85.05, 152.6, 205
2015, 4, 10.05, 4.259, -1.1, -1.435, 27.97, 42.65, 81.21, 73.17
2015, 5, 16.48, 10.76, 5.748, 5.042, 83.58, 102.4, 130.6, 158.8
2015, 6, 22.98, 16.93, 11.57, 11.12, 83.19, 68.67, 89.05, 93.19
2015, 7, 25.15, 19.39, 13.97, 13.51, 38.98, 70.11, 107.3, 89.04
2015, 8, 23.49, 17.81, 12.36, 11.92, 32.83, 55.93, 62.12, 52.46
2015, 9, 21.96, 16.62, 11.14, 10.79, 27.66, 27.51, 37.36, 46.22
2015, 10, 13.83, 8.527, 2.909, 2.723, 13.05, 17, 30.84, 30.17
2015, 11, 4.68, 0.03242, -5.391, -5.444, 27.71, 56.76, 106.8, 109.2
2015, 12, 5.944, 0.5045, -5.88, -5.837, 6.653, 14.38, 53.19, 62.33
2016, 1, 3.976, -1.593, -8.077, -7.907, 4.948, 21.25, 67.29, 72.91
2016, 2, 5.093, -0.05512, -6.301, -5.855, 16.58, 32.42, 71.12, 81.58
2016, 3, 6.661, 0.9614, -5.412, -5.768, 10.34, 30.56, 67.99, 70.12
2016, 4, 11.41, 5.676, -0.02925, -0.5479, 64.74, 81.21, 115, 111.4
2016, 5, 15.6, 10.65, 5.029, 4.034, 76.83, 73.54, 79.66, 88.1
2016, 6, 19.58, 13.47, 8.141, 7.49, 51, 62.61, 75.14, 86.82
2016, 7, 23.71, 17.96, 12.37, 12.16, 24.11, 44.72, 56.7, 52.88
2016, 8, 23.48, 17.62, 12.16, 11.41, 46.23, 72.54, 77.56, 70.41
2016, 9, 18.6, 13.31, 7.501, 6.969, 10.21, 14.35, 20.71, 22.16
2016, 10, 12.43, 6.889, 1.315, 0.9967, 8.093, 14.49, 30.8, 31.83
2016, 11, 11.83, 6.821, 0.4523, 0.2017, 10.15, 11.22, 24.19, 27.14
2016, 12, 3.962, -1.117, -7.628, -7.105, 24.91, 55.2, 118.4, 134.7
2017, 1, 3.849, -1.388, -8.225, -8.08, 7.035, 18.47, 51.96, 57.34
2017, 2, 0.08451, -3.895, -8.828, -8.805, 25.98, 52.25, 104.7, 114.2
2017, 3, 5.253, 0.5147, -5.07, -5.479, 44.48, 67.21, 82.41, 83.72
2017, 4, 11.6, 6.647, 1.633, 1.023, 103.9, 127.7, 164.7, 168.2
2017, 5, 16.77, 11.49, 6.195, 5.326, 45.1, 68.32, 101, 123
2017, 6, 25.14, 18.95, 12.87, 12.45, 2.761, 4.129, 4.379, 6.436
2017, 7, 25.67, 19.79, 14.14, 13.58, 20.94, 42.11, 56.14, 47.94
2017, 8, 26.12, 19.9, 13.92, 13.51, 30.88, 47.42, 69.71, 67.42
2017, 9, 21.33, 15.86, 10.22, 9.639, 17.89, 25.09, 41.21, 39.24
2017, 10, 16.56, 10.83, 4.72, 4.444, 6.883, 12.21, 29.59, 30.76
2017, 11, 8.032, 3.143, -2.486, -2.714, 29.6, 46.3, 89.43, 107
2017, 12, 1.695, -3.409, -9.715, -9.56, 12.88, 35.29, 75.75, 89.53
2018, 1, -0.5898, -4.808, -10.33, -10.32, 20.88, 58.13, 161.2, 200
2018, 2, 5.469, -0.4924, -6.243, -5.768, 12.58, 25.76, 67.74, 69.12
2018, 3, 4.138, -1.387, -7.358, -7.93, 24.99, 64.73, 118.8, 119.6
2018, 4, 10.04, 4.359, -0.731, -1.27, 99.85, 123.5, 155.2, 189.2
2018, 5, 16.99, 11.42, 5.941, 5.209, 56.6, 61.78, 77.04, 90.2
2018, 6, 22.02, 16.08, 10.65, 10.21, 48.1, 48.86, 55.01, 62.36
2018, 7, 24.79, 19.11, 13.58, 13.26, 25.09, 41.21, 53.38, 38.82
2018, 8, 24.78, 18.41, 12.75, 12.44, 17.25, 26.34, 38.19, 24.07
2018, 9, 20.56, 14.83, 9.418, 8.768, 21.28, 28.7, 43.32, 44.31
2018, 10, 16.01, 10.45, 4.971, 4.557, 10.71, 15.93, 29.39, 34.22
2018, 11, 8.791, 3.476, -2.551, -2.802, 10, 18.78, 48.21, 60.93
2018, 12, 1.393, -4.146, -10.49, -10.4, 17.23, 44.89, 99.1, 86.31
2019, 1, 0.5939, -3.544, -9.792, -9.801, 15.65, 39.01, 92.81, 91.02
2019, 2, 6.19, 0.7752, -5.331, -5.088, 6.824, 17.06, 42.08, 34.6
2019, 3, 9.213, 4.017, -2.084, -2.373, 26.22, 63.12, 111.6, 156.6
2019, 4, 11.17, 5.811, 0.5739, 0.1128, 149.7, 172.3, 192.9, 249.8
2019, 5, 15.51, 10.28, 5.148, 4.326, 59.46, 78.71, 101.7, 119.2
2019, 6, 18.81, 12.42, 6.971, 6.504, 108.9, 119.5, 123.2, 140
2019, 7, 24.35, 18.56, 13.03, 12.28, 32.11, 51.42, 54.69, 42.82
2019, 8, 25.1, 19.05, 13.28, 12.77, 9.789, 20.32, 34.55, 46.28
2019, 9, 20.47, 14.65, 9.125, 8.733, 38.69, 46.95, 58.56, 64
2019, 10, 12.92, 8.201, 2.78, 2.178, 31.3, 35, 63.59, 66.78
2019, 11, 6.336, 1.617, -4.127, -4.206, 17.06, 28.81, 72.22, 79.35
2019, 12, 4.551, -0.8468, -7.56, -7.262, 7.226, 21.76, 69.46, 69.68
2020, 1, 2.295, -2.319, -9.287, -9.066, 1.401, 6.851, 33.69, 32.68
2020, 2, 4.59, -0.7138, -7.118, -7.096, 10.73, 28.27, 71.98, 70.5
2020, 3, 7.505, 2.018, -4.448, -4.708, 11.78, 28.04, 73.91, 79.03
2020, 4, 11.41, 5.757, -0.0668, -0.5475, 9.121, 23.71, 45.27, 55.47
2020, 5, 16.17, 10.43, 4.846, 4.111, 20.6, 29.01, 33.99, 36.16
2020, 6, 21.57, 15.94, 10.62, 10.07, 50.28, 64.74, 70.11, 73.09
2020, 7, 24.24, 18.92, 13.81, 13.37, 65.41, 122.6, 133.5, 111.6
2020, 8, 24.85, 18.93, 13.27, 12.75, 9.977, 21.37, 33.76, 25.06
2020, 9, 20.98, 15.76, 10.4, 9.674, 14.32, 18.22, 33.16, 26.59
2020, 10, 13.16, 7.807, 2.24, 1.99, 37.3, 41.34, 71.05, 84.54
2020, 11, 7.397, 2.524, -3.693, -3.789, 52.06, 75.19, 113.2, 151.7
2020, 12, 5.373, 0.4495, -5.926, -5.923, 13.3, 26.36, 55.29, 53.02
