# Created by WEAP: 5/10/2021 7:56:27 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CESM1-BGC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_CEN_Stevenson Creek (9,038 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (69 ha),  1000 - 2000 m (6,775 ha),  2000 - 3000 m (2,195 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 6.884, 4.776, 2.597, 233.6, 233.1, 238.6
2006, 2, 6.186, 4.067, 1.696, 190.8, 188.7, 198.9
2006, 3, 13.28, 11.25, 9.041, 22.23, 22.42, 24.06
2006, 4, 10.13, 7.787, 5.161, 146.6, 160.7, 176.5
2006, 5, 16.33, 13.83, 11.01, 12.54, 15.74, 18.87
2006, 6, 19.43, 16.95, 14.11, 4.206, 4.918, 5.522
2006, 7, 24.51, 22.09, 19.32, 38.17, 47.72, 46.23
2006, 8, 25.93, 23.62, 21.01, 2.036, 3.143, 3.78
2006, 9, 21.32, 18.91, 16.16, 10.16, 13.64, 15.34
2006, 10, 12.36, 10.1, 7.578, 24.49, 21.81, 21.13
2006, 11, 10.41, 8.34, 6.192, 6.71, 6.078, 5.409
2006, 12, 4.987, 2.864, 0.6779, 169.9, 176.9, 194.8
2007, 1, 4.006, 2.023, 0.08045, 32, 37.27, 43.63
2007, 2, 7.079, 4.993, 2.746, 42.76, 41.24, 42.7
2007, 3, 7.851, 5.698, 3.246, 198, 211.7, 236.8
2007, 4, 10.65, 8.432, 5.949, 76.33, 78.68, 80.61
2007, 5, 14.2, 11.8, 9.031, 20.2, 21.23, 21.54
2007, 6, 19.82, 17.38, 14.6, 6.738, 9.736, 12.33
2007, 7, 25.75, 23.19, 20.3, 0.1358, 0.2021, 0.2108
2007, 8, 23.69, 21.21, 18.38, 0.1564, 0.2757, 0.3304
2007, 9, 20.95, 18.56, 15.9, 4.251, 5.593, 6.133
2007, 10, 16.01, 13.64, 10.93, 10.86, 8.938, 7.405
2007, 11, 12.19, 9.863, 7.347, 310.1, 315.6, 336.4
2007, 12, 9.333, 7.301, 5.212, 32.19, 33.52, 35.91
