# Created by WEAP: 5/10/2021 7:57:26 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CESM1-BGC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_LADWP_CoastalLA (36,256 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (36,256 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 0 to 1000 m

2006, 1, 14.83, 232.5
2006, 2, 14.73, 56.53
2006, 3, 18.79, 2.705
2006, 4, 16.59, 110.7
2006, 5, 20.77, 0.006575
2006, 6, 20.15, 0.1767
2006, 7, 22.55, 1.537
2006, 8, 23.98, 2.716
2006, 9, 23.17, 1.667
2006, 10, 19.44, 7.256
2006, 11, 17.52, 5.316
2006, 12, 14.09, 80.05
2007, 1, 13.33, 3.935
2007, 2, 16.44, 0.7329
2007, 3, 16.69, 135.2
2007, 4, 18.04, 15.79
2007, 5, 17.72, 0.2727
2007, 6, 20.04, 0.06592
2007, 7, 22.34, 0
2007, 8, 24.23, 0
2007, 9, 22.45, 0.648
2007, 10, 19.37, 0.01194
2007, 11, 19.53, 82.21
2007, 12, 17.91, 0.4077
2008, 1, 18.14, 34.16
2008, 2, 17.4, 85.81
2008, 3, 16.18, 28.59
2008, 4, 17.29, 245.9
2008, 5, 19.93, 0.2739
2008, 6, 20.87, 0.0161
2008, 7, 22.17, 0.005284
2008, 8, 23.62, 0.5067
2008, 9, 25.45, 1.94
2008, 10, 20.83, 93.1
2008, 11, 19.86, 6.464
2008, 12, 14.92, 90.05
2009, 1, 14.65, 45.62
2009, 2, 17.47, 71.79
2009, 3, 15.84, 170.9
2009, 4, 16.56, 178.1
2009, 5, 18.83, 2.697
2009, 6, 20.28, 0.06992
2009, 7, 22.31, 0
2009, 8, 23.69, 0
2009, 9, 24.39, 7.883
2009, 10, 20.55, 14.66
2009, 11, 17.54, 0.4484
2009, 12, 16.67, 5.404
2010, 1, 12.55, 35.65
2010, 2, 15.47, 60.93
2010, 3, 14.64, 279.1
2010, 4, 17.22, 1.257
2010, 5, 17.49, 3.042
2010, 6, 19.79, 0.01703
2010, 7, 23.34, 0.05067
2010, 8, 22.66, 0
2010, 9, 23.24, 30.1
2010, 10, 21.25, 0.1255
2010, 11, 16.98, 15
2010, 12, 14.33, 14.21
2011, 1, 15.7, 99.77
2011, 2, 17.85, 13.04
2011, 3, 15.14, 67.8
2011, 4, 16.84, 96.84
2011, 5, 17.78, 5.96
2011, 6, 19.28, 0.04301
2011, 7, 22.23, 0.01661
2011, 8, 23.66, 0
2011, 9, 22.71, 1.796
2011, 10, 19.53, 6.749
2011, 11, 18.48, 17.49
2011, 12, 16.78, 6.489
2012, 1, 13.61, 89.24
2012, 2, 14.74, 101.3
2012, 3, 16.84, 1.537
2012, 4, 14.63, 93.88
2012, 5, 16.7, 2.429
2012, 6, 19.59, 0.08882
2012, 7, 23.27, 2.671
2012, 8, 23.92, 0.0001836
2012, 9, 24.93, 0.002372
2012, 10, 19.39, 4.66
2012, 11, 17.19, 0.001246
2012, 12, 15.56, 9.633
2013, 1, 13.95, 100.4
2013, 2, 15.02, 3.14
2013, 3, 14.78, 53.09
2013, 4, 16.33, 11.5
2013, 5, 17.04, 0.8728
2013, 6, 20.82, 0.007487
2013, 7, 23.61, 0.04287
2013, 8, 23.1, 0.2884
2013, 9, 21.1, 0
2013, 10, 19.41, 39.4
2013, 11, 16.6, 114
2013, 12, 15.66, 17.82
2014, 1, 16.81, 0
2014, 2, 16.74, 37.23
2014, 3, 15.78, 151.5
2014, 4, 17.78, 96.88
2014, 5, 17.61, 5.056
2014, 6, 20.95, 0.1233
2014, 7, 22.44, 0.04597
2014, 8, 23.69, 0.2935
2014, 9, 21.65, 0
2014, 10, 20.16, 89.69
2014, 11, 18.03, 9.179
2014, 12, 17.44, 30.29
2015, 1, 14.52, 259.2
2015, 2, 14.26, 130.4
2015, 3, 16.65, 125.6
2015, 4, 16.81, 90.29
2015, 5, 18.02, 0.108
2015, 6, 20.6, 0.01521
2015, 7, 22.78, 0.02282
2015, 8, 23.75, 2.942E-5
2015, 9, 23.25, 1.868
2015, 10, 21.59, 0.0001533
2015, 11, 18.18, 52.35
2015, 12, 19.71, 0
2016, 1, 16.4, 89.74
2016, 2, 16.16, 373.3
2016, 3, 16.39, 28.6
2016, 4, 16.43, 14.37
2016, 5, 18.74, 0.2509
2016, 6, 20.23, 0.1269
2016, 7, 22.24, 0.1468
2016, 8, 22.71, 0
2016, 9, 19.48, 0.03451
2016, 10, 19.52, 3.855
2016, 11, 23.01, 0
2016, 12, 18.61, 5.083
2017, 1, 18.07, 9.93
2017, 2, 15.64, 115.3
2017, 3, 15.77, 128.8
2017, 4, 18.12, 0.003906
2017, 5, 18.76, 0
2017, 6, 19.96, 0.0399
2017, 7, 22.36, 2.007
2017, 8, 23.71, 0.009548
2017, 9, 22.97, 0.2302
2017, 10, 18.42, 9.555
2017, 11, 19.11, 0.8912
2017, 12, 16.22, 5.053
