# Created by WEAP: 5/10/2021 7:56:51 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CESM1-BGC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WY_SW_Upper Green (3,898,277 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (577,763 ha),  2000 - 3000 m (3,104,621 ha),  3000 - 4000 m (215,768 ha),  4000 - 5000 m (126 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, -5.896, -8.451, -13.93, -16.69, 5.229, 16.95, 54.89, 67.39
2006, 2, -3.55, -6.136, -11.52, -13.72, 7.446, 19.02, 62.18, 62.29
2006, 3, 4.838, 1.912, -3.528, -7.285, 2.198, 7.107, 21.16, 31.23
2006, 4, 11.9, 9.137, 2.571, -0.525, 15.17, 22.94, 68.83, 85.15
2006, 5, 14.67, 11.78, 5.179, 1.556, 54.25, 48.37, 95.06, 125.1
2006, 6, 15.76, 13.15, 6.787, 3.108, 57.04, 63.3, 120.6, 108.7
2006, 7, 22.69, 19.7, 12.98, 9.573, 7.497, 10.03, 23.79, 21.73
2006, 8, 22.23, 19.54, 13.28, 9.862, 20.42, 19.92, 33.24, 35.05
2006, 9, 14.22, 12.11, 6.274, 2.988, 42.37, 41.11, 70.06, 37.03
2006, 10, 7.08, 4.519, -1.277, -4.775, 20.74, 22.78, 53.15, 25.6
2006, 11, -2.445, -4.658, -9.65, -12.35, 6.193, 8.419, 19.42, 8.046
2006, 12, -5.848, -8.38, -13.62, -16.24, 21.27, 59.84, 183.4, 271.4
2007, 1, -10.41, -13.1, -17.96, -20.82, 5.166, 13.04, 44.64, 44.84
2007, 2, -4.674, -7.626, -12.96, -15.96, 9.413, 31.71, 93.47, 122.9
2007, 3, 0.4185, -2.474, -8.242, -12.76, 36.75, 62.48, 188.1, 200.9
2007, 4, 5.588, 2.913, -2.982, -7.465, 21.96, 37.63, 104.8, 146.6
2007, 5, 11.72, 8.884, 2.806, -0.9289, 16.64, 20.13, 37.09, 32.54
2007, 6, 15.45, 12.84, 6.768, 3.35, 23.92, 28.4, 54.71, 58.05
2007, 7, 22.89, 19.7, 13.07, 9.088, 12.06, 11.3, 31.3, 17.09
2007, 8, 21.17, 18.03, 11.76, 8.086, 12.56, 7.507, 9.668, 4.695
2007, 9, 16.89, 14.26, 8.094, 4.647, 11.25, 13.91, 29.99, 29.69
2007, 10, 8.639, 5.783, -0.3297, -4.006, 26.9, 31.25, 82.75, 72.73
2007, 11, 3.026, 0.396, -5.32, -8.463, 33.64, 69.87, 186.6, 211
2007, 12, -3.256, -5.948, -11.43, -14.57, 4.631, 11.65, 38.01, 46.53
2008, 1, -4.787, -7.061, -12.41, -15.72, 5.204, 22.68, 59.06, 85.56
2008, 2, 0.9362, -2.043, -7.262, -10.51, 8.334, 18.63, 54.44, 36.2
2008, 3, 2.019, -0.6654, -6.538, -10.31, 14.16, 17.89, 45.59, 45.15
2008, 4, 9.763, 7.083, 0.4851, -3.463, 35.44, 58.9, 199.5, 306
2008, 5, 15, 12.02, 5.534, 1.718, 29.09, 41.33, 133.1, 181.1
2008, 6, 18.79, 16.16, 9.486, 6.055, 25.53, 38.28, 81.53, 136.8
2008, 7, 22.61, 19.68, 13.04, 9.491, 30.01, 34.28, 66.25, 71.64
2008, 8, 21.98, 19.21, 12.61, 9.166, 39.13, 54.21, 121.2, 179.7
2008, 9, 19.15, 16.53, 10.42, 6.777, 38.54, 36.72, 66.51, 57.98
