# Created by WEAP: 4/12/2021 7:36:53 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CNRM-CM5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Pit River (273,146 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (160,042 ha),  1000 - 2000 m (103,687 ha),  2000 - 3000 m (8,514 ha),  3000 - 4000 m (888 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 8.504, 4.592, -0.8046, -7.567, -7.567, 127, 111.5, 88.06, 108.4, 108.4
2006, 2, 9.464, 5.404, -0.2261, -7.152, -7.152, 413.9, 376.3, 326.7, 390.9, 390.9
2006, 3, 12.28, 8.459, 3.137, -3.555, -3.555, 221.9, 186.5, 166, 237, 237
2006, 4, 15.74, 11.86, 6.368, -0.2763, -0.2763, 16.38, 14.24, 12.52, 17.16, 17.16
2006, 5, 19.43, 15.52, 10.07, 3.324, 3.324, 12.85, 8.257, 7.316, 10.94, 10.94
2006, 6, 20.15, 15.65, 9.895, 2.957, 2.957, 78.68, 106.8, 109.2, 155.2, 155.2
2006, 7, 21.96, 17.89, 12.31, 5.363, 5.363, 41.79, 44.18, 42.88, 48.62, 48.62
2006, 8, 23.82, 18.99, 12.96, 5.975, 5.975, 1.829, 3.1, 3.161, 5.239, 5.239
2006, 9, 20.49, 16.09, 10.37, 3.426, 3.426, 23.9, 22.65, 15.54, 19.5, 19.5
2006, 10, 16.2, 11.56, 5.603, -1.344, -1.344, 159.3, 145.5, 133.4, 181.8, 181.8
2006, 11, 7.633, 3.105, -2.797, -9.674, -9.674, 98.15, 88.74, 78.11, 102.7, 102.7
2006, 12, 5.24, 1.031, -4.882, -11.79, -11.79, 151.6, 134.9, 103.1, 120.7, 120.7
2007, 1, 7.076, 3.321, -2.067, -8.966, -8.966, 626.4, 546.1, 450.6, 557.1, 557.1
2007, 2, 7.714, 3.64, -1.993, -8.924, -8.924, 371.6, 316.5, 264.5, 323.4, 323.4
2007, 3, 7.812, 3.696, -1.827, -8.814, -8.814, 313.8, 301.8, 280.3, 360.7, 360.7
2007, 4, 12.43, 8.383, 2.771, -4.08, -4.08, 96.58, 81.88, 77.87, 115, 115
2007, 5, 19.39, 14.83, 8.892, 1.846, 1.846, 14.98, 14.11, 14.23, 18.47, 18.47
2007, 6, 22.42, 17.93, 12.19, 5.232, 5.232, 29.23, 42.12, 48.8, 68.91, 68.91
2007, 7, 25.94, 21.28, 15.49, 8.538, 8.538, 1.277, 2.286, 2.687, 3.026, 3.026
2007, 8, 27.21, 22.63, 16.93, 10.07, 10.07, 0.3247, 0.9109, 1.536, 1.608, 1.608
2007, 9, 22.48, 18.22, 12.6, 5.65, 5.65, 25.04, 25.72, 32.7, 47.47, 47.47
2007, 10, 16.15, 11.45, 5.411, -1.613, -1.613, 165, 155.1, 159.2, 221, 221
2007, 11, 12.3, 7.5, 1.251, -5.748, -5.748, 21.81, 19.62, 14.27, 17.46, 17.46
2007, 12, 6.897, 2.791, -3.172, -10.07, -10.07, 64.94, 58.1, 50.76, 60.24, 60.24
2008, 1, 10.92, 7.13, 1.554, -5.229, -5.229, 76.56, 65.5, 53.68, 72.03, 72.03
2008, 2, 8.387, 4.426, -0.9321, -7.669, -7.669, 192.7, 173.8, 132, 159.2, 159.2
2008, 3, 10.5, 6.466, 1.02, -5.855, -5.855, 197.2, 186.3, 168.5, 234.8, 234.8
2008, 4, 15.82, 11.67, 6.162, -0.4695, -0.4695, 70.87, 70.79, 76.63, 114, 114
2008, 5, 14.74, 10.57, 4.983, -1.848, -1.848, 126.1, 129.2, 137.4, 208.2, 208.2
2008, 6, 23.01, 18.4, 12.44, 5.488, 5.488, 14.08, 14.86, 17.54, 26.9, 26.9
2008, 7, 24.76, 20.4, 14.78, 7.872, 7.872, 4.273, 6.7, 6.912, 11.07, 11.07
2008, 8, 21.96, 17.38, 11.49, 4.478, 4.478, 10.04, 21.78, 36.91, 47.19, 47.19
2008, 9, 23.81, 19.29, 13.6, 6.676, 6.676, 18.46, 14.48, 15.36, 27.27, 27.27
2008, 10, 17.71, 13.23, 7.289, 0.2919, 0.2919, 61.09, 57.59, 46.51, 60.32, 60.32
2008, 11, 5.576, 1.239, -4.402, -11.34, -11.34, 528.6, 510.1, 446.9, 547.7, 547.7
2008, 12, 7.601, 3.259, -2.708, -9.692, -9.692, 175, 149.4, 130.3, 162.6, 162.6
2009, 1, 7.036, 3.206, -2.151, -9.091, -9.091, 701.7, 654.4, 571.5, 673.6, 673.6
2009, 2, 8.4, 4.28, -1.41, -8.393, -8.393, 221.6, 195.7, 173.6, 214.5, 214.5
2009, 3, 11.73, 7.623, 2.085, -4.751, -4.751, 262.4, 236.5, 197.4, 262.3, 262.3
2009, 4, 12.94, 9.08, 3.607, -3.254, -3.254, 134.8, 150.9, 154.8, 224.5, 224.5
2009, 5, 17.63, 13.45, 7.834, 0.8999, 0.8999, 63.04, 41.17, 34, 51.12, 51.12
2009, 6, 21.74, 17.05, 11.18, 4.253, 4.253, 4.06, 4.837, 5.292, 8.381, 8.381
2009, 7, 27.18, 22.77, 17.09, 10.23, 10.23, 7.51, 15.66, 20.05, 24.51, 24.51
2009, 8, 23.7, 18.94, 13.06, 6.149, 6.149, 3.299, 2.142, 1.416, 2.099, 2.099
2009, 9, 21.79, 17.07, 11.2, 4.225, 4.225, 6.057, 5.967, 8.4, 14.09, 14.09
2009, 10, 19.45, 15.31, 9.463, 2.519, 2.519, 104.5, 110.6, 108.4, 145.5, 145.5
2009, 11, 8.205, 3.964, -1.762, -8.637, -8.637, 190, 169.9, 144.4, 187.1, 187.1
2009, 12, 7.678, 3.821, -1.937, -8.719, -8.719, 350.1, 334.2, 311.8, 388.9, 388.9
2010, 1, 7.144, 3.057, -2.526, -9.401, -9.401, 125.6, 108.7, 84.34, 101.4, 101.4
2010, 2, 7.058, 2.994, -2.489, -9.329, -9.329, 341.3, 305, 288.3, 381.5, 381.5
2010, 3, 12.45, 8.309, 2.69, -4.209, -4.209, 11.62, 10.89, 8.129, 10.9, 10.9
2010, 4, 14.72, 10.74, 5.276, -1.464, -1.464, 149.5, 142, 130.4, 189.2, 189.2
2010, 5, 18.01, 14.11, 8.693, 1.861, 1.861, 51.52, 49.22, 53.27, 78.54, 78.54
2010, 6, 23.74, 18.98, 13.13, 6.27, 6.27, 5.889, 5.335, 5.029, 7.222, 7.222
2010, 7, 27.89, 23.33, 17.58, 10.68, 10.68, 1.554, 1.654, 0.8059, 0.8103, 0.8103
2010, 8, 25.73, 21.29, 15.66, 8.794, 8.794, 0.4689, 0.6259, 0.2228, 0.2797, 0.2797
2010, 9, 22.8, 18.35, 12.66, 5.774, 5.774, 6.634, 6.886, 8.587, 12.94, 12.94
2010, 10, 14.78, 10.38, 4.632, -2.311, -2.311, 219, 186.4, 147.6, 175.7, 175.7
2010, 11, 8.664, 4.105, -1.986, -8.949, -8.949, 254.8, 231.2, 189, 240.8, 240.8
2010, 12, 4.101, -0.3526, -6.139, -13.05, -13.05, 394.9, 345.8, 289.7, 350.2, 350.2
2011, 1, 7.318, 3.369, -2.283, -9.275, -9.275, 294.8, 234.6, 197.3, 244.3, 244.3
2011, 2, 8.656, 4.509, -1.173, -8.047, -8.047, 177.5, 159.1, 133.1, 163.8, 163.8
2011, 3, 10.47, 6.385, 0.8779, -5.985, -5.985, 383.7, 324, 274.2, 376.7, 376.7
2011, 4, 13.66, 9.522, 3.815, -3.16, -3.16, 87.9, 88.92, 77.63, 103.4, 103.4
2011, 5, 16.98, 12.62, 6.758, -0.2076, -0.2076, 27.33, 17.81, 13.89, 23.88, 23.88
2011, 6, 23.08, 18.33, 12.36, 5.44, 5.44, 10.78, 18.29, 16.61, 22.35, 22.35
2011, 7, 26.02, 21.61, 16.01, 9.104, 9.104, 0.1884, 0.3848, 0.2058, 0.1594, 0.1594
2011, 8, 25.29, 20.84, 15.18, 8.387, 8.387, 2.3, 1.268, 0.9726, 1.39, 1.39
2011, 9, 21, 16.7, 11.29, 4.485, 4.485, 185.7, 164.1, 167.1, 220.1, 220.1
