# Created by WEAP: 4/12/2021 7:37:06 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CNRM-CM5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_N Umpqua (63,455 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (12,215 ha),  1000 - 2000 m (50,550 ha),  2000 - 3000 m (690 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 3.413, 1.874, -1.283, 188.1, 219.1, 204
2006, 2, 4.974, 3.039, -0.4709, 92.74, 104, 106
2006, 3, 7.523, 5.764, 2.209, 198.7, 209.6, 185.8
2006, 4, 11.22, 9.246, 5.631, 72.28, 67.77, 57.89
2006, 5, 14.72, 12.7, 9.418, 31.87, 38.53, 30.24
2006, 6, 14.69, 12.59, 9.049, 121.9, 116.3, 111.7
2006, 7, 17.06, 15.18, 11.65, 154.5, 152, 125.8
2006, 8, 16.81, 14.83, 11.61, 14.88, 13.31, 9.333
2006, 9, 15.43, 13.47, 9.871, 51.77, 54.05, 44.76
2006, 10, 9.796, 8.4, 5.391, 127.2, 138.9, 137.7
2006, 11, 2.651, 0.7886, -2.577, 269.5, 292.7, 259.8
2006, 12, -0.1366, -2.031, -5.242, 192.3, 221.1, 209
2007, 1, 2.961, 0.9493, -2.505, 270, 302.6, 278.4
2007, 2, 3.81, 1.612, -2.051, 224.2, 248.4, 237.7
2007, 3, 4.061, 1.645, -2.306, 170.7, 180.7, 172.3
2007, 4, 8.346, 6.135, 2.413, 68.65, 75.59, 74.6
2007, 5, 13.92, 11.51, 7.694, 26.72, 28.06, 23.04
2007, 6, 16.82, 15.07, 11.57, 62.57, 63.8, 57.06
2007, 7, 19.77, 17.86, 14.54, 11.96, 14.19, 11.13
2007, 8, 22.19, 20.41, 17.12, 0.8545, 0.994, 0.5719
2007, 9, 18.62, 16.91, 13.45, 12.44, 14.48, 11.48
2007, 10, 9.928, 8.647, 5.644, 93.55, 100.7, 94.04
2007, 11, 5.519, 4.127, 1.385, 58.91, 64.83, 59.38
2007, 12, 1.144, -0.6321, -3.778, 152.5, 178.6, 165.6
2008, 1, 4.255, 2.9, 0.002345, 98.64, 104.6, 89.28
2008, 2, 4.614, 2.345, -1.337, 212.8, 239.5, 225.2
2008, 3, 5.319, 3.21, -0.5536, 185.6, 206.4, 187.2
2008, 4, 9.794, 7.666, 4.067, 75.24, 83.14, 75.96
2008, 5, 10.04, 7.715, 4.016, 93.17, 104.5, 96.36
2008, 6, 16.99, 15.08, 11.51, 55.45, 54.2, 42.73
2008, 7, 19.64, 17.6, 14.38, 19.87, 21.15, 20.78
2008, 8, 17.37, 15.23, 11.63, 59.49, 59.6, 58.51
2008, 9, 17.73, 15.96, 12.55, 21.58, 26.99, 25.6
2008, 10, 11.95, 10.37, 7.283, 62.04, 63.34, 63
2008, 11, 1.939, -0.1685, -3.802, 431.8, 466.5, 447.9
2008, 12, 1.42, -0.1573, -2.861, 83.66, 100.3, 102.5
2009, 1, 2.928, 1.363, -1.97, 211.5, 235.7, 253.2
2009, 2, 3.828, 1.678, -1.98, 229.9, 248.6, 240.3
2009, 3, 7.664, 5.356, 1.646, 132.2, 142.7, 139.7
2009, 4, 9.536, 7.406, 3.574, 168.7, 182.4, 165.5
2009, 5, 12.29, 9.885, 6.214, 88.81, 98.85, 83.89
2009, 6, 15.22, 13.35, 9.711, 40, 41.52, 36.87
2009, 7, 21.11, 19.43, 16.06, 13.77, 13.97, 14.03
2009, 8, 18.68, 16.63, 13.1, 21.81, 24.19, 21.94
2009, 9, 16.14, 14.21, 10.73, 22.99, 20.35, 14.36
2009, 10, 12.61, 11.3, 8.592, 107.1, 116.5, 108.1
2009, 11, 3.016, 0.9896, -2.412, 275, 303.1, 284.8
2009, 12, 2.111, 0.7652, -1.924, 210.8, 227.3, 218.9
2010, 1, 2.126, 0.2824, -2.947, 172, 189.4, 174.1
2010, 2, 3.586, 1.488, -2.167, 118.8, 125.5, 122.1
