# Created by WEAP: 4/12/2021 7:37:29 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CNRM-CM5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_E_Upper Klamath (416,341 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (391,465 ha),  2000 - 3000 m (24,877 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 2.556, 0.5922, 37.43, 56.59
2006, 2, 3.088, 0.8036, 71.69, 127.3
2006, 3, 8.234, 6.562, 71.15, 102.5
2006, 4, 10.86, 8.854, 24.02, 39.24
2006, 5, 14.48, 12.05, 61.77, 146.3
2006, 6, 13.95, 11.69, 62.53, 90.51
2006, 7, 16.61, 14.66, 31.32, 41.64
2006, 8, 16.77, 14.79, 7.234, 17.98
2006, 9, 13.66, 11.17, 20.12, 34.66
2006, 10, 9.412, 7.044, 67.11, 82.75
2006, 11, 0.1567, -2.525, 60.8, 90.5
2006, 12, -2.866, -5.429, 60.12, 93.23
2007, 1, 1.056, -1.366, 169.9, 292.9
2007, 2, 1.588, -0.628, 72.7, 114.3
2007, 3, 1.075, -1.641, 64.34, 87.8
2007, 4, 6.664, 4.354, 20.05, 32.1
2007, 5, 11.5, 9.245, 7.654, 14.45
2007, 6, 16.2, 13.73, 51.96, 97.74
2007, 7, 19.63, 17.2, 1.706, 4.312
2007, 8, 21.6, 19.48, 0.4365, 1.502
2007, 9, 16.38, 14.2, 21.66, 30.68
2007, 10, 9, 6.558, 74.24, 111.1
2007, 11, 4.272, 1.726, 16.77, 33
2007, 12, -0.1736, -2.208, 44.99, 67.53
2008, 1, 4.914, 3.16, 20.6, 30.96
2008, 2, 2.867, 0.6865, 62.26, 81.71
2008, 3, 4.437, 2.374, 63.4, 104.7
2008, 4, 10, 7.95, 25.76, 43.37
2008, 5, 9.298, 7.278, 101, 125.2
2008, 6, 16.62, 14.27, 27.38, 41.9
2008, 7, 19.51, 17.26, 5.995, 4.625
2008, 8, 16.19, 14.27, 9.699, 14.21
2008, 9, 16.57, 14.32, 13.21, 17.35
2008, 10, 10.92, 8.583, 21.03, 23.01
2008, 11, -1.025, -3.783, 149.4, 198.7
2008, 12, -0.4557, -3.285, 28.63, 31.05
2009, 1, 0.6, -2.06, 169.8, 260.9
2009, 2, 1.073, -1.235, 103.2, 160
2009, 3, 4.567, 1.934, 67.47, 102.8
2009, 4, 6.971, 4.483, 74.89, 139.1
2009, 5, 10.94, 8.757, 45.95, 87.15
2009, 6, 15.11, 13.12, 11.27, 20.29
2009, 7, 20.48, 18.16, 33.5, 37.35
2009, 8, 17.17, 15, 3.703, 5.414
2009, 9, 14.36, 12.26, 4.353, 8.085
2009, 10, 13.07, 10.99, 36.42, 49.4
2009, 11, 2.245, 0.03752, 72.01, 104.3
2009, 12, 2.711, 0.6989, 101.1, 153
2010, 1, 0.3146, -2.146, 54.26, 95.73
2010, 2, 1.637, -0.6563, 49.92, 75.24
2010, 3, 4.983, 2.504, 10.67, 19.1
2010, 4, 9.595, 7.659, 36.75, 53.45
2010, 5, 12.65, 10.42, 74.65, 123.9
2010, 6, 16.68, 14.6, 5.326, 4.354
2010, 7, 22.09, 19.91, 0.8259, 1.486
2010, 8, 20.19, 18.03, 3.536, 7.733
2010, 9, 16.07, 13.84, 3.464, 7.139
2010, 10, 8.947, 6.777, 74.29, 95.11
2010, 11, 0.7249, -1.795, 67.52, 93.6
2010, 12, -4.345, -6.942, 100.1, 137.9
2011, 1, 0.2228, -2.184, 41.53, 68.13
2011, 2, 1.481, -1.087, 38.09, 67.53
2011, 3, 4.387, 2.175, 73.17, 100.8
2011, 4, 7.746, 5.601, 26.75, 47.55
2011, 5, 10.61, 8.428, 30.8, 55.07
2011, 6, 17.19, 15.16, 6.772, 7.867
2011, 7, 20.34, 18.35, 0.7116, 0.6192
2011, 8, 19.48, 17.18, 2.604, 7.348
2011, 9, 15.7, 13.55, 61.3, 68.97
2011, 10, 9.313, 6.872, 69.78, 110.9
