# Created by WEAP: 4/12/2021 7:37:29 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CNRM-CM5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_E_West Lost (91,132 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (88,768 ha),  2000 - 3000 m (2,365 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 3.8, 1.159, 20.17, 70.54
2006, 2, 4.624, 1.323, 65.98, 273.9
2006, 3, 9.438, 6.294, 58.12, 138.3
2006, 4, 12.47, 9.468, 8.406, 16.81
2006, 5, 15.63, 12.06, 13.57, 18.41
2006, 6, 15.24, 11.88, 50.21, 46.89
2006, 7, 17.67, 14.18, 22.6, 14.22
2006, 8, 18.1, 15.01, 0.616, 1.439
2006, 9, 15.24, 11.92, 6.979, 8.304
2006, 10, 10.71, 7.446, 63.86, 97.96
2006, 11, 1.366, -1.536, 44.46, 92.25
2006, 12, -1.623, -4.273, 40.15, 115.3
2007, 1, 2.562, -0.6264, 114.4, 378.9
2007, 2, 2.867, -0.5266, 53.91, 158.1
2007, 3, 2.97, -0.5689, 48.46, 160.9
2007, 4, 8.066, 4.628, 18.42, 47.04
2007, 5, 13.44, 9.995, 7.547, 11.66
2007, 6, 17.66, 14.06, 40.9, 65.83
2007, 7, 21.15, 17.9, 0.4655, 0.1613
2007, 8, 23.05, 19.94, 0.8288, 0.8641
2007, 9, 17.69, 14.44, 29.34, 23.28
2007, 10, 10.32, 7.009, 58.96, 109.9
2007, 11, 5.386, 2.802, 9.366, 21.86
2007, 12, 0.8119, -2.071, 22.62, 58
2008, 1, 6.855, 4.672, 15.86, 59.28
2008, 2, 4.872, 1.917, 41.01, 131.6
2008, 3, 6.491, 3.372, 44.63, 129.8
2008, 4, 12.1, 9.228, 18.96, 48.64
2008, 5, 10.61, 6.931, 66.22, 114.9
2008, 6, 17.96, 14.67, 23.61, 18.01
2008, 7, 20.8, 17.72, 6.912, 3.035
2008, 8, 17.14, 14.11, 15.73, 8.011
2008, 9, 18.61, 15.57, 3.215, 8.21
2008, 10, 12.48, 9.614, 21.28, 53.43
2008, 11, 0.3757, -2.754, 116.6, 277.7
2008, 12, 0.8849, -1.828, 27.5, 76.02
2009, 1, 2.337, -0.8635, 138.4, 497
2009, 2, 2.595, -0.3913, 60.18, 160.2
2009, 3, 6.783, 3.421, 35.17, 102.7
2009, 4, 9.257, 6.062, 43.21, 98.84
2009, 5, 12.63, 9.3, 17.93, 28.16
2009, 6, 16.7, 13.61, 12.2, 12.91
2009, 7, 22.57, 19.4, 23.95, 10.48
2009, 8, 18.53, 15.33, 1.593, 1.325
2009, 9, 16.06, 12.63, 0.8168, 1.596
2009, 10, 14.5, 11.51, 34.81, 73.37
2009, 11, 3.371, 0.3537, 56.26, 149.4
2009, 12, 2.823, 0.04449, 75.49, 241
2010, 1, 1.632, -1.017, 31.97, 96.97
2010, 2, 3.177, -0.1302, 48.23, 215.6
2010, 3, 7.206, 4.113, 4.089, 7.125
2010, 4, 11.01, 7.975, 24.58, 62.72
2010, 5, 14.14, 10.49, 41.78, 72.67
2010, 6, 18.43, 15.35, 3.753, 10.78
2010, 7, 23.92, 20.61, 0.3423, 0.1596
2010, 8, 21.57, 18.44, 2.414, 0.5154
2010, 9, 17.65, 14.65, 3.428, 7.356
2010, 10, 10.33, 7.347, 67.79, 138
2010, 11, 2.137, -0.9061, 66.76, 175.3
2010, 12, -2.783, -5.622, 72.75, 250.1
2011, 1, 1.716, -1.389, 28.04, 120.7
2011, 2, 3.467, 0.3755, 27.7, 93.82
2011, 3, 5.908, 2.67, 46.85, 131.2
2011, 4, 8.979, 5.549, 19.59, 45.25
2011, 5, 11.79, 8.202, 17.56, 36.84
2011, 6, 18.31, 15.29, 5.106, 3.71
2011, 7, 21.98, 18.91, 0.1143, 0.05534
2011, 8, 21.07, 17.77, 0.2382, 0.1514
2011, 9, 17.25, 13.97, 63.96, 93.25
2011, 10, 10.75, 7.467, 49.19, 88
2011, 11, 0.9968, -2.18, 7.048, 15.6
2011, 12, 3.25, 0.5821, 109.9, 322.3
2012, 1, 5.622, 3.037, 47.99, 161.3
2012, 2, 2.876, -0.2999, 76.69, 257.2
2012, 3, 6.223, 2.706, 13.98, 40.58
2012, 4, 7.088, 3.898, 63.11, 133.7
2012, 5, 12.71, 9.203, 41.59, 69.34
2012, 6, 15.04, 11.64, 21.76, 21.33
2012, 7, 21.74, 18.37, 2.598, 4.147
2012, 8, 22, 19.03, 0.02918, 0.1173
2012, 9, 16.69, 13.44, 6.899, 12.63
2012, 10, 13.03, 9.981, 1.042, 2.47
2012, 11, 6.24, 3.368, 45.03, 159.6
2012, 12, 2.229, -0.864, 111.6, 335.2
2013, 1, -3.676, -6.779, 69.7, 259.5
2013, 2, 0.5674, -3.079, 41.74, 130.1
2013, 3, 5.528, 1.927, 17.87, 50.07
2013, 4, 8.232, 4.776, 13.93, 27.41
2013, 5, 11.85, 8.448, 44.17, 52.68
2013, 6, 18.83, 15.9, 0.8607, 1.04
2013, 7, 22.14, 18.95, 1.198, 0.2909
2013, 8, 19.07, 16.08, 9.121, 6.491
2013, 9, 17.65, 14.53, 22.49, 41.7
2013, 10, 11.96, 8.727, 3.966, 11.87
2013, 11, 5.955, 2.857, 40.69, 125.4
2013, 12, 2.882, -0.131, 104.5, 282.5
2014, 1, 1.725, -1.422, 184, 677.4
2014, 2, 3.983, 0.6137, 38.45, 152.4
2014, 3, 8.485, 5.495, 24.66, 63.73
2014, 4, 9.344, 6.133, 18.79, 61.79
2014, 5, 12.88, 9.545, 24.37, 43.82
2014, 6, 15.9, 12.79, 2.867, 3.084
2014, 7, 20.64, 17.41, 6.054, 1.338
2014, 8, 21.45, 18.49, 0.08523, 0.1306
2014, 9, 19.77, 16.8, 2.765, 4.755
2014, 10, 11.8, 8.704, 13.87, 22.81
2014, 11, 4.15, 1.11, 28.89, 85.26
2014, 12, 1.182, -1.48, 82.42, 211
2015, 1, 0.08109, -2.718, 73.65, 271.6
2015, 2, 4.037, 0.7647, 37.66, 136.8
2015, 3, -1.414, -4.772, 21.42, 51.31
2015, 4, 10.86, 7.675, 5.734, 8.922
2015, 5, 9.986, 6.387, 89.03, 119
2015, 6, 16.33, 12.84, 86.46, 76.26
2015, 7, 22.83, 19.5, 0.4154, 0.4048
2015, 8, 22.01, 18.98, 1.419, 1.149
