# Created by WEAP: 4/12/2021 7:36:24 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CNRM-CM5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Upr Middle Frk American (8,516 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (501 ha),  2000 - 3000 m (8,014 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 3.972, 3.285, 105.4, 105.9
2006, 2, -0.6299, -1.324, 462.1, 485.8
2006, 3, 5.165, 4.645, 112.3, 104.3
2006, 4, 6.664, 5.645, 96.87, 112.6
2006, 5, 9.235, 8.582, 50.82, 54.85
2006, 6, 11.5, 10.72, 34.57, 26.43
2006, 7, 14.01, 13.22, 37.76, 37.82
2006, 8, 16.01, 15.15, 1.097, 1.928
2006, 9, 11.8, 11.12, 14.72, 16.85
2006, 10, 8.52, 7.839, 44.92, 36.06
2006, 11, -0.02954, -0.7618, 107.2, 114.9
2006, 12, -1.678, -1.976, 328.7, 363.6
2007, 1, 0.7248, 0.1102, 430.3, 461.5
2007, 2, 0.1533, -0.7043, 120.1, 137.9
2007, 3, 0.4257, -0.3831, 262.4, 262
2007, 4, 4.587, 3.467, 90.98, 120.6
2007, 5, 9.007, 8.19, 52.73, 70.48
2007, 6, 12.11, 11.46, 23.34, 26.84
2007, 7, 17.22, 16.34, 0.0008447, 0.03474
2007, 8, 17.75, 17.02, 0.07946, 1.128
2007, 9, 13.23, 12.34, 62.31, 78.75
2007, 10, 8.198, 7.528, 64.57, 62.71
2007, 11, 3.531, 2.855, 35.37, 43.23
2007, 12, -0.4187, -0.8499, 64.7, 73.18
2008, 1, 3.727, 3.364, 18.99, 18.34
2008, 2, 1.802, 1.338, 86.54, 95.67
2008, 3, 4.41, 3.754, 93.51, 89.18
2008, 4, 7.67, 6.829, 102, 125.9
2008, 5, 6.671, 5.901, 70.89, 88.51
2008, 6, 13.83, 12.99, 23.42, 24.3
2008, 7, 16.28, 15.54, 0.4005, 0.1194
2008, 8, 14.68, 13.81, 8.347, 7.631
2008, 9, 14.26, 13.49, 37.48, 29.36
2008, 10, 7.872, 7.07, 108.6, 142.5
2008, 11, -2.562, -3.708, 386.1, 446.4
2008, 12, 0.07019, -0.3538, 134.3, 164.7
2009, 1, 1.079, 0.5006, 380.8, 383.6
2009, 2, 1.287, 0.6227, 129.4, 129.9
2009, 3, 2.4, 1.989, 212.9, 220.1
2009, 4, 5.338, 4.489, 114.5, 137.2
2009, 5, 8.509, 7.634, 77.37, 83.67
2009, 6, 13.42, 12.56, 22.73, 18.79
2009, 7, 17.47, 16.66, 17.03, 15.43
2009, 8, 15.59, 14.72, 4.202, 6.44
2009, 9, 13.67, 12.93, 8.796, 14.15
2009, 10, 11.26, 10.51, 11.19, 15.71
2009, 11, 2.204, 1.269, 83.84, 100.7
2009, 12, 0.7917, 0.5405, 74.96, 78.9
2010, 1, 1.564, 0.987, 68.06, 76.79
2010, 2, -0.4966, -1.492, 197.6, 222.6
2010, 3, 3.775, 3.062, 32.61, 32.67
2010, 4, 6.721, 6.13, 168.7, 172.7
2010, 5, 7.859, 7.246, 110.7, 120.9
2010, 6, 14.41, 13.65, 14.77, 30.26
2010, 7, 18.57, 17.7, 24.08, 29.4
2010, 8, 16.75, 15.93, 4.232, 3.041
2010, 9, 14.15, 13.36, 14.23, 18.24
2010, 10, 8.089, 7.367, 271.9, 292
2010, 11, 1.024, 0.01486, 398, 495.7
2010, 12, -3.814, -4.735, 553.8, 601.1
2011, 1, -0.3223, -1.034, 155.9, 172.2
2011, 2, 0.4362, -0.5473, 142.4, 167.3
2011, 3, 2.198, 1.603, 282.5, 279.4
2011, 4, 5.149, 4.436, 110.1, 131.2
2011, 5, 9.203, 8.308, 16.16, 17.1
2011, 6, 15.05, 14.27, 1.314, 0.9078
2011, 7, 18.14, 17.23, 1.296, 0.8573
2011, 8, 16.35, 15.5, 17.6, 19.83
2011, 9, 12.61, 11.7, 204.4, 232.1
2011, 10, 7.263, 6.589, 48.43, 57.99
2011, 11, 0.42, -0.1101, 3.976, 7.963
2011, 12, 1.522, 0.7561, 353.7, 404.9
2012, 1, 2.823, 2.309, 256.8, 296.4
2012, 2, -0.695, -1.653, 383.5, 422.3
2012, 3, 3.289, 2.652, 17.32, 22.66
2012, 4, 5.943, 5.254, 102.2, 82.01
2012, 5, 9.948, 9.211, 128.7, 116.4
2012, 6, 11.46, 10.59, 35.62, 34.52
2012, 7, 18.24, 17.36, 26.08, 20.04
2012, 8, 17.59, 16.69, 9.09, 13.41
2012, 9, 13.48, 12.77, 23.02, 36.05
2012, 10, 9.418, 8.917, 4.733, 5.972
2012, 11, 3.808, 3.15, 212.6, 227.2
2012, 12, 0.2851, -0.3695, 629.9, 694.2
2013, 1, -4.118, -4.624, 575.5, 644.2
2013, 2, -2.817, -3.721, 220, 217.8
2013, 3, 1.132, 0.4999, 21.26, 37.07
2013, 4, 5.514, 4.574, 51.01, 54.54
2013, 5, 8.063, 7.451, 66.65, 83.87
2013, 6, 15.47, 14.54, 30, 13.56
2013, 7, 17.16, 16.37, 3.855, 2.875
2013, 8, 15.22, 14.3, 10.51, 12.12
2013, 9, 13.53, 12.67, 117.3, 106.2
2013, 10, 9.718, 9.079, 0.7604, 2.616
2013, 11, 3.681, 3.08, 58.01, 73.96
2013, 12, 0.6342, 0.02294, 229.2, 264.6
2014, 1, 1.545, 0.6826, 447.3, 516.5
2014, 2, 1.21, 0.6263, 312.4, 348.1
2014, 3, 5.105, 4.459, 78.81, 86.38
2014, 4, 5.355, 4.565, 155.3, 158.3
2014, 5, 8.33, 7.69, 94.35, 86.8
2014, 6, 14.19, 13.17, 0.6403, 0.963
2014, 7, 16.53, 15.7, 8.857, 9.504
2014, 8, 16.57, 15.94, 0.7696, 0.9163
2014, 9, 15.33, 14.6, 13.84, 19.2
2014, 10, 9.067, 8.514, 32.35, 35.49
2014, 11, 2.579, 1.944, 161, 216.5
2014, 12, 0.2331, -0.4136, 124.4, 133.4
2015, 1, -2.014, -2.763, 398.2, 438.8
2015, 2, 0.6138, -0.1709, 253, 269
2015, 3, -3.351, -3.944, 91.18, 96.85
2015, 4, 8.018, 7.2, 6.537, 10.68
2015, 5, 5.121, 4.305, 273.9, 283
2015, 6, 11.88, 11.09, 35.12, 29.9
2015, 7, 18.56, 17.65, 22.06, 35.11
2015, 8, 18.11, 17.4, 7.66, 10.52
2015, 9, 15.09, 14.28, 30.56, 42.09
2015, 10, 8.9, 8.236, 202, 227.7
2015, 11, 0.8572, 0.03619, 360.1, 445.4
2015, 12, 1.018, 0.4265, 343.7, 378.8
2016, 1, 2.893, 2.109, 204.7, 254.4
2016, 2, 1.88, 1.297, 246.8, 254.2
2016, 3, 2.315, 1.596, 385.4, 383.1
2016, 4, 4.251, 3.357, 286.3, 275.6
2016, 5, 9.414, 8.472, 121.1, 123.9
2016, 6, 11.66, 10.83, 11.03, 8.643
2016, 7, 18.59, 17.8, 7.011, 13.77
2016, 8, 17.62, 16.6, 68.04, 42.84
2016, 9, 13.62, 12.74, 35.75, 38.13
2016, 10, 9.593, 8.91, 59.66, 83.31
2016, 11, 3.929, 2.877, 163.6, 197.5
2016, 12, -0.7426, -1.501, 406.5, 459.5
2017, 1, -2.222, -3.029, 300.4, 326.8
2017, 2, -0.8795, -1.774, 346.7, 344.7
2017, 3, 4.821, 4.031, 16.29, 18.3
2017, 4, 6.024, 5.214, 93.18, 113.7
2017, 5, 10.91, 10.05, 104.1, 106.5
2017, 6, 13.32, 12.32, 96.22, 87.64
2017, 7, 17.1, 16.21, 23.08, 20.98
2017, 8, 17.35, 16.44, 32.14, 36.45
2017, 9, 15.9, 15.08, 0.2449, 2.199
2017, 10, 9.913, 9.291, 129.3, 136.5
2017, 11, 1.749, 1.036, 273.7, 324.2
2017, 12, 2.718, 1.87, 648.7, 699.6
2018, 1, -0.545, -1.48, 510.1, 573
2018, 2, 3.329, 2.559, 189.2, 195.9
2018, 3, 1.194, 0.3937, 143.3, 140.6
2018, 4, 5.995, 5.104, 177.8, 204.7
2018, 5, 9.594, 8.854, 124.9, 143.9
2018, 6, 15.61, 14.83, 57.08, 38.89
2018, 7, 18.3, 17.43, 20.74, 24.36
2018, 8, 16.16, 15.11, 118.7, 125.9
2018, 9, 12.65, 11.81, 19.99, 37.35
2018, 10, 12.28, 11.59, 73.92, 87.67
2018, 11, 2.314, 1.281, 348, 408.6
2018, 12, 0.7823, -0.2239, 330.1, 339.8
2019, 1, 0.8504, 0.05834, 293.1, 303.5
2019, 2, -1.66, -2.798, 587.5, 627.9
2019, 3, 0.9881, 0.06831, 171, 181.7
2019, 4, 5.46, 4.428, 226.8, 256.5
2019, 5, 8.82, 8.017, 101.8, 109.6
2019, 6, 13.66, 12.71, 13.93, 11.88
2019, 7, 17.96, 16.86, 34.5, 36.88
2019, 8, 18.72, 17.77, 14.8, 17.36
2019, 9, 13.76, 12.95, 47.74, 55.98
2019, 10, 10.6, 9.627, 177.6, 167.3
2019, 11, 3.396, 2.503, 195.4, 228.3
2019, 12, -0.5511, -1.343, 434.5, 464.6
2020, 1, -0.5075, -1.541, 276.6, 308.9
2020, 2, 2.761, 2.138, 47.5, 56.11
2020, 3, 0.3264, -0.4276, 319.2, 335.7
2020, 4, 6.678, 5.821, 179.1, 219.4
2020, 5, 10.87, 10.16, 25.53, 37.24
2020, 6, 12.77, 11.82, 6.251, 13.78
