# Created by WEAP: 4/12/2021 7:37:01 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CNRM-CM5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Upr Baker (54,666 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (22,455 ha),  1000 - 2000 m (30,383 ha),  2000 - 3000 m (1,800 ha),  3000 - 4000 m (28 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 0.1779, -2.585, -5.309, -7.308, 551.8, 603.5, 713, 800.2
2006, 2, 1.825, -0.9041, -3.596, -5.584, 135.6, 142.5, 165.9, 192.8
2006, 3, 4.419, 1.726, -1.02, -3.071, 370.8, 394.5, 469.5, 547.5
2006, 4, 9.449, 6.81, 3.997, 1.807, 168.3, 179.4, 210.6, 240.1
2006, 5, 10.66, 7.919, 5.03, 2.864, 165.5, 172.6, 214.6, 261.3
2006, 6, 11.31, 8.69, 5.817, 3.59, 139.9, 155.1, 181, 206.6
2006, 7, 13.55, 10.84, 8.094, 5.969, 161, 187.2, 203.4, 222.8
2006, 8, 12.77, 10.11, 7.239, 5.026, 92.25, 106.3, 136.9, 172.7
2006, 9, 13.03, 10.29, 7.366, 5.11, 119.6, 133, 158.4, 187
2006, 10, 7.06, 4.303, 1.58, -0.4929, 315.7, 342.3, 426.4, 503.5
2006, 11, -0.3579, -3.092, -5.881, -7.932, 433.1, 489.8, 567.6, 635.5
2006, 12, -2.577, -5.461, -8.309, -10.26, 451.1, 509.3, 637.8, 762.7
2007, 1, -1.466, -4.198, -6.935, -8.997, 411.2, 458.9, 566.1, 645.3
2007, 2, 0.2322, -2.53, -5.286, -7.326, 259, 287.1, 354.7, 411.9
2007, 3, 1.26, -1.514, -4.171, -6.036, 174.7, 195.5, 233.4, 265.6
2007, 4, 6.584, 3.923, 1.219, -0.7904, 89.33, 102.3, 122.2, 145.1
2007, 5, 11.09, 8.367, 5.541, 3.412, 105.2, 110.1, 138.1, 170.1
2007, 6, 14, 11.41, 8.419, 5.996, 80.23, 88.35, 106.4, 125.4
2007, 7, 13.98, 11.29, 8.487, 6.262, 81.99, 97.14, 115.8, 138.2
2007, 8, 16.47, 13.94, 11.07, 8.645, 66.94, 78.23, 103.6, 133.1
2007, 9, 16.66, 14.02, 11.05, 8.6, 19.67, 21.14, 25.71, 32.17
2007, 10, 9.06, 6.235, 3.348, 1.155, 148.2, 170.8, 221.7, 271.8
2007, 11, 4.342, 1.612, -1.168, -3.271, 256.5, 300.7, 360.5, 394.8
2007, 12, -0.3754, -3.179, -5.983, -8.045, 288, 324.7, 408.7, 500.1
2008, 1, 1.403, -1.26, -3.922, -5.914, 261.9, 288.4, 339.9, 387.2
2008, 2, 0.2086, -2.494, -5.172, -7.172, 405.2, 450.1, 550.5, 648.8
2008, 3, 2.529, -0.215, -2.972, -5.091, 134.8, 148.5, 180.5, 213.4
2008, 4, 5.856, 3.136, 0.3752, -1.709, 228.4, 239.7, 279.2, 335.3
2008, 5, 9.086, 6.368, 3.591, 1.486, 169.8, 186.3, 225, 266.1
2008, 6, 13.07, 10.38, 7.478, 5.19, 59.57, 67.15, 70.07, 69.86
2008, 7, 14.26, 11.71, 8.882, 6.608, 150.4, 168.9, 191.4, 226.8
2008, 8, 15.49, 12.81, 9.901, 7.545, 85.03, 99.2, 119.8, 139.2
2008, 9, 13.42, 10.75, 7.838, 5.528, 88.24, 100.6, 130.9, 163.9
2008, 10, 8.298, 5.623, 2.781, 0.536, 111.4, 120.5, 158.1, 208.2
2008, 11, -1.144, -3.94, -6.769, -8.858, 473.8, 526.8, 638.9, 764.5
2008, 12, -0.35, -3.192, -6.029, -8.092, 163.7, 180.1, 216.6, 261.2
2009, 1, -0.9034, -3.601, -6.36, -8.407, 309.5, 336.2, 393.2, 445.9
