# Created by WEAP: 4/12/2021 7:37:06 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CNRM-CM5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_N_CEN_Interior Coulee (1,197,238 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,197,238 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 0 to 1000 m
2017, 4, 12.5, 7.829
2017, 5, 18.76, 18
2017, 6, 22.34, 14.71
2017, 7, 23.63, 14.47
2017, 8, 26.13, 8.695
2017, 9, 20.32, 3.755
2017, 10, 11.34, 10.73
2017, 11, 4.27, 27.67
2017, 12, 3.059, 44.38
2018, 1, -0.09641, 43.18
2018, 2, 5.083, 21.88
2018, 3, 5.015, 33.78
2018, 4, 11.49, 13.56
2018, 5, 15.29, 17.19
2018, 6, 21.37, 8.916
2018, 7, 24.88, 0.4503
2018, 8, 26.6, 10.3
2018, 9, 18.22, 19.5
2018, 10, 14.31, 9.026
2018, 11, 5.388, 28.03
2018, 12, -0.2889, 62.56
2019, 1, -0.2009, 40.9
2019, 2, 2.861, 30.67
2019, 3, 6.544, 20.83
2019, 4, 13.77, 10.43
2019, 5, 15.51, 37
2019, 6, 18.38, 35.55
2019, 7, 24.83, 37.54
2019, 8, 23.72, 21.67
2019, 9, 19.1, 25.3
2019, 10, 14.99, 2.599
2019, 11, 5.409, 43.77
2019, 12, -2.337, 27.03
2020, 1, -3.232, 38.03
2020, 2, 2.965, 24.72
2020, 3, 7.293, 12.49
2020, 4, 14.43, 15.34
2020, 5, 19.02, 12.27
2020, 6, 18.47, 27.29
2020, 7, 24.22, 3.834
2020, 8, 24.03, 6.703
2020, 9, 20.45, 7.244
2020, 10, 10.89, 20.76
2020, 11, 4.27, 13.39
2020, 12, -0.8169, 26.81
2021, 1, -2.482, 30.25
2021, 2, -2.058, 6.068
2021, 3, 4.612, 38.15
2021, 4, 10.87, 2.97
2021, 5, 17, 36.29
2021, 6, 20.51, 14.3
2021, 7, 23.53, 22.98
2021, 8, 23.4, 0.9706
2021, 9, 19.13, 3.56
2021, 10, 13.69, 1.621
2021, 11, 2.175, 17.27
2021, 12, 1.33, 17.63
2022, 1, -9.163, 15.26
2022, 2, 3.935, 31.49
2022, 3, 8.677, 16.23
2022, 4, 10.97, 15.98
2022, 5, 17.55, 41.13
2022, 6, 20.82, 30.78
2022, 7, 23.86, 27.36
2022, 8, 22.4, 7.15
2022, 9, 18.86, 9.959
2022, 10, 13.5, 9.886
2022, 11, 6.264, 8.958
2022, 12, 2.685, 45.6
2023, 1, -1.777, 25.28
2023, 2, 2.38, 64.76
2023, 3, 7.714, 40.71
2023, 4, 11.96, 20.64
2023, 5, 15.23, 26.78
2023, 6, 23.85, 6.449
2023, 7, 26.49, 2.233
2023, 8, 24.72, 3.052
2023, 9, 18.63, 28.64
2023, 10, 11.94, 30.98
2023, 11, 5.288, 18.68
2023, 12, 1.587, 50.81
2024, 1, 3.406, 56.99
2024, 2, 4.857, 19.36
2024, 3, 9.19, 19.88
2024, 4, 12.89, 8.205
2024, 5, 16.7, 20.12
2024, 6, 22.5, 8.052
2024, 7, 25.38, 0.3953
2024, 8, 22.74, 5.655
2024, 9, 18.21, 22.4
2024, 10, 11.85, 22.32
2024, 11, 3.333, 13.82
2024, 12, -0.3242, 54.8
2025, 1, 2.801, 57.5
2025, 2, 7.99, 29.49
2025, 3, 10.19, 5.127
2025, 4, 12.93, 12.71
2025, 5, 17.76, 6.624
2025, 6, 20.8, 10.53
2025, 7, 23.61, 3.4
2025, 8, 22.93, 0.4215
2025, 9, 17.88, 31.94
2025, 10, 11.24, 25.97
2025, 11, 5.352, 49.36
2025, 12, -1.053, 52.39
2026, 1, 2.347, 28.95
2026, 2, 3.535, 16.72
2026, 3, 8.089, 15.89
2026, 4, 11.03, 8.826
2026, 5, 15.68, 32.91
2026, 6, 22.57, 41.18
2026, 7, 26.04, 5.95
2026, 8, 24.88, 2.145
2026, 9, 17.51, 13.66
2026, 10, 9.94, 28.28
2026, 11, 2.735, 29.12
2026, 12, 1.851, 65.69
2027, 1, -3.303, 24.91
2027, 2, 2.139, 11.45
2027, 3, 9.4, 21.49
2027, 4, 12.43, 14.33
2027, 5, 17.19, 28.18
2027, 6, 22.16, 19.52
2027, 7, 25.1, 6.588
2027, 8, 24.17, 12.22
2027, 9, 21.38, 21.72
2027, 10, 13.68, 7.814
2027, 11, 5.073, 63.17
2027, 12, -0.6081, 31.33
2028, 1, 0.1963, 38.77
2028, 2, 7.492, 21.73
2028, 3, 8.275, 20.66
2028, 4, 10.36, 40.53
2028, 5, 14.71, 50.15
2028, 6, 18.1, 31.1
2028, 7, 26.94, 28.07
2028, 8, 26.53, 17.76
2028, 9, 22.8, 2.403
2028, 10, 13.72, 14.71
2028, 11, 3.855, 23.11
2028, 12, -1.012, 39.77
2029, 1, 0.2448, 28.32
2029, 2, 1.758, 15.55
2029, 3, 10.07, 3.946
2029, 4, 13.61, 11.25
2029, 5, 18.32, 9.579
2029, 6, 17.81, 9.701
2029, 7, 27.61, 5.112
2029, 8, 26.23, 0.6405
2029, 9, 20.99, 1.383
2029, 10, 10.16, 17.62
2029, 11, 7.211, 40.92
2029, 12, 0.1822, 74.08
2030, 1, -0.3752, 46.49
2030, 2, 3.654, 16.22
2030, 3, 6.878, 18.03
2030, 4, 11.35, 50.96
2030, 5, 17.69, 11.17
2030, 6, 21.95, 3.93
2030, 7, 23.96, 4.931
2030, 8, 26.46, 2.027
2030, 9, 18.8, 40.45
2030, 10, 10.1, 20.19
2030, 11, 5.672, 18.76
2030, 12, -2.985, 15.63
2031, 1, -4.9, 29.04
2031, 2, -0.3197, 6.956
2031, 3, 10.68, 5.194
2031, 4, 12.61, 11.48
2031, 5, 16.89, 30.03
2031, 6, 23.34, 15.59
2031, 7, 22.92, 6.675
2031, 8, 26.04, 6.154
2031, 9, 23.79, 1.18
2031, 10, 13.12, 1.474
2031, 11, 5.922, 3.933
2031, 12, 1.184, 59.99
2032, 1, -1.606, 21.57
2032, 2, 2.68, 25.21
2032, 3, 7.468, 54.76
2032, 4, 11.04, 32.35
2032, 5, 18.85, 11.92
2032, 6, 21.55, 4.94
2032, 7, 25.8, 17.26
2032, 8, 26.8, 1.383
2032, 9, 18.18, 11.33
2032, 10, 10.86, 31.82
2032, 11, 5.645, 47.92
2032, 12, -0.2096, 36.58
2033, 1, 5.462, 18.89
2033, 2, 2.081, 13.8
2033, 3, 8.614, 34.59
2033, 4, 12.47, 20.61
2033, 5, 19.53, 8.332
2033, 6, 20.54, 8.055
2033, 7, 26.37, 8.394
2033, 8, 26, 0.0874
2033, 9, 18.46, 17.17
2033, 10, 13.02, 7.091
2033, 11, 5.322, 65.01
2033, 12, 4.813, 45.9
2034, 1, 4.086, 6.467
2034, 2, 3.6, 22.56
2034, 3, 9.433, 25.9
2034, 4, 10.85, 22.38
2034, 5, 15.16, 47.33
2034, 6, 21.64, 22.55
2034, 7, 24.55, 27.99
2034, 8, 24, 2.162
2034, 9, 17.99, 11.02
2034, 10, 13.17, 4.478
2034, 11, 6.342, 31.74
2034, 12, 1.516, 48.28
2035, 1, 4.416, 57.75
2035, 2, 2.83, 25.91
2035, 3, 9.026, 13.57
2035, 4, 13.14, 31.55
2035, 5, 22.33, 4.421
2035, 6, 23.12, 5.966
2035, 7, 27.57, 1.73
2035, 8, 27.9, 0.2508
2035, 9, 20.16, 11.86
2035, 10, 9.82, 25.44
2035, 11, 8.273, 9.158
2035, 12, 2.481, 36.15
2036, 1, 3.537, 12.78
2036, 2, 5.185, 24.79
2036, 3, 9.76, 10.04
2036, 4, 15.12, 9.747
2036, 5, 16.18, 15.8
2036, 6, 20.59, 18.48
2036, 7, 24.85, 2.317
2036, 8, 23.51, 1.121
2036, 9, 20.66, 10.48
2036, 10, 11.44, 17.31
2036, 11, 4.31, 52.09
2036, 12, 5.504, 20.72
2037, 1, 0.3017, 39.09
2037, 2, 7.998, 6.277
2037, 3, 11.18, 14.26
2037, 4, 15.65, 12.31
2037, 5, 19.32, 30.63
2037, 6, 23.35, 7.313
2037, 7, 22.83, 13.05
2037, 8, 22.88, 9.287
2037, 9, 20.3, 31.29
2037, 10, 13.26, 3.127
2037, 11, 6.392, 70.68
2037, 12, 2.476, 6.488
2038, 1, -0.6824, 23.14
2038, 2, 4.512, 28.61
2038, 3, 9.407, 29.26
2038, 4, 14.16, 5.263
2038, 5, 17.71, 21.57
2038, 6, 20.97, 13.44
2038, 7, 25.2, 6.962
2038, 8, 23.24, 16.9
2038, 9, 18.35, 8.118
2038, 10, 12.99, 10.51
2038, 11, 4.862, 38.46
2038, 12, 1.348, 16.76
2039, 1, 4.134, 44.17
2039, 2, 7.245, 11.06
2039, 3, 10.21, 7.677
2039, 4, 13.99, 25.12
2039, 5, 20.33, 5.093
2039, 6, 26.02, 4.65
2039, 7, 27.88, 2.21
2039, 8, 22.18, 5.239
2039, 9, 19.84, 17.5
2039, 10, 11.51, 39.81
2039, 11, 8.13, 53.43
2039, 12, 1.865, 41.22
2040, 1, -5.237, 16.31
2040, 2, 2.834, 26.35
2040, 3, 6.72, 24.8
2040, 4, 10.29, 39.08
2040, 5, 14.54, 11.8
2040, 6, 20.1, 31.98
2040, 7, 24.7, 0.3973
2040, 8, 27.54, 1.517
2040, 9, 20.18, 9.565
2040, 10, 13.12, 3.081
2040, 11, 2.933, 67.01
2040, 12, 1.425, 65.27
2041, 1, -2.164, 16.06
2041, 2, 5.126, 21.96
2041, 3, 9.217, 28.2
2041, 4, 11.09, 17.36
2041, 5, 15.16, 21.99
2041, 6, 18.7, 5.806
2041, 7, 27.02, 2.577
2041, 8, 24.34, 4.163
2041, 9, 19.96, 8.878
2041, 10, 12.49, 31.07
2041, 11, 5.248, 45.25
2041, 12, 4.026, 40.22
2042, 1, 0.4475, 25.36
2042, 2, 3.278, 35.35
2042, 3, 7.758, 23.96
2042, 4, 11.87, 30.14
2042, 5, 16.92, 12.49
2042, 6, 22.61, 8.395
2042, 7, 26.25, 4.608
2042, 8, 23.77, 0.6581
2042, 9, 19.58, 17.64
2042, 10, 13.65, 16.73
2042, 11, 5.343, 30.29
2042, 12, -2.67, 56.81
2043, 1, -4.01, 35.76
2043, 2, 0.4237, 29.87
2043, 3, 4.086, 27.75
2043, 4, 10.4, 34.19
2043, 5, 16.89, 22.74
2043, 6, 17.93, 29.31
2043, 7, 26.75, 3.195
2043, 8, 26.79, 0.9534
2043, 9, 20.11, 15.72
2043, 10, 13.35, 7.794
2043, 11, 4.36, 24.45
2043, 12, 0.1069, 83.71
2044, 1, 4.305, 24.88
2044, 2, 3.89, 28.95
2044, 3, 7.359, 48.4
2044, 4, 11.68, 19.13
2044, 5, 14.3, 25.04
2044, 6, 20.2, 9.085
2044, 7, 25.77, 0.408
2044, 8, 26.04, 3.061
2044, 9, 21.48, 29.11
2044, 10, 12.05, 18.83
2044, 11, 5.173, 32.44
2044, 12, -2.14, 30.11
2045, 1, 2.145, 31
2045, 2, 2.655, 33.43
2045, 3, 8.758, 12.9
2045, 4, 12.8, 22.63
2045, 5, 15.87, 13.92
2045, 6, 19.62, 16.46
2045, 7, 24.43, 6.368
2045, 8, 24.84, 15.9
2045, 9, 21.22, 15.17
2045, 10, 12.58, 62.63
2045, 11, 3.758, 38.73
2045, 12, 0.6508, 4.33
2046, 1, 4.405, 51.78
2046, 2, 6.188, 48.19
2046, 3, 6.628, 34.42
2046, 4, 12, 18.81
2046, 5, 16.42, 25.57
2046, 6, 22.79, 1.156
2046, 7, 25.67, 4.134
2046, 8, 22.19, 26.5
2046, 9, 20.56, 10.49
2046, 10, 12.25, 27.04
2046, 11, 5.401, 33.97
2046, 12, 2.393, 65.19
2047, 1, -0.08753, 21.66
2047, 2, 4.498, 19.67
2047, 3, 8.697, 28.21
2047, 4, 15.08, 10.5
2047, 5, 15.82, 16.39
2047, 6, 18.46, 32.9
2047, 7, 28.9, 14.11
2047, 8, 24.51, 2.449
2047, 9, 22.97, 14.57
2047, 10, 13.19, 12.49
2047, 11, 8.068, 64.54
2047, 12, 0.4399, 51.94
2048, 1, -1.349, 14.99
2048, 2, -2.612, 21.66
2048, 3, 5.735, 19.13
2048, 4, 12.97, 17.38
2048, 5, 15.91, 8.256
2048, 6, 23.04, 20.45
2048, 7, 27.26, 3.377
2048, 8, 24.98, 8.64
2048, 9, 19.43, 19.27
2048, 10, 14.06, 19.18
2048, 11, 5.622, 90.63
2048, 12, 0.9995, 30.48
2049, 1, -6.231, 23.41
2049, 2, 0.6386, 45.32
2049, 3, 9.063, 21.26
2049, 4, 10.3, 16.53
2049, 5, 17.44, 22.55
2049, 6, 22.48, 15.95
2049, 7, 26.47, 6.377
2049, 8, 29.11, 4.317
2049, 9, 22.22, 0.6268
2049, 10, 12.56, 23.14
2049, 11, 2.891, 73.68
2049, 12, 2.937, 28.59
2050, 1, 2.486, 6.001
2050, 2, 0.1184, 13.56
2050, 3, 5.159, 50.61
2050, 4, 12.92, 13.48
2050, 5, 16.9, 39.29
2050, 6, 22.94, 49.33
2050, 7, 21.82, 35.93
2050, 8, 21.7, 5.364
2050, 9, 22.47, 4.547
2050, 10, 13.95, 10.7
2050, 11, 3.352, 46.21
2050, 12, 0.6364, 54.76
2051, 1, 1.925, 55.19
2051, 2, 2.903, 39.91
2051, 3, 7.714, 34.63
2051, 4, 13.9, 26.73
2051, 5, 17.02, 16.87
2051, 6, 22.98, 2.465
2051, 7, 28.61, 17.71
2051, 8, 26.91, 1.672
2051, 9, 21.06, 8.573
2051, 10, 12.52, 25.24
2051, 11, 5.992, 28.53
2051, 12, 1.402, 45.99
2052, 1, -4.512, 3.81
2052, 2, 4.947, 27.93
2052, 3, 9.522, 9.066
2052, 4, 14.12, 6.66
2052, 5, 18.46, 6.667
2052, 6, 26.18, 1.913
2052, 7, 27.45, 4.592
2052, 8, 27.46, 0.6891
2052, 9, 22.53, 2.779
2052, 10, 12.09, 21.81
2052, 11, 4.476, 81.84
2052, 12, 0.2641, 10.83
2053, 1, 0.2564, 17.44
2053, 2, 2.271, 40.29
2053, 3, 8.452, 27.31
2053, 4, 13.43, 29.92
2053, 5, 13.59, 32.37
2053, 6, 21.9, 2.227
2053, 7, 25.85, 15.01
2053, 8, 29.23, 0.6234
2053, 9, 19.15, 24.69
2053, 10, 12.93, 2.414
2053, 11, 8.481, 46.57
2053, 12, 3.919, 71.78
2054, 1, 4.033, 42.97
2054, 2, 5.746, 48.18
2054, 3, 10.18, 36.67
2054, 4, 13.17, 18.6
2054, 5, 14.69, 16.42
2054, 6, 18.8, 22.23
2054, 7, 27.11, 2.149
2054, 8, 28.87, 0.0331
2054, 9, 21.74, 20.29
2054, 10, 10.01, 16.27
2054, 11, 4.537, 16.25
2054, 12, 4.629, 16.26
2055, 1, 4.023, 33.74
2055, 2, 7.981, 33.56
2055, 3, 8.995, 39.34
2055, 4, 12.44, 6.755
2055, 5, 17.18, 71.4
2055, 6, 22.56, 28.8
2055, 7, 23.5, 14.37
2055, 8, 26.68, 1.528
2055, 9, 19.78, 13.11
2055, 10, 15.32, 7.729
2055, 11, 9.44, 50.4
2055, 12, -0.7748, 43.98
2056, 1, 0.7531, 56.57
2056, 2, 0.6012, 17.22
2056, 3, 10, 19.23
2056, 4, 11.21, 61.61
2056, 5, 16.43, 18.67
2056, 6, 25, 11.16
2056, 7, 27.81, 16.43
2056, 8, 26.74, 5.222
2056, 9, 21.94, 0.8866
2056, 10, 12.54, 8.018
2056, 11, 9.276, 17.02
2056, 12, 2.683, 50.72
2057, 1, 6.216, 64.3
2057, 2, 3.957, 29.76
2057, 3, 9.188, 26.06
2057, 4, 13.39, 33.69
2057, 5, 17.45, 9.696
2057, 6, 22.76, 6.701
2057, 7, 29.11, 3.901
2057, 8, 24.1, 20.52
2057, 9, 21.41, 14.88
2057, 10, 12.99, 25.96
2057, 11, 6.37, 24.8
2057, 12, 4.362, 59.38
2058, 1, 2.642, 76.31
2058, 2, 6.089, 55.14
2058, 3, 9.068, 24.48
2058, 4, 14.9, 9.542
2058, 5, 16, 10.15
2058, 6, 21.94, 14.5
2058, 7, 26.26, 10.34
2058, 8, 24.29, 0.8633
2058, 9, 22.53, 16.19
2058, 10, 12.73, 49.65
2058, 11, 7.768, 73.99
2058, 12, 2.948, 59.15
2059, 1, 0.4426, 19.44
2059, 2, 3.304, 16.16
2059, 3, 10.48, 32.23
2059, 4, 13.38, 18.94
2059, 5, 16.48, 29.22
2059, 6, 24.52, 3.139
2059, 7, 26.32, 3.083
2059, 8, 27.1, 0.6604
2059, 9, 21.11, 5.221
2059, 10, 14.69, 18.97
2059, 11, 6.144, 75.29
2059, 12, 3.582, 98.84
2060, 1, 4.376, 56.58
2060, 2, 0.5909, 17.03
2060, 3, 8.481, 42.72
2060, 4, 10.27, 41.92
2060, 5, 17.58, 7.379
2060, 6, 22.85, 10.78
2060, 7, 25.47, 7.977
2060, 8, 26.96, 0.005432
2060, 9, 26.92, 0.2261
2060, 10, 14.13, 9.317
2060, 11, 5.74, 61.33
2060, 12, 3.738, 59.07
2061, 1, -0.563, 70.36
2061, 2, 5.273, 45.78
2061, 3, 8.315, 14.17
2061, 4, 13.1, 18.61
2061, 5, 15.83, 46.2
2061, 6, 18.73, 47.16
2061, 7, 25.39, 8.599
2061, 8, 26.9, 3.481
2061, 9, 19.06, 42.93
2061, 10, 13.38, 10.81
2061, 11, 5.24, 39.28
2061, 12, 0.0367, 15.61
2062, 1, 4.428, 26.17
2062, 2, 3.938, 9.632
2062, 3, 10.29, 15.09
2062, 4, 13.35, 12.99
2062, 5, 15.71, 33.45
2062, 6, 20.98, 5.872
2062, 7, 24.5, 0.7242
2062, 8, 25.45, 3.296
2062, 9, 19.98, 11.89
2062, 10, 14.12, 9.729
2062, 11, 9.434, 25.56
2062, 12, -0.4333, 83.12
2063, 1, 2.694, 13.37
2063, 2, 8.461, 48.52
2063, 3, 11.24, 20.62
2063, 4, 12.02, 33.64
2063, 5, 18.28, 28.56
2063, 6, 19.75, 24.39
2063, 7, 24.59, 36.49
2063, 8, 26.33, 2.484
2063, 9, 23.1, 22.21
2063, 10, 15.06, 33.43
2063, 11, 6.851, 17.99
2063, 12, -3.713, 25.55
2064, 1, 2.692, 21.63
2064, 2, 4.369, 13.35
2064, 3, 6.146, 36.33
2064, 4, 12.24, 12.26
2064, 5, 19.86, 12.87
2064, 6, 22.67, 40.09
2064, 7, 27.59, 1.427
2064, 8, 25.39, 5.481
2064, 9, 23.9, 20.11
2064, 10, 15.02, 11.76
2064, 11, 7.172, 65.55
2064, 12, 6.265, 70.41
2065, 1, -0.5778, 9.226
2065, 2, 3.225, 30.63
2065, 3, 9.961, 41.21
2065, 4, 15.01, 4.605
2065, 5, 16.69, 21.74
2065, 6, 26.47, 4.231
2065, 7, 26.64, 0.4829
2065, 8, 27.62, 5.361
2065, 9, 20, 2.582
2065, 10, 11.68, 11.86
2065, 11, 7.382, 50.48
2065, 12, 3.862, 10.77
2066, 1, 5.418, 10.07
2066, 2, 9.194, 63.12
2066, 3, 10.65, 21.15
2066, 4, 16.06, 6.395
2066, 5, 17.35, 20.15
2066, 6, 22.08, 11.5
2066, 7, 28.41, 2.89
2066, 8, 28.66, 6.39
2066, 9, 19.02, 63.07
2066, 10, 11.09, 72.46
2066, 11, 5.004, 72.44
2066, 12, 6.708, 81.75
2067, 1, 5.864, 11.02
2067, 2, 6.553, 17.96
2067, 3, 12.16, 21.92
2067, 4, 14.45, 5.524
2067, 5, 21.73, 17.15
2067, 6, 20.81, 39
2067, 7, 25.89, 4.236
2067, 8, 28, 7.412
2067, 9, 22.85, 7.525
2067, 10, 15.77, 7.553
2067, 11, 6.573, 28.6
2067, 12, 6.374, 61.66
2068, 1, -0.2352, 18.36
2068, 2, 3.201, 18.81
2068, 3, 9.856, 68.18
2068, 4, 12.2, 14.74
2068, 5, 16.04, 33.11
2068, 6, 24.03, 5.649
2068, 7, 29.4, 15.08
2068, 8, 27.49, 37.1
2068, 9, 20.86, 28.15
2068, 10, 12.71, 9.718
2068, 11, 8.576, 52.96
2068, 12, 5.04, 23.37
2069, 1, 4.16, 21.05
2069, 2, 9.789, 23.81
2069, 3, 8.569, 24.75
2069, 4, 14.53, 12.71
2069, 5, 21.12, 29.24
2069, 6, 21.57, 13.33
2069, 7, 30.06, 1.702
2069, 8, 27.98, 2.886
2069, 9, 20.32, 23.59
2069, 10, 13.81, 13.19
2069, 11, 8.356, 59.84
2069, 12, 4.829, 56.44
2070, 1, 1.628, 17.83
2070, 2, 3.009, 52.61
2070, 3, 9.504, 16.57
2070, 4, 13.52, 36.13
2070, 5, 16.06, 20.09
2070, 6, 23.11, 6.078
2070, 7, 29.04, 39.82
2070, 8, 25.34, 3.653
2070, 9, 21.41, 4.216
2070, 10, 13.77, 36.35
2070, 11, 6.721, 61.75
2070, 12, 3.693, 62.81
2071, 1, 1.967, 43.33
2071, 2, 3.504, 23.44
2071, 3, 9.895, 15.71
2071, 4, 14.31, 24.18
2071, 5, 19.4, 21.35
2071, 6, 21.56, 4.287
2071, 7, 28.51, 12.63
2071, 8, 29.62, 1.564
2071, 9, 22.59, 12.7
2071, 10, 13.72, 24.97
2071, 11, 8.551, 49.43
2071, 12, 4.19, 63.79
2072, 1, 1.583, 15.15
2072, 2, 4.662, 27.46
2072, 3, 7.803, 2.509
2072, 4, 15.17, 18.32
2072, 5, 20.32, 6.183
2072, 6, 24.06, 11.95
2072, 7, 27.98, 16.89
2072, 8, 27.77, 3.035
2072, 9, 24.86, 5.311
2072, 10, 15.14, 19.97
2072, 11, 6.253, 35.66
2072, 12, 1.951, 44.64
2073, 1, 1.778, 23.38
2073, 2, 8.558, 8.588
2073, 3, 9.213, 60.11
2073, 4, 15.9, 7.366
2073, 5, 19.3, 6.881
2073, 6, 25.62, 8.446
2073, 7, 30.97, 1.518
2073, 8, 30.05, 0.1268
2073, 9, 25.51, 1.303
2073, 10, 13.29, 18.13
2073, 11, 5.389, 64.46
2073, 12, -3.328, 27.76
2074, 1, 1.776, 32.52
2074, 2, 7.546, 26.35
2074, 3, 9.532, 20.71
2074, 4, 13.57, 17.51
2074, 5, 21.13, 7.376
2074, 6, 23.18, 2.223
2074, 7, 28.75, 3.371
2074, 8, 28.36, 7.418
2074, 9, 20.98, 7.66
