# Created by WEAP: 4/12/2021 7:37:33 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CNRM-CM5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_SW_Upr Arkansas (1,113,425 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (135,256 ha),  2000 - 3000 m (676,017 ha),  3000 - 4000 m (294,337 ha),  4000 - 5000 m (7,816 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 3.42, -1.99, -7.404, -9.316, 6.182, 9.647, 30.22, 44.11
2006, 2, 0.1408, -4.358, -9.26, -11.07, 16.16, 24.49, 62.43, 86.58
2006, 3, 9.438, 4.221, -1.543, -3.821, 17.52, 18.11, 26.48, 30.21
2006, 4, 8.498, 3.793, -1.377, -3.418, 17.42, 38.31, 85.75, 119.1
2006, 5, 14.99, 9.93, 4.78, 2.767, 45.6, 37.28, 45.14, 50.95
2006, 6, 22.68, 17.11, 11.74, 9.617, 21.27, 18.21, 17.99, 20.19
2006, 7, 25.91, 20.04, 14.9, 12.95, 16.57, 13.38, 19.77, 22.55
2006, 8, 24.05, 18.37, 13.26, 11.35, 61.38, 50.71, 42.08, 31.22
2006, 9, 18.53, 13.12, 7.811, 5.747, 20.29, 32.68, 47.39, 49.56
2006, 10, 13.37, 8.504, 3.141, 1.165, 10.3, 11.16, 21.56, 27.73
2006, 11, 5.9, -0.1275, -6.132, -8.462, 13.15, 13.21, 50.13, 79.86
2006, 12, 4.5, -1.768, -8.136, -10.62, 12.1, 13.31, 61.35, 91.18
2007, 1, 4.378, -1.714, -7.697, -9.941, 26.33, 27.68, 91.05, 135.7
2007, 2, 4.357, -1.785, -7.989, -10.41, 5.472, 13.94, 49.73, 71.55
2007, 3, 6.463, 0.538, -6.077, -8.85, 4.747, 9.974, 42.36, 66.01
2007, 4, 12.54, 6.681, 0.2396, -2.378, 96.56, 87.37, 128, 162.8
2007, 5, 13.13, 8.151, 2.666, 0.4436, 73.45, 69.31, 78.05, 87.45
2007, 6, 21.74, 16.44, 10.87, 8.677, 32.36, 22.57, 15.91, 13.06
2007, 7, 23.25, 17.53, 12.12, 10.1, 79.84, 77.15, 84.25, 84.53
2007, 8, 21.94, 16.65, 11.49, 9.574, 45.92, 55.58, 58.73, 52.99
2007, 9, 17.95, 12.39, 7.006, 4.953, 12.79, 20.32, 40.66, 48.04
2007, 10, 12.24, 7.221, 1.944, -0.03066, 13.85, 10.78, 22.77, 29.84
2007, 11, 8.5, 2.677, -2.38, -4.261, 10.93, 11.62, 17.07, 19.38
2007, 12, -3.909, -9.038, -13.07, -14.42, 79.58, 64.98, 90.58, 101.8
2008, 1, 3.26, -2.477, -7.716, -9.512, 0.4533, 1.394, 7.023, 11.66
2008, 2, 3.843, -1.825, -7.484, -9.634, 7.539, 13.38, 42.56, 62.32
2008, 3, 5.042, -0.4564, -6.069, -8.289, 14.86, 19.99, 66.21, 100.6
2008, 4, 12.78, 7.658, 2.164, -0.09531, 111.8, 103.6, 148.7, 187.9
2008, 5, 19.04, 13.16, 7.204, 4.818, 7.867, 7.784, 18.31, 26.27
2008, 6, 22.46, 16.83, 11.54, 9.493, 60.12, 52.92, 69.94, 89.78
2008, 7, 25.82, 19.94, 14.61, 12.66, 46.62, 64.72, 90.21, 96.75
2008, 8, 24.3, 18.27, 13.01, 11.06, 43.93, 44.68, 42.68, 39.37
2008, 9, 18.13, 13, 7.921, 5.967, 46.69, 47.08, 57.44, 57.44
2008, 10, 12.72, 7.946, 2.853, 0.9288, 13.84, 28.96, 63.55, 83.79
2008, 11, 3.739, -2.176, -7.599, -9.675, 19.31, 30.66, 77.98, 107.1
2008, 12, 5.241, -0.6744, -6.815, -9.18, 11.96, 16.02, 42.83, 60.05
2009, 1, 2.863, -2.603, -8.272, -10.43, 8.166, 11.09, 52.79, 81.43
2009, 2, 4.308, -2.368, -9.205, -11.9, 4.086, 11.71, 57.03, 91.28
2009, 3, 3.928, -1.409, -7.014, -9.214, 45.12, 45.88, 78.72, 101.2
2009, 4, 11.07, 5.949, 0.02193, -2.417, 34.42, 38.83, 67.47, 90.86
2009, 5, 13.88, 8.603, 2.84, 0.5162, 65.17, 73.56, 82.18, 88.4
2009, 6, 19.24, 13.45, 7.792, 5.561, 52.27, 45.37, 54.88, 61.56
2009, 7, 24.18, 18.39, 13.1, 11.08, 63.96, 63.49, 70.08, 68.23
2009, 8, 22.26, 16.95, 11.86, 9.978, 53.69, 45.69, 34.61, 24.13
2009, 9, 18.43, 13.57, 8.605, 6.74, 23.18, 29.76, 39.44, 44.76
2009, 10, 15.49, 10.54, 5.47, 3.601, 1.961, 2.052, 8.86, 12.24
2009, 11, 9.936, 4.226, -1.575, -3.733, 5.471, 10.03, 37.7, 56.6
2009, 12, 6.505, 0.08221, -6.163, -8.547, 4.94, 6.004, 26.89, 42
2010, 1, 3.336, -1.805, -7.855, -10.22, 5.46, 8.651, 47.69, 76.11
2010, 2, 7.484, 1.791, -4.418, -6.966, 11.43, 14.66, 37.64, 49.56
2010, 3, 6.492, 0.9409, -4.901, -7.284, 17.5, 28.47, 57.47, 74.42
2010, 4, 12.37, 6.735, 0.8935, -1.415, 35.49, 41.18, 70.69, 95
2010, 5, 15.19, 10.72, 5.843, 3.907, 91.49, 70.8, 87.2, 104.2
2010, 6, 20.26, 15.26, 10.3, 8.415, 51.04, 44.2, 48.81, 51.52
2010, 7, 22.28, 17.11, 12.22, 10.43, 90.81, 93.15, 115.5, 122.9
2010, 8, 21.27, 16.14, 10.95, 9.003, 108.8, 99.72, 102.1, 97.72
2010, 9, 19.3, 14.56, 9.713, 7.872, 42.09, 49.83, 61.3, 61.12
2010, 10, 17.15, 11.88, 6.561, 4.562, 41.94, 52.96, 88.64, 107.6
2010, 11, 6.113, 0.6371, -4.705, -6.651, 9.373, 16.69, 70.06, 110.5
2010, 12, 3.164, -2.243, -7.537, -9.501, 27.61, 48.54, 160.6, 236.9
2011, 1, 2.886, -3.236, -9.254, -11.48, 4.976, 10.27, 55.8, 84.92
