# Created by WEAP: 5/11/2021 9:16:34 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CMS_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: MT_SW_Upper Clark Fork (3,140,745 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (115,488 ha),  1000 - 2000 m (2,400,158 ha),  2000 - 3000 m (624,726 ha),  3000 - 4000 m (373 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, -1.039, -3.307, -5.477, -6.411, 93.77, 108.7, 130.4, 82.48
2006, 2, -4.315, -6.856, -9.173, -10.81, 39.41, 49.07, 64.04, 75.52
2006, 3, 6.133, 3.206, 0.768, -1.666, 18.52, 23.76, 37.31, 50.34
2006, 4, 7.451, 4.949, 2.425, 0.2444, 88.85, 103.8, 152.5, 162.6
2006, 5, 9.527, 6.897, 3.979, 1.45, 67.09, 103.6, 157.6, 212.6
2006, 6, 14.23, 11.64, 8.905, 6.87, 60.39, 89.65, 121.3, 125.6
2006, 7, 21.78, 19.23, 16.6, 15.01, 22.64, 25.15, 31.67, 45.27
2006, 8, 21.17, 18.33, 15.52, 13.88, 34.5, 33.72, 35.66, 35.03
2006, 9, 15.15, 12.19, 9.543, 7.806, 9.075, 15.77, 23.18, 34.39
2006, 10, 6.308, 3.97, 1.648, 0.4383, 45.85, 55.32, 68.52, 58.42
2006, 11, 3.327, 1.091, -1.229, -2.544, 48.55, 59.84, 89.09, 62.94
2006, 12, -3.864, -6.499, -9.039, -10.75, 116.6, 160.6, 247, 168.8
2007, 1, -4.795, -8.196, -11.12, -12.59, 52.52, 60.06, 79.27, 44.33
2007, 2, -3.065, -6.184, -8.807, -10.94, 58.79, 70.33, 88.01, 73.9
2007, 3, 6.904, 4.081, 1.441, -0.7123, 49.54, 56.71, 78.27, 83.92
2007, 4, 8.31, 5.773, 3.22, 1.31, 46.38, 80.81, 127.6, 146.1
2007, 5, 13.59, 11.14, 8.497, 6.155, 19.62, 27.07, 36.76, 34.11
2007, 6, 16.22, 13.35, 10.53, 8.457, 57.69, 92.25, 129.5, 199.5
2007, 7, 21.48, 18.78, 16.15, 14.75, 14.83, 15.11, 21.43, 39.53
2007, 8, 20.36, 17.39, 14.58, 12.86, 48.98, 42.74, 45.16, 38.91
2007, 9, 15.39, 12.45, 9.769, 8.352, 25.02, 27.61, 34.1, 39.05
2007, 10, 6.026, 3.826, 1.551, 0.2241, 66.1, 64.97, 76.6, 78.3
2007, 11, 4.883, 2.843, 0.5963, -0.833, 74.15, 83.55, 106.1, 55.9
2007, 12, -4.756, -7.559, -10.22, -11.75, 58.67, 70.94, 96.58, 42.64
2008, 1, -3.802, -6.077, -8.194, -9.002, 68.8, 84.78, 108, 42.82
2008, 2, 1.606, -0.9712, -3.741, -5.837, 74.79, 95.93, 146.7, 99.7
2008, 3, 0.8731, -2.251, -4.976, -7.437, 56.35, 55.62, 67.86, 85.4
2008, 4, 7.495, 4.802, 2.056, -0.1265, 36.65, 43.15, 60.82, 77.69
2008, 5, 13.93, 10.93, 8.051, 5.999, 47.95, 68.62, 97.42, 126.8
2008, 6, 18.1, 15.14, 12.27, 10.35, 60.63, 61.38, 78.62, 86.79
2008, 7, 19.66, 17.14, 14.53, 12.91, 65.16, 64.54, 70.08, 90.88
2008, 8, 20.91, 18.38, 15.81, 14.38, 12.38, 10.4, 9.992, 15.29
2008, 9, 16.98, 14.36, 11.74, 10.35, 24.37, 31.89, 44.24, 54.29
2008, 10, 8.444, 6.376, 4.11, 3.264, 24.31, 26.62, 34.1, 32.28
2008, 11, 2.667, 0.1411, -2.277, -3.996, 92.24, 114.6, 157.8, 92.96
2008, 12, -3.529, -6.492, -9.17, -10.78, 57.87, 71.02, 100.8, 67.31
2009, 1, 0.8025, -1.23, -3.355, -4.944, 67.71, 89.04, 128.6, 84.03
2009, 2, -3.161, -5.223, -7.694, -9.325, 42.13, 48.99, 64, 52.21
2009, 3, 5.844, 3.169, 0.8401, -0.7337, 40.74, 50.82, 69.91, 60.64
2009, 4, 9.989, 7.987, 5.705, 4.007, 78.27, 95.81, 130.5, 137.7
2009, 5, 12.04, 9.26, 6.508, 3.993, 35.17, 54.7, 96.08, 139
2009, 6, 16.69, 13.84, 11.01, 8.993, 46.5, 68.7, 96.98, 106.1
2009, 7, 20.63, 17.51, 14.6, 12.67, 23.05, 28.58, 32.29, 39.51
2009, 8, 21.02, 18.12, 15.27, 13.76, 3.46, 7.019, 9.557, 7.406
2009, 9, 16.55, 13.3, 10.38, 8.582, 26.72, 26.14, 30.92, 56.36
2009, 10, 8.834, 6.956, 4.748, 3.701, 35.94, 40.3, 50.27, 39.12
2009, 11, 0.5386, -1.724, -4.046, -5.346, 60.51, 66.99, 79.95, 45.11
2009, 12, -0.8762, -3.198, -5.648, -7.201, 20.62, 24.73, 34.43, 31.62
2010, 1, -0.3363, -3.039, -5.57, -6.893, 10.68, 13.39, 18.35, 15.81
2010, 2, 3.56, 0.8691, -1.734, -3.579, 22.18, 26.43, 37.41, 33.1
2010, 3, 5.947, 3.53, 1.298, -0.8184, 31.04, 40.16, 57.5, 72.05
2010, 4, 7.541, 4.218, 1.172, -1.331, 81.39, 94.75, 143.6, 137.7
2010, 5, 12.4, 9.847, 6.974, 4.716, 83.1, 100.8, 139.1, 197.4
2010, 6, 16.93, 14.12, 11.32, 9.305, 50.05, 61.31, 82.53, 126.5
2010, 7, 20.49, 17.9, 15.29, 13.62, 21.33, 27.54, 32.13, 40.7
2010, 8, 19.01, 16.19, 13.42, 11.69, 46.58, 45.58, 41.68, 50.17
2010, 9, 16.96, 14.04, 11.29, 9.591, 13.77, 15.74, 22.22, 19.96
2010, 10, 12.11, 10.45, 8.371, 7.439, 23.92, 24.52, 30.53, 31.61
2010, 11, 0.7178, -1.538, -3.842, -5.501, 104.8, 118, 151.5, 83.09
2010, 12, -4.051, -6.397, -8.696, -9.956, 73.36, 103.2, 136.7, 88.59
2011, 1, -6.86, -9.37, -11.58, -12.29, 89.7, 88.14, 101.4, 59.48
2011, 2, -3.169, -5.985, -8.61, -10.01, 24.24, 22.18, 24.35, 15.15
2011, 3, -0.3929, -3.656, -6.739, -9.804, 79.45, 82.5, 112, 148
2011, 4, 6.589, 3.249, 0.0652, -2.662, 32.03, 44.88, 73.99, 99.13
2011, 5, 9.812, 7.162, 4.264, 1.826, 33.88, 60.43, 103, 164.2
2011, 6, 19.05, 16.25, 13.35, 11.35, 35.26, 42.19, 55.35, 62.73
2011, 7, 23.82, 20.85, 17.99, 16.1, 3.276, 7.744, 10.12, 10.41
2011, 8, 22.27, 19.11, 16.21, 14.7, 11.99, 16.65, 23.93, 29.4
2011, 9, 15.42, 12.76, 10.21, 8.465, 49.32, 53.5, 62.85, 75.53
2011, 10, 9.338, 7.505, 5.424, 4.659, 50.12, 53.56, 78.55, 70.05
2011, 11, 2.295, 0.1974, -2.044, -3.237, 48.76, 56.44, 79.19, 49.29
2011, 12, -0.3279, -2.673, -5.165, -7.013, 149.2, 183.8, 266.3, 159.8
2012, 1, -3.474, -5.827, -8.199, -10.16, 154.2, 187.4, 249.8, 105.8
2012, 2, -0.5178, -3.412, -5.898, -7.537, 22.84, 36.92, 60.02, 62.46
2012, 3, 5.77, 3.462, 1.343, -0.6585, 69.1, 79.03, 95.27, 78.91
2012, 4, 6.99, 4.461, 1.888, -0.07068, 18.55, 35.68, 66.11, 93.1
2012, 5, 13.34, 10.88, 8.15, 6.175, 74.39, 73.98, 98.45, 138.9
2012, 6, 15.21, 12.68, 10.14, 8.446, 30.03, 38.38, 47.73, 48.13
