# Created by WEAP: 5/11/2021 9:18:19 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CMS_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Pit River (273,146 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (160,042 ha),  1000 - 2000 m (103,687 ha),  2000 - 3000 m (8,514 ha),  3000 - 4000 m (888 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 7.476, 3.544, -1.99, -8.835, -8.835, 438.2, 392.6, 317, 386.4, 386.4
2006, 2, 4.733, 0.5581, -5.128, -11.98, -11.98, 250.2, 231.3, 203.1, 266.1, 266.1
2006, 3, 9.237, 5.03, -0.5086, -7.315, -7.315, 216.6, 197.2, 180.5, 248.6, 248.6
2006, 4, 13.56, 9.196, 3.526, -3.272, -3.272, 44.09, 42.46, 37.04, 51.15, 51.15
2006, 5, 15.81, 11.56, 5.872, -1.1, -1.1, 39.93, 47.27, 48.16, 67.09, 67.09
2006, 6, 22.03, 17.21, 11.25, 4.355, 4.355, 7.337, 14.72, 11.65, 15.04, 15.04
2006, 7, 24.21, 19.8, 14.19, 7.288, 7.288, 11.97, 9.195, 4.261, 3.522, 3.522
2006, 8, 25.52, 20.98, 15.25, 8.308, 8.308, 1.554, 0.8013, 0.4965, 0.6699, 0.6699
2006, 9, 22.53, 17.88, 12.02, 4.99, 4.99, 2.221, 1.428, 2.007, 3.977, 3.977
2006, 10, 15.27, 10.5, 4.453, -2.587, -2.587, 1.823, 1.079, 0.8401, 1.11, 1.11
2006, 11, 11.12, 6.626, 0.601, -6.267, -6.267, 251, 252.5, 243.8, 312.8, 312.8
