# Created by WEAP: 5/11/2021 9:18:36 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CMS_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_DEN_Boulder (255,527 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (123,618 ha),  2000 - 3000 m (91,800 ha),  3000 - 4000 m (39,961 ha),  4000 - 5000 m (148 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 5.459, 0.3799, -6.147, -5.721, 10.18, 24.8, 66.08, 69.11
2006, 2, 2.521, -2.083, -7.376, -7.571, 5.786, 20.42, 66.27, 58.86
2006, 3, 6.899, 1.732, -3.801, -4.088, 66.06, 87.62, 118.8, 151
2006, 4, 11.46, 5.75, 0.2632, -0.221, 39.32, 58.88, 73.82, 72.91
2006, 5, 15.93, 10.25, 4.681, 3.981, 21.81, 21.68, 29.51, 30.1
2006, 6, 21.88, 15.57, 9.994, 9.631, 20.56, 26.13, 38.35, 40.88
2006, 7, 27.81, 21.83, 16.01, 15.39, 34.67, 39.84, 51.69, 42.2
2006, 8, 23.15, 17.36, 11.84, 11.33, 35.31, 43.9, 49.74, 35.8
2006, 9, 18.13, 13.02, 7.744, 7.102, 21.21, 28.53, 45.74, 44.71
2006, 10, 10.12, 5.252, -0.009208, -0.1816, 30.25, 35.88, 64.77, 80.48
2006, 11, 5.456, 0.3742, -5.322, -5.41, 52.54, 67.55, 109.2, 149.4
2006, 12, 4.094, -0.4008, -6.166, -6.527, 9.772, 37.67, 93.76, 92.66
2007, 1, 1.931, -2.572, -9.003, -8.898, 2.757, 10.51, 50.8, 57.45
2007, 2, 0.22, -4.015, -9.289, -9.502, 8.402, 21.63, 63.75, 52.25
2007, 3, 10.4, 4.876, -1.622, -1.948, 2.245, 4.667, 10.68, 7.824
2007, 4, 13.54, 8.15, 2.326, 1.617, 23.63, 34.16, 45.11, 52.36
2007, 5, 16.24, 11.18, 5.829, 5.09, 69.18, 66.04, 68.37, 66.64
2007, 6, 23.62, 17.71, 11.88, 11.4, 10.73, 14.78, 16.87, 12.94
2007, 7, 24.84, 19.12, 13.52, 12.9, 34.21, 42.16, 55.54, 54.12
2007, 8, 23.22, 17.57, 12.28, 11.67, 25.28, 40.02, 54.94, 55.02
2007, 9, 18.71, 13.34, 7.874, 7.254, 51.13, 68.05, 76.87, 101.9
2007, 10, 10.83, 5.923, 0.4115, 0.2993, 2.182, 5.691, 13.86, 11.85
2007, 11, 7.754, 3.463, -2.582, -2.777, 13.39, 22.31, 42.61, 48.88
2007, 12, -0.7585, -5.304, -11.27, -11.33, 7.867, 19.48, 46.24, 43.24
2008, 1, 1.435, -2.81, -9.159, -8.81, 8.743, 24.33, 63.9, 66.97
2008, 2, 4.904, -0.1393, -6.956, -6.824, 4.751, 12.72, 34.58, 40.5
2008, 3, 3.593, -1.627, -8.025, -8.311, 27.34, 41.04, 67.31, 81.4
2008, 4, 14.34, 8.546, 2.665, 2.157, 20.93, 39.88, 71.8, 63.36
2008, 5, 14.77, 9.766, 4.828, 3.994, 40.11, 39.48, 48.94, 40.53
2008, 6, 21.26, 15.34, 9.888, 9.151, 53.43, 74.84, 84.3, 111.4
2008, 7, 26.02, 20.32, 14.52, 13.8, 11.24, 19.69, 23.17, 17.6
2008, 8, 27.25, 21.23, 15.36, 14.74, 13.2, 22.18, 36.43, 44.01
2008, 9, 20.08, 14.34, 8.826, 8.261, 55.78, 73.38, 92.09, 99.2
2008, 10, 13.36, 8.223, 3.003, 2.6, 40.7, 54.09, 81.5, 87.5
2008, 11, 7.33, 2.168, -3.892, -4.164, 11.55, 14.84, 27.17, 25.89
2008, 12, 0.2036, -3.679, -9.033, -9.236, 6.787, 18.77, 56.52, 49.65
2009, 1, 4.012, -0.9182, -7.805, -7.707, 6.606, 20.05, 47.5, 64.92
2009, 2, 2.901, -1.762, -7.791, -7.858, 7.522, 19.97, 48.49, 46.11
2009, 3, 3.425, -1.323, -7.037, -7.747, 21.67, 40.25, 73.81, 74.97
2009, 4, 13.07, 7.303, 1.563, 1.106, 124.8, 167.2, 174.5, 156.7
2009, 5, 15.1, 9.689, 4.305, 3.812, 109.5, 102.6, 129.6, 158.9
2009, 6, 21.15, 15.26, 9.884, 9.405, 44.79, 53.46, 60.05, 76.2
2009, 7, 23.38, 17.36, 11.9, 11.56, 68.68, 73.64, 75.76, 73.99
2009, 8, 25.06, 18.96, 13.36, 12.71, 29.71, 36.17, 55.75, 44.87
2009, 9, 18.99, 13.4, 7.943, 7.348, 10.01, 20.79, 20.68, 16.01
2009, 10, 16.96, 11.76, 5.942, 5.413, 17.65, 23.67, 31.04, 31.83
2009, 11, 5.257, 0.4198, -5.073, -5.379, 27.08, 56.07, 116.1, 134.2
2009, 12, 1.225, -3.504, -9.622, -10.1, 23.66, 60.97, 161.1, 201.6
2010, 1, -0.4334, -4.7, -11.69, -11.67, 1.774, 5.999, 22.29, 14.41
2010, 2, 1.8, -3.167, -9.044, -9.001, 18.08, 30.01, 72.74, 74.65
2010, 3, 4.835, -0.2817, -6.126, -6.746, 60.64, 82.37, 133.2, 147.7
2010, 4, 9.845, 4.501, -1.047, -1.642, 42.49, 66.47, 123.5, 125.7
2010, 5, 15.17, 9.428, 4.279, 3.625, 134.6, 148.3, 185.9, 179.9
2010, 6, 20.45, 14.59, 9.034, 8.553, 23.94, 30.04, 43.4, 38.11
2010, 7, 26.44, 20.75, 15.01, 14.44, 15.26, 15.27, 17.01, 17.63
2010, 8, 22.97, 16.96, 11.73, 11.02, 55.97, 83.45, 84.05, 64.91
2010, 9, 20.08, 14.66, 9.018, 8.534, 41.49, 44.12, 61.03, 69.66
2010, 10, 17.15, 11.89, 6.007, 5.454, 17.81, 15.17, 28.9, 36.89
2010, 11, 7.329, 2.51, -3.248, -3.366, 4.024, 9.179, 25.25, 33.24
2010, 12, 2.865, -1.168, -7.093, -7.058, 18.82, 33.83, 69.14, 78.2
2011, 1, 5.11, 0.3704, -6.494, -6.096, 5.184, 15.78, 47.82, 51.74
2011, 2, 4.059, -0.9911, -7.135, -7.244, 11.01, 28.38, 65.07, 60.24
2011, 3, 5.461, -0.2559, -6.708, -7.187, 10.32, 21.91, 47.31, 52.12
2011, 4, 10.45, 5.131, -0.4878, -1.003, 32.64, 56.92, 87.88, 101
2011, 5, 15.76, 9.878, 4.549, 3.822, 72.88, 84.58, 98.88, 111
2011, 6, 20.62, 15.17, 9.844, 9.095, 61.86, 79.25, 84.39, 96.06
2011, 7, 24.29, 18.51, 12.94, 12.56, 33.67, 51.16, 67.84, 58.62
2011, 8, 22.87, 17.1, 11.5, 10.97, 38.46, 55.7, 58.09, 68.19
2011, 9, 20.99, 15.3, 9.757, 9.2, 7.06, 10.18, 19.56, 20.42
2011, 10, 14.77, 9.596, 3.736, 3.382, 13.32, 19.99, 29.9, 33.63
2011, 11, 7.202, 1.942, -3.631, -3.857, 21.74, 37.58, 70.82, 81.94
2011, 12, 4.438, 0.004927, -6.483, -6.654, 8.181, 18.29, 56.52, 57.11
2012, 1, 0.3992, -4.481, -10.75, -10.47, 17.34, 45.51, 106.3, 112.6
2012, 2, 5.501, 0.4513, -5.253, -5.472, 16.18, 39.39, 91.57, 94.72
2012, 3, 9.348, 3.857, -2.438, -2.902, 32.06, 38.71, 74.39, 81.46
2012, 4, 10.04, 4.263, -1.248, -1.409, 47.24, 73.63, 110.6, 100.5
2012, 5, 18.38, 12.69, 7.253, 6.654, 36.34, 43.83, 50.4, 49.22
2012, 6, 22.28, 16.4, 10.8, 10.23, 4.577, 5.776, 9.308, 10.38
2012, 7, 24.55, 18.73, 13.14, 13, 41.07, 76.18, 93.37, 90.02
2012, 8, 25.15, 19.19, 13.59, 13.12, 35.86, 53.79, 68.65, 65.37
2012, 9, 19.93, 14.73, 9.118, 8.601, 13.76, 23.87, 37.38, 48.3
