# Created by WEAP: 5/11/2021 9:16:20 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CMS_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Sultan (28,521 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (20,572 ha),  1000 - 2000 m (7,950 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 2.52, -0.4212, 390.9, 491.6
2006, 2, 0.827, -2.132, 290, 351.5
2006, 3, 5.172, 2.464, 253, 304.4
2006, 4, 6.542, 3.834, 214, 285.6
2006, 5, 8.737, 5.995, 103.4, 133
2006, 6, 12.44, 9.931, 140.7, 178.5
2006, 7, 15.47, 13.03, 43.69, 48.53
2006, 8, 16.02, 13.69, 43.31, 55.89
2006, 9, 14.37, 11.92, 25.15, 23.21
2006, 10, 8.029, 5.34, 290.3, 370.4
2006, 11, 4.939, 2.131, 431.3, 506.5
2006, 12, 0.7576, -2.07, 473.4, 598.2
2007, 1, 0.5585, -2.354, 391, 498.9
2007, 2, 1.13, -1.642, 278.8, 344.4
2007, 3, 7.119, 4.434, 294.4, 375.6
2007, 4, 6.478, 3.855, 178.3, 217.7
2007, 5, 8.909, 6.44, 199.2, 241.8
2007, 6, 14.34, 11.8, 44.1, 56.19
2007, 7, 16.53, 14.22, 65.7, 81.79
2007, 8, 15.46, 13.14, 39.53, 48.46
2007, 9, 12.55, 9.933, 234.2, 289.7
2007, 10, 7.457, 4.668, 416.7, 507.1
2007, 11, 6.07, 3.133, 547.7, 701.1
2007, 12, 0.09088, -2.826, 264.9, 339.6
2008, 1, 0.7912, -2.194, 266.5, 332.6
2008, 2, 4.827, 1.957, 674.6, 926.3
2008, 3, 3.377, 0.4807, 361.1, 449.9
2008, 4, 7.524, 4.923, 124.9, 162.6
2008, 5, 12.32, 9.835, 82.98, 95.17
2008, 6, 14.34, 11.86, 203.4, 245.7
2008, 7, 15.23, 12.69, 95.46, 127.2
2008, 8, 15.55, 13.12, 81.01, 106.5
2008, 9, 14.08, 11.56, 97.18, 122.9
2008, 10, 8.853, 6.236, 273.2, 322
2008, 11, 4.414, 1.457, 613.5, 805.4
2008, 12, 1.849, -0.9872, 554.7, 724.5
2009, 1, 1.951, -0.9894, 315.8, 400.5
2009, 2, 2.368, -0.6244, 439.8, 525.2
2009, 3, 7.846, 5.183, 156.3, 188.7
2009, 4, 8.948, 6.352, 233.4, 289
2009, 5, 12.15, 9.619, 167.6, 214.8
2009, 6, 13.98, 11.44, 85.74, 102.9
2009, 7, 16.28, 13.89, 84.31, 111.4
2009, 8, 16.61, 14.25, 4.887, 5.531
2009, 9, 15.21, 12.78, 119.2, 130.2
2009, 10, 8.539, 5.802, 382.5, 451.2
2009, 11, 4.128, 1.29, 402.4, 504.9
2009, 12, 3.134, 0.2131, 250.6, 305.3
2010, 1, 3.43, 0.4147, 131.1, 155.1
2010, 2, 5.709, 2.855, 205.4, 262.8
2010, 3, 5.751, 3.06, 143.6, 182.1
2010, 4, 7.355, 4.637, 179.9, 215.7
2010, 5, 11.64, 9.181, 102.6, 122
2010, 6, 14.39, 11.88, 66.05, 82.52
2010, 7, 16.32, 13.91, 58.34, 78.21
2010, 8, 16.17, 13.73, 115.6, 145.8
2010, 9, 15.63, 13.21, 61.72, 74.64
2010, 10, 11.1, 8.443, 248.3, 289.9
2010, 11, 3.672, 0.9374, 517.4, 619.7
2010, 12, 0.6873, -2.164, 327.9, 420.6
2011, 1, -0.5478, -3.517, 417.9, 542.6
2011, 2, 0.5271, -2.34, 158.2, 209.3
2011, 3, 2.11, -0.7448, 314.2, 386.9
2011, 4, 6.468, 3.726, 165.9, 191.5
2011, 5, 10.48, 7.994, 139.4, 170.6
2011, 6, 15.61, 13.21, 33.86, 40.47
2011, 7, 18.06, 15.79, 14.17, 19.01
2011, 8, 18, 15.59, 139.4, 178.5
2011, 9, 13.16, 10.63, 142.8, 173.5
2011, 10, 9.404, 6.739, 226.3, 257.5
2011, 11, 4.538, 1.761, 369.5, 437.2
2011, 12, 2.759, -0.1146, 754.4, 970
2012, 1, 1.405, -1.521, 412.9, 534.7
2012, 2, 2.566, -0.306, 297, 369
2012, 3, 5.819, 3.062, 471.8, 598.9
2012, 4, 7.034, 4.373, 121.6, 147.8
2012, 5, 9.993, 7.468, 212.4, 263.9
2012, 6, 12.45, 9.947, 142.9, 171.4
2012, 7, 17.22, 14.83, 87.62, 116.8
2012, 8, 16.67, 14.26, 82.59, 99.32
2012, 9, 9.738, 7.021, 474.3, 618.1
2012, 10, 9.483, 6.828, 384.4, 446.3
2012, 11, 2.277, -0.6718, 465, 586.3
2012, 12, 0.03532, -2.685, 404.5, 492
2013, 1, 2.863, -0.1044, 624.3, 799
2013, 2, -0.04014, -2.825, 156.9, 180.6
2013, 3, 5.061, 2.275, 391.1, 512.8
2013, 4, 8.236, 5.67, 139.8, 180.4
2013, 5, 10.21, 7.529, 159.3, 189.2
2013, 6, 15, 12.58, 65.85, 71.64
2013, 7, 16.6, 14.21, 28.8, 41.2
2013, 8, 16.9, 14.46, 81.13, 96.89
2013, 9, 14.5, 11.91, 133.1, 166.2
2013, 10, 9.264, 6.55, 171.5, 183.5
2013, 11, 3.832, 0.9656, 309.7, 391.8
2013, 12, 2.541, -0.2006, 349.3, 461.9
2014, 1, 1.086, -1.802, 152.5, 185.6
2014, 2, 0.8399, -2.1, 125.9, 157.2
2014, 3, 6.206, 3.505, 316.3, 398.2
2014, 4, 8.794, 6.211, 163.7, 194.3
2014, 5, 11.74, 9.293, 99.33, 113.8
2014, 6, 15.22, 12.79, 47.89, 57.36
2014, 7, 18.31, 16.01, 40.67, 60.92
2014, 8, 17.66, 15.32, 162.4, 185.9
2014, 9, 12.81, 10.08, 322.5, 403.2
2014, 10, 8.632, 5.693, 435.5, 502.3
2014, 11, 3.102, 0.2495, 386.4, 469
2014, 12, 1.807, -1.089, 450.6, 577.4
2015, 1, 1.496, -1.528, 448.4, 592.6
2015, 2, 3.587, 0.5769, 313.1, 404.8
2015, 3, 4.499, 1.688, 272.5, 345.2
2015, 4, 6.5, 3.705, 310.4, 378.3
2015, 5, 10.36, 7.769, 103.6, 110.8
2015, 6, 10.93, 8.322, 205.4, 256.2
2015, 7, 15.09, 12.56, 122.1, 169.7
2015, 8, 17.55, 15.2, 7.962, 12.25
2015, 9, 13.76, 11.21, 88.03, 103.8
2015, 10, 9.526, 6.777, 368.1, 427.2
2015, 11, 3.796, 0.8121, 565.4, 696.7
2015, 12, 2.378, -0.4662, 287.6, 370.3
2016, 1, 1.787, -1.204, 221.6, 297.8
2016, 2, -0.2657, -3.222, 359.2, 429.1
2016, 3, 4.691, 1.765, 205.6, 246
2016, 4, 6.214, 3.518, 195, 246.4
2016, 5, 13.04, 10.62, 92.55, 118.2
2016, 6, 16.33, 13.93, 106.6, 129
2016, 7, 17.15, 14.78, 73.08, 93.57
2016, 8, 18.63, 16.41, 9.095, 12.31
2016, 9, 13.6, 11.1, 116.6, 142.4
2016, 10, 8.845, 6.106, 419, 512
2016, 11, 4.077, 1.13, 731.3, 953.7
2016, 12, 3.064, 0.1477, 208.8, 247.7
2017, 1, 4.406, 1.405, 701.3, 952.3
2017, 2, 3.182, 0.2259, 272.2, 325.2
2017, 3, 8.65, 6.133, 110, 127.5
2017, 4, 8.199, 5.503, 153.6, 192.9
2017, 5, 13.6, 11.14, 74.69, 90.79
2017, 6, 16.36, 13.95, 146.7, 171.2
2017, 7, 18.51, 16.15, 18.14, 27.6
2017, 8, 16.72, 14.31, 56.24, 74.3
2017, 9, 16.69, 14.26, 49.22, 64.93
2017, 10, 8.98, 6.309, 237.8, 274.6
2017, 11, 6.737, 3.779, 478.6, 606.6
2017, 12, 2.556, -0.3472, 260, 339.9
2018, 1, 4.001, 0.9531, 321.1, 412.9
2018, 2, 9.545, 6.588, 56.18, 62.52
2018, 3, 7.413, 4.605, 359.2, 448.1
2018, 4, 8.945, 6.298, 148.6, 169.9
2018, 5, 11.89, 9.316, 130.7, 171.6
2018, 6, 17.43, 15.1, 48.74, 64.59
2018, 7, 17.64, 15.34, 12.43, 17.08
2018, 8, 17.78, 15.42, 51.65, 57.77
2018, 9, 16.37, 13.98, 43.06, 49.51
2018, 10, 11.22, 8.571, 405.9, 476.5
2018, 11, 4.253, 1.319, 335.6, 425.8
2018, 12, 2.794, -0.1304, 645, 835.3
2019, 1, 1.873, -1.121, 621.3, 786.3
2019, 2, 1.134, -1.712, 474.6, 597.9
2019, 3, 6.498, 3.629, 177.3, 210.9
2019, 4, 7.485, 4.812, 236.5, 287.1
2019, 5, 10.59, 7.974, 187.4, 231
2019, 6, 13.1, 10.46, 155.1, 179
