# Created by WEAP: 5/11/2021 9:18:33 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CMS_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_NW_Blue (83,301 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (51,528 ha),  3000 - 4000 m (31,756 ha),  4000 - 5000 m (17 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, -4.994, -7.412, -10.24, 25.21, 36.57, 49
2006, 2, -5.975, -8.535, -11.23, 31.32, 50.02, 61.74
2006, 3, -1.32, -4.568, -6.643, 61.01, 95.2, 123.8
2006, 4, 4.012, 0.6917, -1.224, 42.16, 68.46, 82.33
2006, 5, 8.373, 5.112, 3.276, 21.98, 26.81, 31.87
2006, 6, 13.68, 10.36, 8.642, 34.31, 40.37, 50.76
2006, 7, 19.66, 16.29, 14.68, 30.15, 33.32, 33.91
2006, 8, 15.63, 12.33, 10.62, 32.39, 41.69, 49.27
2006, 9, 11.18, 7.928, 5.916, 36.43, 46.74, 60.55
2006, 10, 3.278, -0.007665, -1.856, 31.09, 45.94, 52.31
2006, 11, -3.336, -6.186, -8.524, 40.78, 56.44, 75.37
2006, 12, -5.128, -7.803, -10.29, 36.31, 56.38, 66.17
2007, 1, -8.303, -10.85, -13.46, 21.64, 35.32, 45.29
2007, 2, -8.56, -10.89, -13.73, 29.65, 45.95, 57.86
2007, 3, 0.4417, -2.707, -4.842, 1.995, 4.017, 1.819
2007, 4, 5.784, 2.526, 0.7225, 13.19, 19.78, 18.24
2007, 5, 9.337, 6.155, 4.283, 26.88, 36.43, 37.57
2007, 6, 15.45, 12.08, 10.42, 16.55, 15.33, 17.83
2007, 7, 17.34, 13.98, 12.25, 24.43, 31.04, 41.66
2007, 8, 15.75, 12.37, 10.62, 41.54, 52.51, 66.01
2007, 9, 11.42, 8.153, 6.185, 39.95, 49.9, 58.33
2007, 10, 3.301, 0.06093, -1.894, 7.191, 9.863, 10.57
2007, 11, -0.4278, -3.507, -5.584, 24.39, 41.33, 50.52
2007, 12, -9.754, -12.33, -14.94, 19.66, 32.67, 39.06
2008, 1, -8.155, -10.61, -13.58, 21.08, 32.17, 39.76
2008, 2, -6.07, -8.586, -11.12, 14.23, 22.28, 23.88
2008, 3, -5.447, -8.647, -10.46, 20.88, 32.25, 41.98
2008, 4, 6.274, 3.031, 1.132, 16.09, 24.49, 27.4
2008, 5, 8.826, 5.604, 3.772, 19.9, 22.66, 23.65
2008, 6, 13.72, 10.49, 8.664, 51.32, 62.97, 77.08
2008, 7, 17.88, 14.53, 12.7, 10.19, 14.07, 16.94
2008, 8, 19.05, 15.73, 13.96, 18.78, 26.48, 28.96
2008, 9, 12.52, 9.19, 7.363, 81.19, 92.85, 128.3
2008, 10, 6.459, 3.166, 1.21, 43.06, 54.12, 68.55
2008, 11, -2.108, -5.128, -7.545, 18.22, 30.1, 37.71
2008, 12, -7.835, -10.46, -13.16, 26.34, 41.27, 52.82
2009, 1, -7.344, -9.708, -12.58, 26.09, 39.8, 53.55
2009, 2, -6.541, -9.365, -11.75, 18.72, 31.05, 40.8
2009, 3, -4.368, -7.43, -9.427, 22.71, 37.45, 45.39
2009, 4, 5.27, 1.884, 0.1958, 51.48, 65.94, 68.77
2009, 5, 8.373, 4.914, 3.238, 56.82, 65.9, 74.91
2009, 6, 13.34, 9.904, 8.16, 42, 49.65, 57.25
2009, 7, 15.57, 12.18, 10.35, 84.47, 96.96, 130.4
2009, 8, 17.11, 13.73, 12.07, 41.25, 54.47, 64.03
2009, 9, 10.94, 7.743, 5.807, 15.67, 19.31, 25.35
2009, 10, 9.086, 5.913, 3.869, 15.69, 18.84, 22.69
2009, 11, -2.423, -5.437, -7.652, 49.82, 84.84, 87.51
2009, 12, -8.753, -11.29, -14.14, 66.99, 100.1, 126.4
2010, 1, -11.33, -13.65, -16.6, 16.95, 25.99, 37.92
2010, 2, -7.473, -10.2, -12.72, 38.01, 57.43, 78.5
2010, 3, -3.379, -6.587, -8.389, 55.4, 80.95, 96.89
2010, 4, 2.682, -0.5671, -2.537, 50.91, 73.38, 87.31
2010, 5, 8.017, 4.756, 2.904, 53.74, 68.24, 70.75
2010, 6, 12.42, 8.94, 7.286, 22.67, 26.99, 29.45
2010, 7, 18.4, 15.15, 13.31, 5.882, 6.579, 6.516
2010, 8, 15.98, 12.73, 10.94, 46.15, 52.97, 67.38
2010, 9, 11.87, 8.556, 6.552, 24.1, 33.6, 35.11
2010, 10, 9.45, 6.225, 4.295, 19.17, 25.86, 32.48
2010, 11, -1.1, -4.146, -6.507, 9.644, 13.3, 16.17
2010, 12, -5.108, -8.022, -10.54, 29.85, 46.79, 55.98
2011, 1, -5.389, -8.002, -10.91, 22.28, 32.8, 46.08
2011, 2, -6.298, -9.014, -11.62, 21.47, 34.5, 40.89
2011, 3, -3.342, -6.599, -8.377, 28.86, 44.4, 62.76
2011, 4, 2.968, -0.3489, -2.044, 28.67, 38.56, 42.02
2011, 5, 8.053, 4.683, 2.943, 39.4, 47.6, 52.22
2011, 6, 13.49, 10.1, 8.46, 56.03, 68.77, 77.04
2011, 7, 16.7, 13.26, 11.64, 64.4, 78.96, 94.6
2011, 8, 15.19, 11.84, 10.19, 29.14, 38.6, 44.39
2011, 9, 12.64, 9.367, 7.43, 28.75, 36.4, 45.82
2011, 10, 7.415, 4.16, 2.542, 15.87, 22.15, 23.8
2011, 11, -0.4373, -3.576, -5.73, 34.18, 47.06, 55.47
2011, 12, -4.966, -7.656, -10.1, 25.6, 37.88, 39.98
2012, 1, -8.728, -11.44, -13.93, 51.53, 79.09, 106.9
2012, 2, -2.542, -5.615, -7.703, 54.74, 79.87, 108.7
2012, 3, -0.08783, -3.146, -5.24, 21.06, 34.69, 36.77
2012, 4, 2.473, -0.8932, -2.852, 57.79, 79.36, 94.09
2012, 5, 11.04, 7.789, 5.926, 30.56, 38.63, 41.96
2012, 6, 14.77, 11.34, 9.738, 5.322, 8, 7.325
2012, 7, 17.05, 13.64, 11.8, 42.77, 50.58, 59.98
2012, 8, 17.75, 14.34, 12.73, 36.89, 54.74, 58.71
2012, 9, 11.96, 8.684, 6.736, 31.84, 41.39, 49.94
2012, 10, 8.366, 5.212, 3.274, 24.75, 36.22, 41.88
2012, 11, -3.176, -6.139, -8.15, 53, 76.92, 88.29
2012, 12, -9.95, -12.4, -15.4, 30.24, 42.51, 48.88
