# Created by WEAP: 5/11/2021 9:16:54 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CMS_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_S Frk McKenzie (55,445 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (14,163 ha),  1000 - 2000 m (41,282 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 1.856, -0.03518, 282.1, 298.1
2006, 2, -0.02919, -2.286, 250.6, 238.5
2006, 3, 4.892, 2.867, 228.1, 228.9
2006, 4, 7.223, 5.131, 115.4, 117.8
2006, 5, 9.111, 7.055, 98.35, 98.08
2006, 6, 14.2, 12.28, 64.54, 67.75
2006, 7, 17.76, 15.96, 14.14, 17.23
2006, 8, 18.65, 16.84, 10.08, 8.974
2006, 9, 15.95, 13.84, 1.193, 1.667
2006, 10, 8.286, 6.351, 137.8, 139.3
2006, 11, 4.779, 2.815, 318.5, 315.2
2006, 12, 0.3175, -1.7, 655.1, 628.1
2007, 1, -1.775, -3.969, 344.9, 325
2007, 2, 1.658, -0.584, 139.9, 128.8
2007, 3, 7.568, 5.463, 184.3, 177.2
2007, 4, 7.971, 5.956, 125.4, 118.7
2007, 5, 10.76, 8.973, 89.63, 91.51
2007, 6, 16.36, 14.34, 22.43, 24
2007, 7, 19.73, 18.02, 13.08, 12.65
2007, 8, 17.46, 15.57, 7.512, 8.095
2007, 9, 14.56, 12.63, 36.57, 30.95
2007, 10, 8.536, 6.619, 292.4, 291.7
2007, 11, 4.756, 2.883, 505.1, 498.6
2007, 12, 0.02079, -2.073, 304.4, 295.7
2008, 1, 0.6767, -1.218, 229.8, 216.1
2008, 2, 3.626, 1.506, 320.7, 309.3
2008, 3, 3.905, 1.748, 251.5, 232.8
2008, 4, 7.121, 4.888, 113.9, 117.1
2008, 5, 12.01, 10.22, 77.66, 79.44
2008, 6, 15.5, 13.77, 101.8, 107.5
2008, 7, 17.13, 15.23, 50.03, 56.42
2008, 8, 18.02, 16.17, 20.37, 20.95
2008, 9, 15.57, 13.53, 30.65, 30.98
2008, 10, 9.25, 7.383, 90.07, 84.56
2008, 11, 4.002, 2.024, 562.9, 556.5
2008, 12, 0.7074, -1.294, 464.1, 466.8
2009, 1, 1.445, -0.4906, 352.7, 345.2
2009, 2, 1.395, -0.9619, 439.9, 425.9
2009, 3, 6.38, 4.232, 291.7, 292.9
2009, 4, 9.2, 7.206, 148.7, 139.6
2009, 5, 11.37, 9.447, 155.8, 158.9
2009, 6, 16.23, 14.33, 34.24, 36.29
2009, 7, 18.62, 16.87, 11.93, 12.92
2009, 8, 18.95, 17.09, 0.7385, 0.9818
2009, 9, 17.15, 15.1, 42.76, 39.75
2009, 10, 9.121, 7.45, 192, 187.2
2009, 11, 4.719, 2.739, 305, 305.6
2009, 12, 1.238, -0.5297, 156, 147.6
2010, 1, 2.02, 0.1026, 62.63, 61.7
2010, 2, 3.801, 1.643, 267.7, 248.2
