# Created by WEAP: 5/11/2021 9:16:26 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CMS_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Carbon (73,012 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (55,196 ha),  1000 - 2000 m (16,317 ha),  2000 - 3000 m (1,117 ha),  3000 - 4000 m (294 ha),  4000 - 5000 m (88 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 4.899, -0.2884, -5.215, -7.693, -11.27, 198.4, 301.6, 483.8, 484.6, 481.8
2006, 2, 2.321, -2.92, -8.162, -10.68, -14.31, 132.1, 199.4, 282.9, 287.4, 292.2
2006, 3, 7.165, 1.507, -3.66, -6.16, -9.769, 98.17, 136.9, 195.5, 200.7, 207
2006, 4, 7.886, 2.439, -2.872, -5.458, -9.192, 111.6, 194.9, 238.3, 240.5, 242.8
2006, 5, 10.16, 4.438, -1.138, -3.781, -7.597, 74.15, 124.4, 123.6, 119.4, 113.4
2006, 6, 13.79, 8.467, 3.376, 0.8629, -2.765, 99.71, 183.1, 187.1, 171.5, 148.2
2006, 7, 16.87, 12.08, 8.183, 5.828, 2.419, 21.83, 28.69, 35.41, 31.28, 24.89
2006, 8, 17.87, 13.13, 8.973, 6.619, 3.215, 15.17, 25.01, 27.34, 27.06, 26.68
2006, 9, 15.85, 11.28, 7.161, 4.799, 1.381, 11.16, 19.5, 17.94, 16.8, 15.2
2006, 10, 9.603, 4.526, -0.2235, -2.658, -6.174, 130.7, 226.9, 320.9, 325.1, 330.3
2006, 11, 7.064, 1.851, -3.32, -5.853, -9.511, 227.9, 334.3, 468.9, 476.3, 485.1
2006, 12, 3.025, -2.189, -7.124, -9.63, -13.25, 283.8, 448.8, 718.8, 730.2, 742.8
2007, 1, 2.622, -2.78, -8.017, -10.56, -14.22, 228.4, 337.3, 511.7, 520.3, 529.7
2007, 2, 3.514, -1.7, -6.936, -9.441, -13.05, 114.1, 174.1, 299.7, 306.2, 312.9
2007, 3, 9.16, 4.075, -1.1, -3.641, -7.307, 168.1, 252.2, 370.6, 373.4, 374.8
2007, 4, 8.115, 2.672, -2.727, -5.271, -8.94, 105.8, 170.5, 223, 227.8, 233.7
2007, 5, 10.63, 5.243, 0.06062, -2.489, -6.168, 126, 200.7, 252.7, 248.5, 241.3
2007, 6, 15.25, 10.1, 5.209, 2.721, -0.8719, 39.62, 65.1, 50.31, 43.61, 33.82
2007, 7, 17.83, 13.27, 9.534, 7.24, 3.919, 37.19, 53.81, 54.2, 47.88, 38.37
2007, 8, 17.06, 12.2, 8.107, 5.776, 2.403, 35.67, 43.49, 29.14, 28.02, 26.5
2007, 9, 14.06, 8.947, 4.464, 2.047, -1.447, 81.98, 133.1, 147.2, 144.6, 141.1
2007, 10, 9.294, 4.025, -1.198, -3.682, -7.264, 226.2, 315.7, 457.4, 470.8, 488.7
2007, 11, 7.97, 2.605, -2.857, -5.432, -9.148, 278.5, 417.9, 661.8, 675.8, 692.6
2007, 12, 1.737, -3.33, -8.237, -10.71, -14.27, 149.5, 240.1, 389.9, 395.6, 401.1
2008, 1, 2.999, -2.358, -7.615, -10.08, -13.64, 159.9, 245.3, 400.9, 406.8, 412
2008, 2, 6.734, 1.446, -4.214, -6.869, -10.7, 310.9, 470.8, 727.5, 739.5, 751.8
2008, 3, 5.224, -0.2112, -5.544, -8.146, -11.9, 163.2, 253.5, 413, 434.3, 462.6
2008, 4, 8.388, 3.014, -2.282, -4.844, -8.541, 70.41, 108, 125.2, 126.2, 127.3
2008, 5, 13.36, 8.237, 3.478, 0.9994, -2.58, 57.3, 82.61, 84.05, 81.49, 77.82
2008, 6, 15.48, 10.25, 5.702, 3.256, -0.2804, 124.7, 201.7, 211.2, 193.5, 166.6
2008, 7, 16.61, 11.5, 7.137, 4.666, 1.089, 88.68, 127.6, 110.3, 97.17, 77.83
2008, 8, 16.98, 12.21, 8.213, 5.922, 2.609, 33.75, 38.34, 52.11, 49.87, 46.22
2008, 9, 15.53, 10.5, 6.335, 4.019, 0.6696, 58.05, 85.78, 79.23, 79.74, 80.85
2008, 10, 10.39, 5.507, 1.068, -1.315, -4.759, 110.9, 166.3, 221.8, 224.8, 228.6
2008, 11, 6.143, 0.8674, -4.719, -7.315, -11.06, 341.2, 495.7, 715.6, 730.8, 749.6
2008, 12, 3.043, -2.216, -7.045, -9.51, -13.07, 274.4, 413, 614.8, 623.3, 632.4
2009, 1, 4.277, -1.023, -6.159, -8.671, -12.29, 170, 279.9, 456.7, 458.4, 457.2
2009, 2, 3.782, -1.5, -6.677, -9.243, -12.95, 218.7, 320.3, 513.9, 531.7, 554.2
2009, 3, 8.79, 3.264, -2.168, -4.76, -8.502, 102.4, 167.4, 246.9, 254.8, 264.6
2009, 4, 10.16, 5.189, 0.2972, -2.214, -5.84, 132.8, 192.4, 218.1, 218.8, 218.9
2009, 5, 13.16, 7.916, 3.084, 0.5653, -3.075, 109.3, 175, 210.3, 205.8, 198.6
2009, 6, 14.94, 9.793, 5.271, 2.796, -0.783, 49.14, 78.39, 75.36, 65.89, 51.69
2009, 7, 17.91, 13.33, 9.128, 6.752, 3.315, 43.66, 82.73, 97.28, 83.3, 61.93
2009, 8, 17.84, 13.36, 9.439, 7.115, 3.753, 0.9635, 1.864, 1.991, 1.955, 1.899
2009, 9, 17.18, 12.54, 8.371, 6.079, 2.768, 76.09, 99.76, 109.3, 110.4, 111.9
2009, 10, 10.04, 4.896, 0.101, -2.311, -5.791, 217.8, 303.9, 343.3, 343.7, 344.1
2009, 11, 6.206, 1.028, -3.63, -6.014, -9.458, 202.5, 329.9, 484.1, 494.1, 506.8
2009, 12, 4.89, -0.3685, -5.355, -7.806, -11.34, 138.3, 196.3, 295.9, 296.2, 294.6
2010, 1, 5.993, 0.548, -4.526, -7.009, -10.6, 63.28, 80.39, 126.9, 128.5, 129.7
2010, 2, 6.957, 1.82, -3.545, -6.056, -9.676, 107.9, 163.1, 257.5, 263, 269.1
2010, 3, 6.671, 1.284, -4.042, -6.631, -10.37, 90.24, 130.5, 186.3, 194.5, 205.3
2010, 4, 8.536, 2.963, -2.368, -4.999, -8.803, 109.6, 154.6, 197.1, 197.8, 197.8
2010, 5, 13.23, 7.758, 2.824, 0.2976, -3.354, 73.08, 107.9, 132.2, 129.2, 124.4
2010, 6, 15.07, 10.15, 5.8, 3.368, -0.1481, 43.58, 73.01, 65.01, 57.04, 45.2
2010, 7, 17.65, 12.87, 8.881, 6.528, 3.122, 22.26, 38.35, 38.75, 35.66, 31
2010, 8, 17.86, 13.19, 9.034, 6.677, 3.269, 43.78, 73.25, 59.56, 57.3, 54.35
2010, 9, 17.08, 12.56, 8.587, 6.312, 3.023, 54.87, 79.26, 80.3, 78.47, 75.85
2010, 10, 12.69, 7.858, 3.807, 1.534, -1.753, 112.1, 163.2, 169.1, 168.7, 168.5
2010, 11, 5.486, 0.4743, -4.257, -6.669, -10.15, 309.6, 443.8, 596, 590.8, 580.8
2010, 12, 3.018, -2.044, -6.76, -9.202, -12.73, 146.5, 246.1, 383.4, 386.6, 388.7
2011, 1, 1.786, -3.686, -9.267, -11.89, -15.69, 251.4, 349.8, 531.5, 535.3, 536.7
2011, 2, 2.15, -3.096, -8.201, -10.67, -14.23, 79.79, 124.6, 197.7, 206.2, 217.2
2011, 3, 4.327, -1.632, -7.482, -10.19, -14.11, 189.7, 305.9, 422.2, 428.8, 436.2
2011, 4, 8.017, 2.437, -2.662, -5.215, -8.901, 78.18, 128.5, 141.6, 140.9, 139.3
2011, 5, 11.58, 6.143, 0.8691, -1.702, -5.412, 94.44, 149.9, 166.3, 161.4, 154
2011, 6, 17, 12.08, 7.959, 5.592, 2.168, 29.91, 49.13, 47.12, 41.22, 32.4
2011, 7, 19.92, 15.5, 11.51, 9.17, 5.785, 10.87, 14.43, 17.79, 15.15, 11.05
2011, 8, 20, 15.58, 11.62, 9.309, 5.964, 85.03, 98.27, 123.4, 124.4, 125.6
2011, 9, 14.44, 9.431, 4.932, 2.493, -1.034, 65.93, 92.68, 99.38, 99.68, 100.2
2011, 10, 10.72, 5.854, 1.646, -0.6879, -4.064, 113.4, 162.5, 186.8, 184.4, 180.6
2011, 11, 6.079, 0.761, -4.25, -6.737, -10.33, 161.6, 228.5, 290.1, 291.7, 293.2
2011, 12, 5.058, -0.1182, -5.236, -7.793, -11.49, 385, 609.8, 1009, 1017, 1019
2012, 1, 3.817, -1.657, -7.274, -9.887, -13.66, 245.1, 385.5, 633, 647.7, 664
2012, 2, 4.608, -0.5457, -5.764, -8.316, -12, 141.6, 218, 375.2, 389.4, 407.1
2012, 3, 7.753, 2.348, -2.882, -5.437, -9.126, 203.7, 304.2, 447.7, 454.9, 462.7
2012, 4, 8.08, 2.555, -2.561, -5.089, -8.738, 39.6, 70.95, 79.78, 81.6, 84.17
2012, 5, 11.82, 6.653, 1.821, -0.6943, -4.329, 154.4, 224.1, 238.9, 228.8, 213.6
2012, 6, 13.95, 8.798, 4.028, 1.496, -2.164, 77.55, 127.4, 133.4, 118.2, 95.39
2012, 7, 18.93, 14.35, 10.66, 8.338, 4.971, 43.59, 74.6, 84.61, 75.82, 62.53
2012, 8, 18.59, 13.94, 9.851, 7.49, 4.073, 68.72, 92.33, 98.67, 96.25, 92.61
2012, 9, 11.74, 5.851, 0.2336, -2.408, -6.221, 276.1, 398.5, 444.1, 443, 441.5
2012, 10, 11.18, 6.332, 2.213, -0.1676, -3.613, 189.7, 297.4, 366.4, 370.4, 375.8
2012, 11, 4.185, -1.125, -6.463, -8.99, -12.63, 260.7, 453.4, 635.4, 644.7, 656.2
2012, 12, 2.194, -2.698, -7.324, -9.695, -13.12, 311, 491.6, 824.4, 842.6, 863.8
2013, 1, 5.655, 0.1254, -5.606, -8.197, -11.93, 354.6, 554.6, 871.1, 877.4, 879.7
2013, 2, 2.064, -3.441, -8.956, -11.57, -15.35, 97.11, 140.8, 208.8, 213.4, 218.4
2013, 3, 7.232, 1.701, -3.587, -6.12, -9.773, 211.6, 301.3, 451.2, 461.7, 473.7
2013, 4, 9.222, 3.724, -1.47, -4.033, -7.736, 77.22, 128.8, 169.4, 172.1, 175.3
2013, 5, 11.13, 5.401, 0.09155, -2.517, -6.286, 93.73, 164.1, 137.4, 127.8, 114
2013, 6, 16.07, 11.23, 6.716, 4.3, 0.8107, 35.14, 56.83, 61.31, 54.37, 43.9
2013, 7, 18.16, 13.5, 9.61, 7.292, 3.934, 36.3, 57.83, 73.02, 63.37, 48.66
2013, 8, 18.62, 13.87, 10.02, 7.766, 4.509, 25.31, 47.09, 65.37, 65.61, 65.87
2013, 9, 16.05, 11.22, 6.748, 4.356, 0.9001, 106.6, 132.2, 142.8, 137.7, 130.1
2013, 10, 10.91, 6.138, 1.995, -0.3187, -3.662, 63.98, 92.36, 113.8, 113.9, 113.9
2013, 11, 5.424, 0.2391, -4.472, -6.907, -10.42, 139.6, 230.7, 352.8, 363.5, 377.3
2013, 12, 4.662, -0.1109, -4.634, -7.029, -10.49, 192.5, 306, 519.4, 532.8, 548.7
2014, 1, 3.652, -1.823, -7.336, -9.883, -13.55, 89.03, 139.8, 238.5, 241, 242.5
2014, 2, 2.906, -2.489, -8.077, -10.64, -14.34, 71.48, 108.8, 168.5, 171.1, 173.4
2014, 3, 8.074, 2.323, -3.085, -5.669, -9.398, 152.5, 226.1, 310.6, 323.4, 340.8
2014, 4, 9.863, 4.556, -0.8866, -3.506, -7.285, 99.63, 146.9, 187.8, 192.2, 197.8
2014, 5, 13.37, 8.048, 3.21, 0.7296, -2.852, 62, 103.8, 104.7, 98.8, 90.16
2014, 6, 16.22, 11.42, 7.392, 5.04, 1.637, 30.79, 46.23, 38.11, 32.38, 24.04
2014, 7, 20.01, 15.67, 11.68, 9.29, 5.823, 25.65, 40.7, 47.22, 41.56, 32.93
2014, 8, 19.57, 14.96, 10.99, 8.669, 5.305, 52.12, 92.5, 112.5, 112.1, 111.3
2014, 9, 14.28, 9.004, 4.265, 1.76, -1.861, 153.8, 254, 335.7, 342.6, 351.9
2014, 10, 10.64, 5.042, 0.1157, -2.415, -6.071, 243.9, 386.2, 552.4, 558.9, 567
2014, 11, 5.147, -0.1924, -5.194, -7.699, -11.32, 163.8, 267.7, 425.3, 434.4, 445.4
2014, 12, 4.113, -1.091, -6.037, -8.514, -12.09, 255, 392.9, 638.8, 651.9, 666.8
2015, 1, 4.54, -0.8693, -6.51, -9.106, -12.85, 297.4, 473.5, 748.2, 752.9, 753.8
2015, 2, 5.333, -0.02686, -5.217, -7.767, -11.45, 186.4, 284.6, 437.3, 445.4, 454.2
2015, 3, 6.751, 1.702, -3.702, -6.328, -10.12, 130.6, 199.6, 314, 318.5, 322.7
2015, 4, 7.751, 2.079, -3.009, -5.556, -9.232, 171.3, 247.1, 347.6, 353.8, 360.7
2015, 5, 11.53, 6.075, 0.9356, -1.627, -5.327, 54.27, 101, 100.3, 93.89, 84.43
2015, 6, 12, 6.292, 0.9904, -1.624, -5.401, 148.9, 227, 226.1, 201.8, 165.2
2015, 7, 16.33, 11.19, 6.691, 4.263, 0.7533, 58.15, 101.2, 115.3, 101.5, 80.41
2015, 8, 19.29, 14.76, 11.12, 8.907, 5.699, 4.575, 8.756, 12.29, 12.06, 11.61
2015, 9, 15.22, 10.13, 5.781, 3.378, -0.09536, 45.43, 64.21, 55.22, 53.66, 51.64
2015, 10, 11.39, 6.254, 1.827, -0.558, -4.005, 143.9, 237.3, 330.9, 337.2, 346.1
2015, 11, 5.411, -0.2158, -5.57, -8.106, -11.77, 231.9, 365.3, 566.9, 583.1, 603.4
2015, 12, 4.665, -0.2051, -5.129, -7.623, -11.22, 152.5, 226.4, 342.4, 349.4, 357.8
2016, 1, 4.544, -0.7793, -5.97, -8.486, -12.12, 137.2, 205.5, 294, 297.8, 301.5
2016, 2, 1.372, -4.134, -9.608, -12.16, -15.84, 151.2, 239.1, 374.6, 388.2, 405.6
2016, 3, 6.308, 0.5001, -5.222, -7.878, -11.71, 115.1, 163.7, 207.7, 216.4, 228.4
2016, 4, 7.364, 1.775, -3.378, -5.927, -9.609, 99.17, 137.7, 183.6, 186, 188.5
