# Created by WEAP: 5/11/2021 9:16:19 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CMS_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Upr Nisqually (76,281 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (47,338 ha),  1000 - 2000 m (25,455 ha),  2000 - 3000 m (2,311 ha),  3000 - 4000 m (912 ha),  4000 - 5000 m (265 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 3.004, 0.8077, -8.849, -10.5, -11.07, 268.8, 324.5, 488.1, 485.6, 482.8
2006, 2, 0.6385, -1.702, -11.91, -13.56, -14.11, 194.3, 212.8, 298.3, 296.7, 293.4
2006, 3, 5.186, 2.828, -7.363, -9.018, -9.57, 155.4, 162.1, 211.1, 209.9, 207.8
2006, 4, 6.023, 3.527, -6.778, -8.444, -8.994, 159.7, 183.4, 248.6, 248.3, 244.2
2006, 5, 8.117, 5.529, -5.207, -6.884, -7.408, 79.98, 93.66, 118, 116, 114.1
2006, 6, 12.04, 9.95, -0.3531, -2.021, -2.568, 122.4, 133.8, 155.2, 151.4, 149.1
2006, 7, 16.66, 14.88, 4.801, 3.153, 2.613, 16.17, 18.63, 25.85, 25.4, 25.02
2006, 8, 17.48, 15.58, 5.616, 3.962, 3.413, 28.54, 30.7, 28.21, 27.17, 26.81
2006, 9, 15.46, 13.71, 3.781, 2.129, 1.579, 12.24, 14.62, 15.97, 15.37, 15.25
2006, 10, 8.335, 6.316, -3.765, -5.426, -5.976, 192.6, 254, 342, 335.7, 331.7
2006, 11, 5.36, 3.027, -7.089, -8.752, -9.31, 305.2, 358, 492.6, 486.9, 485.6
2006, 12, 1.479, -0.8752, -10.84, -12.49, -13.05, 479.4, 567.2, 756.9, 745.4, 743.5
2007, 1, 0.5265, -1.908, -11.82, -13.47, -14.02, 407.3, 435.3, 541.5, 535.2, 531.1
2007, 2, 1.833, -0.4967, -10.65, -12.31, -12.86, 180.5, 209.5, 319, 319.2, 314.6
2007, 3, 7.472, 5.208, -4.905, -6.576, -7.113, 221.8, 269, 384.2, 380.7, 376.3
2007, 4, 6.328, 3.966, -6.527, -8.208, -8.747, 152.9, 172.8, 239.5, 238.8, 235.1
2007, 5, 9.19, 6.844, -3.753, -5.441, -5.976, 145.8, 176.1, 249.2, 246.3, 242.6
2007, 6, 14.26, 12.07, 1.523, -0.1576, -0.6827, 37.49, 40.12, 36.17, 34.75, 34.06
2007, 7, 17.99, 16.24, 6.329, 4.688, 4.122, 27.1, 32.85, 40.13, 39.08, 38.56
2007, 8, 16.61, 14.79, 4.8, 3.154, 2.602, 20.5, 22.6, 27.85, 27.23, 26.69
2007, 9, 13.21, 11.24, 0.9491, -0.7052, -1.251, 98.82, 119.3, 148.5, 145.4, 142.3
2007, 10, 7.799, 5.523, -4.851, -6.521, -7.067, 305.2, 371.2, 501.8, 495.5, 490.5
2007, 11, 5.564, 3.271, -6.75, -8.398, -8.949, 417, 509.2, 700.6, 693.5, 692.9
2007, 12, 0.1987, -2.057, -11.84, -13.49, -14.07, 251.5, 283.8, 403.9, 402.6, 401.5
2008, 1, 1.15, -1.342, -11.23, -12.88, -13.44, 249.3, 296.4, 416.8, 414.7, 412.8
2008, 2, 4.289, 1.915, -8.317, -9.988, -10.51, 451, 524.1, 768.3, 763.4, 754.9
2008, 3, 3.433, 1.027, -9.488, -11.17, -11.71, 274.3, 321.2, 469.5, 469.2, 464.4
2008, 4, 6.786, 4.299, -6.138, -7.804, -8.346, 90.42, 97.94, 130, 129.3, 127.8
2008, 5, 11.99, 10.03, -0.1734, -1.846, -2.386, 66.55, 65.92, 80.11, 78.09, 77.9
2008, 6, 14.62, 12.66, 2.135, 0.4557, -0.08534, 137.9, 149.7, 174.2, 170.6, 167.7
2008, 7, 15.95, 13.88, 3.472, 1.805, 1.279, 81.09, 84.11, 81.91, 79.16, 78.19
2008, 8, 16.78, 14.97, 4.997, 3.347, 2.804, 37.59, 40.05, 48.2, 47.35, 46.52
2008, 9, 14.69, 12.92, 3.078, 1.441, 0.8739, 68.01, 77.93, 85.67, 83.34, 81.51
2008, 10, 9.338, 7.336, -2.334, -3.977, -4.551, 156.6, 190.6, 235.6, 231.7, 229.4
2008, 11, 4.106, 1.686, -8.634, -10.31, -10.86, 456.6, 556, 755.4, 750, 749.7
2008, 12, 1.367, -0.9172, -10.65, -12.3, -12.87, 387.5, 466.7, 640.1, 635.9, 633.4
2009, 1, 2.397, 0.09534, -9.878, -11.53, -12.09, 293.7, 330.2, 465.5, 463.1, 458.7
2009, 2, 1.956, -0.5423, -10.54, -12.18, -12.75, 381.5, 420.4, 564.9, 562.2, 556.3
2009, 3, 6.611, 4.153, -6.092, -7.753, -8.303, 155, 187.4, 269.4, 268.4, 265.6
2009, 4, 8.674, 6.727, -3.431, -5.099, -5.644, 168, 177, 224.6, 223.6, 220.2
2009, 5, 11.77, 9.65, -0.6641, -2.342, -2.881, 127.8, 152.2, 206.2, 203.1, 199.8
2009, 6, 14.37, 12.2, 1.613, -0.06872, -0.5937, 59.44, 62.49, 54.77, 52.82, 51.99
2009, 7, 17.74, 15.86, 5.731, 4.067, 3.514, 41.87, 54.26, 64.27, 62.48, 62.07
2009, 8, 17.65, 15.91, 6.15, 4.517, 3.955, 1.178, 1.623, 1.992, 1.952, 1.913
2009, 9, 16.53, 14.92, 5.176, 3.531, 2.97, 72.18, 91.44, 118, 116, 113
2009, 10, 8.797, 6.784, -3.366, -5.032, -5.59, 252.6, 276.8, 355.3, 349.7, 345.6
2009, 11, 4.484, 2.634, -7.045, -8.681, -9.253, 302.6, 373.9, 514.5, 509.6, 507.5
2009, 12, 2.992, 0.7398, -8.901, -10.55, -11.13, 161.8, 204.4, 297.9, 295.4, 294.8
2010, 1, 3.688, 1.392, -8.196, -9.841, -10.4, 82.38, 93.2, 131.7, 131.2, 130.1
2010, 2, 4.875, 2.595, -7.252, -8.901, -9.471, 166.6, 190.7, 275, 274.1, 270.4
2010, 3, 5.011, 2.519, -7.976, -9.657, -10.18, 103.8, 136.3, 209.2, 208.7, 206.2
2010, 4, 6.661, 4.107, -6.403, -8.076, -8.61, 133.9, 150.4, 202.6, 201.9, 198.9
2010, 5, 11.73, 9.447, -0.9492, -2.623, -3.16, 92.14, 102.8, 128.2, 126.7, 125
2010, 6, 14.73, 12.66, 2.242, 0.5805, 0.04494, 39.08, 44.87, 47.26, 45.71, 45.33
2010, 7, 17.64, 15.76, 5.521, 3.861, 3.318, 16.53, 22.76, 32.47, 31.57, 31.15
2010, 8, 17.6, 15.75, 5.66, 4.005, 3.464, 33.33, 42.89, 57.31, 55.87, 54.75
2010, 9, 16.88, 15.21, 5.435, 3.794, 3.227, 59.74, 68.72, 79.97, 77.81, 76.37
2010, 10, 11.99, 10.39, 0.641, -0.9998, -1.553, 129.6, 146.1, 175.5, 171.2, 169.2
2010, 11, 4.027, 2.043, -7.736, -9.392, -9.95, 412.8, 477.7, 593.1, 583.5, 581.5
2010, 12, 1.349, -0.7438, -10.31, -11.95, -12.52, 200.5, 260.8, 393.1, 390.8, 389.2
2011, 1, -0.414, -3.046, -13.29, -14.96, -15.49, 354.8, 394.1, 545.9, 542.1, 538.2
2011, 2, 0.6259, -1.699, -11.81, -13.47, -14.03, 117, 140.6, 219.6, 220.2, 218
2011, 3, 1.888, -0.9438, -11.69, -13.39, -13.92, 263.3, 315.1, 445.6, 442.5, 437.9
2011, 4, 6.397, 3.994, -6.494, -8.173, -8.708, 99.73, 110.6, 143.2, 142.8, 140.3
2011, 5, 10.1, 7.589, -3.004, -4.678, -5.217, 104.5, 122.5, 160.1, 157.8, 155
2011, 6, 16.73, 14.88, 4.567, 2.902, 2.362, 35.73, 35.65, 34.27, 33.29, 32.63
2011, 7, 19.78, 18, 8.193, 6.552, 5.989, 9.62, 11.95, 11.77, 11.46, 11.16
2011, 8, 19.81, 18.08, 8.361, 6.72, 6.165, 97.17, 110.1, 132, 129.2, 126.5
2011, 9, 13.6, 11.64, 1.365, -0.2929, -0.8374, 69.55, 83.02, 105, 102.8, 100.9
2011, 10, 9.917, 8.163, -1.654, -3.29, -3.859, 119.3, 147, 187.5, 183.3, 181.3
2011, 11, 4.305, 2.058, -7.919, -9.564, -10.13, 182.5, 220.6, 300.2, 295.8, 293.9
2011, 12, 2.992, 0.6301, -9.059, -10.7, -11.28, 577.4, 713.4, 1029, 1027, 1021
2012, 1, 1.382, -1.151, -11.23, -12.9, -13.46, 399, 469.2, 673.6, 671.7, 666.1
2012, 2, 3.014, 0.5889, -9.576, -11.23, -11.8, 241.1, 284.9, 413.7, 412.9, 408.6
2012, 3, 5.82, 3.507, -6.735, -8.399, -8.933, 304.8, 346, 472.9, 468.9, 464.3
2012, 4, 6.831, 4.218, -6.337, -7.999, -8.542, 46.64, 57.16, 86.56, 86.2, 84.71
2012, 5, 10.6, 8.451, -1.923, -3.596, -4.135, 159.5, 185, 221.8, 218.1, 214.8
2012, 6, 12.95, 10.72, 0.2498, -1.422, -1.967, 86.15, 94.44, 100.6, 98.12, 96.11
2012, 7, 18.99, 17.3, 7.374, 5.723, 5.17, 44.32, 55.72, 65.84, 63.92, 62.9
2012, 8, 18.08, 16.28, 6.466, 4.832, 4.274, 77.68, 86.17, 97.38, 94.81, 93.19
2012, 9, 9.514, 6.862, -3.814, -5.496, -6.029, 363.4, 410.8, 463.9, 452.5, 444.4
2012, 10, 10.43, 8.773, -1.207, -2.862, -3.414, 233.1, 287.2, 388.6, 381.9, 377.4
2012, 11, 2.387, 0.02766, -10.19, -11.87, -12.43, 386, 474.3, 667.6, 659.5, 657.1
2012, 12, 0.6327, -1.329, -10.68, -12.31, -12.9, 412.8, 571.9, 872.3, 868, 864.9
2013, 1, 3.197, 0.5343, -9.497, -11.16, -11.73, 557.8, 661.2, 894, 887.5, 881.7
2013, 2, -0.0894, -2.632, -12.94, -14.61, -15.15, 131.6, 157, 222.6, 222.9, 219.6
2013, 3, 5.296, 2.919, -7.359, -9.028, -9.576, 298.8, 344, 482.3, 480.2, 475.4
2013, 4, 7.298, 4.948, -5.34, -7.006, -7.543, 128.7, 141.3, 180.1, 178.6, 176.2
2013, 5, 9.442, 6.871, -3.877, -5.558, -6.093, 81.36, 97.96, 118.7, 116.1, 114.5
