# Created by WEAP: 5/11/2021 9:18:37 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CMS_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_NW_Fraser (47,375 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (17,895 ha),  3000 - 4000 m (29,481 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, -6.548, -7.822, 39.43, 51.29
2006, 2, -5.982, -7.52, 53.25, 70.9
2006, 3, -2.687, -4.586, 72.51, 98.35
2006, 4, 2.033, -0.09956, 48.47, 66.13
2006, 5, 6.357, 4.262, 30.91, 38.77
2006, 6, 11.75, 9.585, 33.92, 46.37
2006, 7, 17.27, 15.28, 52.16, 67.04
2006, 8, 13.42, 11.24, 46.54, 68.48
2006, 9, 9.267, 7.276, 38.6, 44.06
2006, 10, 1.306, -0.8372, 42.11, 49.61
2006, 11, -4.466, -6.269, 46.94, 59.07
2006, 12, -5.898, -7.442, 60.06, 78.23
2007, 1, -9.292, -10.7, 39.8, 53.1
2007, 2, -8.633, -10.16, 42.23, 60.35
2007, 3, -1.326, -2.976, 7.423, 10.66
2007, 4, 3.665, 1.802, 26.66, 33.81
2007, 5, 7.574, 5.471, 43.89, 62.71
2007, 6, 13.13, 11.13, 14.85, 20.15
2007, 7, 15.08, 13.11, 35.22, 48.55
2007, 8, 14.1, 12.07, 43.41, 57.64
2007, 9, 9.17, 7.274, 33.57, 45.97
2007, 10, 1.425, -0.5384, 10.64, 13.04
2007, 11, -2.185, -3.704, 30.88, 37.19
2007, 12, -11.05, -12.32, 29.94, 47.77
2008, 1, -9.134, -10.34, 45.48, 52.23
2008, 2, -7.435, -8.528, 22.14, 31
2008, 3, -7.196, -9.073, 35.16, 44.15
2008, 4, 3.742, 1.858, 48.24, 63.7
2008, 5, 7.06, 4.76, 34.85, 52.54
2008, 6, 11.8, 9.523, 38.73, 52.13
2008, 7, 15.8, 13.86, 18.25, 21.28
2008, 8, 16.85, 14.89, 26.59, 38.6
2008, 9, 10.19, 8.392, 73.15, 88.66
2008, 10, 4.492, 2.347, 48.58, 65.01
2008, 11, -3.32, -4.924, 20.64, 26.5
2008, 12, -8.699, -10.31, 34.63, 44.21
2009, 1, -8.172, -9.342, 23.13, 32.98
2009, 2, -7.387, -8.992, 40.28, 48.69
2009, 3, -5.91, -7.792, 46.2, 57.16
2009, 4, 2.876, 0.8964, 115.1, 148.8
2009, 5, 6.005, 3.657, 86.53, 117.7
2009, 6, 11.58, 9.292, 32.46, 41.82
2009, 7, 13.37, 11.21, 63.2, 70.74
2009, 8, 15.07, 13.01, 55.28, 72.98
2009, 9, 9.32, 7.348, 16.32, 21.18
2009, 10, 7.005, 5.136, 21.61, 26.63
2009, 11, -4.12, -5.855, 61.3, 90.21
2009, 12, -9.463, -10.84, 99.67, 123.1
2010, 1, -12.15, -13.17, 22.13, 29.83
2010, 2, -8.518, -10.19, 53.98, 73.44
2010, 3, -5.097, -7.078, 94.95, 121
2010, 4, 0.7583, -1.31, 88.45, 118
2010, 5, 6.391, 4.014, 108.8, 137.1
2010, 6, 10.56, 8.284, 33.06, 42.82
2010, 7, 16.23, 14.37, 13.92, 16.86
2010, 8, 14.2, 12.03, 76.84, 93.28
2010, 9, 10.21, 8.236, 50.1, 56.57
2010, 10, 6.935, 5.171, 16.57, 21.45
2010, 11, -2.454, -4.275, 17.84, 21.33
2010, 12, -7.17, -8.506, 33.46, 44.39
2011, 1, -7.26, -8.321, 32.37, 40.33
2011, 2, -6.875, -8.159, 44.35, 64.8
2011, 3, -6.013, -7.575, 32.17, 39.84
2011, 4, 0.898, -1.248, 58.39, 76.18
2011, 5, 6.452, 4.216, 64.92, 81.58
2011, 6, 11.65, 9.429, 43.5, 59.65
2011, 7, 14.58, 12.47, 67.94, 82
2011, 8, 12.88, 10.89, 37.01, 43.65
2011, 9, 10.99, 9.079, 20.32, 29.82
2011, 10, 4.636, 2.685, 18.85, 26.1
2011, 11, -2.814, -4.289, 55.07, 62.97
2011, 12, -7.005, -8.055, 43.7, 51.76
2012, 1, -10.87, -12.37, 68.48, 92.9
2012, 2, -4.961, -6.437, 69.7, 90.65
2012, 3, -1.445, -3.312, 48.63, 66.28
2012, 4, 0.261, -1.9, 86.03, 113.9
2012, 5, 9.105, 6.87, 38.5, 52.03
2012, 6, 12.44, 10.33, 8.19, 9.977
2012, 7, 14.62, 12.58, 54.18, 76.94
2012, 8, 15.24, 13.25, 60.28, 75.85
