# Created by WEAP: 5/11/2021 9:18:44 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CMS_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_SW_Canjeos (78,343 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (24,293 ha),  3000 - 4000 m (54,050 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, -3.415, -5.459, 83.44, 146.6
2006, 2, -5.093, -7.591, 54.96, 112.1
2006, 3, -0.2799, -3.134, 93.41, 142.4
2006, 4, 3.878, 0.8497, 139.5, 210.2
2006, 5, 8.262, 5.411, 6.492, 10.25
2006, 6, 14.1, 11.14, 18.28, 19.3
2006, 7, 19.38, 16.52, 87.68, 94.02
2006, 8, 15.18, 12.57, 119, 136.1
2006, 9, 11.91, 9.104, 64.8, 68.13
2006, 10, 4.455, 1.697, 62.15, 84.25
2006, 11, -2.444, -4.697, 59, 89.7
2006, 12, -4.19, -6.356, 30.76, 66.8
2007, 1, -7.26, -9.11, 42.29, 56.66
2007, 2, -5.98, -8.207, 82.41, 141.4
2007, 3, 2.073, -0.6257, 6.091, 6.873
2007, 4, 6.752, 3.825, 6.15, 15.09
2007, 5, 9.025, 6.211, 40.74, 49.11
2007, 6, 15.77, 12.67, 3.335, 6.083
2007, 7, 17.62, 14.8, 58.16, 63.7
2007, 8, 15.55, 12.89, 51.53, 53.11
2007, 9, 12.88, 10.09, 23.61, 21.62
2007, 10, 4.441, 1.495, 6.41, 7.452
2007, 11, -0.7077, -3.03, 25.07, 51.48
2007, 12, -8.515, -10.59, 48.03, 75.69
2008, 1, -6.059, -7.979, 88.4, 137.5
2008, 2, -2.685, -5.128, 19.25, 27.49
2008, 3, -1.104, -4.075, 17.99, 23.04
2008, 4, 6.921, 3.963, 12.87, 25.51
2008, 5, 8.445, 5.771, 67.53, 91.32
2008, 6, 15.34, 12.34, 14.82, 11.51
2008, 7, 17.66, 14.7, 64.21, 106
2008, 8, 18.4, 15.73, 37.28, 50.42
2008, 9, 13.57, 10.78, 92.76, 145.9
2008, 10, 7.776, 4.974, 149.7, 211.6
2008, 11, -1.476, -3.825, 7.919, 8.725
2008, 12, -7.193, -9.181, 67.97, 103.2
2009, 1, -5.177, -6.846, 47.95, 88.29
2009, 2, -5.974, -8.277, 68.1, 110.8
2009, 3, -1.842, -4.549, 131.6, 205.1
2009, 4, 5.171, 2.231, 91.01, 123
2009, 5, 7.868, 4.942, 42.63, 60.08
2009, 6, 13.65, 10.72, 37.34, 47.39
2009, 7, 15.59, 12.77, 64.95, 86.96
2009, 8, 16.15, 13.43, 130.2, 155.3
2009, 9, 11.97, 9.246, 32.3, 39.71
2009, 10, 8.932, 6.174, 53.54, 59.96
2009, 11, 0.1096, -2.382, 48.66, 81.52
2009, 12, -7.414, -9.408, 60.33, 117.5
2010, 1, -8.838, -10.33, 43.24, 70.79
2010, 2, -5.196, -7.075, 65.53, 101.6
2010, 3, -2.033, -4.957, 67.43, 115.1
2010, 4, 3.966, 0.8207, 10.01, 19.62
2010, 5, 8.279, 5.471, 49.9, 65.36
2010, 6, 13.16, 10.28, 22.55, 22.12
2010, 7, 18.93, 16.03, 21.33, 25.18
2010, 8, 15.55, 13.02, 42.06, 48.66
2010, 9, 12.94, 10.3, 37.11, 43.05
2010, 10, 10.3, 7.641, 3.475, 3.489
2010, 11, 0.1879, -2.479, 10.89, 14.75
2010, 12, -4.665, -6.934, 90.94, 159.3
2011, 1, -4.92, -6.864, 177.6, 292.2
2011, 2, -4.36, -6.621, 66.71, 100.8
2011, 3, -1.541, -4.466, 51.82, 79.64
2011, 4, 3.944, 1.099, 25.3, 35.1
2011, 5, 8.302, 5.441, 16.7, 30.59
2011, 6, 13.93, 11.01, 29.97, 37.56
2011, 7, 16.42, 13.73, 106.1, 128.8
2011, 8, 15.55, 12.86, 56.15, 68.86
2011, 9, 13.67, 11.04, 47.81, 53.85
