# Created by WEAP: 5/11/2021 9:19:13 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CMS_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: AZ_SE_Gila Headwaters (3,365,936 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (232,630 ha),  1000 - 2000 m (2,177,707 ha),  2000 - 3000 m (951,412 ha),  3000 - 4000 m (4,188 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 11.64, 9.167, 4.241, 0.9627, 36.22, 44.51, 68.37, 136.5
2006, 2, 11.64, 9.165, 3.75, 0.7002, 33.99, 27.46, 26.39, 54.48
2006, 3, 13.56, 10.83, 5.32, 2.641, 10.65, 9.866, 13.42, 29.31
2006, 4, 19.88, 16.29, 9.874, 7.356, 6.827, 10.61, 14.1, 31.74
2006, 5, 21.99, 18.49, 12.4, 9.622, 0.5373, 5.26, 10.49, 10.38
2006, 6, 27.94, 24.49, 17.92, 14.96, 5.11, 11.2, 14, 21.98
2006, 7, 33.19, 29.39, 23.16, 20.52, 16.89, 42.42, 58.1, 79.04
2006, 8, 29.94, 25.91, 19.12, 16.42, 73.78, 103, 130.7, 181.8
2006, 9, 25.68, 22.25, 16.06, 13.29, 29.1, 54.06, 76.36, 81.31
2006, 10, 19.61, 16.44, 10.05, 7.506, 40.17, 39.03, 50.78, 58.9
2006, 11, 12.18, 9.132, 3.723, 0.7535, 18.34, 26.56, 35.21, 62.83
2006, 12, 11.51, 8.833, 3.638, 0.7895, 1.303, 1.209, 1.462, 2.841
2007, 1, 9.61, 6.878, 1.156, -1.701, 27.51, 28.24, 39.52, 77.95
2007, 2, 10.82, 7.649, 1.491, -1.122, 58.75, 66.81, 89.5, 194
2007, 3, 16.6, 13.13, 7.062, 4.518, 3.932, 8.218, 14.35, 36.38
2007, 4, 20.99, 17.42, 11.13, 8.394, 8.211, 11.37, 14.15, 23.95
2007, 5, 23.74, 19.94, 13.17, 10.49, 6.972, 10.25, 20.48, 40.88
2007, 6, 30.2, 26.75, 20.19, 17.3, 0.1454, 0.8574, 1.932, 0.5911
2007, 7, 30.66, 26.51, 20.29, 17.65, 58.22, 76.68, 100.5, 130
2007, 8, 29.48, 25.45, 18.88, 16.11, 31.44, 50.21, 63.89, 105.4
2007, 9, 27.42, 23.74, 17.33, 14.49, 17.96, 18.06, 31.2, 45.88
2007, 10, 20.01, 16.82, 10.52, 7.867, 2.461, 13.04, 27.24, 43.34
2007, 11, 13.43, 10.74, 5.381, 2.528, 9.553, 13.86, 14.08, 19.34
2007, 12, 7.428, 4.529, -0.5556, -3.48, 38.24, 60.58, 56.57, 108.9
2008, 1, 9.95, 7.064, 1.642, -1.207, 33.49, 42, 56.86, 113
2008, 2, 13.08, 10.23, 4.746, 2.09, 1.455, 1.472, 1.473, 2.909
2008, 3, 14.6, 11.97, 6.2, 3.609, 0.8814, 0.5897, 1.23, 2.217
2008, 4, 20.13, 16.88, 10.78, 7.956, 7.222, 6.726, 10.08, 24.32
2008, 5, 23.9, 20.12, 13.06, 10.4, 1.519, 4.015, 13.07, 24.55
2008, 6, 30.46, 26.58, 19.77, 17.01, 0.1228, 1.492, 4.426, 2.508
2008, 7, 31.05, 27.45, 21, 18.32, 63.95, 82.84, 96.58, 173.8
2008, 8, 32.77, 28.42, 21.54, 19.02, 25.08, 35.38, 41.58, 65.58
2008, 9, 29.19, 25.08, 18.61, 15.79, 51.69, 61.53, 64.62, 103
2008, 10, 21.98, 18.76, 13.11, 10.22, 3.496, 5.471, 14.22, 15.55
2008, 11, 14.94, 12.1, 6.247, 3.588, 1.627, 2.575, 2.987, 4.477
2008, 12, 9.311, 6.543, 1.247, -1.807, 46.25, 55.31, 64.41, 121.9
2009, 1, 10.7, 7.869, 2.546, -0.4472, 16, 21.15, 28.59, 62.73
