# Created by WEAP: 5/6/2021 11:59:25 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_W_Upr McKenzie (47,404 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,986 ha),  1000 - 2000 m (43,356 ha),  2000 - 3000 m (62 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 443, 437.2, 250, -5.948, -7.622, -10.02
1950, 2, 275.8, 293, 249.6, -1.535, -2.529, -4.27
1950, 3, 321.4, 316, 194.2, -0.2931, -1.484, -3.41
1950, 4, 143.3, 139.9, 93.06, 3.349, 2.022, 0.01233
1950, 5, 65.05, 60.06, 48.86, 7.324, 5.963, 3.994
1950, 6, 140.9, 140.4, 122.5, 11.14, 10, 8.64
1950, 7, 15.86, 19.95, 20.16, 14.8, 13.9, 12.46
1950, 8, 40.18, 43.78, 44.9, 14.89, 13.99, 12.67
1950, 9, 53.54, 50.73, 34.95, 11.19, 10.39, 8.876
1950, 10, 416.4, 451.5, 382.2, 5.183, 4.799, 3.054
1950, 11, 374.3, 362.7, 182, 2.632, 1.784, 0.2647
1950, 12, 339.3, 351.1, 286.7, 2.778, 1.904, 0.1976
1951, 1, 407.5, 383.4, 284.8, -2.565, -3.623, -5.589
1951, 2, 260.2, 268.1, 186.9, 0.1516, -0.7327, -2.432
1951, 3, 239.9, 204.1, 164.2, 1.395, 0.9382, -0.5665
1951, 4, 50.65, 47.49, 18.41, 6.526, 5.637, 3.796
1951, 5, 122.5, 113.2, 66.86, 7.7, 6.762, 5.359
1951, 6, 1.612, 2.96, 2.11, 12.24, 11, 9.464
1951, 7, 1.951, 2.461, 3.08, 14.39, 13.63, 12.3
1951, 8, 25.91, 23.34, 20.87, 12.95, 12.11, 10.76
1951, 9, 71.58, 75.27, 51.17, 11.59, 10.6, 9.011
1951, 10, 356.6, 337.8, 298.3, 5.693, 4.776, 3.187
1951, 11, 311.8, 310.3, 182.7, 2.161, 1.273, -0.5508
1951, 12, 365.7, 356.1, 207.3, -1.987, -2.918, -4.938
1952, 1, 216.7, 211.8, 115.9, -2.497, -3.38, -5.234
1952, 2, 215.4, 215.3, 113.1, -0.154, -1.071, -2.738
1952, 3, 239.1, 229.7, 113.3, 0.269, -0.7044, -2.549
1952, 4, 77.03, 74.26, 39.47, 6.222, 5.253, 3.455
1952, 5, 48.72, 48.65, 25.15, 8.205, 7.013, 5.52
1952, 6, 119.6, 125, 75.46, 10.25, 9.434, 8.087
1952, 7, 0, 0.006567, 0.1, 15.9, 14.94, 13.76
1952, 8, 2.877, 4.017, 2.51, 14.69, 13.83, 12.45
1952, 9, 32.36, 33.07, 24.64, 12.69, 11.66, 10.47
1952, 10, 10.3, 11.27, 2.12, 9.576, 8.5, 6.646
1952, 11, 62.4, 61.3, 33.54, -0.5305, -1.758, -3.946
1952, 12, 328.7, 321.7, 191.7, -2.006, -3.203, -5.276
1953, 1, 586.5, 568.9, 330.8, 1.786, 1.105, -0.655
1953, 2, 363.8, 353.4, 200.9, 1.008, 0.4908, -1.363
1953, 3, 235, 229.3, 113.8, 0.9558, -0.1852, -2.275
1953, 4, 147.4, 145.9, 71.2, 3.891, 2.991, 0.9652
1953, 5, 221, 214.3, 127.7, 6.447, 5.407, 3.746
1953, 6, 98.28, 95.69, 59.75, 9.144, 8.223, 6.486
1953, 7, 0.9097, 1.066, 0.27, 14.23, 13.64, 12.17
1953, 8, 70.11, 69.06, 51.66, 13.79, 12.95, 11.38
1953, 9, 27.75, 31.84, 5.87, 12.84, 11.85, 10.23
1953, 10, 74.25, 77.6, 31.22, 6.683, 5.839, 4.249
1953, 11, 397.4, 398.5, 223.5, 3.469, 2.554, 1.289
1953, 12, 455.3, 452.3, 233.3, -0.705, -1.7, -3.277
1954, 1, 435.8, 416, 260, -1.804, -2.655, -4.636
1954, 2, 176.2, 179, 83.57, 2.477, 2.255, 0.9195
1954, 3, 136.2, 128.7, 84.64, 0.9344, 0.06842, -1.849
1954, 4, 158.8, 160, 105.1, 5.237, 4.144, 2.738
1954, 5, 96.95, 97.59, 65.1, 8.696, 7.565, 6.12
1954, 6, 143.9, 145.3, 105.6, 8.806, 7.837, 6.384
1954, 7, 16.41, 18.45, 11.29, 12.72, 12.03, 10.97
1954, 8, 41.15, 44.91, 35.75, 11.7, 10.8, 9.237
1954, 9, 93.89, 81.76, 59.96, 10.38, 9.627, 7.95
1954, 10, 140.7, 148.4, 141.1, 6.865, 6.098, 4.235
1954, 11, 134.1, 141.8, 129.6, 5.21, 4.297, 2.416
1954, 12, 278.7, 270, 222.1, -1.201, -1.872, -3.777
1955, 1, 129.3, 122.8, 104.5, -1.767, -2.313, -4.184
1955, 2, 156.6, 157.5, 123.2, -1.121, -2.175, -4.283
1955, 3, 314.2, 310.5, 246, -1.182, -2.342, -3.93
