# Created by WEAP: 5/6/2021 11:59:20 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_S_Tulare (1,779,681 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,497,013 ha),  1000 - 2000 m (198,136 ha),  2000 - 3000 m (73,484 ha),  3000 - 4000 m (11,049 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m
1951, 1, 41.96, 91.12, 122.2, 119.3, 7.636, 2.482, -2.731, -7.166
1951, 2, 20.34, 47.74, 81.77, 93.46, 10.04, 4.503, -1.153, -5.759
1951, 3, 11.12, 25.14, 37.34, 40.35, 12.46, 6.849, 1.168, -3.389
1951, 4, 31.47, 71.62, 95.64, 107.4, 16.5, 10.58, 4.693, 0.01509
1951, 5, 1.404, 5.437, 11.06, 15.12, 20.32, 14.34, 8.227, 3.455
1951, 6, 0.2002, 0.7428, 1.431, 1.4, 24.08, 18.31, 12.75, 8.344
1951, 7, 0, 0.00379, 0.00336, 0.00797, 26.86, 21.28, 16.28, 12.13
1951, 8, 0.0001709, 0, 0, 0, 26.04, 20.29, 15.49, 11.41
1951, 9, 0.03034, 0.004635, 0, 0, 24.17, 18.9, 14.22, 10.28
1951, 10, 9.109, 29.05, 43.73, 49.56, 17.1, 11.55, 6.652, 2.594
1951, 11, 24.4, 58.75, 78.58, 78.65, 12.42, 6.81, 1.567, -2.891
1951, 12, 78.74, 302.9, 421.2, 467.8, 7.163, 1.54, -4.001, -8.656
1952, 1, 101.8, 248.1, 346.3, 345.8, 6.85, 0.8719, -4.404, -8.921
1952, 2, 16.62, 59.43, 86.7, 96.01, 9.819, 3.95, -1.552, -6.125
1952, 3, 93.17, 230.5, 283, 285.1, 9.751, 2.698, -2.736, -7.297
1952, 4, 28.06, 60.86, 78.29, 89.75, 15.83, 9.272, 3.712, -0.9825
1952, 5, 0.03648, 0.0365, 0.04812, 0.04034, 21.1, 14.04, 8.496, 3.727
1952, 6, 0.2739, 2.171, 5.068, 6.47, 20.87, 14.41, 9.087, 4.498
1952, 7, 0.7578, 3.864, 5.53, 3.683, 27.86, 21.66, 16.46, 12.02
1952, 8, 0.02951, 0.1873, 0.07302, 0, 26.39, 20.79, 15.77, 11.46
1952, 9, 2.853, 4.208, 5.831, 5.12, 24.03, 18.45, 13.49, 9.19
1952, 10, 0.2368, 0.006367, 0, 0, 20.06, 14.78, 10.11, 6.022
1952, 11, 41.03, 94.61, 99.86, 90.24, 10.77, 5.272, -0.03605, -4.529
1952, 12, 76.39, 203.8, 233.1, 233.4, 8, 2.517, -3.057, -7.726
1953, 1, 36.12, 117.5, 141.9, 128.4, 9.711, 4.958, -0.392, -4.98
1953, 2, 2.737, 2.858, 4.193, 4.951, 9.103, 3.745, -1.293, -5.647
1953, 3, 19.72, 62.1, 83.15, 86.34, 11.94, 5.903, 0.7941, -3.59
1953, 4, 26.25, 82.33, 107.2, 125.3, 15.06, 8.299, 2.871, -1.745
1953, 5, 17.17, 41.66, 52.95, 64.08, 16.44, 9.284, 3.621, -1.138
1953, 6, 1.792, 7.293, 16.39, 21.08, 20.97, 14.41, 9.199, 4.728
1953, 7, 0.06592, 0.932, 1.447, 0.901, 28.3, 22.28, 17.18, 12.82
1953, 8, 0.1561, 2.876, 2.582, 0.5502, 24.44, 18.64, 13.64, 9.328
1953, 9, 0.001483, 0.01144, 0.01639, 0, 24.05, 18.74, 13.96, 9.748
1953, 10, 2.115, 9.19, 13.88, 14.37, 17, 11.62, 6.548, 2.234
1953, 11, 28.88, 56.19, 55.24, 46.08, 12.41, 7.452, 1.983, -2.568
1953, 12, 9.781, 52.32, 63.87, 63.17, 7.373, 3.069, -1.968, -6.304
1954, 1, 66.36, 144.3, 185.7, 175, 7.84, 2.833, -2.306, -6.693
1954, 2, 34.4, 124.4, 164, 162.8, 9.802, 5.968, 0.777, -3.75
1954, 3, 59, 196.4, 249.1, 241.6, 11.02, 4.813, -0.7467, -5.344
1954, 4, 13.1, 42.37, 60.09, 70.37, 17.75, 11.26, 5.914, 1.332
1954, 5, 1.971, 6.295, 6.003, 6.475, 21.25, 14.98, 9.76, 5.231
1954, 6, 3.109, 11.67, 19.02, 22.52, 22.35, 15.98, 10.85, 6.373
1954, 7, 0.02303, 0.2937, 0.5607, 0.4453, 27.71, 21.67, 16.79, 12.49
1954, 8, 0, 0, 0, 0, 23.78, 17.81, 13.08, 8.841
1954, 9, 0.003536, 0.08012, 0.04003, 0.004688, 21.79, 16.2, 11.43, 7.185
1954, 10, 0, 0, 0, 0, 17.41, 12.3, 7.414, 3.09
1954, 11, 23.84, 79.45, 89.64, 83.64, 11.4, 7.909, 2.746, -1.813
1954, 12, 39.4, 116, 141, 143.6, 6.745, 2.733, -2.803, -7.578
1955, 1, 81.95, 205.4, 235.1, 214.7, 5.296, 0.4817, -5.157, -9.954
1955, 2, 35.92, 113.6, 145.6, 142.1, 8.133, 2.64, -2.732, -7.307
1955, 3, 3.624, 6.899, 9.906, 11.47, 11.76, 5.681, 0.555, -3.926
1955, 4, 25.87, 82.44, 97.83, 107.5, 12.94, 6.45, 1.027, -3.577
1955, 5, 22.86, 51.84, 53.6, 59.21, 19.07, 12.17, 6.291, 1.544
1955, 6, 0.07727, 1.286, 3.724, 5.446, 22.92, 16.46, 10.82, 6.217
1955, 7, 0, 0, 0, 0.001875, 25.2, 19.17, 13.93, 9.513
1955, 8, 0.03297, 0.2064, 0.6678, 0.8028, 27.46, 21.89, 16.74, 12.31
1955, 9, 0.1592, 1.29, 3.227, 3.446, 23.81, 18.18, 13.1, 8.712
1955, 10, 0.08989, 0.003482, 0, 0, 18.58, 13.48, 8.439, 4.052
1955, 11, 27.24, 84, 95.16, 89.3, 10.69, 6.024, 0.7753, -3.822
1955, 12, 120.8, 465.2, 565.4, 530.1, 9.645, 4.449, -1.297, -6.034
1956, 1, 57.23, 236.1, 267.7, 231.5, 9.171, 4.337, -1.281, -5.98
1956, 2, 19.5, 52.42, 65.06, 68.16, 7.337, 1.951, -3.27, -7.775
1956, 3, 1.597, 8.407, 9.754, 6.662, 12.34, 6.524, 1.33, -3.176
1956, 4, 43.8, 129.3, 142.1, 152.7, 15.15, 8.365, 2.816, -1.841
1956, 5, 28.92, 59.74, 84.64, 107.4, 19.62, 12.78, 7.415, 2.851
1956, 6, 0, 0, 0, 0, 23.89, 17.41, 12.25, 7.765
1956, 7, 0.2737, 2.654, 3.407, 0.4658, 26.83, 20.61, 15.43, 10.97
1956, 8, 0, 0, 0, 0, 24.54, 18.64, 13.7, 9.344
1956, 9, 0.03475, 0.04458, 0.06622, 0.01063, 23.74, 18.43, 13.55, 9.217
1956, 10, 21.76, 38.58, 39.81, 41.02, 16.52, 10.64, 5.504, 1.081
1956, 11, 0.0703, 0.6694, 0.8885, 0.6592, 11.85, 8.02, 2.729, -1.88
1956, 12, 8.655, 39.83, 51.03, 53.17, 7.2, 4.132, -1.153, -5.839
1957, 1, 48.42, 129.2, 151.3, 131.4, 5.677, 0.6399, -4.726, -9.314
1957, 2, 32.6, 86.81, 116.6, 121.1, 11.73, 6.378, 0.8201, -3.957
1957, 3, 25.7, 68.53, 85.15, 87.89, 12.84, 6.433, 1.116, -3.414
1957, 4, 36.37, 91.19, 104.2, 113.6, 15.89, 8.933, 3.495, -1.103
1957, 5, 36.7, 153.5, 217.5, 272.7, 18.46, 11.16, 5.556, 0.8679
1957, 6, 5.021, 9.79, 12.92, 14.57, 25.61, 18.74, 13.48, 8.972
1957, 7, 0.002493, 0.09826, 0.3568, 0.4313, 27.2, 21.09, 15.92, 11.44
1957, 8, 0, 0, 0, 0, 25.09, 19.24, 14.34, 9.924
1957, 9, 0.8538, 4.344, 10.31, 11.67, 23.5, 17.68, 12.55, 8.099
1957, 10, 16.53, 48.99, 54.61, 52.02, 16.73, 10.37, 5.157, 0.6658
1957, 11, 24.7, 50.49, 63.43, 64.15, 11, 5.602, 0.02024, -4.762
1957, 12, 43.21, 149.5, 180.9, 179.4, 7.654, 4.087, -1.504, -6.317
1958, 1, 57.91, 177.9, 185, 154.8, 7.887, 3.583, -1.767, -6.426
1958, 2, 78.9, 192.7, 225.6, 210.6, 12.03, 5.914, 0.1818, -4.602
1958, 3, 107.5, 287.8, 346.3, 337.8, 10.5, 3.568, -2.165, -6.915
1958, 4, 68.79, 164.8, 204.5, 230.5, 15.07, 8.153, 2.632, -1.959
1958, 5, 20.05, 38.72, 54.91, 73.14, 21.12, 14.19, 8.485, 3.685
1958, 6, 0.6872, 4.26, 9.462, 13.12, 22.91, 16.01, 10.46, 5.768
1958, 7, 0.8691, 4.658, 6.907, 5.583, 26.82, 20.26, 15.06, 10.54
1958, 8, 2.239, 7.066, 7.237, 7.261, 28.77, 22.5, 17.3, 12.82
1958, 9, 18.83, 24.09, 33.79, 33.93, 23.85, 18.26, 13.1, 8.63
1958, 10, 0.1529, 1.232, 0.7092, 0.1652, 20.9, 15.38, 10.26, 5.834
1958, 11, 9.617, 26.24, 25.15, 21.96, 12.41, 7.266, 1.964, -2.609
1958, 12, 2.432, 7.812, 13.65, 18.1, 10.19, 7.14, 2.255, -2.019
1959, 1, 24.04, 53.67, 71.94, 69.74, 9.564, 4.404, -0.8377, -5.349
1959, 2, 64.11, 166.3, 226.5, 230.1, 9.522, 3.284, -2.498, -7.302
1959, 3, 3.472, 13.24, 16.29, 16.09, 14.4, 8.143, 2.698, -1.981
1959, 4, 13.39, 30.48, 37.04, 39.21, 18.67, 12.23, 6.751, 2.02
1959, 5, 3.484, 14.16, 24.23, 33.79, 18.44, 11.43, 5.789, 1.01
1959, 6, 0.0001917, 0.01418, 0.06555, 0.1119, 25.29, 18.79, 13.51, 8.921
1959, 7, 0.005321, 0.05876, 0.2084, 0.2345, 29.14, 23.21, 17.95, 13.4
1959, 8, 0.02627, 0.5695, 1.263, 1.515, 26.14, 20.3, 14.92, 10.24
1959, 9, 4.961, 17.17, 18.77, 15.83, 22.38, 16.01, 10.74, 6.186
1959, 10, 0.1035, 1.325, 1.857, 1.766, 19.27, 13.43, 8.526, 4.208
1959, 11, 0, 0, 0, 0, 13.04, 8.862, 3.885, -0.4891
1959, 12, 13.61, 59.9, 61.83, 55.43, 8.666, 4.997, -0.06061, -4.538
1960, 1, 36.68, 103.1, 118.8, 105.4, 7.749, 1.794, -4.021, -8.793
1960, 2, 66.48, 228.7, 258.9, 237.6, 9.664, 3.355, -2.295, -7.035
1960, 3, 18.11, 71.84, 89.17, 87.68, 14.16, 8.089, 2.615, -2.073
1960, 4, 28.06, 79.17, 85.05, 85.85, 15.76, 8.959, 3.418, -1.277
1960, 5, 0.7976, 3.7, 4.119, 3.546, 19.09, 12.06, 6.573, 1.92
1960, 6, 0, 0, 0, 0, 27.19, 20.56, 15.29, 10.71
1960, 7, 1.296, 1.928, 4.622, 4.196, 28.74, 22.6, 17.19, 12.58
1960, 8, 0, 0, 0, 0, 26.24, 20.38, 15.24, 10.76
1960, 9, 0.7025, 3.047, 3.366, 2.184, 24.39, 19.05, 13.94, 9.545
1960, 10, 8.327, 12.1, 19.03, 21.99, 17.43, 11.78, 6.642, 2.234
1960, 11, 73.03, 111.6, 110.5, 94.97, 10.83, 5.659, 0.2219, -4.324
1960, 12, 9.044, 39.72, 59.29, 65.72, 6.562, 2.532, -2.631, -7.037
1961, 1, 26.67, 43.08, 46.13, 39.58, 6.12, 3.409, -1.272, -5.384
1961, 2, 7.11, 16.19, 23.04, 24.72, 11.04, 5.164, -0.1918, -4.749
1961, 3, 27.74, 105.5, 124.2, 117.8, 11.95, 5.385, -0.3685, -5.196
1961, 4, 7.939, 29.99, 34.3, 36.98, 16.75, 10.04, 4.395, -0.3844
1961, 5, 8.132, 25.15, 33.56, 39.88, 17.89, 11.31, 5.756, 1.037
1961, 6, 1.265, 5.666, 4.13, 4.743, 26.47, 20.1, 14.99, 10.59
1961, 7, 0.1914, 0.4379, 0.8878, 0.8516, 28.63, 23.42, 17.92, 13.5
1961, 8, 2.265, 19.29, 13.74, 5.576, 27.65, 21.6, 16.39, 11.9
1961, 9, 0.5233, 2.29, 5.277, 5.424, 22.31, 16.51, 11.53, 7.168
1961, 10, 0.3902, 2.007, 3.69, 4.404, 17.96, 12.24, 7.301, 2.985
1961, 11, 32.96, 88.03, 91.36, 78.23, 10.86, 5.626, 0.6151, -3.702
1961, 12, 28.85, 47.48, 59.37, 61.74, 6.532, 1.991, -3.203, -7.66
1962, 1, 37.91, 113.7, 127.6, 106.4, 4.955, 1.868, -3.157, -7.461
1962, 2, 156.4, 331.6, 440, 449, 8.762, 3.226, -2.299, -6.931
1962, 3, 27.46, 99.8, 132.1, 131, 10.56, 3.782, -2.318, -7.315
1962, 4, 1.43, 6.42, 9.34, 10.78, 17.79, 11.43, 5.71, 0.8476
1962, 5, 5.736, 22.64, 32.34, 43.2, 17.68, 10.52, 4.975, 0.2752
1962, 6, 0.2091, 1.679, 2.252, 2.805, 23.79, 17.23, 12.04, 7.556
1962, 7, 0.2262, 0.2771, 0.8206, 0.8537, 26.71, 20.88, 15.69, 11.23
1962, 8, 0, 0, 0, 0, 25.8, 20.33, 15.43, 11.15
1962, 9, 1.197, 2.554, 4.486, 4.863, 23.33, 18.02, 12.92, 8.492
1962, 10, 6.61, 17.54, 27.31, 30.48, 17.4, 12.33, 7.269, 2.862
1962, 11, 0.2995, 2.521, 4.262, 4.673, 12.71, 7.583, 2.569, -1.806
1962, 12, 1.84, 1.097, 1.286, 1.487, 8.692, 5.358, 0.3992, -3.97
1963, 1, 35.58, 156.1, 223.1, 218.7, 5.752, 2.418, -2.422, -6.743
1963, 2, 66.44, 204.4, 270.3, 261.8, 13.19, 7.955, 2.553, -2.023
1963, 3, 46.08, 120.7, 142.5, 137.9, 11.55, 5.071, -0.6769, -5.454
1963, 4, 63.58, 185.5, 235.8, 268, 12.76, 5.775, -0.08755, -4.913
1963, 5, 16.52, 34.74, 44.42, 53.84, 19.37, 12.7, 7.167, 2.518
1963, 6, 8.945, 14.08, 11.67, 10.67, 22.34, 15.37, 9.818, 5.183
1963, 7, 0, 0, 0, 0, 25.47, 19.49, 14.29, 9.838
1963, 8, 2.371, 7.974, 6.904, 3.934, 25.55, 19.55, 14.45, 10.09
1963, 9, 12.36, 26.3, 21.87, 15.59, 24.12, 18.54, 13.12, 8.547
1963, 10, 29.41, 48.05, 41.09, 34.31, 18.26, 12.81, 7.664, 3.193
1963, 11, 43.64, 140.2, 149.4, 133.7, 11.51, 6.682, 1.364, -3.246
1963, 12, 6.719, 22.7, 23.41, 20.28, 4.865, 2.966, -1.838, -6.23
1964, 1, 24.24, 70.5, 82.17, 75.91, 6.65, 2.078, -2.924, -7.303
1964, 2, 5.551, 15.74, 13.88, 12.15, 8.92, 3.642, -1.338, -5.658
1964, 3, 31.63, 112.5, 134.7, 129.6, 10.92, 4.244, -1.342, -5.99
1964, 4, 26.81, 69.09, 83.3, 95.54, 14.9, 7.897, 2.272, -2.402
1964, 5, 14.5, 58.68, 68.75, 78.95, 17.74, 11.06, 5.482, 0.7818
1964, 6, 1.038, 8.711, 13.3, 15.68, 22.67, 16.14, 10.83, 6.332
1964, 7, 0.08773, 0.1461, 0.1629, 0.05096, 26.8, 21.05, 15.98, 11.65
1964, 8, 2.34, 1.804, 1.006, 0.1003, 26.33, 20.9, 15.86, 11.52
1964, 9, 4.185, 6.399, 11.88, 12.64, 21.57, 16.35, 11.26, 6.835
1964, 10, 21.89, 32.44, 40.8, 42.26, 20.15, 15.03, 10, 5.614
1964, 11, 42.61, 151.1, 164.2, 143.2, 9.896, 4.642, -0.8256, -5.497
1964, 12, 59.96, 270, 328.4, 325.2, 9.131, 3.451, -1.915, -6.569
1965, 1, 40.38, 145, 182.9, 168.6, 7.631, 3.308, -2.214, -6.98
1965, 2, 8.926, 26.16, 35.18, 37.17, 9.376, 4.483, -0.7028, -5.208
1965, 3, 24.69, 62.7, 70.1, 69.53, 12.5, 5.818, 0.1906, -4.499
1965, 4, 67.66, 153.9, 164.7, 172.7, 14.96, 7.861, 2.184, -2.536
1965, 5, 0.2806, 2.683, 5.229, 7.447, 18.93, 11.71, 6.164, 1.512
1965, 6, 0.07613, 0.8533, 1.06, 1.098, 21.12, 14.36, 9.085, 4.71
1965, 7, 5.269, 5.095, 4.437, 2.619, 25.84, 20.08, 15.12, 10.79
1965, 8, 3.061, 14.95, 18.12, 17.15, 26.17, 20.38, 15.25, 10.82
1965, 9, 2.777, 9.047, 11.46, 10.89, 20.59, 14.81, 9.406, 4.826
1965, 10, 0.8574, 3.54, 5.475, 6.284, 19.22, 14.72, 9.631, 5.19
1965, 11, 56.07, 142.7, 171.8, 161.1, 12.78, 7.383, 2.19, -2.213
1965, 12, 58.82, 167.9, 190.5, 190.7, 5.207, 1.869, -3.322, -7.901
1966, 1, 20.78, 53.33, 55.31, 47.16, 6.627, 1.891, -3.327, -7.869
1966, 2, 24.67, 66.55, 77.6, 76.73, 8.286, 2.742, -2.634, -7.183
1966, 3, 4.143, 18.18, 19.42, 18.33, 13.16, 7.348, 2.111, -2.4
1966, 4, 3.286, 20.61, 29.03, 33.63, 18.43, 11.95, 6.649, 2.112
1966, 5, 3.621, 8.174, 11.55, 14.07, 21.31, 15.31, 10.22, 5.766
1966, 6, 3.383, 6.351, 9.613, 11.43, 23.61, 17.27, 12.44, 8.186
1966, 7, 0.7817, 0.2854, 0.2931, 0.05556, 25.42, 19.98, 15.23, 10.99
1966, 8, 0.2238, 2.056, 2.706, 2.202, 27.2, 21.7, 16.83, 12.59
1966, 9, 1.097, 0.8106, 1.036, 0.5604, 22.54, 17.18, 12.22, 7.918
1966, 10, 0.008115, 0.1566, 0.5168, 0.7711, 18.13, 13.16, 8.258, 3.949
1966, 11, 32.85, 114.9, 132.2, 118.4, 13.3, 8.115, 3.05, -1.346
1966, 12, 121.1, 571.8, 696.6, 648.1, 7.275, 3.268, -1.73, -6.145
1967, 1, 44.53, 153.7, 200.4, 190, 7.319, 3.564, -1.301, -5.545
1967, 2, 6.195, 24.07, 31.83, 31.03, 8.944, 4.781, -0.1452, -4.501
1967, 3, 42.54, 139.7, 201.2, 211.3, 12.06, 5.755, 0.3595, -4.154
1967, 4, 104.3, 296.5, 364.3, 411.7, 10.18, 3.156, -2.295, -6.829
1967, 5, 8.149, 29.7, 37.65, 44.47, 19.77, 12.77, 6.86, 2.091
1967, 6, 6.225, 3.502, 5.57, 6.762, 22.36, 15.43, 10.16, 5.676
1967, 7, 0.3568, 1.453, 0.9484, 0.1228, 28.8, 22.48, 17.65, 13.46
1967, 8, 0.2784, 2.571, 3.553, 2.652, 28.91, 23.11, 18.32, 14.16
1967, 9, 8.314, 28.14, 30.18, 23.92, 24.71, 18.42, 13.31, 9.02
1967, 10, 0.2866, 0.02527, 0, 0, 18.77, 13.67, 8.914, 4.753
1967, 11, 51.5, 100.5, 105.8, 93.38, 14.31, 9.558, 4.553, 0.2138
1967, 12, 30.53, 121.6, 142.1, 141, 5.675, 1.041, -4.323, -8.99
1968, 1, 25.86, 81.13, 93.91, 85.34, 6.805, 2.858, -2.282, -6.767
1968, 2, 24.16, 55.24, 67.75, 69.56, 12.54, 7.134, 1.672, -2.988
1968, 3, 36.34, 88.5, 94.67, 83.02, 13.35, 6.949, 1.378, -3.309
1968, 4, 13.69, 40.09, 37.66, 37.13, 16.02, 9.298, 3.919, -0.6486
1968, 5, 2.723, 9.407, 14.08, 18.19, 19.09, 12.33, 7.015, 2.457
1968, 6, 0.843, 1.803, 3.095, 3.921, 24.54, 18.31, 13.32, 8.912
1968, 7, 0.5497, 2.659, 2.917, 1.619, 27.4, 21.77, 16.86, 12.53
1968, 8, 0.8346, 0.4789, 1.478, 1.799, 24.23, 18.39, 13.39, 9.198
1968, 9, 0, 0, 0, 0, 23.04, 18.38, 13.25, 9.195
1968, 10, 35.98, 49.92, 60.38, 63.33, 17.4, 12.13, 7.202, 2.82
1968, 11, 27.7, 78.79, 77.99, 66.87, 11.3, 6.27, 0.9014, -3.76
1968, 12, 51.22, 191.1, 248.5, 279, 6.517, 1.713, -4.048, -8.919
1969, 1, 197.1, 567.1, 773.3, 802.1, 7.414, 2.929, -2.872, -7.807
1969, 2, 142, 381.8, 499.2, 541.2, 8.518, 2.166, -4.144, -9.328
1969, 3, 24.78, 98.42, 112.4, 105.4, 11.52, 5.292, -0.3245, -4.956
1969, 4, 35.84, 91.75, 107.3, 118.3, 15, 8.42, 2.694, -2.165
1969, 5, 2.668, 7.757, 9.795, 12.76, 20.71, 14.08, 8.16, 3.13
1969, 6, 8.017, 41.14, 54.42, 58.47, 22.22, 15.45, 9.85, 5.083
1969, 7, 3.182, 5.954, 7.715, 5.243, 27.13, 21.13, 15.54, 10.72
1969, 8, 0.07832, 0.3896, 0.9222, 1.016, 27.04, 21.71, 16.39, 11.75
1969, 9, 0.9984, 2.039, 2.908, 2.892, 24.4, 18.83, 13.19, 8.346
1969, 10, 3.659, 14.67, 24.39, 28.28, 15.74, 10.19, 4.561, -0.2578
1969, 11, 15.73, 33.85, 34.1, 29.11, 12.27, 8.002, 2.241, -2.75
1969, 12, 21.03, 86.91, 105.4, 106.6, 8.524, 4.04, -1.337, -6.024
1970, 1, 68.36, 269.9, 325.4, 306.2, 9.687, 4.404, -1.39, -6.22
1970, 2, 33.39, 57.27, 61.64, 53.33, 11.15, 6.289, 0.3283, -4.701
1970, 3, 39.92, 105.3, 125.5, 123.2, 12.5, 6.144, 0.2708, -4.695
1970, 4, 10.76, 38.4, 43.6, 49.04, 13.25, 6.538, 0.5932, -4.428
1970, 5, 0, 0, 0, 0.0009376, 20.48, 13.81, 8.088, 3.205
1970, 6, 0.7474, 4.376, 7.584, 9.967, 23.98, 17.22, 12, 7.416
1970, 7, 0.46, 1.265, 2.414, 2.041, 27.94, 22.7, 16.96, 12.06
1970, 8, 0, 0, 0, 0.002344, 26.6, 21.41, 15.96, 11.14
1970, 9, 0, 0, 0, 0, 22.43, 16.51, 11.09, 6.333
1970, 10, 0.3243, 1.14, 2.212, 2.947, 17.39, 11.87, 6.406, 1.633
1970, 11, 76.8, 190, 191, 167.8, 12.77, 7.752, 2.205, -2.549
1970, 12, 52.16, 188.6, 225, 233.3, 7.522, 1.751, -4.213, -9.245
1971, 1, 20, 60.38, 74.13, 74.05, 6.8, 2.474, -3.221, -8.175
1971, 2, 13.93, 34.78, 43.22, 46.81, 8.108, 3.167, -2.367, -7.132
1971, 3, 11.71, 42.43, 51.1, 51.22, 11.86, 5.962, 0.1177, -4.81
1971, 4, 18.99, 51.44, 49.22, 51.6, 14.01, 7.215, 1.475, -3.389
1971, 5, 51.47, 78.15, 77.93, 86.65, 17.31, 10.11, 4.53, -0.1893
1971, 6, 0, 0, 0, 0, 22.86, 16.4, 11.01, 6.367
1971, 7, 0.5327, 3.793, 6.108, 3.36, 27.42, 21.42, 16.29, 11.66
1971, 8, 0.6357, 1.807, 0.7064, 0, 27.24, 21.95, 16.66, 11.94
1971, 9, 0.9779, 4.172, 6.617, 7.081, 22.92, 17.55, 12.02, 7.125
1971, 10, 3.482, 10.82, 14.59, 15.93, 15.82, 10.07, 4.4, -0.4576
1971, 11, 15.07, 60.63, 70.61, 67.65, 10.48, 5.316, -0.2392, -5.1
1971, 12, 71.34, 230.9, 278.1, 290, 5.865, 0.1762, -5.989, -11.17
1972, 1, 6.914, 22.45, 35.19, 38.54, 4.444, 1.086, -4.56, -9.465
1972, 2, 12.13, 33.64, 40.41, 39.75, 10.84, 5.476, -0.4329, -5.46
1972, 3, 2.582E-5, 0, 0, 0, 15.41, 9.341, 3.668, -1.212
1972, 4, 7.399, 37.52, 45.45, 53.06, 15.55, 8.975, 3.401, -1.388
1972, 5, 4.135, 11.23, 12.76, 13.71, 20.6, 13.9, 8.281, 3.44
1972, 6, 4.81, 17.06, 20.06, 23.09, 24.67, 18.49, 13.03, 8.282
1972, 7, 0.04252, 0.229, 1.079, 1.493, 27.39, 22.23, 17.16, 12.84
1972, 8, 1.509, 12.17, 6.03, 3.532, 25.8, 19.91, 15.12, 10.79
1972, 9, 1.537, 4.756, 13.11, 16.5, 21.71, 15.82, 10.48, 5.685
1972, 10, 18.59, 32.9, 27.92, 22.06, 16.68, 10.34, 4.844, 0.05244
1972, 11, 67.46, 159.6, 158.9, 139.5, 9.852, 4.24, -1.653, -6.678
1972, 12, 37.84, 155.9, 160.9, 149.8, 5.142, 0.4239, -5.379, -10.41
1973, 1, 105.7, 273.2, 306.2, 270.8, 7.113, 1.554, -4.584, -9.781
1973, 2, 71.09, 173.6, 233.6, 244.9, 11.14, 4.842, -1.459, -6.617
1973, 3, 81.15, 202.3, 208.5, 189, 9.941, 3.154, -2.822, -7.898
1973, 4, 6.489, 26.56, 26.08, 25.11, 15.65, 8.665, 2.817, -2.159
