# Created by WEAP: 5/6/2021 11:59:32 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CO_NW_Upr Colo (81,890 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (35,004 ha),  3000 - 4000 m (46,870 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m

1950, 1, 107.2, 153.4, 185.5, -10.29, -11.69, -11.96
1950, 2, 36.59, 46.38, 65.63, -8.308, -9.346, -10.06
1950, 3, 40.24, 53.32, 73.27, -5.793, -7.547, -7.94
1950, 4, 91.64, 137.5, 151.9, -0.5015, -2.415, -2.548
1950, 5, 62.85, 94.45, 89.65, 3.129, 0.9186, 1.099
1950, 6, 22.82, 26.38, 24.35, 8.69, 6.717, 6.819
1950, 7, 40.12, 46.06, 26.53, 10.58, 8.476, 8.558
1950, 8, 21.11, 22.08, 23.66, 9.53, 7.6, 7.412
1950, 9, 60.56, 67.06, 50.86, 6.911, 4.709, 4.555
1950, 10, 9.31, 13.13, 19.99, 4.746, 3.003, 2.641
1950, 11, 128.2, 190.3, 181.3, -3.488, -5.182, -5.555
1950, 12, 89.15, 112.2, 103.6, -8.004, -8.824, -9.248
1951, 1, 88.21, 131.8, 153.8, -10.78, -12.3, -12.71
1951, 2, 69.61, 93.11, 107.3, -8.883, -10.22, -10.74
1951, 3, 52.35, 81.53, 96.43, -6.961, -8.653, -9.054
1951, 4, 101.5, 136.8, 148.1, -1.322, -3.346, -3.639
1951, 5, 65.63, 99.72, 100.7, 4.596, 2.533, 2.449
1951, 6, 75.34, 79.2, 86.51, 6.748, 4.591, 4.45
1951, 7, 41.02, 45.71, 30.94, 12.32, 10.33, 10.2
1951, 8, 63.73, 70.27, 59.37, 10.91, 8.906, 8.636
1951, 9, 27.96, 33.67, 40.5, 6.903, 4.946, 4.292
1951, 10, 68.82, 90.27, 94.63, 1.468, -0.5131, -1.125
1951, 11, 61.67, 80.22, 83.34, -7.336, -8.739, -9.343
1951, 12, 241, 316.9, 326.8, -10.51, -11.91, -12.57
1952, 1, 75.15, 90.45, 125.8, -11.72, -12.59, -13.44
1952, 2, 41.22, 50.81, 55.64, -11.42, -12.38, -13.05
1952, 3, 110.2, 154.5, 157, -9.053, -10.67, -11.37
1952, 4, 57.07, 103.2, 114.3, -0.6839, -2.657, -2.932
1952, 5, 57.2, 77.6, 99.65, 4.598, 2.559, 2.549
1952, 6, 48.51, 52.64, 53.9, 10.08, 8.24, 8.218
1952, 7, 65.29, 67.48, 57.17, 11.68, 9.67, 9.698
1952, 8, 68.28, 62.63, 65.91, 11.01, 9.081, 8.908
1952, 9, 20.43, 22.88, 17.17, 8.414, 6.372, 5.853
1952, 10, 0.8958, 2.202, 6.62, 3.113, 1.153, 0.4374
1952, 11, 57.45, 90.75, 82.81, -7.232, -9.229, -9.861
1952, 12, 52.76, 69.19, 85.71, -10.77, -11.8, -12.63
1953, 1, 76.31, 104.5, 107.8, -6.934, -8.058, -8.523
1953, 2, 37.74, 60.17, 73.9, -10.72, -11.98, -12.52
1953, 3, 66.43, 86.03, 79.02, -5.019, -6.493, -6.91
1953, 4, 67.91, 99.27, 117.5, -2.98, -4.886, -5.15
1953, 5, 62.82, 90.67, 101.4, 2.581, 0.4526, 0.3424
1953, 6, 30.73, 34.6, 45.75, 9.776, 7.788, 7.975
1953, 7, 101.5, 110.7, 92.85, 12.59, 10.52, 10.7
1953, 8, 71.39, 72.93, 48.44, 10.84, 8.757, 8.618
1953, 9, 5.563, 8.983, 7.61, 7.99, 6.174, 5.812
1953, 10, 17.93, 22.86, 34.42, 2.914, 0.8262, 0.4942
1953, 11, 54.85, 81.27, 69.17, -2.36, -3.931, -4.266
1953, 12, 49.58, 66.88, 72.33, -10.82, -12.11, -12.5
1954, 1, 33.99, 50.17, 59.76, -7.748, -9.023, -9.625
1954, 2, 22.46, 29.05, 38.7, -5.834, -6.951, -7.453
1954, 3, 88.7, 126.3, 123.6, -6.658, -8.582, -8.757
1954, 4, 29.72, 36.35, 43.86, 1.866, 0.1565, -0.0585
1954, 5, 40.35, 54.62, 69.7, 5.422, 3.224, 3.15
1954, 6, 22.37, 26.17, 22.72, 9.458, 7.49, 7.227
1954, 7, 69.8, 74.04, 68.21, 13.8, 11.82, 11.56
1954, 8, 45.9, 48.06, 33.37, 11.46, 9.464, 9.027
1954, 9, 72.6, 85.41, 83.01, 8.729, 6.836, 6.178
1954, 10, 26.09, 35.78, 51.78, 3.344, 1.411, 0.8279
1954, 11, 47.53, 67.26, 65.46, -1.783, -3.446, -4.055
1954, 12, 50.65, 67.1, 70.88, -11.34, -11.86, -12.91
1955, 1, 59.15, 78.52, 107.1, -13.03, -13.7, -14.74
1955, 2, 47.97, 64.03, 97.49, -13.03, -14.27, -15.23
1955, 3, 92.06, 125.6, 143.9, -7.681, -9.193, -10.01
1955, 4, 12.42, 17.43, 44.92, -1.701, -3.344, -4.01
1955, 5, 71.79, 102.9, 114.8, 4.377, 2.262, 1.779
1955, 6, 47.2, 56.59, 40.77, 7.608, 5.424, 5.021
1955, 7, 42.67, 59.43, 61.11, 12.05, 10, 9.652
1955, 8, 57.17, 64.39, 69.7, 12.5, 10.36, 9.779
1955, 9, 23.94, 26.52, 19.01, 8.187, 6.24, 5.369
