# Created by WEAP: 5/6/2021 11:59:32 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_N_Bear (11,282 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (4,785 ha),  1000 - 2000 m (6,496 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m

1950, 1, 501.3, 548.9, 0.8945, -0.9453
1950, 2, 204.3, 205.6, 6.933, 5.281
1950, 3, 202.5, 242.8, 7.237, 5.597
1950, 4, 100.3, 123.7, 12.17, 10.55
1950, 5, 64.47, 83.1, 15.49, 13.7
1950, 6, 8.874, 15.31, 18.12, 16.35
1950, 7, 0.3555, 0.3707, 24.03, 22
1950, 8, 0, 0, 23.13, 21.09
1950, 9, 15.41, 11.46, 18.89, 16.91
1950, 10, 159.4, 201.6, 14.25, 12.47
1950, 11, 509, 580.9, 11.35, 9.278
1950, 12, 382.3, 453.6, 8.02, 6.234
1951, 1, 360.9, 375.6, 4.305, 2.382
1951, 2, 147.3, 171.8, 5.513, 3.66
1951, 3, 147, 177.6, 7.886, 6.189
1951, 4, 73.37, 76.59, 12.36, 10.7
1951, 5, 81.05, 93.85, 14.97, 13.13
1951, 6, 0, 0, 20, 18.48
1951, 7, 0, 0, 22.43, 20.84
1951, 8, 0.1017, 0.3564, 22.01, 19.92
1951, 9, 0.7504, 0.7746, 21.15, 19.27
1951, 10, 150.3, 183.8, 12.98, 10.95
1951, 11, 212.4, 260, 8.537, 6.275
1951, 12, 398.3, 422.3, 3.723, 1.527
1952, 1, 513.6, 513.4, 2.159, 0.5431
1952, 2, 224.2, 269.1, 5.303, 3.38
1952, 3, 252.7, 298.5, 5.007, 2.666
1952, 4, 48.42, 51.88, 11.35, 8.951
1952, 5, 36.71, 42.47, 15.64, 13.44
1952, 6, 26.24, 39.43, 15.98, 14.51
1952, 7, 3.249, 6.619, 23.81, 22.16
1952, 8, 0, 0.0205, 22.29, 20.55
1952, 9, 10.27, 16.71, 20.37, 18.7
1952, 10, 0.3271, 1.432, 17.12, 15.56
1952, 11, 91.27, 121.8, 7.572, 5.479
1952, 12, 354.4, 436.8, 4.556, 2.396
1953, 1, 347.9, 384, 7.207, 4.931
1953, 2, 5.676, 12.77, 7.123, 5.491
1953, 3, 208.9, 232.1, 7.214, 5.697
1953, 4, 195.8, 194, 9.985, 8.332
1953, 5, 88.32, 124.4, 10.37, 8.609
1953, 6, 37.54, 44.24, 15.18, 13.63
1953, 7, 0.0003481, 0.08202, 23.35, 21.35
1953, 8, 0.1463, 1.727, 20.18, 18.15
1953, 9, 0.001044, 0.2666, 21.34, 19.48
1953, 10, 54.48, 61.18, 13.79, 11.7
1953, 11, 169.2, 190, 9.195, 7.019
1953, 12, 84.13, 90.44, 6.89, 4.604
1954, 1, 273.8, 276.4, 4.511, 2.571
1954, 2, 193.1, 220.3, 8.874, 6.672
1954, 3, 267.7, 280, 6.258, 4.61
1954, 4, 130.3, 148.3, 13.03, 11.25
1954, 5, 7.465, 6.603, 16.49, 14.81
1954, 6, 36.41, 51.38, 17.19, 15.27
1954, 7, 0, 0, 23.39, 21.25
1954, 8, 9.179, 8.137, 19.45, 17.45
1954, 9, 3.294, 5.542, 17.66, 15.69
1954, 10, 12.38, 14.29, 13.64, 12.2
1954, 11, 133, 156, 9.445, 7.528
1954, 12, 298.8, 337.2, 4.603, 2.63
