# Created by WEAP: 5/6/2021 11:59:38 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CO_NW_Middle Frk South Platte (114,137 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (73,533 ha),  3000 - 4000 m (40,488 ha),  4000 - 5000 m (116 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m

1950, 1, 26.72, 48.84, 62.28, -6.93, -9.038, -11.95
1950, 2, 20.84, 36.45, 63.4, -4.637, -6.857, -9.844
1950, 3, 20, 43.41, 108, -3.288, -5.504, -9.016
1950, 4, 64.87, 103.1, 128.1, 1.582, -0.4615, -3.521
1950, 5, 57.3, 65.65, 65.02, 4.289, 2.224, -0.3853
1950, 6, 40.09, 37.69, 15.26, 11.11, 8.864, 6.636
1950, 7, 65.4, 56.45, 28.21, 12.17, 10.12, 8.021
1950, 8, 25.46, 25.14, 22.93, 11.45, 9.355, 7.064
1950, 9, 31.5, 39.33, 55.76, 8.65, 6.6, 4.271
1950, 10, 5.93, 7.988, 10.93, 7.874, 5.624, 2.875
1950, 11, 33.42, 66.19, 95.09, -1.22, -3.258, -5.904
1950, 12, 13.14, 45.51, 108, -3.267, -5.608, -9.215
1951, 1, 26.77, 59.19, 89.93, -8.427, -10.39, -13.01
1951, 2, 26.22, 56.42, 92.54, -5.21, -7.586, -11.41
1951, 3, 29.61, 41.5, 49.89, -4.591, -6.897, -10.05
1951, 4, 42.11, 88.43, 187.5, -0.1533, -2.214, -5.075
1951, 5, 61.92, 73.2, 73.33, 6.082, 3.866, 0.7858
1951, 6, 37.83, 48.22, 46.96, 8.447, 6.308, 3.871
1951, 7, 74.56, 79.61, 54.76, 14.62, 12.38, 9.965
1951, 8, 58.29, 53.08, 40.15, 12.91, 10.72, 8.185
1951, 9, 18.59, 25.25, 31.15, 9.297, 7.189, 4.957
1951, 10, 35.14, 43.91, 51.02, 2.745, 0.9761, -0.8872
1951, 11, 21.38, 44.39, 82.03, -3.831, -6.07, -8.995
1951, 12, 48.5, 94.68, 147.9, -7.421, -9.644, -13.31
1952, 1, 21.79, 36.19, 75.81, -6.591, -9.015, -12.55
1952, 2, 11.26, 25.15, 44.34, -6.758, -9.122, -12.9
1952, 3, 34.5, 60.63, 112.6, -6.258, -8.508, -11.85
1952, 4, 63.95, 81.38, 83.22, 1.281, -0.6939, -3.137
1952, 5, 73.12, 75.56, 66.75, 5.769, 3.81, 1.337
1952, 6, 7.101, 8.647, 10.69, 12.93, 10.72, 7.876
1952, 7, 60.04, 65.42, 60.87, 13.69, 11.63, 9.402
1952, 8, 64.13, 70.41, 72.59, 12.57, 10.54, 8.143
1952, 9, 8.909, 13.57, 30.57, 9.898, 7.939, 5.885
1952, 10, 1.205, 1.693, 2.107, 4.95, 3.174, 1.63
1952, 11, 40.75, 54, 59.55, -6.031, -7.806, -9.471
1952, 12, 14.78, 27.01, 38.38, -7.013, -9.057, -11.69
1953, 1, 15.72, 30.71, 45.96, -2.948, -5.059, -8.612
1953, 2, 20.83, 35.92, 42.74, -6.624, -8.684, -11.69
1953, 3, 30.25, 50.42, 64.4, -1.504, -3.626, -6.751
1953, 4, 70.48, 99.37, 103.6, -1.103, -3.082, -5.492
1953, 5, 67.34, 84.3, 92.76, 3.761, 1.774, -0.5128
1953, 6, 30.67, 33.83, 31.54, 12.14, 10.01, 7.341
1953, 7, 94.75, 94.6, 82.09, 14.54, 12.53, 10.13
1953, 8, 42.01, 38.94, 28.83, 12.57, 10.62, 8.458
1953, 9, 5.285, 8.382, 15.17, 10.55, 8.547, 6.26
1953, 10, 24.05, 29.32, 41.59, 4.422, 2.602, 0.5944
1953, 11, 24.6, 41.34, 51.04, -0.4308, -2.382, -4.857
1953, 12, 24.08, 37.29, 43.42, -7.142, -9.224, -12.27
1954, 1, 18.75, 20.87, 19.32, -4.009, -5.863, -8.226
1954, 2, 14.07, 23.2, 31.8, -1.012, -3.184, -6.553
1954, 3, 18.29, 33.42, 58.32, -4.333, -6.237, -8.582
1954, 4, 22.86, 35.37, 42.74, 4.122, 1.99, -0.7203
1954, 5, 53.69, 63.19, 63.18, 6.778, 4.952, 3.151
1954, 6, 22.19, 24.73, 21.44, 12.28, 10.06, 7.75
1954, 7, 94.16, 88.27, 59.35, 15.15, 13.12, 10.86
1954, 8, 35.48, 33.56, 27.53, 13.43, 11.45, 9.417
1954, 9, 60.87, 70.15, 77.87, 10.43, 8.546, 6.744
1954, 10, 16.23, 32.4, 59.73, 5.103, 3.347, 1.447
1954, 11, 27.32, 35.4, 34.32, -0.1078, -1.911, -3.862
1954, 12, 14.83, 23.94, 25.21, -5.407, -7.449, -9.942
1955, 1, 7.071, 15.45, 24.67, -8.442, -10.4, -12.81
1955, 2, 25.46, 40.76, 56.09, -9.65, -11.53, -13.91
1955, 3, 26.84, 49.23, 72.26, -4.27, -6.349, -8.94
1955, 4, 12.21, 18.31, 24.48, 0.9331, -1.362, -4.623
1955, 5, 72.75, 83.65, 60.09, 5.934, 3.975, 1.548
1955, 6, 20.55, 23.83, 21.24, 9.613, 7.631, 5.491
1955, 7, 81.79, 84.12, 78.86, 14.47, 12.39, 10.08
1955, 8, 128, 131, 117.8, 13.5, 11.6, 9.646
1955, 9, 23.82, 21.35, 11.95, 9.736, 7.895, 6.436
1955, 10, 14.13, 30.38, 48.85, 4.362, 2.45, 0.6788
1955, 11, 20.43, 44.87, 64.04, -3.224, -5.253, -7.672
1955, 12, 9.83, 21.4, 33.58, -3.694, -5.749, -8.359
1956, 1, 22.96, 47.62, 62.07, -4.906, -6.791, -8.873
1956, 2, 19.21, 38.72, 51.43, -9.226, -11.31, -13.41
1956, 3, 28.1, 39.88, 44.65, -3.399, -5.558, -8.15
1956, 4, 65.5, 92.93, 108.2, 0.455, -1.42, -3.863
1956, 5, 48.84, 54.8, 57.16, 7.933, 6.025, 3.814
1956, 6, 18.09, 21.4, 24.38, 13.04, 11.03, 8.714
1956, 7, 56.61, 58.23, 38.56, 13.11, 11.13, 9.097
1956, 8, 41.12, 38.51, 37.36, 11.41, 9.538, 7.618
1956, 9, 2.132, 3.8, 5.357, 10.22, 8.378, 6.82
1956, 10, 18.46, 27.04, 40.23, 4.596, 2.682, 0.5068
1956, 11, 23.23, 34.32, 42.17, -4.832, -6.918, -9.799
1956, 12, 17.26, 29.01, 37.16, -5.865, -7.944, -10.57
