# Created by WEAP: 5/6/2021 11:59:31 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_CEN_Big Creek (28,333 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (480 ha),  2000 - 3000 m (27,117 ha),  3000 - 4000 m (736 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 200.7, 213.4, 230, -4.508, -6.097, -7.103
1950, 2, 131.6, 134.7, 141.5, 1.501, -0.2259, -1.319
1950, 3, 99.43, 105.6, 114.8, 0.9676, -0.668, -1.693
1950, 4, 81.58, 84.66, 91.84, 5.136, 3.527, 2.536
1950, 5, 24.66, 26.73, 28.67, 7.782, 6.206, 5.225
1950, 6, 0.2, 0.2923, 0.3279, 11.44, 9.87, 8.892
1950, 7, 2.48, 3.119, 3.309, 17.21, 15.61, 14.6
1950, 8, 0.5, 0.5022, 0.4302, 16.53, 14.9, 13.87
1950, 9, 6.28, 7.885, 8.996, 12.03, 10.41, 9.38
1950, 10, 91.73, 99.2, 111.6, 9.627, 7.945, 6.863
1950, 11, 320, 347.2, 386.6, 5.755, 4.203, 3.182
1950, 12, 233.7, 246.6, 265, 3.409, 1.876, 0.8755
1951, 1, 80.68, 92.1, 103.9, -0.7094, -2.26, -3.268
1951, 2, 93.91, 96.79, 102.3, -0.3913, -2.008, -3.029
1951, 3, 43.46, 46.01, 50.02, 1.164, -0.4325, -1.438
1951, 4, 106.4, 107.8, 115.2, 4.553, 3.045, 2.094
1951, 5, 24.95, 26.68, 28.16, 7.796, 6.293, 5.357
1951, 6, 10.4, 11.74, 12.51, 12.62, 11.07, 10.09
1951, 7, 0, 0, 0, 16.74, 15.16, 14.16
1951, 8, 0, 0, 0, 15.67, 14.06, 13.04
1951, 9, 0, 0, 0, 15.32, 13.67, 12.62
1951, 10, 40.64, 42.94, 47.51, 7.785, 6.167, 5.137
1951, 11, 97.42, 101.8, 110.6, 3.71, 2.139, 1.117
1951, 12, 339.3, 353, 378, -2.445, -3.979, -4.965
1952, 1, 282.7, 290.2, 308.8, -3.485, -5.16, -6.214
1952, 2, 112.5, 112.9, 116.9, -1.245, -2.839, -3.831
1952, 3, 237.8, 253.8, 277.7, -3.061, -4.693, -5.706
1952, 4, 93.62, 98.49, 108.6, 4.128, 2.587, 1.628
1952, 5, 5.9, 6.047, 6.272, 8.898, 7.272, 6.272
1952, 6, 10.04, 12.36, 13.76, 9.553, 8.006, 7.038
1952, 7, 18.47, 19.43, 18.06, 16.72, 15.14, 14.15
1952, 8, 1.27, 1.208, 0.9763, 16.33, 14.73, 13.72
1952, 9, 40.05, 44.57, 46.97, 14.08, 12.45, 11.43
1952, 10, 0.1, 0.1154, 0.2069, 12.35, 10.66, 9.57
1952, 11, 47.5, 54.95, 63.49, 1.795, 0.2619, -0.7283
1952, 12, 206.8, 213.8, 229, -1.245, -2.775, -3.758
1953, 1, 114.1, 122.6, 133.9, 2.094, 0.4928, -0.5492
1953, 2, 3.3, 3.693, 4.144, 0.9441, -0.6879, -1.739
1953, 3, 74.5, 77.81, 84.2, 0.9481, -0.5775, -1.543
1953, 4, 92.1, 94.65, 101.9, 3.077, 1.57, 0.6206
1953, 5, 93.48, 98.24, 103.6, 3.169, 1.754, 0.8698
1953, 6, 28.26, 33.95, 37.15, 9.394, 7.917, 6.979
1953, 7, 0.9, 1.094, 1.104, 17.61, 16.07, 15.11
1953, 8, 0.2, 0.2675, 0.2326, 14.57, 13.02, 12.03
1953, 9, 3.28, 3.404, 3.425, 15.37, 13.79, 12.78
1953, 10, 29.56, 32.45, 36.87, 8.068, 6.493, 5.483
1953, 11, 81.48, 84.67, 92.02, 4.452, 2.922, 1.928
1953, 12, 49.9, 52.77, 56.65, 1.64, 0.1196, -0.8877
1954, 1, 148.2, 155.2, 167.1, -0.03016, -1.634, -2.679
1954, 2, 151.3, 155.4, 164, 3.739, 2.06, 0.9772
1954, 3, 223.3, 232.8, 251.8, -1.453, -2.907, -3.802
1954, 4, 46.16, 51.12, 57.81, 6.275, 4.706, 3.709
1954, 5, 13.18, 14.48, 16.32, 10.32, 8.797, 7.821
1954, 6, 44.6, 51.98, 55.97, 11.12, 9.588, 8.651
1954, 7, 0.6, 0.988, 1.111, 17.79, 16.21, 15.21
