# Created by WEAP: 5/6/2021 11:59:32 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CO_DEN_Clear Creek (144,069 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (29,139 ha),  2000 - 3000 m (64,980 ha),  3000 - 4000 m (49,321 ha),  4000 - 5000 m (630 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m

1950, 1, 20.82, 43.6, 87.41, 112.3, -0.9678, -5.987, -10.09, -11.67
1950, 2, 7.736, 39.32, 51.44, 65.64, 3.688, -2.251, -7.419, -9.191
1950, 3, 7.331, 13.5, 50.42, 57.54, 3.797, -1.585, -6.71, -8.379
1950, 4, 82.36, 88.69, 121.1, 158.4, 8.578, 3.033, -1.437, -3.123
1950, 5, 66.6, 63.11, 69.99, 81.18, 11.3, 5.755, 1.511, -0.1213
1950, 6, 48.03, 23.03, 25.67, 29.29, 18.99, 12.22, 7.709, 6.154
1950, 7, 23.79, 54.98, 37.52, 45.87, 20.09, 13.53, 9.017, 7.427
1950, 8, 12.64, 24.71, 22.91, 26.01, 20.09, 12.93, 8.327, 6.847
1950, 9, 30.16, 29.63, 30.91, 32.57, 15.22, 9.188, 5.267, 3.914
1950, 10, 3.487, 4.483, 9.956, 10.08, 15.13, 9.022, 4.88, 3.528
1950, 11, 30.09, 70.78, 107.8, 143, 4.208, -0.2362, -4.083, -5.486
1950, 12, 5.713, 20.63, 66.28, 88.85, 3.013, -1.68, -6.499, -7.932
1951, 1, 19.34, 43.74, 75.05, 102, -2.19, -7.476, -11.51, -12.83
1951, 2, 18.59, 29.29, 63.7, 88.87, 1.577, -3.637, -8.301, -9.754
1951, 3, 33.37, 49.86, 57.33, 71.55, 1.811, -3.455, -7.821, -9.348
1951, 4, 44.8, 60.54, 93.74, 111.6, 6.622, 1.145, -2.901, -4.44
1951, 5, 55.34, 71, 93.75, 106.9, 13.79, 7.213, 2.832, 1.325
1951, 6, 63.5, 62.96, 61.99, 54.78, 15.56, 9.222, 4.975, 3.518
1951, 7, 32.34, 44.43, 41.42, 57.93, 22.42, 15.41, 11.04, 9.628
1951, 8, 84.4, 100, 59.66, 63.2, 21.01, 13.67, 9.454, 8.082
1951, 9, 21.26, 22.58, 30.75, 30.8, 16.14, 9.683, 5.303, 4.052
1951, 10, 63.39, 59.03, 46.26, 47.92, 8.792, 3.102, -0.4143, -1.603
1951, 11, 22.94, 33.38, 57.91, 74.16, 3.204, -2.624, -7.277, -8.628
1951, 12, 18.25, 79.67, 176.6, 226.7, -1.451, -5.965, -10.43, -11.84
1952, 1, 0.2249, 11.17, 43.23, 50.25, 1.201, -5.311, -10.7, -12.02
1952, 2, 7.176, 14.36, 28.38, 37.87, 1.568, -3.905, -9.655, -11.26
1952, 3, 41.52, 49.65, 78.25, 92.34, 0.6538, -4.579, -9.342, -10.81
1952, 4, 63.62, 93.88, 112, 141.2, 8.007, 2.589, -1.787, -3.261
1952, 5, 97.5, 104.4, 92.76, 100.2, 12.77, 7.304, 3.007, 1.419
1952, 6, 13.31, 11.38, 17.48, 12, 21.55, 14.77, 9.723, 8.168
1952, 7, 18.4, 43.97, 53.77, 63.68, 22.18, 15.31, 10.55, 9.007
1952, 8, 64.37, 68.1, 66.92, 73.47, 21.28, 14.68, 9.832, 8.22
1952, 9, 11.43, 6.958, 11.69, 11.21, 17.67, 11.95, 7.413, 5.909
1952, 10, 5.339, 5.32, 4.169, 3.352, 11.15, 6.345, 2.213, 0.9281
1952, 11, 27.22, 58.47, 93.79, 127, 0.264, -4.498, -8.712, -10.08
1952, 12, 4.402, 13.45, 39.34, 46.19, 0.6131, -5.093, -10.11, -11.4
1953, 1, 7.509, 22.23, 55.03, 70.13, 4.862, -0.9764, -6.4, -7.82
1953, 2, 16.6, 38.55, 61.84, 85.28, 0.7341, -4.763, -9.809, -11.24
1953, 3, 21.36, 41.46, 63.27, 79.59, 6.332, 0.2511, -4.775, -6.251
