# Created by WEAP: 5/6/2021 11:59:34 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_SCE_CEN_West Owens (98,296 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (50,858 ha),  2000 - 3000 m (25,900 ha),  3000 - 4000 m (21,452 ha),  4000 - 5000 m (86 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m
1951, 5, 3.597, 9.166, 21.5, 19.18, 14.27, 8.558, 3.828, 3.672
1951, 6, 6.452, 13.24, 18.72, 16.92, 18.9, 13.3, 8.453, 8.267
1951, 7, 1.932, 3.81, 2.3, 2.052, 22.79, 17.28, 12.42, 12.25
1951, 8, 1.038, 2.826, 0.9989, 0.7195, 20.68, 15.42, 10.6, 10.37
1951, 9, 0.02602, 1.023, 0.1565, 0, 18.84, 13.73, 9.27, 8.993
1951, 10, 5.271, 20.04, 37.65, 36.81, 10.85, 5.832, 1.443, 1.144
1951, 11, 20.93, 64.95, 116.8, 113.6, 4.545, -0.1033, -4.122, -4.544
1951, 12, 77.55, 194.5, 380.9, 368.6, -1.506, -6.267, -10.04, -10.43
1952, 1, 83.29, 186.5, 391.1, 388.1, -3.568, -8.221, -11.82, -12.24
1952, 2, 5.221, 27.13, 71.34, 67.96, 1.982, -3.173, -7.385, -7.701
1952, 3, 33.79, 116.9, 259.5, 263.3, 1.73, -3.674, -8.278, -8.481
1952, 4, 23.93, 60.98, 116, 117.4, 9.632, 4.17, -0.6305, -0.8436
1952, 5, 0.2932, 1.381, 3.976, 3.44, 14.64, 9.011, 4.288, 4.127
1952, 6, 1.722, 4.861, 10.5, 8.657, 16.21, 10.39, 5.57, 5.49
1952, 7, 8.388, 15.95, 21.74, 18.53, 21.56, 16.05, 11.58, 11.39
1952, 8, 0.0912, 0.3732, 0.9642, 0.752, 20.71, 15.42, 10.88, 10.64
1952, 9, 4.558, 13.87, 28.5, 24.97, 17.13, 12.01, 7.759, 7.474
1952, 10, 0, 0, 0, 0, 13.71, 9.043, 4.847, 4.482
1952, 11, 11.98, 33.15, 63.44, 62.42, 3.128, -1.588, -5.7, -6.076
1952, 12, 33.85, 92.62, 199.2, 189.6, 0.2884, -4.42, -8.585, -8.928
1953, 1, 12.88, 46.23, 111.4, 104.3, 3.786, -0.9656, -5.188, -5.545
1953, 2, 0.7523, 1.722, 2.726, 2.632, 3.056, -1.789, -6.056, -6.389
1953, 3, 8.933, 32.07, 71.35, 71.13, 5.667, 0.4352, -4.266, -4.503
1953, 4, 8.578, 33.27, 85.56, 84.75, 9.094, 3.596, -1.257, -1.438
1953, 5, 20.52, 44.15, 92.13, 85.01, 9.834, 4.237, -0.657, -0.8241
1953, 6, 2.112, 9.726, 29.08, 24.5, 17, 11.3, 5.996, 5.877
1953, 7, 5.283, 7.25, 6.609, 6.219, 23.45, 17.96, 13.05, 12.87
1953, 8, 0.3645, 0.659, 0.9176, 0.848, 19.72, 14.41, 9.572, 9.362
1953, 9, 0.1607, 0.8675, 2.016, 1.76, 18.22, 13.22, 8.917, 8.63
1953, 10, 2.594, 11.22, 27.56, 26.62, 10.06, 5.202, 1.086, 0.7714
1953, 11, 9.638, 34.22, 82.31, 79.81, 5.374, 0.6595, -3.195, -3.567
1953, 12, 4.275, 18.16, 44.95, 42.06, 1.068, -3.443, -6.877, -7.303
1954, 1, 31.44, 82.93, 183.9, 179.3, 0.4967, -4.202, -7.942, -8.319
1954, 2, 39.35, 82.33, 160.1, 162.5, 4.947, 0.01716, -3.735, -4.041
1954, 3, 23.36, 92.73, 215.9, 215.9, 3.45, -1.966, -6.515, -6.749
1954, 4, 3.445, 15.03, 44.46, 44.27, 11.7, 6.261, 1.462, 1.283
1954, 5, 3.978, 8.442, 13.74, 12.67, 16.34, 10.87, 5.909, 5.71
1954, 6, 3.739, 14.39, 41.47, 34.55, 18.19, 12.54, 7.409, 7.341
1954, 7, 3.309, 3.981, 4.465, 4.309, 22.65, 17.35, 12.56, 12.39
1954, 8, 0, 0, 0, 0, 19.1, 13.83, 9.082, 8.904
1954, 9, 1.701, 2.709, 3.2, 3.34, 16.14, 11.11, 6.752, 6.452
1954, 10, 0, 0, 0, 0, 10.72, 5.912, 2.05, 1.677
1954, 11, 18.33, 61.05, 138.8, 135.3, 6.203, 1.519, -2.067, -2.467
1954, 12, 18.51, 58.09, 131.2, 125.1, -0.08738, -4.658, -7.99, -8.424
1955, 1, 36.95, 101.3, 230.3, 222.9, -5.657, -9.924, -12.9, -13.41
1955, 2, 8.11, 31.26, 74.07, 72.32, 0.1184, -4.857, -8.764, -9.104
1955, 3, 0.8069, 5.356, 14.04, 13.74, 4.44, -0.8429, -5.178, -5.45
1955, 4, 10.05, 40.35, 106.5, 105.9, 6.873, 1.343, -3.526, -3.741
1955, 5, 16.31, 34.39, 70.42, 65.72, 11.78, 6.448, 1.674, 1.441
1955, 6, 1.729, 3.773, 3.983, 4.52, 17.51, 12.12, 7.215, 6.936
1955, 7, 1.449, 2.207, 1.398, 1.112, 20.94, 15.5, 10.55, 10.34
1955, 8, 4.672, 7.416, 7.486, 6.828, 21.62, 16.57, 12.06, 11.73
1955, 9, 4.604, 8.508, 8.688, 8.15, 16.75, 11.74, 7.414, 7.051
1955, 10, 0.285, 1.27, 1.75, 1.44, 12.61, 7.618, 3.261, 2.867
1955, 11, 6.363, 25.38, 63.55, 52.82, 6.12, 1.243, -2.979, -3.315
1955, 12, 92.22, 253.5, 536.8, 461.4, 2.648, -2.193, -6.57, -6.942
1956, 1, 36.96, 93.72, 216.8, 190.6, 2.119, -2.854, -7.275, -7.663
1956, 2, 2.822, 12.03, 36.63, 29.96, 0.4177, -4.685, -9.088, -9.462
1956, 3, 0.1955, 2.214, 8.671, 8.032, 5.793, 0.5835, -3.904, -4.247
1956, 4, 55.69, 127.5, 209.1, 220.4, 7.558, 2.176, -2.481, -2.778
1956, 5, 14.15, 32.21, 70.54, 62.06, 12.28, 6.924, 2.234, 1.944
1956, 6, 0.7233, 1.901, 3.193, 2.96, 18.27, 12.94, 8.134, 7.855
1956, 7, 24.85, 48.03, 56.42, 58.16, 20.47, 15.18, 10.51, 10.19
1956, 8, 1.02, 2.065, 1.933, 2.328, 19.08, 13.87, 9.216, 8.907
1956, 9, 0.2792, 2.822, 6.133, 4.03, 17.91, 12.81, 8.326, 7.954
1956, 10, 11.7, 34.91, 62.28, 60.59, 10.04, 4.931, 0.5394, 0.2037
1956, 11, 0.3359, 0.6631, 0.6399, 0.8001, 6.672, 1.781, -1.897, -2.311
1956, 12, 2.061, 7.704, 21.2, 17.18, 3.83, -0.9533, -4.776, -5.167
1957, 1, 34.06, 80.8, 159.7, 145.1, -1.806, -6.764, -10.98, -11.38
1957, 2, 15.07, 39.16, 83.09, 72.18, 4.962, -0.1278, -4.519, -4.88
1957, 3, 11.11, 36.31, 68.67, 64.93, 5.793, 0.4496, -4.126, -4.421
1957, 4, 14.54, 37.84, 78.26, 78.61, 8.181, 2.82, -1.764, -2.063
1957, 5, 39.4, 84.08, 154.7, 149.4, 11.73, 6.961, 3.186, 2.99
1957, 6, 0.7734, 1.23, 1.42, 0.6801, 20.07, 15.49, 11.77, 11.58
1957, 7, 3.035, 6.204, 11.55, 11.13, 21.88, 17.27, 13.41, 13.23
1957, 8, 0.0003695, 0, 0, 0, 21.05, 16.74, 13.19, 13.03
1957, 9, 5.868, 8.519, 11.8, 11.24, 18.24, 14, 10.55, 10.37
1957, 10, 17.12, 36.24, 45.82, 45.12, 10.69, 6.393, 2.896, 2.748
1957, 11, 20.02, 48.95, 81.15, 83.77, 6.143, 2.228, -1.007, -1.147
1957, 12, 28.24, 65.65, 109, 103.8, 5.083, 1.086, -2.265, -2.419
1958, 1, 22.12, 48.7, 82.5, 78.32, 4.103, 0.1187, -3.18, -3.341
1958, 2, 32.73, 67.98, 107, 103.9, 5.942, 1.759, -1.82, -1.993
1958, 3, 35.78, 98.45, 170.6, 172.2, 2.767, -1.95, -5.894, -6.122
1958, 4, 27.57, 65.64, 124.2, 127.4, 8.334, 3.615, -0.3335, -0.5491
1958, 5, 9.664, 21.69, 41.05, 39.4, 15.46, 11.04, 7.507, 7.364
1958, 6, 2.773, 5.265, 8.458, 5.401, 17.45, 12.87, 9.205, 9.055
1958, 7, 1.013, 1.733, 1.802, 1.22, 21.54, 17.11, 13.59, 13.45
1958, 8, 17.62, 33.12, 33.81, 29.49, 22.83, 18.47, 15.01, 14.85
1958, 9, 8.913, 22.68, 43.9, 41.08, 18.42, 14.16, 10.71, 10.54
1958, 10, 2.347, 5.39, 6.053, 6.123, 14.73, 10.85, 7.744, 7.612
1958, 11, 11.76, 25.12, 36.98, 37.41, 8, 4.232, 1.215, 1.097
1958, 12, 4.024, 13.17, 24.19, 24.04, 7.897, 4.441, 1.54, 1.422
1959, 1, 15.99, 37.17, 59.32, 54.14, 4.751, 0.8544, -2.385, -2.532
1959, 2, 61.58, 117, 172.5, 170.2, 1.5, -2.819, -6.256, -6.452
1959, 3, 1.72, 4.905, 4.942, 4.263, 8.089, 4.001, 0.9088, 0.7867
1959, 4, 2.933, 9.119, 13.91, 13.21, 12.37, 8.179, 4.89, 4.759
1959, 5, 12.26, 18.98, 19.45, 18.02, 12.25, 7.71, 4.226, 4.08
1959, 6, 0.05501, 0.2197, 0.09906, 0, 20.71, 16.42, 13.02, 12.9
1959, 7, 10.81, 14.99, 21.72, 21.41, 24.05, 19.57, 15.95, 15.77
1959, 8, 2.675, 2.715, 1.234, 1.14, 21.44, 17.34, 14.1, 13.98
1959, 9, 34.04, 88.73, 167.4, 162.9, 17.01, 12.83, 9.482, 9.358
1959, 10, 6.139, 13.55, 12.91, 12.81, 14.23, 10.25, 7.104, 6.963
1959, 11, 0, 0, 0, 0, 10.19, 6.8, 4.035, 3.956
1959, 12, 6.014, 12.8, 18.1, 17.18, 5.667, 2.153, -0.7773, -0.8931
1960, 1, 19.09, 48.96, 85.22, 84.6, 0.3521, -3.401, -6.394, -6.519
1960, 2, 22.38, 40.61, 62.67, 61.9, 3.143, -0.8838, -4.042, -4.159
1960, 3, 3.617, 13.04, 26.78, 26.21, 8.819, 4.543, 1.121, 0.9847
1960, 4, 3.986, 8.696, 13.83, 12.63, 10.81, 6.305, 2.72, 2.583
1960, 5, 1.514, 3.007, 4.894, 4.317, 14.13, 9.58, 5.962, 5.817
1960, 6, 0.719, 0.9669, 0.2798, 0.1998, 21.54, 17.13, 13.64, 13.49
1960, 7, 10.15, 17.12, 24.81, 23.08, 22.9, 18.47, 15.02, 14.86
1960, 8, 2.393, 2.935, 0.6626, 0.4396, 22.5, 18.27, 14.86, 14.73
1960, 9, 3.154, 7.982, 14.03, 13.79, 19.64, 15.54, 12.31, 12.16
1960, 10, 7.631, 18.77, 24.03, 25, 12.62, 8.497, 5.071, 4.915
1960, 11, 56.42, 114.1, 161.3, 163.1, 6.351, 2.432, -0.9014, -1.045
1960, 12, 9.073, 25.52, 45.7, 44.79, 4.107, 0.2927, -2.846, -2.999
1961, 1, 6.633, 14.28, 23.54, 22.62, 5.564, 2.099, -0.7633, -0.8772
1961, 2, 2.572, 4.788, 6.958, 6.401, 5.568, 1.323, -2.21, -2.387
1961, 3, 8.351, 20.98, 28.91, 27.3, 5.92, 1.372, -2.282, -2.469
1961, 4, 3.194, 7.748, 12.86, 12.66, 10.39, 5.663, 1.801, 1.597
1961, 5, 4.958, 12.18, 24.37, 22.67, 13.35, 8.569, 4.578, 4.401
1961, 6, 3.833, 8.921, 17.55, 16.39, 21.1, 16.36, 12.47, 12.25
1961, 7, 7.981, 11.16, 13.15, 12.06, 23.33, 18.68, 14.86, 14.63
1961, 8, 22.14, 45.24, 69.13, 62.24, 21.16, 16.44, 12.49, 12.23
1961, 9, 3.868, 12.51, 25.63, 24.38, 16.78, 12.44, 8.807, 8.616
1961, 10, 7.997, 21.25, 29.15, 29.83, 12.34, 8.148, 4.669, 4.488
1961, 11, 24.94, 70.97, 124.5, 126.9, 6.727, 3.065, -0.05523, -0.1722
1961, 12, 17.89, 40.52, 63.42, 62.84, 3.712, 0.001098, -3.112, -3.239
1962, 1, 19.21, 33.82, 50.42, 47.27, 2.86, -1.289, -4.531, -4.775
1962, 2, 89.55, 163.3, 246.8, 218.3, 2.172, -2.954, -7.423, -7.748
1962, 3, 12.71, 33.11, 46.25, 38.47, 2.685, -2.15, -6.178, -6.44
1962, 4, 0, 0.02131, 0.2502, 0, 12.35, 7.891, 4.308, 4.137
1962, 5, 33.22, 50.05, 61.28, 58.22, 11.58, 6.867, 3.025, 2.84
1962, 6, 8.799, 16.5, 25.18, 23.14, 18.2, 13.61, 9.841, 9.654
1962, 7, 9.251, 11.7, 11.23, 10.4, 21.28, 16.77, 13.07, 12.88
1962, 8, 0, 0.05861, 0.2502, 0, 20.99, 16.28, 12.25, 12.02
1962, 9, 14.42, 31.69, 50.97, 49.66, 17.88, 13.13, 8.973, 8.696
1962, 10, 2.695, 10.71, 21.35, 21.59, 13.28, 8.506, 4.383, 4.105
1962, 11, 3.216, 6.429, 8.132, 8.033, 9.276, 5.417, 1.985, 1.838
1962, 12, 0.1806, 0.7037, 1.565, 1.08, 6.115, 2.595, -0.4405, -0.5662
1963, 1, 59.27, 101.5, 116.5, 116.7, 3.842, 0.2266, -2.968, -3.102
1963, 2, 77.67, 208.1, 383.3, 401.3, 7.331, 2.941, -0.6574, -0.8654
1963, 3, 33.01, 88.17, 133.1, 139.4, 4.077, -0.4689, -4.107, -4.309
1963, 4, 25.3, 66.5, 112.1, 116.1, 5.395, 0.3996, -3.726, -3.978
1963, 5, 15.98, 28.86, 38.27, 36.34, 13.86, 9.07, 5.147, 4.946
1963, 6, 35.83, 66.18, 91.71, 86.29, 15.13, 10.26, 6.26, 6.032
1963, 7, 0, 0, 0, 0, 21.62, 17.15, 13.41, 13.24
1963, 8, 11.41, 17.14, 18.91, 17.08, 20.9, 16.45, 12.65, 12.49
1963, 9, 16.16, 34.45, 55.66, 53.93, 18.38, 13.82, 10.07, 9.849
1963, 10, 9.124, 25.39, 34.95, 35.69, 14.2, 9.854, 6.202, 6.015
1963, 11, 15.06, 41, 67.16, 66.46, 7.499, 3.358, -0.2474, -0.4242
1963, 12, 2.57, 4.752, 4.812, 4.429, 5.857, 2.139, -1.021, -1.137
1964, 1, 14.91, 22.19, 26.39, 25.45, 2.69, -1.073, -4.351, -4.49
1964, 2, 2.667, 4.542, 4.755, 4.881, 3.92, -0.4993, -4.049, -4.263
1964, 3, 6.252, 23.41, 36.27, 37.22, 4.153, -0.5485, -4.41, -4.627
1964, 4, 8.597, 22.28, 33.46, 34.03, 8.328, 3.669, -0.04772, -0.2335
1964, 5, 22.49, 41.21, 62.92, 59.95, 11.98, 7.107, 3.117, 2.906
1964, 6, 1.973, 4.477, 7.553, 6.801, 17.26, 12.27, 8.173, 7.943
1964, 7, 2.342, 3.21, 2.072, 1.472, 22.32, 17.9, 14.35, 14.19
1964, 8, 9.902, 20.57, 27.69, 24.45, 21.58, 17.08, 13.45, 13.27
1964, 9, 2.644, 3.67, 1.119, 0.6394, 16.84, 12.39, 8.698, 8.502
1964, 10, 6.502, 11.6, 13.81, 13.59, 15.39, 11.27, 7.852, 7.695
1964, 11, 13.99, 31.59, 59.45, 52.15, 4.546, 0.3053, -3.282, -3.46
1964, 12, 23.18, 55.22, 112, 99.69, 3.799, -0.4226, -4.084, -4.257
1965, 1, 27.56, 59.55, 109.3, 103.3, 3.057, -1.763, -5.891, -6.175
1965, 2, 5.092, 9.185, 13.74, 11.82, 4.962, 0.4601, -3.322, -3.529
1965, 3, 1.727, 6.083, 9.187, 8.622, 5.446, 0.5048, -3.592, -3.837
1965, 4, 28.15, 54.39, 88.9, 90.97, 7.873, 2.688, -1.7, -1.96
1965, 5, 13.23, 20.29, 25.48, 22.9, 11.36, 6.228, 1.98, 1.737
1965, 6, 8.582, 9.351, 9.52, 7.843, 16.37, 11.66, 7.803, 7.622
1965, 7, 10.81, 15.18, 11.33, 10.04, 20.71, 15.92, 11.94, 11.72
1965, 8, 17.43, 30.37, 43.88, 39.1, 20.24, 15.41, 11.39, 11.16
1965, 9, 0.1442, 0.2485, 0.4378, 0.03996, 15.14, 10.52, 6.599, 6.378
1965, 10, 0, 0.0302, 0.2313, 0, 15.75, 11.63, 8.022, 7.848
1965, 11, 55.05, 126.5, 186, 177.4, 7.139, 2.771, -1.076, -1.297
1965, 12, 44.98, 101.8, 137, 130.7, 2.552, -1.607, -5.308, -5.511
1966, 1, 6.189, 12.9, 23.78, 22.77, 1.515, -2.37, -5.638, -5.785
1966, 2, 6.429, 9.463, 15.33, 13.09, 2.199, -2.39, -6.325, -6.549
1966, 3, 1.132, 3.178, 5.91, 4.859, 7.225, 2.397, -1.734, -1.985
1966, 4, 2.183, 4.936, 9.996, 9.082, 11.18, 6.442, 2.517, 2.299
1966, 5, 3.136, 4.578, 3.265, 2.877, 16.1, 11.33, 7.381, 7.164
1966, 6, 0.5313, 1.397, 1.248, 1.04, 18.66, 13.76, 9.666, 9.429
1966, 7, 1.734, 5.159, 10.3, 9.501, 21.46, 16.6, 12.33, 12.11
1966, 8, 9.643, 10.3, 16, 13.9, 22.91, 18.55, 15, 14.85
1966, 9, 3.906, 8.227, 8.046, 6.991, 17.74, 13.53, 10.15, 9.981
1966, 10, 0.01489, 0.008881, 0.03154, 0, 13.16, 8.814, 5.224, 5.008
1966, 11, 13.65, 36.2, 64.44, 60.4, 7.738, 3.573, -0.07084, -0.2763
1966, 12, 132, 275.4, 413.5, 420.5, 4.307, 0.3052, -3.066, -3.241
1967, 1, 90.67, 180, 251.7, 242.7, 4.376, 0.3749, -3.064, -3.248
1967, 2, 10.33, 14.72, 16.67, 15.69, 5.641, 1.472, -2.023, -2.211
1967, 3, 31.71, 86.28, 148.2, 144.2, 5.993, 1.346, -2.512, -2.716
1967, 4, 19.98, 34.28, 59.87, 52.72, 3.259, -1.947, -6.353, -6.619
1967, 5, 4.351, 7.29, 10.44, 9.854, 12.26, 7.265, 3.223, 2.979
1967, 6, 2.647, 3.031, 2.34, 2.12, 16.57, 11.81, 7.939, 7.771
1967, 7, 21.07, 14.68, 7.537, 6.759, 23.25, 18.66, 14.85, 14.67
1967, 8, 10.3, 12.46, 12.33, 11.66, 23.11, 18.54, 14.74, 14.53
1967, 9, 24.23, 41.9, 64.56, 64.07, 18.15, 13.7, 10, 9.8
1967, 10, 0.08869, 0.3395, 1.395, 0.6482, 14.95, 10.92, 7.454, 7.285
1967, 11, 15.39, 35.58, 65.32, 63.29, 9.572, 5.529, 2.017, 1.844
1967, 12, 22.83, 47.48, 73.34, 74.03, 1.712, -2.028, -5.252, -5.389
1968, 1, 3.791, 8.137, 19.25, 15.55, 3.685, -0.1179, -3.381, -3.531
1968, 2, 6.36, 10.39, 16.28, 14.35, 6.617, 2.249, -1.334, -1.533
1968, 3, 6.097, 13.66, 22.93, 21.34, 6.475, 1.97, -1.691, -1.9
1968, 4, 6.856, 13.86, 18.77, 17.02, 8.675, 4.12, 0.5989, 0.4004
1968, 5, 1.115, 1.438, 1.54, 0.8, 14.15, 9.265, 5.212, 4.983
1968, 6, 5.81, 5.027, 5.64, 5.284, 20.31, 15.68, 11.86, 11.66
1968, 7, 24.13, 39.08, 67.87, 63.92, 22.72, 18.15, 14.42, 14.22
1968, 8, 7.35, 6.654, 5.447, 4.936, 19.33, 14.75, 11.04, 10.84
1968, 9, 0.07454, 0.2915, 0.0444, 0, 18.44, 14.27, 10.9, 10.73
1968, 10, 9.577, 32.52, 62.01, 64.54, 13.86, 9.73, 6.222, 6.073
1968, 11, 4.633, 12.93, 27.89, 25.03, 7.416, 3.353, -0.1072, -0.2744
1968, 12, 18.74, 36.65, 55.2, 52.56, 1.697, -2.16, -5.482, -5.652
1969, 1, 154.1, 340.8, 579.4, 574.5, 2.92, -1.504, -5.462, -5.728
1969, 2, 109.2, 209.2, 305.2, 310.8, -0.601, -4.555, -8.07, -8.317
1969, 3, 20.39, 40.79, 49.08, 47.36, 2.585, -2.041, -6.012, -6.305
1969, 4, 7.192, 13.32, 21.6, 18.54, 9.25, 4.601, 0.8098, 0.618
1969, 5, 9.129, 19.02, 35.97, 37.11, 15.38, 10.54, 6.416, 6.24
1969, 6, 21.41, 30.19, 31.58, 28.52, 16.92, 11.86, 7.452, 7.269
1969, 7, 8.536, 11.04, 15.23, 14.01, 22.27, 17.73, 13.95, 13.77
1969, 8, 1.084, 2.823, 3.738, 2.86, 23.01, 18.55, 14.76, 14.56
1969, 9, 0.2118, 0.5538, 1.161, 1.2, 19.02, 14.65, 11.02, 10.83
1969, 10, 3.66, 10.52, 19.95, 16.54, 9.912, 5.417, 1.568, 1.338
1969, 11, 4.725, 7.895, 10.87, 7.983, 7.852, 3.699, 0.1136, -0.09095
1969, 12, 11.15, 21.24, 34.38, 30.43, 4.01, -0.3399, -4.214, -4.454
1970, 1, 30.69, 70.14, 141.5, 137.1, 1.834, -3.014, -7.194, -7.533
1970, 2, 11.98, 17.24, 26.38, 24.9, 4.494, -0.5869, -4.807, -5.13
1970, 3, 3.944, 9.912, 17.73, 14.12, 5.133, -0.162, -4.591, -4.879
1970, 4, 7.786, 15.27, 21.29, 19.7, 5.511, 0.09277, -4.491, -4.759
1970, 5, 0, 0, 0, 0, 14.01, 8.634, 3.883, 3.623
1970, 6, 2.657, 5.087, 6.374, 4.79, 17.72, 12.37, 7.554, 7.275
1970, 7, 19.86, 32.33, 38.53, 36.38, 21.51, 16.18, 11.6, 11.29
1970, 8, 6.104, 11.77, 19.16, 19.88, 22.16, 16.88, 12.04, 11.76
1970, 9, 0, 0, 0, 0, 15.88, 10.81, 6.344, 6.018
1970, 10, 0.368, 1.277, 3.078, 3.057, 10.56, 5.549, 1.176, 0.8539
1970, 11, 38, 83.59, 141.2, 136.4, 6.677, 1.864, -2.454, -2.771
1970, 12, 21.3, 45.62, 80.23, 71.63, 0.09404, -4.832, -9.117, -9.435
1971, 1, 7.946, 17.42, 33.52, 27.17, 3.445, -1.495, -5.703, -5.959
1971, 2, 5.106, 8.188, 11.28, 10.88, 3.46, -1.692, -6.267, -6.587
1971, 3, 4.495, 10.59, 18.45, 16.65, 5.75, 0.5791, -4.027, -4.298
1971, 4, 9.711, 19.53, 25.65, 23.64, 8.035, 2.701, -2.133, -2.381
1971, 5, 34, 54.61, 73.19, 64.81, 10.42, 5.014, 0.06313, -0.2003
1971, 6, 1.019, 1.767, 2.239, 1.24, 17.7, 12.27, 7.052, 6.811
1971, 7, 12.92, 20.59, 31.99, 31.26, 22.14, 16.8, 11.94, 11.68
1971, 8, 15.24, 23.31, 28.35, 21.84, 21.97, 16.69, 12.09, 11.81
1971, 9, 0.7189, 1.59, 3.333, 1.812, 16.43, 11.34, 6.941, 6.62
1971, 10, 12.54, 28.02, 39.15, 41.76, 8.8, 3.779, -0.3826, -0.7177
1971, 11, 12.61, 28.88, 49.66, 46.25, 4.651, -0.1891, -4.273, -4.59
1971, 12, 67.11, 149.7, 210.6, 199.7, -1.386, -6.371, -10.57, -10.92
1972, 1, 8.825, 15.7, 16.92, 12.74, 1.551, -3.36, -7.59, -7.855
1972, 2, 0.8264, 1.383, 2.828, 1.352, 4.35, -0.7799, -5.145, -5.418
1972, 3, 0.1082, 0.1045, 0.1527, 0.2, 9.428, 4.123, -0.6506, -0.8994
1972, 4, 3.187, 7.321, 14.69, 11.11, 8.627, 3.261, -1.701, -1.96
1972, 5, 5.784, 10.07, 14.49, 12.96, 13.6, 8.231, 3.343, 3.083
1972, 6, 17.48, 32.01, 49.18, 45.73, 18.99, 13.57, 8.382, 8.14
1972, 7, 1.402, 2.856, 2.244, 1.04, 22.87, 17.52, 12.34, 12.08
1972, 8, 6.13, 11.02, 12.13, 11.08, 20.65, 15.35, 10.27, 10.01
1972, 9, 18.03, 38.32, 59.14, 56.92, 15.38, 10.12, 5.309, 5.014
1972, 10, 24.93, 60.36, 74.88, 74.51, 9.113, 3.932, -0.6504, -0.9632
1972, 11, 24.33, 56.51, 92, 89.59, 3.8, -1.24, -5.688, -5.977
1972, 12, 8.397, 17.11, 27.99, 22.9, 0.2378, -4.617, -8.929, -9.221
1973, 1, 71.23, 144.2, 219.7, 216, -1.172, -5.907, -9.861, -10.2
1973, 2, 40.15, 76.38, 123.8, 120.8, 2.264, -2.793, -7.2, -7.511
1973, 3, 43.17, 96.84, 142.5, 148.9, 2.088, -3.328, -8.208, -8.549
