# Created by WEAP: 5/6/2021 11:59:28 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CO_NW_Upper Colorado (1,470,985 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (737,745 ha),  2000 - 3000 m (661,679 ha),  3000 - 4000 m (71,561 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 40.4, 73.63, 110.3, -5.571, -9.103, -12.08
1950, 2, 17.29, 29.21, 50.33, -0.2026, -4.27, -7.964
1950, 3, 9.703, 23.19, 54.01, 3.848, -0.3184, -4.52
1950, 4, 25.35, 45.43, 57.69, 9.85, 5.646, 1.363
1950, 5, 9.87, 18.48, 26.25, 13.04, 8.565, 4.161
1950, 6, 0.4433, 1.132, 2.442, 19.11, 14.57, 10.29
1950, 7, 33.57, 48.12, 42.87, 21.63, 17.21, 13.02
1950, 8, 4.265, 6.33, 8.855, 20.83, 16.27, 11.86
1950, 9, 39.63, 53.01, 62.55, 16.63, 12.35, 8.291
1950, 10, 1.29, 3.486, 3.507, 13.55, 9.241, 5.359
1950, 11, 12.45, 26.51, 41.16, 3.914, 0.2032, -3.133
1950, 12, 12.08, 36.96, 80.27, -0.04587, -3.919, -7.459
1951, 1, 24.92, 47.12, 88.28, -4.81, -8.861, -12.02
1951, 2, 21.63, 36.13, 57.66, -1.908, -5.443, -8.645
1951, 3, 7.719, 17.48, 25.98, 3.344, -0.8136, -4.676
1951, 4, 29.47, 62.11, 86.22, 9.267, 5.066, 0.8944
1951, 5, 19.38, 34.83, 38.48, 14.69, 10.45, 6.285
1951, 6, 13.3, 25.61, 30.51, 18.11, 13.44, 8.956
1951, 7, 9.314, 20.22, 22.93, 23.81, 19.26, 14.8
1951, 8, 55.23, 59.01, 50.56, 21.09, 16.87, 12.72
1951, 9, 11.5, 15.44, 27.6, 16.59, 12.15, 7.867
1951, 10, 33.94, 52.24, 53.64, 9.542, 5.458, 1.616
1951, 11, 15.51, 32.39, 54.68, 0.5731, -3.423, -7.295
1951, 12, 71.7, 136, 196, -6.264, -9.638, -12.52
1952, 1, 32.62, 72.81, 152.4, -4.859, -9.167, -12.46
1952, 2, 13.66, 26.17, 42.68, -2.567, -7.421, -11.64
1952, 3, 33.25, 76.63, 126.4, 0.6826, -3.751, -7.843
1952, 4, 19.45, 27.92, 39.16, 10, 5.701, 1.581
1952, 5, 19.2, 33.43, 47.19, 15.18, 10.68, 6.304
1952, 6, 11.58, 26.32, 25.37, 20.1, 15.84, 11.64
1952, 7, 14.34, 29.7, 40.68, 22.69, 18.18, 13.86
1952, 8, 31.44, 50.2, 53.27, 21.74, 17.14, 12.78
1952, 9, 26.65, 19.93, 21.62, 18.15, 13.63, 9.303
1952, 10, 0, 0.00697, 0.0613, 11.83, 7.466, 3.479
1952, 11, 13.06, 23.98, 44.53, 0.3985, -3.547, -7.153
1952, 12, 13.54, 28.33, 44.06, -3.952, -7.904, -11.61
1953, 1, 15.94, 39.01, 76.95, -1.146, -4.772, -8.061
1953, 2, 10.08, 17.17, 28.39, -0.9923, -5.02, -8.662
1953, 3, 33.76, 58.74, 82.59, 4.637, 0.7038, -2.998
1953, 4, 29.44, 54.88, 84.02, 7.822, 3.657, -0.3375
1953, 5, 21.15, 44, 60.53, 11.45, 7.493, 3.509
1953, 6, 6.423, 15.82, 21.8, 20.37, 15.92, 11.56
1953, 7, 24.77, 48.58, 57.65, 23.9, 19.39, 14.88
1953, 8, 40.74, 47.19, 50.49, 20.51, 16.25, 12.04
1953, 9, 0.9076, 2.111, 2.254, 18.13, 13.83, 9.6
1953, 10, 56.18, 63.56, 62.63, 10.52, 6.839, 3.224
1953, 11, 28.81, 49.9, 64.2, 3.522, 0.0433, -3.378
1953, 12, 10.43, 18.28, 29.32, -5.275, -7.876, -10.99
1954, 1, 17.02, 37.82, 46.68, -1.934, -4.865, -7.889
1954, 2, 16.47, 25.36, 25.84, 3.069, -0.5722, -4.25
1954, 3, 28.19, 53.2, 68.83, 2.657, -1.013, -4.713
1954, 4, 23.02, 40.28, 57.08, 11.36, 7.387, 3.407
1954, 5, 16.54, 26.44, 36.96, 15.62, 11.48, 7.481
1954, 6, 11.8, 21.65, 20.54, 19.05, 14.87, 10.83
1954, 7, 16.45, 31.73, 31.4, 24.33, 19.93, 15.61
1954, 8, 15.25, 28.03, 29.83, 21.18, 16.99, 12.97
1954, 9, 67.29, 88.47, 107.6, 17.3, 13.25, 9.321
1954, 10, 30.2, 46.61, 54.31, 10.74, 7.054, 3.574
1954, 11, 36.48, 56.88, 83.76, 3.753, 0.6494, -2.39
1954, 12, 12.35, 27.31, 44.61, -4.95, -8.402, -11.72
1955, 1, 25.71, 46.55, 65.35, -7.162, -9.985, -12.66
1955, 2, 39.36, 55.66, 74.78, -8.412, -10.66, -13.11
1955, 3, 2.998, 9.354, 25.24, 1.344, -2.284, -5.702
1955, 4, 21.66, 35.06, 46.45, 7.586, 3.79, 0.09483
1955, 5, 26.91, 50.59, 73.16, 13.82, 9.778, 5.705
1955, 6, 10.19, 20.29, 21.8, 18.2, 13.96, 9.698
1955, 7, 13.57, 26.13, 33.03, 23.36, 19.03, 14.72
1955, 8, 33.63, 38.76, 34.45, 22.65, 18.35, 14.28
1955, 9, 8.907, 11.03, 8.908, 18.09, 13.81, 9.722
1955, 10, 5.459, 15.06, 25.75, 10.75, 6.867, 3.284
1955, 11, 27.42, 57.02, 83.66, -0.2331, -3.631, -6.864
1955, 12, 13.85, 31.42, 57, -0.4318, -4.064, -7.693
1956, 1, 39.94, 74.08, 126.6, 0.3304, -3.175, -6.684
1956, 2, 22.12, 44.28, 71.16, -2.798, -7.096, -11.1
1956, 3, 6.363, 10.64, 21.72, 3.562, -0.2978, -4.199
1956, 4, 18.4, 42.96, 69.13, 9.081, 5.145, 1.284
1956, 5, 7.928, 13.52, 13.22, 15.76, 11.69, 7.579
1956, 6, 6.96, 13.65, 23.4, 21.12, 16.84, 12.57
1956, 7, 19, 36.67, 43.17, 22.48, 18.14, 13.96
1956, 8, 8.592, 13.91, 13.21, 20.18, 15.92, 11.84
1956, 9, 0.7319, 1.426, 4.461, 18.35, 14.11, 10.08
1956, 10, 24.42, 33.47, 36.74, 10.85, 7.078, 3.452
1956, 11, 7.383, 17.69, 36.88, -0.9533, -4.252, -7.719
1956, 12, 13.99, 33.21, 61.13, -6.318, -9.085, -12.11
1957, 1, 65.89, 113.7, 183.3, -5.712, -8.588, -11.43
1957, 2, 29.48, 41.46, 50.12, -1.746, -4.313, -6.593
1957, 3, 31.33, 56.52, 74.11, 4.382, 0.5613, -3.282
1957, 4, 54.63, 86.71, 111.1, 7.567, 3.863, 0.03728
1957, 5, 56.81, 102, 145.6, 11.68, 7.773, 3.777
1957, 6, 26.75, 54.43, 61.12, 18.61, 14.28, 9.959
1957, 7, 26.11, 46.01, 49.26, 22.06, 17.72, 13.51
1957, 8, 97.97, 94.3, 66.66, 20.71, 16.65, 12.59
1957, 9, 6.284, 7.692, 9.979, 15.33, 11.31, 7.49
1957, 10, 80.82, 103.4, 115.1, 9.829, 6.413, 2.972
1957, 11, 39.64, 66.56, 92.58, 0.1943, -3.33, -7.077
1957, 12, 14.99, 32.92, 63.37, -2.933, -6.097, -9.517
