# Created by WEAP: 5/6/2021 11:59:43 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_WA_BPA_Mid Columbia (730,471 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (497,444 ha),  1000 - 2000 m (225,214 ha),  2000 - 3000 m (7,231 ha),  3000 - 4000 m (582 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 343.4, 403.8, 543.4, 542.2, -9.899, -13.5, -16.52, -17.23
1950, 2, 185.5, 219.4, 296.5, 282.2, -2.967, -6.025, -9.382, -10.08
1950, 3, 211.8, 261.5, 372.2, 358.5, 1.94, -1.718, -5.562, -6.234
1950, 4, 70.98, 89.51, 132.8, 128.5, 5.063, 1.388, -2.591, -3.335
1950, 5, 22.17, 23.86, 32.94, 29.89, 9.354, 5.986, 2.092, 1.513
1950, 6, 29.42, 46.48, 45.59, 41.85, 13.69, 10.33, 6.394, 5.777
1950, 7, 10.28, 17.57, 31.41, 30.33, 17.36, 14.29, 10.6, 10.1
1950, 8, 9.413, 10.22, 14.72, 14.49, 17.74, 14.6, 10.81, 10.21
1950, 9, 37.29, 39, 51.03, 46.7, 14.07, 10.76, 6.785, 6.149
1950, 10, 282.7, 300.5, 381.6, 382.4, 7.1, 3.76, -0.04695, -0.7136
1950, 11, 235.7, 293.5, 385.2, 375.7, 2.537, -1.057, -4.717, -5.414
1950, 12, 219.4, 226.9, 268.9, 263.7, 1.297, -1.94, -5.457, -6.232
1951, 1, 293.7, 318.4, 411.5, 401, -1.932, -5.589, -9.166, -9.885
1951, 2, 156.2, 183.7, 242.4, 234.6, -0.05286, -3.63, -7.477, -8.28
1951, 3, 146.2, 181.1, 252.9, 242.8, 1.19, -2.478, -6.233, -6.948
1951, 4, 29.35, 33.17, 42.99, 41.47, 7.833, 4.404, 0.5146, -0.2067
