# Created by WEAP: 5/6/2021 11:59:23 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: MT_NW_North East Columbia (1,084,196 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (235,264 ha),  1000 - 2000 m (836,259 ha),  2000 - 3000 m (12,673 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 180.3, 196.3, 267.4, -15.91, -18.66, -20.91
1950, 2, 90.78, 94.95, 136.7, -4.634, -6.591, -8.909
1950, 3, 126.7, 152.1, 210.6, -1.577, -3.703, -5.898
1950, 4, 36.94, 53.78, 67.28, 3.777, 1.753, -0.3521
1950, 5, 11.07, 13.73, 20.11, 8.127, 6.042, 4.109
1950, 6, 71.99, 80.09, 105.1, 12.69, 10.66, 8.683
1950, 7, 47.26, 48.69, 60.76, 16.56, 14.37, 12.44
1950, 8, 29.66, 33.26, 47.1, 16.15, 13.9, 11.96
1950, 9, 16.01, 18.77, 25, 11.68, 9.358, 7.61
1950, 10, 184.8, 182.2, 252.9, 4.96, 3.087, 0.7558
1950, 11, 103.6, 107.1, 139, -1.63, -3.675, -5.841
1950, 12, 110.5, 123.1, 170.2, -2.56, -4.648, -6.93
1951, 1, 135.8, 152.4, 210.6, -6.808, -9.439, -11.62
1951, 2, 105, 123.7, 180.3, -4.064, -6.38, -8.857
1951, 3, 75.1, 84.18, 114.2, -3.136, -5.399, -7.539
1951, 4, 38.76, 59.98, 74.42, 4.876, 2.617, 0.6412
1951, 5, 58.49, 73.61, 94.9, 9.566, 7.533, 5.488
1951, 6, 56.32, 64.82, 76.22, 11.91, 9.776, 7.962
1951, 7, 30.52, 36.64, 40.19, 16.89, 14.82, 12.89
1951, 8, 69.13, 81.08, 106.9, 15.19, 13, 11.14
1951, 9, 65.43, 66.97, 88.98, 10.31, 8.137, 6.013
1951, 10, 137.6, 137.5, 193.2, 4.194, 2.264, 0.01602
1951, 11, 78.87, 84.61, 111, -1.605, -3.719, -5.991
1951, 12, 127.4, 130.2, 179.6, -9.449, -11.93, -14.04
1952, 1, 100.7, 108.6, 162.4, -8.189, -10.49, -12.85
1952, 2, 34.8, 41.19, 54.4, -3.624, -5.523, -7.84
1952, 3, 31.61, 35.05, 48.32, -0.5776, -2.828, -5.023
1952, 4, 26.23, 30.6, 44.17, 6.44, 4.279, 2.123
1952, 5, 24.31, 29.63, 38.04, 9.996, 7.828, 5.717
1952, 6, 120.1, 132, 173.1, 12.7, 10.69, 8.58
1952, 7, 11.16, 14.15, 19.27, 15.93, 13.79, 11.8
1952, 8, 16.91, 19.66, 25.71, 15.86, 13.78, 11.74
1952, 9, 13.04, 14.7, 20.34, 12.52, 10.48, 8.332
1952, 10, 9.137, 9.186, 10.45, 6.358, 4.43, 2.21
1952, 11, 18.03, 16.09, 21.86, -2.65, -4.69, -6.982
1952, 12, 84.87, 78.35, 107.5, -3.781, -5.953, -8.211
1953, 1, 244.2, 270.3, 350, -0.4294, -2.455, -4.852
1953, 2, 59.39, 70.37, 101.3, -1.576, -3.847, -6.149
1953, 3, 39.62, 44.26, 61.43, 1.424, -0.6135, -2.792
1953, 4, 68.01, 85.13, 115.7, 4.172, 1.991, -0.08706
1953, 5, 50.4, 56.77, 71.33, 9.003, 6.976, 5.02
1953, 6, 66.49, 78.22, 104.4, 11.49, 9.613, 7.503
1953, 7, 3.321, 4.327, 6.862, 16.17, 14.19, 12.09
1953, 8, 50.49, 49.11, 69.88, 16.1, 14.25, 12.12
1953, 9, 17.53, 20.3, 26.2, 11.65, 9.727, 7.42
1953, 10, 21.22, 27.31, 38.32, 6.121, 4.176, 1.935
1953, 11, 81.66, 91.84, 117.5, 0.4581, -1.574, -3.845
1953, 12, 111.6, 116.1, 147.1, -1.941, -4.13, -6.408
1954, 1, 198.6, 224.9, 306.5, -8.197, -10.66, -13.05
1954, 2, 83.48, 97.66, 130.3, -1.842, -3.739, -6.092
1954, 3, 59.11, 66.6, 88.01, -2.349, -4.822, -6.882
1954, 4, 74.17, 82.75, 109.2, 3.218, 1.041, -1.115
1954, 5, 39.78, 48.66, 66.16, 9.457, 7.453, 5.402
1954, 6, 75.13, 82.71, 106.4, 11.11, 9.033, 6.948
1954, 7, 43.63, 52.5, 60, 15.44, 13.53, 11.39
1954, 8, 79.39, 87.2, 111.7, 14.3, 12.22, 10.11
1954, 9, 35.13, 41.82, 51.1, 10.29, 8.191, 6.087
1954, 10, 32.94, 39.49, 52.32, 3.151, 1.311, -0.8865
1954, 11, 64.64, 70.27, 93.26, 1.953, 0.02439, -2.248
1954, 12, 71.48, 75.13, 101.9, -3.902, -6.062, -8.237
1955, 1, 41.47, 50.28, 68.8, -4.957, -7.436, -9.79
1955, 2, 83.4, 99.51, 135.4, -6.155, -8.693, -10.93
1955, 3, 73.24, 92.65, 118.5, -4.213, -6.649, -8.802
1955, 4, 66.2, 74.67, 105, 2.44, 0.4618, -1.658
1955, 5, 77.86, 87.36, 115.9, 7.219, 5.144, 3.118
1955, 6, 72.44, 80.8, 105, 13.16, 11.15, 9.048
1955, 7, 58.04, 62.12, 79.02, 15.81, 13.94, 11.81
1955, 8, 0.3531, 0.9239, 1.566, 14.82, 13, 10.94
1955, 9, 71.6, 77.22, 100.3, 10.85, 8.822, 6.743
1955, 10, 123.2, 125.3, 166.3, 5.147, 3.325, 0.9716
1955, 11, 151.6, 175.9, 214.5, -6.016, -8.306, -10.5
1955, 12, 185, 206.9, 264.4, -7.229, -9.543, -11.79
1956, 1, 89.4, 102.2, 136.5, -5.957, -8.218, -10.39
1956, 2, 83.78, 98.11, 144.4, -7.281, -9.544, -11.86
1956, 3, 89.21, 97.74, 140.1, -1.294, -3.254, -5.572
1956, 4, 21.95, 30.32, 40.75, 5.707, 3.508, 1.475
1956, 5, 67.42, 74.98, 94.57, 10.82, 8.714, 6.719
1956, 6, 56.54, 63.16, 75.63, 12.47, 10.5, 8.341
1956, 7, 33.01, 37.26, 44.68, 17.09, 15.15, 13.09
1956, 8, 37.45, 38.47, 44.05, 15.51, 13.58, 11.6
1956, 9, 32, 30.65, 34.28, 11.41, 9.381, 7.333
1956, 10, 80.74, 78.56, 113.7, 4.768, 2.797, 0.6284
