# Created by WEAP: 5/6/2021 11:59:43 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_SCE_S_CoastalSLA (189,573 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (138,223 ha),  1000 - 2000 m (51,314 ha),  2000 - 3000 m (36 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 63.54, 61.96, 58.53, 8.198, 5.342, 4.39
1950, 2, 33.68, 34.1, 28.8, 12.96, 10.44, 9.642
1950, 3, 28.42, 33.98, 36.87, 13.56, 10.67, 9.989
1950, 4, 15.87, 20, 22.6, 16.98, 14.26, 13.71
1950, 5, 7.547, 9.43, 5.66, 17.18, 14.99, 14.46
1950, 6, 0.1355, 0.01257, 0, 21.07, 18.91, 18.31
1950, 7, 1.176, 8.815, 10.5, 25.62, 23.61, 23.18
1950, 8, 0.2426, 2.322, 3.9, 25.38, 23.94, 23.41
1950, 9, 4.213, 8.944, 4.8, 22.22, 19.74, 19
1950, 10, 0.5047, 0.4056, 0, 21.25, 18.95, 18.27
1950, 11, 30.08, 26.43, 23.06, 16.78, 14.3, 13.54
1950, 12, 0.5946, 1.345, 1.88, 14.93, 12.15, 10.62
1951, 1, 63.07, 66.12, 47.46, 10.39, 7.192, 6.174
1951, 2, 28.15, 30.84, 14.94, 11.13, 8.093, 7.155
1951, 3, 27.76, 26.65, 9.18, 13.23, 9.752, 9.138
1951, 4, 51.24, 67.74, 78.47, 14.88, 11.77, 11.26
1951, 5, 4.974, 5.975, 3.78, 18.23, 15.59, 15.17
1951, 6, 0.0002598, 0, 0, 21.14, 18.67, 18.18
1951, 7, 9.494, 51.98, 80.58, 26.22, 24.21, 23.76
1951, 8, 11.78, 16.31, 8.18, 25.43, 23.34, 22.79
1951, 9, 3.909, 3.3, 3.9, 24.9, 23.29, 22.32
1951, 10, 21.49, 25.32, 20.18, 19.08, 16.42, 15.56
1951, 11, 21.04, 21.02, 23, 14.01, 10.88, 9.811
1951, 12, 157.5, 186.5, 184, 9.791, 6.543, 5.276
1952, 1, 164.1, 135.1, 107.8, 8.778, 5.575, 4.456
1952, 2, 12.31, 12.54, 8.6, 10.81, 7.524, 6.474
1952, 3, 195.9, 204.2, 121.7, 9.236, 5.473, 4.776
1952, 4, 48.07, 56.55, 51.1, 14.66, 11.81, 11.05
1952, 5, 0, 0, 0, 19.82, 17.41, 16.83
1952, 6, 0.06826, 0.04982, 0, 19.65, 17.47, 16.91
1952, 7, 2.581, 8.364, 10.5, 25.65, 23.54, 22.98
1952, 8, 0.003269, 0.02176, 0, 26.57, 24.72, 23.97
1952, 9, 13.57, 20.28, 27.68, 24.86, 22.56, 21.76
1952, 10, 0, 0, 0, 21.49, 19.73, 18.87
1952, 11, 78.32, 87.33, 93.56, 11.98, 8.759, 7.798
1952, 12, 71.23, 77.31, 89.95, 9.878, 7.047, 6.139
1953, 1, 28.38, 34.91, 38.73, 12.99, 10.95, 9.603
1953, 2, 15.94, 20.94, 16.1, 11.06, 8.219, 7.275
1953, 3, 36.08, 45.94, 32.96, 12.04, 9.179, 8.255
1953, 4, 29.11, 40.38, 38.48, 13.39, 10.98, 10.31
1953, 5, 3.755, 4.158, 1.1, 14.73, 11.93, 11.47
1953, 6, 0.2373, 0.03063, 0, 19.8, 18.27, 17.75
1953, 7, 1.611, 3.157, 0, 25.92, 24.97, 24.46
1953, 8, 1.096, 1.075, 0, 23.91, 23.05, 22.47
1953, 9, 0.05089, 0.5931, 0, 23.21, 22.24, 21.56
1953, 10, 8.457, 6.123, 0, 18.23, 16.1, 15.32
1953, 11, 19.63, 20.6, 22.96, 14.87, 12.58, 11.71
1953, 12, 5.787, 9.233, 13, 11.39, 9.126, 8.077
1954, 1, 130, 151.9, 161.4, 10.23, 7.9, 6.823
1954, 2, 54.01, 68.3, 67.07, 13.93, 11.42, 10.64
1954, 3, 140.7, 205.4, 206.1, 10.61, 7.561, 6.799
1954, 4, 2.884, 2.479, 2.88, 16.25, 14.41, 13.51
1954, 5, 0.7865, 0.5951, 0.1, 18.47, 17.28, 16.66
1954, 6, 0.432, 0.7225, 1.2, 20.42, 19.3, 18.75
1954, 7, 8.201, 23.35, 18.3, 25.77, 24.57, 23.94
1954, 8, 0.2734, 0.5153, 0, 22.94, 21.45, 20.62
1954, 9, 0.9785, 4.463, 0, 22.53, 21.36, 20.44
1954, 10, 0, 0, 0, 18.21, 16.94, 15.95
1954, 11, 40.53, 29.89, 25.77, 15.35, 13.27, 12.17
1954, 12, 21.07, 17.49, 6.9, 10.88, 8.034, 6.972
1955, 1, 93.37, 93.8, 101.5, 7.965, 4.227, 3.117
1955, 2, 40.96, 46.82, 39.78, 9.439, 6.338, 5.164
1955, 3, 7.635, 9.055, 8.68, 12.7, 9.839, 8.737
1955, 4, 18.64, 19.98, 11.6, 13.33, 10.76, 9.882
1955, 5, 26.79, 19.6, 17.88, 16.39, 14.27, 13.89
1955, 6, 0.03678, 0.0932, 0, 20.19, 18.56, 18.09
1955, 7, 2.537, 15.52, 19.2, 23.18, 21.79, 21.27
