# Created by WEAP: 5/6/2021 11:59:21 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: WA_SEATAC_Cedar (129,609 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (129,026 ha),  1000 - 2000 m (583 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m

1950, 1, 213.6, 330.4, -4.014, -7.508
1950, 2, 192.3, 369.8, 3.877, -0.2066
1950, 3, 225.3, 451.7, 5.59, 1.79
1950, 4, 97.86, 274.6, 7.965, 4.536
1950, 5, 37.69, 106.7, 10.51, 7.672
1950, 6, 29.22, 77.7, 15.37, 11.88
1950, 7, 25.03, 40.24, 17.02, 14.54
1950, 8, 48.55, 113.5, 17.49, 15.04
1950, 9, 54.35, 114.8, 14.63, 11.8
1950, 10, 218, 407.3, 9.817, 6.369
1950, 11, 228.9, 439.6, 6.221, 2.666
1950, 12, 210.7, 398.2, 6.887, 2.927
1951, 1, 192.5, 359.7, 2.827, -1.169
1951, 2, 222.8, 428.6, 4.618, 0.7484
1951, 3, 96.46, 228.4, 4.303, 0.7371
1951, 4, 25.72, 51.11, 9.967, 7.246
1951, 5, 56.17, 126.3, 12.3, 8.91
1951, 6, 16.37, 35.44, 15.93, 12.75
1951, 7, 4.381, 3.165, 17.97, 14.85
1951, 8, 26.71, 40.39, 16.51, 13.29
1951, 9, 70.31, 140.5, 15.3, 12.82
1951, 10, 159.5, 294.5, 10.48, 7.255
1951, 11, 147.8, 345.2, 6.56, 3.215
1951, 12, 138.7, 293.7, 2.526, -1.099
1952, 1, 121.8, 201.7, 2.176, -2.062
1952, 2, 84.47, 177.9, 4.799, 0.9165
1952, 3, 98.53, 264, 5.795, 1.925
1952, 4, 50.39, 126.3, 9.501, 6.592
1952, 5, 33.75, 109.3, 12.21, 9.332
1952, 6, 69.37, 115, 13.28, 10.1
1952, 7, 19.18, 27.25, 17.33, 14.67
1952, 8, 18.45, 32.84, 17.45, 14.25
1952, 9, 13.41, 40.81, 15.67, 12.94
1952, 10, 34.04, 62.34, 12.5, 10.69
1952, 11, 36.69, 68.09, 5.129, 2.445
1952, 12, 127.8, 226.3, 4.946, 1.068
1953, 1, 362.3, 816.1, 6.778, 3.395
1953, 2, 83.25, 231.4, 5.251, 1.997
1953, 3, 115.8, 252.9, 6.508, 2.8
1953, 4, 79.72, 179.9, 8.61, 5.365
1953, 5, 83.5, 186.5, 12.15, 8.762
1953, 6, 80.55, 163.1, 13.4, 9.742
1953, 7, 22.37, 42.88, 17.12, 13.93
1953, 8, 39.62, 81.57, 17.37, 14.43
1953, 9, 70.88, 113.1, 15.19, 12.77
1953, 10, 137.7, 246.1, 11.45, 8.875
1953, 11, 188.2, 372.9, 8.3, 5.089
1953, 12, 163.4, 481.5, 5.538, 2.605
1954, 1, 241.7, 421.8, 2.047, -1.422
1954, 2, 156.5, 260.8, 5.769, 2.808
1954, 3, 71.04, 160.1, 5.243, 1.981
1954, 4, 91.96, 212, 7.869, 4.121
1954, 5, 49.88, 106.4, 12.04, 9.098
1954, 6, 85.91, 209.8, 13.23, 9.897
1954, 7, 48.16, 73.88, 15.14, 12.13
1954, 8, 50.15, 86.88, 15.51, 12.39
1954, 9, 60.59, 106.7, 14.39, 11.33
1954, 10, 36.11, 114.8, 10.21, 7.498
1954, 11, 192.8, 314.6, 9.228, 6.282
1954, 12, 153.9, 334.6, 4.821, 1.282
1955, 1, 77.31, 172.1, 3.633, 0.202
1955, 2, 111.5, 267.6, 3.39, -0.2191
1955, 3, 84.75, 283.7, 3.581, -0.3398
1955, 4, 102.6, 247.3, 6.927, 3.172
1955, 5, 74.59, 185.4, 10.36, 6.756
1955, 6, 62.51, 112.4, 14.17, 11.02
1955, 7, 66.98, 132.6, 15.24, 11.69
1955, 8, 6.098, 18.63, 15.75, 13.09
1955, 9, 44.97, 91.77, 13.79, 10.77
1955, 10, 180.6, 423.5, 10.25, 7.368
1955, 11, 223.4, 522.9, 3.187, -0.1581
1955, 12, 242.7, 416.3, 3.055, -0.483
1956, 1, 235.3, 359.5, 3.27, -0.4199
1956, 2, 90.29, 246.3, 1.473, -1.916
1956, 3, 158.5, 391.2, 4.792, 1.15
1956, 4, 26.87, 54.53, 9.418, 6.498
1956, 5, 30.34, 70.98, 13.62, 10.75
1956, 6, 97.6, 150.5, 13.62, 10.25
1956, 7, 7.831, 24.68, 17.8, 14.95
1956, 8, 23.14, 29.45, 17.01, 14.02
1956, 9, 70.83, 118.3, 14.43, 11.55
1956, 10, 163.6, 397.1, 9.709, 5.805
1956, 11, 61.44, 163.7, 5.785, 3.518
1956, 12, 140.3, 437.7, 4.718, 1.562
1957, 1, 89.86, 162, -0.003311, -3.578
1957, 2, 156.6, 239.2, 3.851, 0.3049
1957, 3, 166.7, 326.4, 6.761, 2.934
1957, 4, 74.95, 149.6, 9.889, 6.342
1957, 5, 44.15, 83.73, 14.28, 10.86
1957, 6, 55.98, 136.9, 15.52, 12.06
1957, 7, 23.69, 51.08, 15.99, 12.9
1957, 8, 32.57, 46.81, 16.23, 12.85
1957, 9, 19.95, 42.13, 16.71, 14.09
1957, 10, 114.5, 209.7, 10.32, 7.196
1957, 11, 101.5, 248.1, 6.208, 2.975
1957, 12, 162.8, 356.6, 6.162, 2.347
1958, 1, 223.7, 387.2, 6.041, 2.301
1958, 2, 165.4, 260.8, 8.614, 4.815
1958, 3, 63.66, 98.59, 6.746, 3.393
1958, 4, 120.9, 257.5, 9.64, 6.112
1958, 5, 23.68, 38.44, 15.36, 12.79
1958, 6, 31.58, 82.07, 17.59, 14.41
1958, 7, 0.01416, 0.22, 20.42, 17.99
1958, 8, 16.73, 44.38, 18.67, 16.18
1958, 9, 54.93, 126.1, 14.87, 11.72
1958, 10, 99.26, 217.6, 11.82, 9.362
1958, 11, 224.9, 602.9, 5.873, 2.767
1958, 12, 191.4, 430.7, 6.916, 3.651
1959, 1, 255.5, 442.1, 4.245, 0.3005
