# Created by WEAP: 5/6/2021 11:59:21 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_CEN_Mokelumne (71,579 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (43,348 ha),  1000 - 2000 m (27,759 ha),  2000 - 3000 m (472 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 283.8, 431.6, 398.8, 4.047, -0.4695, -3.206
1950, 2, 108.1, 157.8, 123.7, 8.866, 5.714, 3.748
1950, 3, 121, 212.8, 183.8, 9.488, 5.549, 3.259
1950, 4, 87.13, 145, 146, 14.01, 10, 8.078
1950, 5, 37.5, 68.5, 77.8, 16.91, 12.8, 10.61
1950, 6, 3.772, 14.75, 30.34, 19.76, 15.68, 13.01
1950, 7, 1.097, 1.807, 2.08, 25.02, 21.26, 19.67
1950, 8, 0.1082, 0.1161, 0.4, 24.2, 20.59, 18.87
1950, 9, 9.573, 10.52, 11.62, 20.3, 16.24, 14.33
1950, 10, 118.8, 191.2, 166.5, 16.62, 12.91, 11.1
1950, 11, 284.1, 479, 399.1, 12.66, 9.628, 8.023
1950, 12, 244, 382.8, 392.4, 8.774, 6.447, 4.593
1951, 1, 209.8, 267.2, 234.3, 6.17, 2.971, 0.629
1951, 2, 101.6, 125.3, 94.54, 7.909, 3.831, 1.474
1951, 3, 76.5, 131, 109.5, 9.641, 5.997, 4.029
1951, 4, 55.39, 83.73, 84.14, 13.3, 9.784, 7.834
1951, 5, 57, 87.56, 89.83, 16.61, 12.39, 10.38
1951, 6, 0, 0.03863, 0.4, 20.36, 16.82, 14.94
1951, 7, 0, 0, 0, 23.48, 20.08, 18.51
1951, 8, 0, 0.04829, 0.5, 23.08, 19.6, 17.99
1951, 9, 0.01158, 0, 0, 21.82, 18.89, 17.31
1951, 10, 65.04, 112, 107.4, 15.54, 11.49, 9.634
1951, 11, 125.3, 223.6, 211.5, 10.97, 6.979, 4.985
1951, 12, 251.9, 444.9, 431.8, 5.698, 2.014, -0.07629
1952, 1, 288.7, 434.8, 407.8, 5.069, 0.6299, -2.001
1952, 2, 119.9, 199.8, 159.3, 7.902, 3.936, 1.297
1952, 3, 170.7, 241.1, 219.1, 7.543, 2.968, 0.279
1952, 4, 56.76, 66.95, 69.5, 13.18, 9.222, 7.277
1952, 5, 11.04, 24.98, 38, 17.44, 13.26, 11.26
1952, 6, 12.56, 24.96, 29.9, 17.63, 13.54, 11.48
1952, 7, 1.168, 6.793, 10.72, 24.82, 21.07, 19.09
1952, 8, 0.01099, 0, 0, 23.39, 20.03, 18.58
1952, 9, 7.855, 14.01, 25.05, 22.2, 18.25, 16.44
1952, 10, 0.4879, 0.8998, 0.68, 18.33, 15.45, 13.96
1952, 11, 59.84, 93.6, 81.67, 9.888, 6.239, 4.32
1952, 12, 218, 329.2, 338.3, 6.655, 2.821, 0.36
1953, 1, 150.3, 227, 235.7, 8.717, 5.994, 3.746
1953, 2, 2.07, 3.84, 8, 8.594, 5.606, 3.79
1953, 3, 95.68, 170.2, 148.9, 9.548, 5.751, 3.575
1953, 4, 111.6, 145.2, 131, 12.38, 8.218, 5.994
1953, 5, 42.56, 92.92, 156.4, 13.47, 8.467, 5.796
1953, 6, 33.61, 46.77, 47.8, 17.71, 13.13, 10.83
1953, 7, 0.0568, 4.981, 21.95, 24.91, 20.78, 18.99
1953, 8, 0.0253, 1.263, 6.56, 21.42, 17.88, 15.94
1953, 9, 0.1105, 0.7941, 1.28, 22.33, 19.18, 17.51
1953, 10, 34.57, 53.51, 42.38, 15.81, 12.02, 10.26
1953, 11, 75.29, 109.1, 97.27, 11.28, 7.915, 5.97
1953, 12, 64.18, 81.69, 80.74, 7.672, 5.281, 3.886
1954, 1, 128.4, 208.3, 201.5, 6.746, 3.086, 0.9982
1954, 2, 89, 147.5, 138.6, 9.192, 7.691, 6.321
1954, 3, 161.6, 259.1, 234.9, 8.457, 4.388, 1.995
1954, 4, 66.94, 97.7, 97.46, 14.78, 10.79, 9.18
1954, 5, 19.89, 21.87, 18.27, 17.68, 14.06, 12.18
1954, 6, 33.23, 56.89, 59.2, 19.43, 14.79, 12.6
1954, 7, 0.01448, 0.06567, 0.68, 24.74, 21.01, 19.44
1954, 8, 0.01279, 0, 0, 21.3, 17.46, 15.62
1954, 9, 0, 0, 0, 19.72, 16.28, 14.47
1954, 10, 0.3911, 0, 0, 15.98, 12.71, 10.88
1954, 11, 72.65, 115.6, 115.2, 10.79, 8.94, 7.421
1954, 12, 198.5, 259.3, 256.2, 5.815, 3.707, 1.895
1955, 1, 162.4, 188.9, 181.9, 4.38, 1.185, -1.083
1955, 2, 85.53, 116.3, 87.73, 6.896, 3.039, 1.047
1955, 3, 18.3, 42.24, 48.13, 9.921, 5.942, 3.756
1955, 4, 122.8, 156.7, 129.7, 9.769, 5.276, 2.756
1955, 5, 26.61, 29.95, 35.61, 16.1, 11.71, 9.812
1955, 6, 0.2875, 0.7692, 2.3, 19.47, 15.59, 13.73
1955, 7, 0.02793, 0.09182, 0.2, 22.09, 18.07, 16.09
1955, 8, 0, 0.07726, 0.8, 24.41, 21.31, 19.93
1955, 9, 2.02, 4.331, 4.67, 21.45, 18.06, 16.46
1955, 10, 4.629, 2.198, 3.5, 16.66, 13.89, 12.61
1955, 11, 74.37, 127, 126.6, 9.784, 6.338, 4.475
1955, 12, 497.5, 808, 799, 8.102, 4.013, 1.425
1956, 1, 272.8, 389.1, 366.6, 7.47, 3.27, 0.7282
1956, 2, 74.86, 117.9, 95.62, 6.056, 2.231, -0.004655
1956, 3, 14.58, 27.49, 23.93, 10.1, 6.443, 4.463
1956, 4, 75.39, 112, 94.66, 12.36, 7.777, 5.551
1956, 5, 118.7, 152.7, 183.7, 16.15, 11.86, 9.506
1956, 6, 1.65, 4.835, 7.98, 20.64, 15.93, 13.81
1956, 7, 0.005796, 0.9333, 6.96, 23.66, 19.85, 17.93
1956, 8, 0, 0.03863, 0.4, 21.89, 18, 16.23
1956, 9, 8.136, 23.51, 28.62, 21.2, 17.61, 15.87
1956, 10, 74.89, 128.7, 136.1, 14.91, 10.5, 8.215
1956, 11, 0.4028, 1.368, 2.28, 11.1, 8.645, 7.759
1956, 12, 54.47, 76.82, 67.13, 6.652, 5.213, 4.115
1957, 1, 113.5, 175.8, 164.6, 4.727, 0.8407, -1.445
1957, 2, 128.6, 216.2, 179.2, 9.419, 5.595, 3.322
1957, 3, 148.5, 212.6, 202.4, 10.4, 6.067, 3.761
1957, 4, 63.1, 71.86, 71.24, 12.8, 8.556, 6.499
1957, 5, 148.2, 209.7, 216.1, 15.17, 10.56, 8.341
1957, 6, 4.08, 6.608, 11.78, 22.13, 17.71, 15.69
1957, 7, 0.1141, 0.5172, 2.08, 23.69, 19.53, 17.8
1957, 8, 0, 0, 0, 21.99, 18.34, 16.66
1957, 9, 6.172, 10.05, 12.9, 21.01, 17.5, 15.96
1957, 10, 39.74, 63.69, 45.53, 14.39, 9.883, 7.884
1957, 11, 40.96, 73.07, 68.49, 9.595, 6.034, 4.164
1957, 12, 118.4, 176.1, 178.3, 7.058, 5.409, 3.807
1958, 1, 195.7, 255.7, 227.3, 6.982, 4.691, 2.792
1958, 2, 247.4, 364.4, 281.2, 10.14, 5.543, 2.936
1958, 3, 243.1, 393.2, 342, 8.013, 3.133, 0.4926
1958, 4, 206, 250.6, 225.9, 12.04, 7.593, 5.477
1958, 5, 39.04, 56.15, 66.88, 17.73, 13.76, 11.58
1958, 6, 26.6, 53.98, 57.24, 19.42, 14.75, 12.14
1958, 7, 0.2861, 1.544, 10.33, 23.29, 19.36, 17.23
1958, 8, 0.1194, 0.5673, 3.28, 25.61, 22.09, 20.17
1958, 9, 4.873, 12.72, 20.24, 21.81, 18.18, 16.62
1958, 10, 1.899, 2.442, 5.8, 18.48, 15.5, 13.88
1958, 11, 19.28, 42.97, 45.7, 11.22, 7.998, 6.195
1958, 12, 36, 46.89, 52.28, 9.968, 8.536, 7.123
1959, 1, 191.1, 271.5, 263.2, 8.164, 5.033, 3.047
1959, 2, 166.7, 262.6, 208.6, 7.484, 3.052, 0.683
1959, 3, 35.91, 58.41, 49.47, 12.13, 8.329, 6.499
1959, 4, 39.83, 34.68, 25.75, 15.54, 11.88, 10.23
1959, 5, 10.74, 49.66, 102.5, 15.53, 10.76, 8.273
1959, 6, 0, 0, 0, 21.74, 17.6, 15.79
1959, 7, 0, 0.1412, 0.6, 25.97, 22.75, 21.08
1959, 8, 0.9332, 7.393, 9.18, 23.46, 20.13, 18.34
1959, 9, 53.75, 113.1, 118.6, 19.67, 15.89, 13.85
1959, 10, 0.153, 0.2723, 0.1, 17.64, 14.48, 12.71
