# Created by WEAP: 5/6/2021 11:59:25 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_W_S Frk McKenzie (55,445 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (14,163 ha),  1000 - 2000 m (41,282 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m
1956, 3, 254.6, 253.5, 1.058, -0.2116
1956, 4, 60.04, 63.69, 6.326, 4.967
1956, 5, 160.4, 168.9, 9.729, 8.401
1956, 6, 82.44, 82.21, 10.82, 9.587
1956, 7, 13.53, 17.47, 16.21, 15.12
1956, 8, 9.725, 12.33, 14.58, 13.43
1956, 9, 12.78, 13.25, 12.23, 11.06
1956, 10, 345.1, 332.1, 5.744, 4.56
1956, 11, 70.8, 71.54, 2.73, 1.54
1956, 12, 330.6, 329, 0.1248, -1.06
1957, 1, 114.8, 122.5, -4.26, -5.862
1957, 2, 220.2, 231.6, 1.388, -0.05263
1957, 3, 342.3, 355.6, 2.758, 1.372
1957, 4, 94.25, 96.53, 6.634, 5.004
1957, 5, 136, 141.9, 9.926, 8.543
1957, 6, 77.44, 72, 12.7, 11.7
1957, 7, 20.91, 22.52, 13.98, 12.85
1957, 8, 19.73, 19.48, 13.2, 11.95
1957, 9, 47.39, 55.46, 14.1, 12.77
1957, 10, 130, 122.8, 6.68, 5.387
1957, 11, 149.6, 154.6, 1.739, 0.3941
1957, 12, 621.5, 605.7, 0.6161, -0.5547
1958, 1, 289.6, 290.9, 1.041, -0.4608
1958, 2, 360.8, 370, 4.45, 2.924
1958, 3, 95.65, 101.2, 2.022, 0.5128
1958, 4, 191.2, 191.7, 5.385, 3.901
1958, 5, 84.05, 88.47, 12.39, 11.02
1958, 6, 150.2, 160.3, 13.97, 12.58
1958, 7, 7.988, 10.79, 17.49, 16.36
1958, 8, 9.239, 9.987, 17.14, 16.08
1958, 9, 48.62, 49, 12.13, 10.86
1958, 10, 88.76, 85.37, 8.994, 7.838
1958, 11, 345.5, 350.6, 3.655, 2.437
1958, 12, 217.1, 211.1, 3.065, 1.897
1959, 1, 300.3, 292.1, 1.405, 0.137
1959, 2, 180.4, 185.6, 0.8019, -0.5781
1959, 3, 208, 209.8, 3.61, 2.225
1959, 4, 68.32, 68.24, 7.065, 5.686
1959, 5, 123.2, 121.4, 8.238, 6.755
1959, 6, 79.07, 77.52, 12.89, 11.77
1959, 7, 17.27, 16.65, 16.17, 15.27
1959, 8, 0.8478, 3.77, 14.24, 13.14
1959, 9, 161.4, 166.7, 11.65, 10.22
1959, 10, 211.1, 195.1, 8.749, 7.44
1959, 11, 132, 130.1, 3.497, 2.294
1959, 12, 105.9, 104.6, 0.3881, -1.072
1960, 1, 138.7, 140, -1.246, -2.773
1960, 2, 245.1, 255.4, 1.4, -0.3349
1960, 3, 388.1, 401.9, 3.97, 2.543
1960, 4, 218.4, 216.4, 6.008, 4.542
1960, 5, 258.9, 256.4, 7.891, 6.54
1960, 6, 19.49, 17.61, 13.6, 12.43
1960, 7, 15.02, 21.66, 16.74, 15.87
1960, 8, 62.32, 59.37, 14.09, 12.99
1960, 9, 21.26, 20.64, 13.4, 12.18
1960, 10, 195.4, 179.1, 8.707, 7.341
1960, 11, 410.5, 418.5, 3.425, 1.789
1960, 12, 155.3, 153.6, 0.1129, -1.459
1961, 1, 153.1, 150.8, 1.596, 0.1278
1961, 2, 518.8, 536.2, 2.579, 1.108
1961, 3, 326.9, 335.7, 2.723, 1.207
1961, 4, 106.9, 108, 6.003, 4.571
1961, 5, 132.6, 133.6, 8.847, 7.354
1961, 6, 28.11, 30.53, 15.58, 14.35
1961, 7, 5.008, 4.776, 16.44, 15.33
1961, 8, 23.76, 25.4, 17.96, 16.75
1961, 9, 76.35, 77.25, 10.77, 9.355
1961, 10, 247.1, 237.3, 7.386, 5.973
1961, 11, 340.6, 348.5, 1.884, 0.4658
1961, 12, 355.8, 354.6, -0.5131, -2.012
1962, 1, 126.6, 124.8, -1.222, -2.863
1962, 2, 127.5, 132.2, 1.673, -0.04021
1962, 3, 288.3, 293.2, 2.882, 1.131
1962, 4, 172.2, 172.7, 8.183, 6.605
1962, 5, 143, 143.3, 7.906, 6.348
1962, 6, 31.11, 30.27, 12.17, 10.92
1962, 7, 0.1305, 0.1746, 15.37, 14.18
1962, 8, 43.66, 43.9, 14.82, 13.45
1962, 9, 71.12, 73.68, 14.26, 12.83
1962, 10, 229.1, 224.8, 7.77, 6.39
1962, 11, 300.4, 310.2, 4.086, 2.624
1962, 12, 142.1, 136.9, 1.058, -0.2755
1963, 1, 119.4, 122.8, -2.013, -3.468
1963, 2, 281.1, 293.1, 4.889, 3.369
1963, 3, 155.8, 157.2, 3.512, 1.97
1963, 4, 192.6, 197.3, 4.19, 2.727
1963, 5, 164.1, 166.2, 9.868, 8.441
1963, 6, 102.7, 100.5, 11.66, 10.32
1963, 7, 54.36, 58.44, 13.32, 12.06
1963, 8, 1.875, 2.316, 15.28, 13.99
1963, 9, 89.51, 91.86, 15.43, 14
1963, 10, 113.7, 107.2, 8.261, 6.953
1963, 11, 347.1, 358.5, 2.89, 1.474
1963, 12, 191.8, 186.6, 0.9674, -0.4899
1964, 1, 425.1, 423.4, -0.9578, -2.405
1964, 2, 87.99, 90.48, 0.5014, -1.087
1964, 3, 223.5, 231.7, 1.731, 0.02461
1964, 4, 102.3, 104, 4.484, 2.972
1964, 5, 62.11, 60.83, 7.314, 6.069
1964, 6, 94.03, 96.84, 11.4, 10.1
1964, 7, 22.99, 25.12, 15.32, 14.08
1964, 8, 19.59, 19.82, 14.41, 13
1964, 9, 46.83, 47.51, 11.39, 9.939
1964, 10, 62.98, 60.57, 9.437, 7.892
1964, 11, 371.8, 402.2, 1.058, -0.4115
1964, 12, 680.9, 712.2, -0.8003, -2.353
1965, 1, 434.9, 429.7, -0.6671, -1.824
1965, 2, 112.4, 117, 1.817, 0.2665
1965, 3, 63.61, 64.15, 4.029, 2.433
1965, 4, 139.3, 144.8, 6.84, 5.239
1965, 5, 91.97, 93.17, 7.674, 6.268
1965, 6, 21.71, 24.92, 12.19, 10.82
1965, 7, 6.17, 8.99, 16.17, 14.86
1965, 8, 55.75, 62.56, 15.72, 14.28
1965, 9, 3.088, 3.248, 10.97, 9.436
1965, 10, 91.47, 89.24, 9.396, 8.024
1965, 11, 261.2, 266.6, 3.58, 2.155
1965, 12, 206.8, 208.6, -1.796, -3.184
1966, 1, 421.5, 421.7, -1.35, -2.849
1966, 2, 124, 125.3, 0.4494, -1.291
1966, 3, 227.3, 231.1, 2.577, 0.8801
1966, 4, 57.5, 58.45, 6.7, 5.214
1966, 5, 34.02, 35.11, 10.06, 8.733
1966, 6, 46.6, 46.2, 12.57, 11.02
1966, 7, 44.53, 51.03, 14.49, 13.11
1966, 8, 6.381, 6.712, 15.03, 13.81
1966, 9, 42.93, 43.31, 13.32, 11.95
1966, 10, 185.4, 176.9, 7.336, 6.108
1966, 11, 299.2, 305, 3.302, 2.012
1966, 12, 279.3, 278.2, 0.3419, -1.073
1967, 1, 376.7, 380.5, 0.01228, -1.39
1967, 2, 122.9, 124.6, 1.388, -0.05341
1967, 3, 182.3, 188.2, 1.508, -0.08184
1967, 4, 120.9, 124.1, 2.598, 1.115
1967, 5, 72.84, 72.6, 8.938, 7.561
1967, 6, 38.32, 38.14, 14.01, 12.59
1967, 7, 0, 0, 16.19, 15.07
1967, 8, 0.453, 0.6724, 18.26, 17.02
1967, 9, 73.71, 75.27, 14.95, 13.58
1967, 10, 287.9, 275.2, 7.144, 5.821
1967, 11, 151, 153.3, 4.103, 2.643
1967, 12, 229, 228.3, -1.773, -3.273
1968, 1, 196.3, 198.4, -1.569, -3.037
1968, 2, 273.5, 286.1, 3.638, 1.968
1968, 3, 122.6, 123.6, 4.279, 2.73
1968, 4, 81.28, 82.19, 4.634, 3.113
1968, 5, 126.7, 126.8, 8.883, 7.385
1968, 6, 56.74, 57.25, 12.71, 11.36
1968, 7, 19.68, 20.4, 15.98, 15.04
1968, 8, 128.2, 127, 14.71, 13.22
1968, 9, 84.38, 85.68, 12.64, 11.29
1968, 10, 228.6, 217.7, 6.24, 4.876
1968, 11, 344.5, 352.1, 2.75, 1.216
1968, 12, 393.5, 396, -1.664, -3.153
1969, 1, 355.2, 356.8, -3.37, -4.838
1969, 2, 100.4, 105.4, -0.9356, -2.637
1969, 3, 133, 133.7, 2.253, 0.5473
1969, 4, 131.5, 131.5, 4.909, 3.412
1969, 5, 98.39, 100.1, 10.93, 9.436
1969, 6, 167.8, 171.2, 13.72, 12.38
1969, 7, 3.842, 7.002, 14.96, 13.74
1969, 8, 0.08328, 0.08576, 14.43, 13.21
1969, 9, 72.21, 74.34, 12.36, 11.04
1969, 10, 163.2, 156.5, 5.732, 4.199
1969, 11, 92.62, 93.77, 2.735, 1.482
1969, 12, 355.6, 356.2, 0.3325, -1.043
1970, 1, 523.1, 524.7, 0.1532, -1.395
1970, 2, 111.7, 117.7, 2.961, 1.35
1970, 3, 141.7, 147, 2.953, 1.422
1970, 4, 212, 213.2, 2.993, 1.429
1970, 5, 72.91, 71.39, 9.516, 8.026
1970, 6, 66.01, 66.95, 14.64, 13.32
1970, 7, 0.1391, 1.622, 16.2, 15.06
1970, 8, 0.2494, 0.3194, 15.51, 14.39
1970, 9, 91.2, 88.77, 10.1, 8.708
1970, 10, 207.4, 201.5, 6.216, 4.834
1970, 11, 324.5, 336.8, 2.663, 1.174
1970, 12, 260.9, 255.9, -2.062, -3.617
1971, 1, 408.2, 407.7, -2.442, -3.823
1971, 2, 238.7, 241.7, -0.1945, -1.68
1971, 3, 265.5, 273, -0.02828, -1.628
1971, 4, 102.7, 101, 4.096, 2.562
1971, 5, 107.5, 109.3, 8.93, 7.476
1971, 6, 79.44, 73.74, 10.67, 9.311
1971, 7, 9.176, 9.803, 16.25, 15.05
1971, 8, 47.36, 48, 17, 15.87
1971, 9, 120.1, 119.4, 10.4, 9.038
1971, 10, 144.1, 136.2, 5.179, 3.858
1971, 11, 318.3, 320.5, 1.431, 0.2007
1971, 12, 354.7, 350.8, -1.935, -3.359
1972, 1, 409.1, 404.9, -2.53, -3.931
1972, 2, 307.8, 319.6, 0.5985, -0.8318
1972, 3, 298.1, 305.2, 3.562, 2.197
1972, 4, 189.3, 188.6, 3.612, 2.172
1972, 5, 105.1, 103.9, 9.88, 8.498
1972, 6, 46.31, 45.72, 13.01, 11.83
1972, 7, 1.19, 1.491, 16.78, 15.62
1972, 8, 13.07, 13.18, 16.68, 15.41
1972, 9, 104, 102.3, 10.7, 9.312
1972, 10, 60.08, 62.22, 6.474, 5.121
1972, 11, 129.5, 119.3, 2.601, 1.215
1972, 12, 323.1, 320.2, -3.885, -5.48
1973, 1, 154.5, 156.3, -2.184, -3.873
1973, 2, 63.09, 63.6, 2.817, 1.03
1973, 3, 134.1, 127.5, 2.37, 0.7967
1973, 4, 96.64, 93.6, 5.923, 4.459
1973, 5, 70.99, 70.63, 10.54, 9.164
1973, 6, 83.4, 79.73, 12.72, 11.34
1973, 7, 3.366, 9.574, 15.3, 14.62
1973, 8, 13.04, 12.21, 14.52, 13.53
1973, 9, 120.9, 119.3, 12.8, 11.39
1973, 10, 151.9, 144.8, 6.466, 5.107
1973, 11, 478.4, 483.7, 0.04403, -1.225
1973, 12, 402.7, 392.9, 0.5108, -0.9201
1974, 1, 346.3, 346.3, -2.624, -4.32
1974, 2, 262.4, 267.7, -0.06829, -1.61
1974, 3, 287.8, 298.3, 2.502, 0.8306
1974, 4, 149.4, 146.8, 4.805, 3.297
1974, 5, 73.85, 70.9, 7.846, 6.416
1974, 6, 83.39, 76.35, 13.79, 12.56
1974, 7, 22.45, 30.26, 14.97, 13.71
1974, 8, 5.428, 5.039, 15.94, 14.69
1974, 9, 2.905, 2.49, 14.89, 13.5
1974, 10, 62.27, 55.71, 7.756, 6.512
1974, 11, 203, 197.3, 2.683, 1.454
1974, 12, 417.4, 401.6, -0.1708, -1.612
1975, 1, 304.2, 300.3, -0.6582, -2.134
1975, 2, 249.9, 259.4, -0.01111, -1.755
1975, 3, 272.9, 277.1, 1.415, -0.223
1975, 4, 98.96, 98.45, 2.802, 1.132
1975, 5, 83.32, 76.61, 8.951, 7.4
1975, 6, 48.22, 51.3, 11.79, 10.45
1975, 7, 28.75, 31.69, 16.09, 14.98
1975, 8, 62.48, 58.86, 13.79, 12.5
1975, 9, 0.1919, 0.3291, 14.13, 12.79
1975, 10, 272.2, 253.5, 6.882, 5.462
1975, 11, 291.6, 289.2, 0.8937, -0.5743
1975, 12, 314.9, 306.1, 0.02022, -1.351
1976, 1, 313.4, 300.4, -0.9257, -2.298
1976, 2, 243.9, 247, -0.4296, -1.89
1976, 3, 195.4, 193.9, 1.448, -0.07068
1976, 4, 120.5, 114.5, 4.351, 2.848
1976, 5, 59.46, 55.05, 9.53, 8.095
1976, 6, 24.98, 24.31, 10.77, 9.43
1976, 7, 41.14, 42.2, 15.25, 14.11
1976, 8, 108, 109.1, 14.06, 12.76
1976, 9, 24.1, 24.82, 13.33, 12.06
1976, 10, 94.12, 85.69, 7.735, 6.511
1976, 11, 57.63, 54.61, 3.873, 2.649
1976, 12, 53.57, 48.45, -2.004, -3.078
1977, 1, 54.58, 50.38, -2.35, -3.841
1977, 2, 104.4, 104, 2.892, 1.439
1977, 3, 229.1, 224.7, 1.776, 0.1859
1977, 4, 57.49, 54.81, 6.986, 5.594
1977, 5, 217.4, 207.5, 6.583, 5.162
1977, 6, 15.02, 17.04, 14.2, 13.04
1977, 7, 9.301, 10.24, 14.52, 13.54
1977, 8, 65.19, 65.48, 17.22, 16.11
1977, 9, 114.2, 116.4, 10.87, 9.555
1977, 10, 130, 119.7, 7.252, 6.043
1977, 11, 347.2, 350.7, 1.37, -0.0294
1977, 12, 460.5, 454.2, 1.402, -0.09835
1978, 1, 161.6, 157.2, 0.9732, -0.5829
1978, 2, 120.2, 125.6, 2.171, 0.5947
1978, 3, 61.07, 63.43, 5.657, 4.163
1978, 4, 173.3, 170.5, 5.179, 3.658
1978, 5, 120.1, 114.9, 7.828, 6.376
1978, 6, 81, 79.69, 13.52, 12.09
1978, 7, 33.98, 39.68, 15.98, 14.68
1978, 8, 87.81, 86.3, 14.82, 13.51
1978, 9, 117.3, 119.2, 10.11, 8.831
1978, 10, 22.61, 20.46, 8.843, 7.745
1978, 11, 193.3, 189.9, -0.2886, -1.741
1978, 12, 221.2, 209.1, -3.74, -5.113
1979, 1, 121, 126.1, -4.011, -5.623
1979, 2, 340.9, 343.5, -1.275, -2.525
1979, 3, 142.8, 143, 4.48, 2.946
1979, 4, 232, 226.9, 5.547, 4.032
1979, 5, 93.77, 91.81, 10.27, 8.905
1979, 6, 34.34, 31.57, 13.39, 12.05
1979, 7, 11.86, 12.05, 16.16, 14.9
1979, 8, 48.26, 49.63, 14.72, 13.47
1979, 9, 54.36, 52.39, 14.11, 12.8
1979, 10, 238.3, 226.9, 9.543, 8.132
1979, 11, 174.9, 177.4, 1.899, 0.3976
1979, 12, 184.1, 182.4, 0.6665, -0.7287
1980, 1, 317.3, 320.8, -1.544, -3.036
1980, 2, 142.8, 148.7, 2.669, 1.213
1980, 3, 193.9, 200.9, 2.521, 1.056
1980, 4, 144.2, 149, 5.981, 4.611
1980, 5, 91.15, 88.33, 7.953, 6.779
1980, 6, 91.49, 92.28, 10.41, 9.149
1980, 7, 5.362, 5.532, 15.61, 14.54
1980, 8, 4.545, 4.151, 13.54, 12.34
1980, 9, 52.28, 53.93, 12.05, 10.82
1980, 10, 70.63, 64.82, 8.059, 6.824
1980, 11, 269.7, 267.2, 3.107, 1.765
1980, 12, 387.8, 380.6, -0.03635, -1.276
1981, 1, 58, 58.14, 1.879, 0.4221
1981, 2, 221.7, 226.1, 1.655, 0.1821
1981, 3, 156.1, 152.5, 3.438, 2.045
1981, 4, 126.3, 121.6, 6.111, 4.684
1981, 5, 99.41, 100.7, 8.599, 7.19
1981, 6, 178.5, 171.1, 11.98, 10.72
1981, 7, 23.09, 25.49, 15.22, 13.95
1981, 8, 1.794, 1.414, 17.1, 15.97
1981, 9, 111.9, 110.4, 12.63, 11.4
1981, 10, 177.1, 161.1, 6.22, 4.999
1981, 11, 227.2, 234.5, 2.983, 1.733
1981, 12, 574.1, 565.1, 0.6883, -0.7717
1982, 1, 205.7, 204.8, -2.201, -3.798
1982, 2, 300.5, 308.7, 0.09102, -1.678
1982, 3, 151.5, 148.4, 2.721, 1.089
1982, 4, 173.7, 175, 4.266, 2.648
1982, 5, 22.51, 23.59, 8.981, 7.575
1982, 6, 109, 118.5, 13.63, 12.22
1982, 7, 28.05, 32.74, 15.06, 13.88
1982, 8, 33.02, 34.07, 15.51, 14.36
1982, 9, 124, 127, 11.23, 9.841
1982, 10, 245.8, 223.2, 6.876, 5.471
1982, 11, 195.4, 182, 1.282, -0.275
1982, 12, 340.6, 333.1, 0.08149, -1.666
1983, 1, 269.5, 254.9, 1.487, -0.1103
1983, 2, 349.3, 356.5, 2.37, 0.782
1983, 3, 324.4, 314.6, 4.051, 2.488
1983, 4, 103.9, 98.47, 5.669, 3.986
1983, 5, 129.5, 117.6, 10.49, 9.079
1983, 6, 117.9, 110, 11.95, 10.52
1983, 7, 95.6, 105.3, 13.9, 12.49
1983, 8, 48.67, 49.98, 15.83, 14.62
1983, 9, 20.01, 19.31, 11.73, 10.33
1983, 10, 83.18, 79.34, 7.729, 6.574
1983, 11, 363.5, 354.8, 2.864, 1.352
1983, 12, 408.7, 402.3, -2.467, -4.17
1984, 1, 158.1, 144.4, -0.7087, -2.123
1984, 2, 331.4, 333.9, 1.378, -0.2199
1984, 3, 280.1, 288.6, 4.504, 2.786
1984, 4, 211.2, 210.7, 4.272, 2.678
1984, 5, 182.6, 172.5, 8.273, 6.821
1984, 6, 183.8, 164.5, 11.08, 9.743
1984, 7, 2.348, 6.922, 15.83, 15.2
1984, 8, 7.071, 8.813, 15.13, 14.34
1984, 9, 57.41, 53.28, 11.4, 10.07
1984, 10, 264, 227.6, 5.592, 4.233
1984, 11, 494.7, 492, 1.4, -0.166
1984, 12, 209, 202.6, -2.227, -3.908
1985, 1, 19.94, 17.54, -1.364, -2.988
1985, 2, 169.2, 170.8, -0.5142, -2.131
1985, 3, 152.3, 149.8, 1.879, 0.308
1985, 4, 105.1, 102.7, 7.18, 5.771
1985, 5, 54.16, 54.66, 9.202, 7.815
1985, 6, 80.19, 72.19, 13.28, 11.97
1985, 7, 11.12, 12.91, 17.48, 16.37
1985, 8, 18.68, 20.57, 14.46, 13.16
1985, 9, 101.5, 101.2, 9.23, 7.945
1985, 10, 185.1, 170, 6.014, 4.711
1985, 11, 196.5, 189.8, -2.014, -3.542
1985, 12, 83.82, 89.05, -3.252, -4.755
1986, 1, 241.3, 236.9, 1.183, -0.3828
1986, 2, 443, 429.7, 1.351, -0.1434
1986, 3, 176.4, 167.2, 5.793, 4.25
1986, 4, 165.9, 150.6, 5.152, 3.794
1986, 5, 115, 103.5, 9.614, 8.192
1986, 6, 22.2, 21.5, 14.72, 13.48
1986, 7, 43.2, 46.13, 14.09, 12.76
1986, 8, 1.144, 1.295, 17.84, 16.55
1986, 9, 192.4, 178.7, 9.708, 8.321
1986, 10, 97.68, 89.39, 7.906, 6.577
1986, 11, 369.5, 341.4, 3.324, 1.972
1986, 12, 120.6, 110.5, -0.4258, -1.913
1987, 1, 226.8, 217.8, -1.654, -3.239
1987, 2, 166.6, 165.9, 1.811, 0.1631
1987, 3, 151.9, 143, 4.098, 2.555
1987, 4, 84.47, 77.95, 9.205, 7.741
1987, 5, 65.28, 66.06, 11.23, 9.816
1987, 6, 25.57, 24.93, 15.1, 13.73
1987, 7, 132.5, 147.5, 14.56, 13.33
1987, 8, 0.9249, 1.003, 16.07, 14.83
1987, 9, 10.27, 9.124, 13.33, 12.14
1987, 10, 5.555, 4.403, 8.979, 7.882
1987, 11, 165.6, 154.1, 2.999, 1.657
1987, 12, 368.8, 351, -1.26, -2.754
1988, 1, 309.5, 284.4, -1.655, -3.28
1988, 2, 116.4, 110, 1.538, 0.1222
1988, 3, 216.3, 201.2, 3.223, 1.835
1988, 4, 187.4, 179.5, 7.038, 5.553
1988, 5, 173, 157.1, 8.928, 7.44
1988, 6, 89.79, 88.39, 12.39, 11.1
1988, 7, 4.832, 4.484, 16.51, 15.37
1988, 8, 0.5161, 0.8937, 15.95, 14.83
1988, 9, 54.59, 50.45, 12.76, 11.49
1988, 10, 13.48, 11.54, 9.609, 8.724
1988, 11, 533.9, 518.8, 1.921, 0.533
1988, 12, 193, 185, -0.9788, -2.443
1989, 1, 284.9, 264.4, -1.578, -3.043
1989, 2, 111.7, 106.1, -3.123, -4.842
1989, 3, 365.1, 352.3, 2.544, 1.018
1989, 4, 143.9, 139.1, 8.471, 6.919
1989, 5, 109.3, 106.6, 9.075, 7.647
1989, 6, 37.48, 33.4, 13.77, 12.44
1989, 7, 32.77, 31.37, 14.62, 13.47
1989, 8, 89.47, 89.76, 14.5, 13.26
1989, 9, 27.19, 27.71, 12.74, 11.38
1989, 10, 118.7, 105.6, 6.575, 5.314
1989, 11, 199.7, 177.7, 2.491, 1.276
1989, 12, 80.75, 74.82, -1.173, -2.337
1990, 1, 397.1, 370.1, 0.3791, -0.9814
1990, 2, 237.7, 226.1, -1.491, -2.968
1990, 3, 118.7, 112.9, 3.92, 2.404
1990, 4, 208.4, 195.9, 8.392, 7.023
1990, 5, 130.7, 128.2, 8.529, 7.099
1990, 6, 102, 90.02, 12.47, 11.14
1990, 7, 24.97, 24.02, 16.93, 15.84
1990, 8, 72.2, 69.4, 16.46, 15.13
1990, 9, 19.01, 21.51, 14.34, 13.13
1990, 10, 221.2, 190.7, 5.858, 4.551
1990, 11, 272.5, 244.1, 2.07, 0.91
1990, 12, 155.6, 138, -4.721, -6.189
1991, 1, 169.2, 159.3, -2.24, -3.484
1991, 2, 173.5, 162, 3.973, 2.671
1991, 3, 245.7, 242.8, 2.376, 1
1991, 4, 216.7, 203.3, 4.59, 3.14
1991, 5, 191.6, 177.4, 7.221, 5.937
1991, 6, 56.93, 60.64, 11.36, 9.926
1991, 7, 17.6, 20.67, 17.05, 15.75
1991, 8, 41.03, 41.53, 16.53, 15.39
1991, 9, 0.1483, 0.1429, 14.42, 13.16
1991, 10, 146.7, 136.1, 7.519, 6.491
1991, 11, 394.5, 373.6, 3.233, 1.866
1991, 12, 183, 163.6, -0.06666, -1.46
1992, 1, 138.8, 127.7, 0.3775, -1.138
