# Created by WEAP: 5/6/2021 11:59:37 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: AZ_NW_Lwr Colo Abv Parker (2,504,592 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,460,242 ha),  1000 - 2000 m (1,037,245 ha),  2000 - 3000 m (7,105 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 4.903, 11.39, 12.29, 7.213, 3.236, 0.967
1950, 2, 9.04, 19.46, 20.71, 12.87, 8.354, 6.122
1950, 3, 10.53, 16.37, 20.74, 15.09, 9.826, 7.53
1950, 4, 0.5992, 2.125, 3.143, 20.64, 15.1, 12.72
1950, 5, 0.00465, 0.361, 0.6923, 22.43, 16.52, 14.08
1950, 6, 0.003608, 0.03071, 0.06286, 27.09, 21.44, 18.96
1950, 7, 38.75, 85.84, 112.1, 30.46, 24.68, 22.49
1950, 8, 7.369, 22.68, 23.12, 30.44, 24.39, 22.02
1950, 9, 12.72, 26.5, 27.39, 25.74, 20.01, 17.5
1950, 10, 3.873E-5, 0.5534, 1.501, 23.06, 17.99, 15.48
1950, 11, 1.185, 2.906, 4.903, 16.01, 11.6, 9.181
1950, 12, 0.2701, 0.9303, 1.671, 12.96, 8.953, 6.578
1951, 1, 28.66, 38.96, 43.67, 8.955, 4.682, 2.368
1951, 2, 4.233, 14.21, 18.63, 10.84, 6.278, 4.112
1951, 3, 3.239, 9.088, 12.71, 13.85, 8.496, 6.247
1951, 4, 24.74, 53.85, 55.25, 18.15, 12.64, 10.35
1951, 5, 17.1, 22.37, 27.42, 22.76, 16.84, 14.35
1951, 6, 0, 0, 0, 26.59, 20.53, 17.67
1951, 7, 18.62, 44.9, 50.82, 31.62, 25.8, 23.21
1951, 8, 115.2, 143.4, 140.5, 28.94, 23.17, 20.81
1951, 9, 7.396, 13.11, 11.99, 27.29, 21.58, 19.2
1951, 10, 29.31, 41.75, 58.78, 19.91, 14.59, 12.2
1951, 11, 18.48, 26.69, 35.82, 12.55, 7.762, 5.506
1951, 12, 34.28, 66.95, 94.05, 7.642, 3.054, 0.793
1952, 1, 30.82, 53.81, 62.96, 7.256, 2.891, 0.6929
1952, 2, 5.714, 10.74, 9.728, 10.05, 5.071, 2.77
1952, 3, 66.88, 97.61, 109.4, 10.28, 4.862, 2.803
1952, 4, 39.77, 48.71, 52.19, 17.77, 12.13, 9.911
1952, 5, 0.07744, 0.3038, 0.2293, 24.29, 18.2, 15.54
1952, 6, 19.26, 36.56, 35.5, 25.85, 20.02, 17.37
1952, 7, 18.33, 32.86, 43.63, 30.08, 24.14, 21.55
1952, 8, 15.44, 35.13, 38.26, 31.36, 25.07, 22.44
1952, 9, 14.94, 34.01, 30.36, 27.71, 21.94, 19.31
1952, 10, 0, 0, 0, 23.09, 17.8, 15.33
1952, 11, 29, 49.76, 54.4, 11.75, 6.852, 4.412
1952, 12, 31.38, 36.18, 45, 8.893, 4.465, 2.12
1953, 1, 3.573, 7.197, 7.794, 11.65, 7.281, 5.006
1953, 2, 12, 14.03, 13.95, 10.57, 5.885, 3.839
1953, 3, 5.408, 7.36, 10.06, 14.35, 9.12, 6.691
1953, 4, 10.21, 23.29, 29.69, 17.29, 11.8, 9.336
1953, 5, 0.7423, 3.26, 3.127, 19.1, 13.65, 11.19
1953, 6, 0.306, 0.4282, 1.591, 26.7, 21.13, 18.41
1953, 7, 39.15, 82.74, 110.1, 32.01, 26.05, 23.62
1953, 8, 28.9, 68.46, 88.91, 30.03, 24.01, 21.49
1953, 9, 1.453E-6, 0.0217, 0.06845, 27.8, 22.17, 19.27
1953, 10, 1.524, 3.537, 5.418, 20.28, 15.03, 12.26
1953, 11, 2.567, 9.774, 14.97, 14.77, 10.31, 7.77
1953, 12, 1.493, 3.303, 3.57, 8.838, 4.39, 2.004
1954, 1, 53.26, 77.42, 87.17, 9.104, 4.872, 2.373
1954, 2, 8.637, 22.45, 30.13, 14.74, 9.635, 7.288
1954, 3, 67.93, 91.7, 105.9, 12.5, 7.404, 5.209
1954, 4, 0.9107, 2.343, 3.595, 20.36, 14.81, 12.39
1954, 5, 1.736, 6.053, 7.747, 24.38, 18.61, 16.15
1954, 6, 4.672, 14.38, 28.02, 27.01, 21.16, 18.53
1954, 7, 23.89, 53.96, 76.88, 32.28, 26.27, 23.81
1954, 8, 13.29, 32.04, 22.27, 29.5, 23.56, 21.1
1954, 9, 5.784, 20.77, 24.79, 27.66, 21.67, 19.08
1954, 10, 0.843, 4.172, 3.452, 21.74, 16.48, 13.83
1954, 11, 3.384, 5.301, 6.185, 15.85, 11.17, 8.691
1954, 12, 5.47, 11.48, 14.74, 9.521, 5.053, 2.58
1955, 1, 52.53, 66.76, 69.74, 7.123, 2.214, -0.01957
1955, 2, 1.684, 8.292, 8.598, 8.565, 3.585, 1.343
1955, 3, 0.345, 0.8216, 1.303, 13.79, 8.47, 6.045
1955, 4, 5.674, 6.493, 10.77, 16.52, 11.01, 8.715
1955, 5, 0.2909, 2.149, 3.103, 21.7, 16.12, 13.85
1955, 6, 1.839, 16.28, 19.87, 27.04, 21.05, 18.49
1955, 7, 50.33, 93.73, 106.8, 29.47, 23.22, 20.82
1955, 8, 51.32, 90.73, 84.45, 29.77, 23.94, 21.7
1955, 9, 2.421E-6, 0.05021, 0.1861, 27.09, 21.22, 18.37
1955, 10, 1.691, 3.562, 4.985, 22.69, 17.3, 14.6
1955, 11, 5.855, 19.85, 27.57, 13.93, 9.282, 6.864
1955, 12, 3.805, 10.94, 12.47, 10.92, 6.569, 4.064
1956, 1, 5.181, 14.33, 18.78, 11.16, 6.833, 4.391
1956, 2, 1.792, 6.109, 9.181, 8.568, 3.561, 1.26
1956, 3, 0, 0.001029, 0.002719, 14.84, 9.751, 7.351
1956, 4, 1.878, 4.222, 6.632, 17.96, 12.27, 9.941
1956, 5, 2.979E-5, 0.3157, 0.1753, 23.58, 17.97, 15.4
1956, 6, 1.536, 7.985, 10.78, 28.74, 23.07, 20.31
1956, 7, 13.52, 45.44, 78.87, 30.86, 25, 22.58
1956, 8, 4.213, 13.93, 14.34, 29.6, 23.48, 20.78
1956, 9, 0.735, 1.307, 1.222, 28.93, 23.24, 20.34
1956, 10, 6.269, 14.5, 13.27, 19.85, 14.67, 12.06
1956, 11, 0, 0, 0, 13.11, 8.626, 6.099
1956, 12, 0.3698, 2.213, 2.931, 10.55, 5.811, 3.392
1957, 1, 39.32, 93.69, 123, 8.827, 4.279, 2.098
