# Created by WEAP: 5/6/2021 11:59:38 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CO_DEN_Boulder (255,527 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (123,618 ha),  2000 - 3000 m (91,800 ha),  3000 - 4000 m (39,961 ha),  4000 - 5000 m (148 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m

1950, 1, 16.24, 74.52, 135.9, 120.7, -2.408, -5.547, -9.898, -7.727
1950, 2, 3.479, 22.53, 45.35, 30, 3.278, -1.582, -7.222, -4.214
1950, 3, 6.999, 22.94, 52.56, 35.7, 3.188, -1.58, -6.287, -4.17
1950, 4, 58.89, 107.1, 136.8, 128.3, 8.503, 3.203, -1.237, 0.3145
1950, 5, 71.3, 96, 95.44, 99.89, 11.26, 6.185, 1.973, 3.064
1950, 6, 29.46, 25.96, 23.19, 26.34, 18.73, 13.11, 8.203, 9.617
1950, 7, 20.49, 35.2, 34.41, 41.06, 20.19, 14.53, 9.782, 11.07
1950, 8, 7.743, 19.28, 25.3, 26.11, 19.74, 14.21, 9.005, 10.34
1950, 9, 30.46, 40.04, 44.06, 53.99, 15.2, 9.822, 5.495, 6.775
1950, 10, 6.658, 10.14, 15.25, 11.97, 13.96, 9.405, 4.457, 6.072
1950, 11, 33.88, 93.58, 146.3, 168.9, 3.494, 0.02772, -4.05, -1.607
1950, 12, 5.149, 32.45, 72.15, 74.54, 1.812, -1.401, -6.442, -3.27
1951, 1, 17.06, 72.03, 118.8, 138.3, -2.367, -6.541, -11.05, -8.626
1951, 2, 15.97, 44.89, 74.56, 76.23, 0.4521, -3.386, -8.425, -6.067
1951, 3, 30.41, 66.41, 84.12, 73.47, 1.526, -3.098, -7.521, -5.344
1951, 4, 44.7, 87.57, 121.9, 99.76, 6.595, 1.622, -2.619, -0.8542
1951, 5, 58.71, 82.85, 99.72, 120.4, 13.4, 8.107, 3.563, 5.149
1951, 6, 47.24, 65.08, 72.95, 72.95, 15.39, 9.925, 5.472, 6.957
1951, 7, 29.05, 33.03, 34.54, 41.79, 21.94, 16.51, 11.64, 13.26
1951, 8, 106, 117.4, 81.49, 100.1, 20.6, 14.87, 9.996, 11.61
1951, 9, 19.66, 27.76, 35.21, 30.83, 15.67, 10.44, 5.661, 7.755
1951, 10, 64.98, 78.24, 82.53, 82.11, 9.046, 4.338, 0.01094, 2.145
1951, 11, 16.12, 36.41, 55.72, 43.85, 2.434, -1.916, -7.064, -4.443
1951, 12, 30.06, 116.8, 226.9, 289, -1.651, -5.793, -10.46, -7.674
1952, 1, 0.1294, 17.54, 62.15, 31.9, -0.7774, -4.673, -10.4, -7.231
1952, 2, 5.209, 20.27, 36.35, 26.27, 1.291, -3.862, -9.935, -7.006
1952, 3, 46.17, 81.97, 125.2, 126.1, 0.4654, -4.349, -9.375, -7.064
1952, 4, 51.15, 105.6, 121.2, 131.1, 8.804, 3.217, -1.608, -0.15
1952, 5, 96.62, 120.6, 96.67, 72.35, 13.51, 8.101, 3.651, 4.91
1952, 6, 18.01, 28.76, 42.13, 52.81, 21.38, 15.62, 10.12, 11.47
1952, 7, 12.3, 33.4, 52.43, 38.51, 22.01, 16.45, 11.27, 12.48
1952, 8, 45.5, 63.46, 62.55, 43.93, 21.17, 15.52, 10.52, 12.24
1952, 9, 8.331, 10.61, 15.31, 12.34, 17.65, 12.63, 7.528, 8.982
1952, 10, 7.033, 8.319, 6.774, 3.186, 11.22, 6.956, 2.125, 3.769
1952, 11, 29.55, 55.38, 73.28, 97.04, 0.206, -3.742, -8.282, -6.16
1952, 12, 4.066, 24.63, 57.29, 45.63, -0.6025, -4.187, -9.687, -6.534
1953, 1, 6.549, 35.62, 74.76, 64.21, 3.916, -0.4485, -5.909, -3.175
1953, 2, 14.73, 45.18, 63.83, 64.46, 0.1728, -4.579, -10.06, -7.468
1953, 3, 29.04, 42.78, 59.23, 65.41, 6.011, 0.615, -4.767, -2.535
1953, 4, 36.67, 69.6, 99.8, 93.89, 5.524, 0.6637, -3.824, -2.136
1953, 5, 67.01, 86.53, 98.4, 88.15, 11.58, 5.91, 1.382, 2.779
1953, 6, 21.8, 31.8, 38.75, 29.81, 20.43, 14.54, 9.388, 10.67
1953, 7, 63.64, 77.72, 85.77, 82.86, 22.64, 17.03, 12.18, 13.13
1953, 8, 24.04, 45.01, 54.81, 74.46, 20.96, 15.25, 10.12, 11.37
1953, 9, 1.704, 4.955, 8.258, 14.15, 18.35, 13.18, 7.789, 9.194
1953, 10, 8.181, 17.15, 25.35, 15.68, 11.76, 6.883, 1.952, 3.181
