# Created by WEAP: 5/6/2021 11:59:31 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_CEN_MF Upr San Jo (83,241 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (188 ha),  1000 - 2000 m (32,663 ha),  2000 - 3000 m (49,604 ha),  3000 - 4000 m (786 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 163.3, 180, 209.5, 231.8, -0.2982, -2.555, -5.36, -7.342
1950, 2, 112.2, 123.1, 131, 134.4, 5.464, 3.237, 0.4741, -1.496
1950, 3, 82.63, 88.31, 100.3, 106.8, 5.22, 3.056, 0.3295, -1.745
1950, 4, 68.29, 78.1, 86.53, 91.69, 9.519, 7.306, 4.553, 2.468
1950, 5, 23.88, 26.72, 29.17, 30.17, 12.14, 9.904, 7.168, 5.109
1950, 6, 0.2, 0.1787, 0.5171, 0.6126, 15.8, 13.59, 10.87, 8.792
1950, 7, 3.18, 4.09, 7.999, 10.73, 21.47, 19.17, 16.44, 14.41
1950, 8, 0.3, 0.3771, 0.836, 1.188, 20.68, 18.36, 15.63, 13.65
1950, 9, 6.7, 9.021, 12.4, 15.11, 16.15, 13.81, 11.1, 9.137
1950, 10, 76.19, 87.43, 101.7, 107, 13.45, 11.02, 8.349, 6.477
1950, 11, 252.5, 310.4, 376.4, 429.5, 9.757, 7.472, 4.765, 2.818
1950, 12, 208.5, 242, 275.9, 303.7, 7.613, 5.223, 2.418, 0.4888
1951, 1, 81.02, 103.4, 122.1, 134, 3.422, 1.193, -1.55, -3.512
1951, 2, 80.39, 86.47, 96.63, 106.5, 3.817, 1.539, -1.22, -3.225
1951, 3, 36.28, 41.74, 49.62, 53.99, 5.46, 3.207, 0.4889, -1.581
1951, 4, 84.46, 92.26, 103.6, 115.8, 9.001, 6.748, 4.04, 1.971
1951, 5, 23.58, 23.95, 26.55, 29.54, 12.31, 10.06, 7.328, 5.241
1951, 6, 7.68, 8.711, 11.93, 14.23, 17, 14.76, 12.01, 9.974
1951, 7, 0, 0, 0.001927, 0, 21.06, 18.64, 15.86, 13.89
1951, 8, 0, 0, 0.001404, 0, 19.92, 17.44, 14.67, 12.73
1951, 9, 0, 0, 0.00192, 0, 19.47, 17.03, 14.25, 12.32
1951, 10, 33.08, 39.11, 46.94, 51.71, 11.91, 9.525, 6.754, 4.83
1951, 11, 72.44, 95.86, 117.2, 131.6, 7.875, 5.28, 2.473, 0.6075
1951, 12, 307.1, 340.1, 376.6, 418.3, 1.766, -0.6557, -3.474, -5.384
1952, 1, 229.7, 258.3, 301.1, 347.8, 0.6056, -1.641, -4.457, -6.445
1952, 2, 88.82, 96.44, 108.1, 120.2, 3.067, 0.8068, -1.978, -4.014
1952, 3, 205.3, 221.2, 253.5, 279.8, 1.198, -1.135, -3.892, -5.921
1952, 4, 83.51, 91.55, 100.6, 110.3, 8.599, 6.342, 3.576, 1.508
1952, 5, 4.98, 5.565, 6.513, 7.301, 13.3, 11.01, 8.212, 6.131
1952, 6, 8.08, 7.551, 9.923, 12.9, 13.99, 11.78, 8.991, 6.937
1952, 7, 15.15, 14.07, 20.64, 24.8, 21.09, 18.83, 16.02, 13.99
1952, 8, 0.6, 0.5462, 0.7891, 1.214, 20.62, 18.28, 15.48, 13.5
1952, 9, 30.05, 32.99, 40.66, 48.35, 18.32, 15.95, 13.15, 11.17
1952, 10, 0.4, 1.373, 1.773, 1.522, 16.28, 13.89, 11.11, 9.236
1952, 11, 42.3, 54.21, 65.13, 72.49, 5.959, 3.611, 0.8428, -1.064
1952, 12, 190.1, 214.4, 234.6, 258.1, 2.901, 0.5769, -2.217, -4.126
1953, 1, 100, 119, 141.5, 160.2, 5.967, 3.712, 0.9893, -0.8895
1953, 2, 3.8, 4.204, 4.82, 5.008, 4.904, 2.672, 0.01513, -1.943
1953, 3, 61.51, 71.43, 82.68, 90.3, 5.248, 3.006, 0.3084, -1.708
1953, 4, 75.35, 87.82, 99.04, 108, 7.47, 5.201, 2.487, 0.4636
1953, 5, 84.64, 82.06, 87.59, 103, 7.778, 5.516, 2.785, 0.7323
1953, 6, 24.16, 25.05, 31.47, 37.89, 13.81, 11.48, 8.728, 6.748
1953, 7, 0.8, 0.8352, 2.849, 2.857, 22.03, 19.66, 16.83, 14.84
1953, 8, 0.1, 0.1227, 0.2242, 0.2869, 18.88, 16.48, 13.68, 11.73
1953, 9, 2.18, 1.853, 2.383, 3.12, 19.57, 17.2, 14.43, 12.49
1953, 10, 22.4, 22.92, 27.77, 32.61, 12.19, 9.806, 7.065, 5.145
1953, 11, 59.36, 69.39, 83.33, 97.09, 8.655, 6.254, 3.479, 1.556
1953, 12, 43.98, 45.73, 51.44, 58.77, 5.661, 3.341, 0.5988, -1.282
1954, 1, 125.8, 147, 172.7, 197.2, 4.036, 1.753, -0.9984, -2.95
1954, 2, 132.3, 160.3, 179.6, 190.1, 7.743, 5.48, 2.745, 0.7607
1954, 3, 180.3, 210.5, 244.5, 265.6, 3.155, 0.982, -1.737, -3.882
1954, 4, 44.88, 54.58, 60.98, 63.89, 10.52, 8.216, 5.543, 3.524
1954, 5, 16.57, 17.84, 17.47, 18.92, 14.6, 12.32, 9.593, 7.593
1954, 6, 37.46, 37.81, 46.47, 56.67, 15.33, 13.01, 10.3, 8.342
1954, 7, 0.8, 0.515, 0.608, 0.745, 21.99, 19.54, 16.77, 14.84
1954, 8, 0, 0, 0, 0, 18.54, 16.1, 13.36, 11.46
1954, 9, 0, 0, 0, 0, 17.39, 14.83, 12.05, 10.09
1954, 10, 0, 0, 0, 0, 13.77, 11.23, 8.462, 6.496
1954, 11, 92.4, 106.2, 127.3, 149.7, 10.29, 7.719, 4.929, 2.978
1954, 12, 117.5, 134.8, 151.8, 167.5, 5.057, 2.55, -0.2796, -2.219
1955, 1, 154.4, 165.7, 195, 230.5, 1.41, -1.076, -3.908, -5.87
1955, 2, 81.31, 89.29, 99.9, 109.1, 2.76, 0.4031, -2.38, -4.426
1955, 3, 15.44, 20.73, 24.31, 25.25, 5.169, 2.922, 0.1959, -1.941
1955, 4, 97.13, 116.8, 132.9, 142.8, 5.4, 3.101, 0.3674, -1.726
1955, 5, 65.75, 69.55, 72.37, 80.27, 11.28, 9.02, 6.288, 4.198
1955, 6, 1.1, 1.104, 1.231, 1.521, 15.82, 13.4, 10.71, 8.685
1955, 7, 0.1, 0.2624, 0.5302, 0.7104, 19.31, 16.98, 14.32, 12.28
1955, 8, 1.1, 1.047, 1.691, 2.561, 22.52, 20.11, 17.33, 15.3
1955, 9, 4.67, 4.114, 4.88, 6.182, 18.43, 15.97, 13.21, 11.19
1955, 10, 1, 1.324, 1.855, 2.224, 14.26, 11.9, 9.124, 7.011
1955, 11, 71.31, 81.28, 95.11, 106.5, 7.665, 5.295, 2.475, 0.458
1955, 12, 674.6, 739.5, 793.4, 839.8, 4.439, 2.063, -0.7794, -2.784
1956, 1, 217.1, 236.7, 266.7, 297.6, 3.764, 1.459, -1.371, -3.426
1956, 2, 67.75, 72.07, 76.8, 80.36, 1.859, -0.3443, -3.094, -5.23
1956, 3, 10.67, 9.629, 11.26, 13.4, 6.473, 4.281, 1.562, -0.5913
1956, 4, 129.2, 140.1, 148.7, 157.6, 7.289, 5.091, 2.361, 0.2338
1956, 5, 93.16, 105.9, 105.9, 108.6, 11.98, 9.73, 6.96, 4.888
1956, 6, 1.5, 2.969, 3.856, 3.537, 17.44, 15.07, 12.28, 10.25
1956, 7, 13.48, 11.95, 22.03, 30.6, 20.43, 18.08, 15.28, 13.25
1956, 8, 0, 0, 0.0008051, 0, 18.99, 16.52, 13.73, 11.75
1956, 9, 6.28, 8.02, 11.33, 13.06, 18.88, 16.33, 13.53, 11.58
1956, 10, 56.11, 63.55, 74.01, 77.93, 10.66, 8.283, 5.593, 3.666
1956, 11, 0, 0, 0.03292, 0.03255, 9.552, 7.15, 4.368, 2.544
1956, 12, 36.28, 39.89, 41.64, 42.64, 6.233, 3.919, 1.159, -0.6745
1957, 1, 125.8, 135.7, 156.1, 177.7, -0.11, -2.379, -5.124, -7.11
1957, 2, 111.3, 129.1, 142.8, 145, 5.771, 3.469, 0.7305, -1.219
1957, 3, 83.15, 90.18, 99.13, 102.6, 5.469, 3.282, 0.5708, -1.49
1957, 4, 72.72, 77.15, 81.93, 86.48, 7.839, 5.547, 2.849, 0.8255
1957, 5, 179.6, 191.7, 185.9, 180.4, 10.02, 7.754, 5.316, 3.883
1957, 6, 7.65, 6.982, 8.209, 8.735, 17.94, 15.68, 13.35, 12.06
1957, 7, 2.4, 1.957, 2.634, 4.174, 20.36, 17.82, 15.4, 14.12
1957, 8, 0, 0, 0, 0, 19.64, 17.27, 14.83, 13.59
1957, 9, 18.75, 20.47, 21.81, 21.55, 17.54, 15.12, 12.66, 11.38
1957, 10, 45.08, 47.02, 52.13, 54.08, 9.763, 7.518, 5.006, 3.602
1957, 11, 35.22, 42.29, 47.33, 49.77, 5.994, 3.741, 1.247, -0.07971
1957, 12, 178.6, 189.3, 192.4, 187.6, 5.745, 3.484, 0.8925, -0.5538
1958, 1, 126.6, 135, 146.1, 146.4, 4.575, 2.329, -0.1575, -1.554
1958, 2, 246.5, 266.3, 272, 256.9, 4.971, 2.763, 0.2632, -1.123
1958, 3, 276, 300.2, 313.7, 295.2, 1.7, -0.4901, -3.045, -4.662
1958, 4, 166.7, 194.6, 199.5, 181.1, 6.663, 4.495, 1.991, 0.46
1958, 5, 52.27, 49.91, 48.41, 51.48, 13.36, 11.16, 8.702, 7.369
1958, 6, 30.36, 26.43, 31.93, 39.08, 14.9, 12.64, 10.17, 8.903
1958, 7, 6.48, 6.725, 9.238, 9.145, 19.27, 17.14, 14.7, 13.4
1958, 8, 3.58, 4.043, 9.853, 18.25, 22.08, 19.57, 17.02, 15.74
1958, 9, 66.18, 66.71, 74.48, 80.83, 18.01, 15.49, 12.92, 11.63
1958, 10, 0.98, 1.182, 1.997, 3.045, 14.94, 12.43, 9.891, 8.679
1958, 11, 23.56, 26.63, 30.61, 33.36, 8.142, 5.708, 3.179, 1.998
1958, 12, 19.18, 20.27, 22.39, 23.99, 9.053, 6.8, 4.202, 2.92
1959, 1, 106.7, 123.9, 136.6, 131.9, 4.996, 2.726, 0.2126, -1.15
1959, 2, 271.5, 294.1, 309.3, 301.6, 2.378, 0.1323, -2.455, -4.098
1959, 3, 11.12, 13.21, 15.44, 15.28, 7.558, 5.235, 2.78, 1.477
1959, 4, 28.16, 37, 39.26, 33.14, 11.28, 8.974, 6.559, 5.26
1959, 5, 16.42, 18.38, 19.64, 20.3, 10.44, 8.203, 5.735, 4.376
1959, 6, 0, 0.05837, 0.2338, 0.4062, 18.14, 15.8, 13.45, 12.4
1959, 7, 0, 0.1689, 1.377, 3.733, 22.98, 20.47, 17.98, 16.67
1959, 8, 0.8, 0.7817, 1.271, 1.515, 20.08, 17.81, 15.39, 14.15
