# Created by WEAP: 5/6/2021 11:59:25 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_PDX_Oak Grove Frk Clackamas (50,826 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (30,123 ha),  1000 - 2000 m (20,703 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m

1950, 1, 437.9, 439, -5.798, -7.106
1950, 2, 332.4, 328.4, -0.9658, -2.478
1950, 3, 330.8, 330.6, 1.657, 0.2214
1950, 4, 127, 123.3, 4.615, 3.203
1950, 5, 68.01, 66.87, 7.761, 6.363
1950, 6, 107.8, 103.5, 11.36, 10.06
1950, 7, 25.34, 26.46, 14.62, 13.44
1950, 8, 25.83, 23.19, 15.65, 14.4
1950, 9, 67.67, 63.88, 12.25, 11.12
1950, 10, 415.7, 424.5, 6.748, 5.495
1950, 11, 405.4, 393, 2.731, 1.312
1950, 12, 306, 303.4, 3.216, 1.715
1951, 1, 497.6, 484.8, -0.9144, -2.311
1951, 2, 296.8, 304.6, 0.7176, -0.7136
1951, 3, 272.8, 265.2, 0.5545, -0.7669
1951, 4, 51.38, 50.64, 7.533, 6.174
1951, 5, 96.34, 94.02, 8.909, 7.586
1951, 6, 10.59, 11.37, 13.01, 11.76
1951, 7, 8.788, 7.433, 15.24, 13.88
1951, 8, 13.29, 13.19, 13.86, 12.67
1951, 9, 78.99, 74.9, 13.62, 12.48
1951, 10, 300.9, 314.5, 7.062, 5.764
1951, 11, 304.9, 310.1, 3.041, 1.649
1951, 12, 297.3, 300.9, -1.199, -2.569
1952, 1, 235.3, 233.8, -2.072, -3.554
1952, 2, 210.8, 217.4, 0.1983, -1.261
1952, 3, 210.4, 207.6, 1.959, 0.5207
1952, 4, 65.17, 64.86, 6.757, 5.482
1952, 5, 67.56, 75.28, 9.157, 7.842
1952, 6, 163, 166.5, 10.7, 9.344
1952, 7, 0.8624, 0.6096, 15.47, 14.3
1952, 8, 2.045, 1.781, 15.22, 14.04
1952, 9, 22.34, 22.14, 14.14, 13.1
1952, 10, 27.51, 25.44, 11.3, 10.44
1952, 11, 52.19, 52.74, 1.158, 0.125
1952, 12, 310, 308.5, 0.103, -1.338
1953, 1, 703.4, 713, 2.859, 1.408
1953, 2, 311.7, 335, 1.809, 0.5553
1953, 3, 225, 220.2, 2.659, 1.304
1953, 4, 114.9, 119.7, 5.566, 4.13
1953, 5, 169.9, 168.2, 7.746, 6.3
1953, 6, 78.75, 78.66, 10.09, 8.728
1953, 7, 3.711, 3.719, 14.74, 13.53
1953, 8, 63.1, 59.58, 14.77, 13.54
1953, 9, 51.89, 46.09, 13.44, 12.32
1953, 10, 86.27, 88.36, 8.25, 7.076
1953, 11, 373.4, 379.8, 4.683, 3.367
1953, 12, 431.7, 435.3, 1.55, 0.188
1954, 1, 465, 471.1, -0.8541, -2.287
1954, 2, 209.3, 219.1, 1.552, 0.3297
1954, 3, 147, 143.6, 2.084, 0.6727
1954, 4, 159.1, 160.2, 5.133, 3.764
1954, 5, 107.8, 109.6, 9.296, 7.966
1954, 6, 166.3, 165.8, 9.978, 8.651
1954, 7, 41.68, 43.02, 12.74, 11.55
1954, 8, 62.19, 53.44, 12.47, 11.14
1954, 9, 58.22, 56.27, 11.3, 10.12
1954, 10, 184.3, 189.1, 6.612, 5.299
1954, 11, 202.2, 200.9, 4.802, 3.561
1954, 12, 267.9, 262.5, 0.229, -1.145
1955, 1, 114.6, 119.4, -0.5509, -1.832
1955, 2, 194.2, 216, 0.3657, -0.9412
1955, 3, 303, 313.8, 0.4806, -0.997
1955, 4, 248.9, 243, 3.283, 1.854
1955, 5, 86.1, 93.11, 7.563, 6.265
1955, 6, 58.77, 55.65, 11.44, 10.18
1955, 7, 41.17, 41.59, 12.56, 11.31
1955, 8, 0, 0, 14.24, 13.13
1955, 9, 109.6, 106.4, 11.66, 10.53
1955, 10, 331.8, 334.5, 7.603, 6.465
1955, 11, 433.1, 444.4, 0.5569, -0.924
1955, 12, 493.5, 481, -0.2465, -1.727
1956, 1, 471.3, 452.9, -0.06484, -1.484
1956, 2, 261.1, 279, -1.957, -3.196
1956, 3, 296.8, 285.8, 1.552, 0.06031
1956, 4, 47.15, 48.07, 6.86, 5.457
1956, 5, 88.54, 89.67, 10.56, 9.276
1956, 6, 99.26, 100.5, 10.83, 9.529
1956, 7, 1.894, 1.538, 15.91, 14.76
1956, 8, 55.45, 56.6, 14.27, 13.09
1956, 9, 37.54, 34.39, 12.29, 11.19
1956, 10, 277.2, 277.1, 6.304, 5.164
1956, 11, 90.49, 90.15, 2.303, 1.235
1956, 12, 232.7, 244.5, 0.393, -0.6172
1957, 1, 146.3, 141.9, -4.232, -5.528
1957, 2, 238.1, 244.3, 0.6703, -0.7182
1957, 3, 389.6, 377.4, 3.199, 1.812
1957, 4, 130, 137, 6.639, 5.212
1957, 5, 113.8, 115.7, 10.42, 9.152
1957, 6, 81.64, 85.89, 12.53, 11.36
1957, 7, 13.74, 15.75, 14.01, 12.74
1957, 8, 20.1, 20.06, 13.2, 11.84
1957, 9, 32.78, 33.25, 14.56, 13.38
1957, 10, 157, 155.9, 7.262, 6.057
1957, 11, 192.2, 201.4, 2.364, 1.224
1957, 12, 538.6, 536.4, 1.478, 0.2121
1958, 1, 365.7, 360.5, 1.858, 0.5816
1958, 2, 286.6, 294.3, 4.57, 3.15
1958, 3, 90.69, 88.23, 2.925, 1.573
1958, 4, 263.5, 271.6, 6.151, 4.688
1958, 5, 48.11, 51.37, 12.59, 11.42
1958, 6, 116.2, 118.4, 14.2, 12.92
1958, 7, 3.154, 3.706, 17.39, 16.17
1958, 8, 3.893, 4.672, 16.78, 15.58
1958, 9, 72.38, 75.37, 12.73, 11.47
1958, 10, 103.6, 110, 9.202, 8.127
1958, 11, 454.8, 457.6, 3.477, 2.161
1958, 12, 290.8, 280.3, 3.193, 2.068
1959, 1, 428.4, 427.7, 0.7593, -0.6055
1959, 2, 217.4, 213, 1.049, -0.4137
1959, 3, 256.8, 255.4, 3.279, 1.885
1959, 4, 122.2, 121.5, 6.321, 4.98
1959, 5, 133.3, 130.5, 8.092, 6.668
1959, 6, 114.6, 109.9, 12.23, 10.92
1959, 7, 19.99, 20.5, 15.76, 14.54
1959, 8, 8.369, 8.461, 14.21, 12.94
1959, 9, 208.7, 206.5, 11.09, 9.837
1959, 10, 222.5, 222.4, 8.348, 7.246
1959, 11, 130, 134.8, 3.243, 2.194
1959, 12, 164, 156.3, 1.026, -0.1375
1960, 1, 165.3, 156.6, -1.978, -3.347
1960, 2, 296.4, 301.8, 1.393, -0.00567
1960, 3, 365.5, 354, 3.009, 1.682
1960, 4, 185.8, 181.7, 6.083, 4.651
1960, 5, 210.5, 208.6, 7.822, 6.419
1960, 6, 48.62, 46.24, 12.55, 11.24
1960, 7, 0.7306, 0.7951, 15.9, 14.69
1960, 8, 67.16, 69.88, 13.62, 12.32
1960, 9, 32.18, 28.31, 12.63, 11.55
1960, 10, 179, 182.7, 8.418, 7.325
1960, 11, 544, 547.7, 3.098, 1.757
1960, 12, 180.3, 176.4, 0.8782, -0.2316
1961, 1, 227.8, 227.7, 2.282, 1.013
1961, 2, 644.4, 647.4, 2.989, 1.55
1961, 3, 343.5, 336.3, 3.392, 1.956
1961, 4, 149.7, 144.8, 5.416, 4.07
1961, 5, 119.1, 110.4, 8.632, 7.248
1961, 6, 24.64, 24.86, 14.41, 13.23
1961, 7, 11.24, 10.39, 15.77, 14.51
1961, 8, 47.36, 49.97, 16.68, 15.54
1961, 9, 84.31, 84.16, 10.84, 9.524
1961, 10, 206.9, 209.4, 6.939, 5.78
1961, 11, 271.5, 272.2, 1.821, 0.7036
1961, 12, 366.5, 363.5, 0.2402, -1.074
1962, 1, 113.9, 116.9, -1.091, -2.193
1962, 2, 173.2, 171.4, 1.355, 0.1854
1962, 3, 308.7, 298.3, 1.697, 0.2718
1962, 4, 214.1, 213, 7.009, 5.755
1962, 5, 194.7, 189.7, 6.635, 5.182
1962, 6, 48.76, 49.68, 11.49, 10.21
1962, 7, 5.869, 5.458, 13.94, 12.73
1962, 8, 46.99, 46.52, 14.06, 12.84
1962, 9, 101, 99.02, 12.75, 11.69
1962, 10, 205.5, 209.7, 7.774, 6.745
1962, 11, 459.5, 456.6, 4.178, 2.993
1962, 12, 157.4, 156.7, 1.924, 0.8759
1963, 1, 124.3, 127.5, -2.668, -3.466
1963, 2, 271.1, 278.2, 4.848, 3.639
1963, 3, 270.7, 263, 3.167, 1.847
1963, 4, 171.4, 167.5, 4.415, 3.03
1963, 5, 151.1, 144.8, 9.37, 8.031
1963, 6, 112.2, 113.6, 11.04, 9.734
1963, 7, 76.38, 78.64, 12.6, 11.37
1963, 8, 31.57, 30.54, 14.19, 13.05
1963, 9, 68.33, 65.09, 14.28, 13.21
1963, 10, 127.3, 124.3, 8.497, 7.347
1963, 11, 389.1, 393.5, 3.651, 2.312
1963, 12, 189.1, 183, 1.01, -0.03351
1964, 1, 541.2, 531.8, 0.7117, -0.7593
1964, 2, 108.3, 109.9, 1.155, -0.004513
1964, 3, 226.7, 230.2, 2.464, 0.9739
1964, 4, 135.7, 139.7, 4.362, 2.926
1964, 5, 73.34, 72.03, 7.494, 6.055
1964, 6, 117.9, 113.3, 10.48, 9.121
1964, 7, 43.06, 42.83, 14.08, 12.78
1964, 8, 58.4, 58.26, 13.25, 11.96
1964, 9, 73.86, 72.34, 10.89, 9.68
1964, 10, 71.62, 70.26, 8.63, 7.497
1964, 11, 395, 397.1, 1.707, 0.521
1964, 12, 692.6, 694.4, -0.5934, -1.992
1965, 1, 430.7, 435, 0.4663, -0.7731
1965, 2, 162.2, 166.5, 1.863, 0.6198
1965, 3, 64.69, 62.81, 4.304, 2.865
