# Created by WEAP: 5/6/2021 11:59:21 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_CEN_Stanislaus (75,772 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (45,530 ha),  1000 - 2000 m (19,477 ha),  2000 - 3000 m (10,765 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 260.7, 364.5, 390.2, 3.89, -0.6629, -7.079
1950, 2, 107.6, 122, 110, 8.909, 5.157, -0.2827
1950, 3, 129.8, 168.3, 171, 9.151, 5.311, -0.02301
1950, 4, 82.79, 114.1, 108.2, 13.89, 9.889, 4.685
1950, 5, 31.78, 61.93, 76.38, 16.48, 12.47, 7.107
1950, 6, 2.96, 7.163, 9.523, 19.58, 15.67, 10.34
1950, 7, 1.11, 0.9415, 1.707, 25.21, 21.33, 16.33
1950, 8, 0.02631, 0.01008, 0, 24.27, 20.57, 15.72
1950, 9, 9.732, 7.108, 8.345, 20.14, 16.23, 11.28
1950, 10, 118.9, 154.4, 206.3, 16.56, 12.91, 7.973
1950, 11, 295.4, 407.3, 493.6, 12.77, 9.489, 4.276
1950, 12, 251.8, 377.7, 383.3, 9.194, 6.293, 1.099
1951, 1, 167.4, 210, 211.2, 6.055, 2.768, -2.604
1951, 2, 84.98, 94.52, 101.5, 7.516, 3.639, -1.763
1951, 3, 88.39, 108.1, 103.9, 9.331, 5.505, 0.1813
1951, 4, 57.24, 75.47, 67.28, 13.24, 9.493, 4.334
1951, 5, 51.17, 76.53, 81.45, 16.28, 12.25, 6.935
1951, 6, 0.5007, 3.981, 15.59, 20.49, 16.79, 11.84
1951, 7, 0, 0, 0, 23.72, 20.36, 15.76
1951, 8, 0, 0, 0, 23.26, 19.8, 15.16
1951, 9, 0, 0, 0, 22.1, 18.78, 14.17
1951, 10, 61.12, 79.06, 97.05, 15.06, 11.13, 6.069
1951, 11, 126.2, 169, 188.5, 10.79, 6.752, 1.314
1951, 12, 274.9, 444, 439.2, 5.438, 1.51, -4.207
1952, 1, 298.2, 403.8, 413, 4.606, 0.05233, -6.22
1952, 2, 111.7, 150.7, 156.1, 7.52, 3.114, -3.009
1952, 3, 182.6, 232.2, 259.7, 6.582, 1.928, -4.191
1952, 4, 70.15, 73.32, 65.44, 12.6, 8.687, 3.667
1952, 5, 12.05, 25.31, 31.83, 16.95, 12.96, 7.901
1952, 6, 5.659, 13.59, 19.26, 17.2, 13.3, 8.171
1952, 7, 3.755, 9.141, 28.78, 24.86, 20.98, 15.75
1952, 8, 0, 1.716, 12.48, 23.5, 19.85, 14.93
1952, 9, 5.263, 10.83, 30.38, 21.62, 17.88, 12.77
1952, 10, 2.597, 2.789, 4.814, 18.58, 15.14, 10.33
1952, 11, 70.12, 80.67, 82.28, 9.42, 5.884, 0.8613
1952, 12, 233.6, 338.5, 316.5, 6.328, 2.319, -3.619
1953, 1, 137.4, 189.2, 212.7, 8.48, 5.023, -0.6091
1953, 2, 0.6287, 2.476, 5.714, 8.302, 4.981, 0.1222
1953, 3, 103.4, 134.6, 127.4, 9.164, 5.316, -0.0278
1953, 4, 114.5, 132.4, 102, 11.87, 7.868, 2.712
1953, 5, 29.44, 77.36, 138.4, 12.53, 8.167, 2.713
1953, 6, 31.55, 47.66, 49.25, 17.04, 13.04, 8.064
1953, 7, 0.007694, 1.001, 7.607, 24.71, 20.88, 16.05
1953, 8, 0.03421, 0.6853, 2.796, 21.61, 18.02, 13.24
1953, 9, 0.1458, 0.6668, 2.275, 22.31, 18.98, 14.22
1953, 10, 34.2, 37.21, 42.68, 15.43, 11.77, 6.875
1953, 11, 74, 90.01, 101.9, 11.2, 7.655, 2.316
1953, 12, 57.93, 73.7, 67.7, 7.791, 4.928, -0.07133
1954, 1, 133.7, 205.8, 240, 6.291, 2.759, -2.661
1954, 2, 95.13, 131.3, 153.1, 9.83, 7.134, 2.018
1954, 3, 187.6, 248.7, 268.5, 7.811, 3.869, -1.557
1954, 4, 66.14, 86.45, 76.26, 14.19, 10.4, 5.602
1954, 5, 11.68, 16.41, 16.92, 17.45, 13.76, 8.715
1954, 6, 37.78, 60.15, 67.72, 18.77, 14.58, 9.355
1954, 7, 0, 0, 0, 24.59, 20.87, 15.91
1954, 8, 0, 0, 0, 21, 17.44, 12.71
1954, 9, 0, 0, 0, 19.46, 16.1, 11.37
1954, 10, 0.007859, 0, 0, 15.76, 12.57, 7.907
1954, 11, 79.77, 102.2, 113.1, 11.19, 8.706, 3.868
1954, 12, 176.4, 228.9, 208, 6.371, 3.403, -1.949
1955, 1, 174.5, 192.7, 195.3, 4.335, 0.779, -4.863
1955, 2, 83.9, 88.86, 88.96, 6.503, 2.538, -2.8
1955, 3, 15.53, 28.86, 35.61, 9.358, 5.505, 0.3319
1955, 4, 108, 127.6, 96.82, 9.204, 5.126, -0.2238
1955, 5, 37.08, 51.99, 64.82, 15.37, 11.2, 6.008
1955, 6, 0.2452, 3.207, 9.8, 19.06, 15.29, 10.39
1955, 7, 0, 0, 0, 21.7, 18.03, 13.17
1955, 8, 0, 0, 0, 24.58, 21.15, 16.43
1955, 9, 0.6578, 1.745, 2.874, 21.43, 17.84, 12.9
1955, 10, 1.94, 2.731, 6.751, 16.94, 13.77, 8.847
1955, 11, 85.15, 110.4, 123.4, 9.661, 6.216, 0.8776
1955, 12, 601.7, 878.2, 855.8, 7.697, 3.776, -2.107
1956, 1, 265.1, 354.2, 386.3, 6.933, 3.046, -2.467
1956, 2, 77.15, 92.34, 82.17, 5.726, 2.053, -3.135
1956, 3, 10.27, 13.8, 12.25, 9.917, 6.454, 1.474
1956, 4, 93.11, 116.2, 91.67, 11.47, 7.492, 2.264
