# Created by WEAP: 5/6/2021 11:59:27 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_N_Mid Fork American (36,581 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (22,613 ha),  2000 - 3000 m (13,967 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 419.1, 446.7, -2.85, -4.778
1950, 2, 133.3, 127.3, 1.898, -0.3967
1950, 3, 183.9, 217.6, 2.192, -0.3181
1950, 4, 124.8, 137.8, 6.272, 3.752
1950, 5, 74.75, 89.29, 9.45, 7.048
1950, 6, 15.91, 30.73, 12.81, 10.54
1950, 7, 0.7761, 2.041, 18.8, 16.48
1950, 8, 0.6656, 3.12, 17.95, 15.72
1950, 9, 14.96, 26.39, 13.99, 11.54
1950, 10, 181.5, 169.9, 10.7, 8.679
1950, 11, 489.9, 470.4, 7.231, 4.947
1950, 12, 377.3, 383.5, 4.591, 2.605
1951, 1, 274.5, 238.5, 0.1381, -1.993
1951, 2, 149.2, 135.5, 1.165, -0.9143
1951, 3, 123, 91.53, 2.983, 0.6174
1951, 4, 70.96, 91.54, 7.423, 5.213
1951, 5, 90.64, 91.39, 9.753, 7.504
1951, 6, 1.109, 3.53, 14.71, 12.57
1951, 7, 0, 0, 18.05, 16.18
1951, 8, 1.159, 3.957, 16.98, 14.7
1951, 9, 0.3562, 1.412, 16.3, 13.99
1951, 10, 154.3, 134.8, 8.78, 6.446
1951, 11, 198.3, 196.3, 4.607, 2.336
1951, 12, 423, 451.2, -0.545, -2.845
1952, 1, 411.4, 438.6, -2.542, -4.9
1952, 2, 219.1, 206.6, 0.2998, -2.07
1952, 3, 216.2, 275.1, -0.2127, -2.887
1952, 4, 47.81, 57.8, 7.087, 4.708
1952, 5, 26.3, 23.6, 10.86, 8.727
1952, 6, 37.43, 29.29, 11.66, 9.699
1952, 7, 10.49, 24.12, 18.74, 16.38
1952, 8, 0.4074, 2.154, 17.61, 15.45
1952, 9, 18.5, 25.79, 15.44, 13.15
1952, 10, 0.4328, 1.705, 13.07, 11
1952, 11, 85.25, 91.25, 3.286, 0.934
