# Created by WEAP: 5/6/2021 11:59:36 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_N_Lwr Middle Pit (61,139 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (17,330 ha),  1000 - 2000 m (43,205 ha),  2000 - 3000 m (603 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 182.1, 236.5, 197.5, -3.429, -4.823, -6.223
1950, 2, 110.6, 117.4, 98.01, 1.338, -0.01233, -1.264
1950, 3, 111, 150.2, 147.6, 3.685, 2.177, 0.3659
1950, 4, 33.32, 42.17, 55.21, 8.204, 6.745, 5.089
1950, 5, 24.61, 38.91, 55.67, 11.94, 10.55, 9.137
1950, 6, 15.63, 17.86, 27.76, 14.76, 13.32, 11.91
1950, 7, 3.947, 2.484, 2.862, 20.36, 19.07, 17.86
1950, 8, 0, 0, 0, 18.64, 17.39, 16.24
1950, 9, 22.31, 29.54, 37.43, 15.29, 13.92, 12.29
1950, 10, 167.2, 220.7, 187.6, 10, 8.617, 7.142
1950, 11, 103.1, 157.8, 170, 5.83, 4.591, 3.509
1950, 12, 136.5, 172, 149.5, 2.741, 1.697, 0.9239
1951, 1, 149.5, 195.5, 176, -0.06711, -1.397, -2.822
1951, 2, 105.8, 142.4, 141.3, 1.75, 0.3349, -1.357
1951, 3, 52.5, 70.75, 52.42, 3.508, 2.135, 0.5186
1951, 4, 35.88, 40.7, 36.84, 10.03, 8.589, 6.818
1951, 5, 25.06, 40.7, 51.72, 11.79, 10.34, 8.604
1951, 6, 0.08723, 0.3359, 2.282, 17, 15.69, 14.34
1951, 7, 0, 0, 0, 18.53, 17.29, 16.2
1951, 8, 6.741, 5.719, 6.076, 18.41, 17.13, 15.8
1951, 9, 0.2793, 0.4188, 1.176, 16.08, 14.88, 13.8
1951, 10, 74.14, 105.1, 103.6, 8.214, 6.992, 5.766
1951, 11, 129.7, 194.8, 178.7, 4.166, 2.923, 1.691
1951, 12, 281.8, 327, 280.3, -0.215, -1.482, -2.705
1952, 1, 187.5, 213.8, 218.9, -2.552, -3.756, -4.806
1952, 2, 132.1, 186.8, 183.4, 0.5461, -0.6565, -1.669
1952, 3, 111.3, 135.7, 156.7, 1.747, 0.332, -1.259
1952, 4, 16.21, 23.65, 26.3, 9.235, 7.782, 6.046
1952, 5, 44.52, 55.78, 52.47, 12.07, 10.8, 9.417
1952, 6, 48.63, 62.13, 78.38, 13.63, 12.23, 10.42
1952, 7, 14.31, 12.19, 13.8, 20.79, 19.57, 18.44
1952, 8, 0, 0.1687, 0.8895, 17.45, 16.32, 15.47
1952, 9, 14.03, 12.69, 18.5, 16.38, 15.18, 13.92
1952, 10, 8.851, 12.95, 13.44, 12.43, 11.41, 10.67
1952, 11, 59.58, 69.72, 69.77, 2.584, 1.505, 0.6011
1952, 12, 282.1, 360.1, 315.4, -0.07354, -1.277, -2.362
1953, 1, 187.5, 280, 305.9, 2.97, 1.746, 0.5932
1953, 2, 9.238, 12.87, 15.07, 2.986, 1.698, 0.2161
1953, 3, 96.21, 116.9, 115.9, 3.928, 2.547, 0.8479
1953, 4, 62.33, 84.2, 97.52, 6.879, 5.44, 3.708
1953, 5, 81.15, 124.2, 148.2, 8.442, 6.982, 5.046
1953, 6, 36.01, 63.49, 73.2, 12.66, 11.31, 9.751
1953, 7, 0, 0, 0, 18.58, 17.44, 16.49
1953, 8, 9.743, 15.3, 13.24, 16.59, 15.34, 13.98
1953, 9, 0.01985, 0.7197, 3.626, 16.82, 15.71, 14.63
1953, 10, 24.16, 33.05, 33.89, 9.076, 7.961, 6.894
1953, 11, 90.84, 150.6, 162.7, 5.593, 4.422, 3.199
1953, 12, 28.39, 51.15, 44.14, 1.618, 0.6969, -0.04177
1954, 1, 205.6, 289.8, 261.6, 0.9904, -0.3659, -1.996
1954, 2, 103.2, 119.6, 118.1, 4.417, 3.33, 2.281
1954, 3, 112, 144.9, 163.2, 3.666, 2.224, 0.3055
1954, 4, 60.62, 93.63, 93.03, 9.697, 8.341, 6.684
1954, 5, 2.346, 2.848, 3.45, 13.16, 11.88, 10.46
1954, 6, 37.3, 56.76, 73.02, 13.79, 12.44, 10.88
1954, 7, 0.283, 0.4783, 0.9191, 18.09, 16.84, 15.35
1954, 8, 21.02, 28.68, 21.56, 15.95, 14.69, 13.36
1954, 9, 9.752, 11.6, 16.4, 12.82, 11.74, 10.78
1954, 10, 14.29, 24.88, 19.97, 9.091, 7.977, 6.925
1954, 11, 107.7, 149.7, 149.5, 5.405, 4.367, 3.446
1954, 12, 139.5, 177.8, 159.3, -2.014, -2.852, -3.276
1955, 1, 47.63, 57.06, 54.1, -2.842, -3.873, -4.785
1955, 2, 36.24, 39.17, 44.93, -0.251, -1.474, -3.026
1955, 3, 32.01, 38.85, 50.65, 3.493, 2.094, 0.1824
1955, 4, 78.34, 110.1, 103.8, 5.044, 3.439, 1.046
1955, 5, 2.645, 4.426, 8.564, 11.22, 9.911, 8.303
1955, 6, 1.164, 1.807, 6.43, 15.31, 14.03, 12.59
1955, 7, 2.543, 3.313, 4.566, 16.36, 15.13, 13.73
1955, 8, 0, 0, 0, 17.9, 16.82, 15.83
1955, 9, 27.98, 32.63, 37.42, 14.08, 13.06, 12.18
1955, 10, 9.397, 14.41, 22.64, 9.945, 8.939, 8.084
1955, 11, 122.1, 160.9, 156.9, 2.932, 1.715, 0.4682
1955, 12, 363.6, 417.5, 365, 1.02, -0.2069, -1.589
1956, 1, 252.1, 317.7, 289.8, 1.046, -0.2837, -1.92
1956, 2, 177, 196.9, 165.9, -1.295, -2.529, -3.953
1956, 3, 29.43, 28.03, 33.16, 4.351, 2.853, 0.7542
1956, 4, 19.49, 23.14, 33.54, 7.963, 6.473, 4.322
1956, 5, 75.99, 105.3, 116.1, 11.8, 10.41, 8.554
1956, 6, 14.02, 22.35, 28.88, 15.08, 13.84, 12.46
1956, 7, 21.4, 20.49, 21.14, 19.51, 18.28, 16.78
1956, 8, 0.001784, 0.144, 0.5331, 16.97, 15.78, 14.48
1956, 9, 9.151, 10.35, 16.81, 14.36, 13.35, 12.16
1956, 10, 105, 146, 143.2, 8.332, 7.141, 5.707
1956, 11, 1.412, 3.497, 3.807, 3.808, 3.064, 2.647
1956, 12, 25.64, 26.2, 27.51, -0.0547, -0.673, -0.7232
1957, 1, 92.84, 112.1, 95.42, -3.931, -4.927, -5.879
1957, 2, 119.4, 153.8, 147.9, 2.233, 1.036, -0.3119
1957, 3, 97.3, 132.3, 142.4, 5.366, 3.856, 1.719
1957, 4, 51.87, 60.23, 58.71, 7.491, 6.162, 4.517
1957, 5, 70.77, 89.84, 112.8, 11.24, 9.803, 7.888
1957, 6, 18.86, 19.52, 17.6, 16.53, 15.36, 14.07
1957, 7, 0, 0.003338, 0.02704, 17.72, 16.52, 15.3
1957, 8, 0, 0, 0, 15.29, 14.2, 13.22
1957, 9, 60.77, 83.25, 97.13, 15.54, 14.58, 13.38
1957, 10, 80.37, 99.84, 109.2, 8.202, 6.872, 5.116
1957, 11, 65.31, 84.19, 97.57, 2.445, 1.43, 0.4587
1957, 12, 121.9, 139.7, 107.2, 1.66, 0.6684, -0.3541
1958, 1, 148.4, 182.5, 150.8, 0.7145, -0.3168, -1.495
1958, 2, 174.8, 236.1, 222, 4.507, 3.037, 0.946
1958, 3, 143.7, 167.1, 152.8, 2.217, 0.7124, -1.615
1958, 4, 59.74, 82.35, 88.32, 6.834, 5.394, 3.473
1958, 5, 42.65, 46.35, 53.52, 13.25, 11.87, 10.12
1958, 6, 84.93, 105.6, 128.5, 15.31, 13.89, 11.91
1958, 7, 25.85, 35.4, 60.56, 19.43, 18.13, 16.52
1958, 8, 5.227, 5.531, 6.111, 20.03, 18.91, 17.67
1958, 9, 14.59, 17.32, 17.93, 14.76, 13.72, 12.78
1958, 10, 19.43, 22.16, 22.14, 11.57, 10.55, 9.763
1958, 11, 25.21, 31.89, 49.26, 4.596, 3.561, 2.562
1958, 12, 68.95, 82.11, 77.99, 3.245, 2.409, 1.938
1959, 1, 184.7, 238.6, 200.7, 1.989, 0.9086, -0.2389
1959, 2, 147.5, 180, 167, 1.455, 0.1863, -1.505
1959, 3, 24.49, 43.19, 46.36, 5.326, 4.156, 2.79
1959, 4, 12.97, 21.08, 26.25, 9.468, 8.306, 7.072
1959, 5, 33.92, 33.93, 43.67, 9.879, 8.641, 7.005
1959, 6, 3.319, 4.21, 6.852, 16.57, 15.23, 13.42
1959, 7, 0, 0, 0.02704, 19.63, 18.33, 16.45
1959, 8, 0.7988, 1.197, 2.084, 17.34, 16.32, 15.14
1959, 9, 34.14, 52.67, 42.69, 13.36, 12.21, 10.82
1959, 10, 3.82, 5.373, 9.356, 10.56, 9.607, 8.658
1959, 11, 0.001784, 0.1124, 0.3623, 4.181, 3.661, 3.576
1959, 12, 40.74, 47.33, 46.87, -0.9036, -1.377, -1.33
1960, 1, 121.1, 152.6, 134.2, -1.917, -2.916, -4.053
