# Created by WEAP: 5/6/2021 11:59:44 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_S_Upr Salinas (652,904 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (645,349 ha),  1000 - 2000 m (7,556 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m

1950, 1, 90.92, 153.9, 5.13, 3.413
1950, 2, 80.92, 117.3, 9.105, 7.17
1950, 3, 46.16, 62.84, 9.959, 7.993
1950, 4, 40.05, 51.98, 12.9, 11.16
1950, 5, 3.867, 5.219, 13.89, 12.49
1950, 6, 0.007998, 0.127, 16.37, 14.68
1950, 7, 20.17, 11.06, 19.49, 18.13
1950, 8, 0.006322, 0.06586, 19.21, 17.41
1950, 9, 0.2728, 1.089, 17.55, 16.07
1950, 10, 36.43, 52.36, 15.08, 13.59
1950, 11, 63.1, 115.5, 12.89, 11.59
1950, 12, 62.35, 100.5, 9.538, 8.326
1951, 1, 67.52, 99.23, 6.994, 5.672
1951, 2, 35.95, 55, 7.834, 6.561
1951, 3, 12.93, 18.61, 9.565, 8.152
1951, 4, 32.17, 42.46, 11.52, 10.33
1951, 5, 6.667, 12.56, 14.58, 13.03
1951, 6, 0.01476, 0.08008, 16.41, 15.28
1951, 7, 0.001836, 0.007212, 19.13, 17.18
1951, 8, 0.06807, 0.08158, 18.61, 16.98
1951, 9, 0.5168, 0.813, 18.49, 16.59
1951, 10, 14.36, 23.12, 14.57, 13.18
1951, 11, 61.08, 87.69, 10.7, 9.358
1951, 12, 157.6, 250.7, 6.237, 4.84
1952, 1, 197, 312.2, 6.016, 4.418
1952, 2, 15.11, 31.54, 8.505, 7.125
1952, 3, 131.3, 181.9, 7.788, 6.179
1952, 4, 40.7, 45.71, 11.96, 10.5
1952, 5, 0.8245, 2.339, 15.47, 13.41
1952, 6, 0.5512, 1.926, 15.08, 13.21
1952, 7, 0.4999, 0.06848, 19.84, 17.81
1952, 8, 0, 0, 19.38, 16.97
1952, 9, 1.066, 2.039, 18.75, 16.5
1952, 10, 0.1509, 0.6251, 15.9, 13.74
1952, 11, 64.42, 88.61, 9.379, 7.871
1952, 12, 165, 250.1, 7.435, 5.963
1953, 1, 48.82, 88.71, 9.278, 7.813
1953, 2, 0.3165, 0.7127, 8.211, 6.748
1953, 3, 29.14, 44.92, 9.119, 7.502
1953, 4, 54.36, 73.98, 11.11, 9.377
1953, 5, 4.084, 10.25, 12.75, 10.89
1953, 6, 0.6874, 2.365, 15.8, 13.6
1953, 7, 0, 0, 20.56, 18.2
1953, 8, 0.02503, 0.1272, 18.28, 15.95
1953, 9, 0.004968, 0.02838, 18.52, 16.68
1953, 10, 0.4735, 2.271, 14.16, 12.63
1953, 11, 67.09, 85.45, 10.6, 9.338
1953, 12, 4.837, 13.49, 7.272, 6.342
1954, 1, 120.1, 166.6, 6.719, 5.258
1954, 2, 74.88, 112.2, 9.718, 8.464
1954, 3, 107.1, 142.7, 8.489, 6.924
1954, 4, 22.72, 35.02, 13.33, 11.65
1954, 5, 3.514, 5.214, 15.2, 13.38
1954, 6, 1.161, 3.449, 16.57, 14.48
1954, 7, 0.007015, 0.04931, 20.57, 17.61
1954, 8, 0, 0, 17.26, 15.61
1954, 9, 0, 0, 16.99, 15.01
1954, 10, 0, 0, 13.82, 12.43
1954, 11, 42.83, 69.47, 10.76, 9.538
1954, 12, 66.97, 108.5, 7.06, 5.78
1955, 1, 128.9, 196.2, 4.798, 3.427
1955, 2, 62.26, 74.85, 6.938, 5.474
1955, 3, 9.837, 8.147, 9.589, 8.077
1955, 4, 56.64, 88.68, 9.583, 7.928
1955, 5, 42.87, 39.96, 14, 12.23
1955, 6, 0.1952, 0.4813, 16.4, 14.42
1955, 7, 0, 0, 17.87, 15.68
1955, 8, 0.7964, 0.2124, 19.84, 17.43
1955, 9, 0, 0, 18.17, 16.09
1955, 10, 0.1571, 0.3524, 14.73, 13.12
1955, 11, 34.73, 55.02, 9.637, 8.343
1955, 12, 263.4, 407.9, 8.658, 7.117
1956, 1, 120.6, 171.2, 7.885, 6.282
1956, 2, 26.95, 51.32, 6.252, 4.657
1956, 3, 0.6399, 3.98, 9.816, 8.165
1956, 4, 63.1, 77.68, 11.48, 9.801
1956, 5, 30.88, 27.3, 14.24, 12.56
1956, 6, 0, 0, 18.51, 15.98
1956, 7, 0.1252, 0.173, 18.89, 16.8
1956, 8, 0, 0, 17.94, 15.83
1956, 9, 0.1627, 0.3868, 18.62, 16.61
1956, 10, 23.63, 26.82, 13.3, 11.66
1956, 11, 0.0492, 0.1734, 10.79, 9.881
1956, 12, 9.578, 12.07, 7.53, 6.596
1957, 1, 133.7, 180.6, 5.094, 3.624
1957, 2, 74.02, 118.2, 10.08, 8.512
1957, 3, 20.53, 32.57, 10.34, 8.775
1957, 4, 66.71, 87.99, 12.06, 10.35
1957, 5, 42.37, 59.85, 14.19, 12.4
1957, 6, 9.071, 7.963, 19.86, 17.13
1957, 7, 0.005507, 0.02163, 20.53, 17.93
1957, 8, 0.003568, 0.01442, 19.43, 16.61
1957, 9, 0.3924, 0.8229, 18.55, 16.54
1957, 10, 29.81, 43.67, 14.22, 12.7
1957, 11, 15.22, 25.84, 9.629, 8.319
1957, 12, 114.5, 154.2, 7.711, 6.603
1958, 1, 95.6, 137.4, 7.755, 6.398
1958, 2, 186.8, 256.3, 10.77, 9.023
1958, 3, 191.5, 240.9, 8.493, 6.924
1958, 4, 169.3, 228.7, 12.47, 10.63
1958, 5, 18.11, 22.41, 15.88, 13.99
1958, 6, 0.1108, 0.9926, 17.65, 15.5
1958, 7, 0, 0, 20.08, 17.55
1958, 8, 3.433, 1.501, 22.01, 19.51
1958, 9, 22.18, 20.01, 19.89, 17.72
1958, 10, 0.01799, 0.1737, 17.29, 15.2
1958, 11, 5.88, 13.71, 11.04, 9.696
1958, 12, 10.71, 12.96, 9.867, 8.773
1959, 1, 74.26, 150.9, 9.079, 7.609
1959, 2, 150.3, 210.4, 7.945, 6.383
1959, 3, 0.9132, 2.291, 12.17, 10.46
1959, 4, 10.49, 15.65, 14.35, 12.54
1959, 5, 1.428, 2.74, 14.03, 12.32
1959, 6, 0.01815, 0.3257, 18.84, 16.32
1959, 7, 0.04161, 0.008489, 21.68, 19.28
1959, 8, 0.03534, 0.09065, 20.33, 18.23
1959, 9, 15.39, 13.46, 18.17, 16.42
1959, 10, 0.0001035, 0, 16.85, 15.26
1959, 11, 0, 0, 11.73, 10.41
1959, 12, 12.18, 18.14, 8.075, 6.803
1960, 1, 92.82, 134.3, 6.284, 4.798
1960, 2, 127.1, 161.7, 8.339, 6.741
1960, 3, 25.51, 25.79, 11.35, 9.891
1960, 4, 46.67, 59.93, 12.58, 10.86
1960, 5, 1.848, 3.125, 15.16, 13.3
1960, 6, 0, 0, 19.89, 18.52
1960, 7, 0.03514, 0.006503, 21.81, 20.11
1960, 8, 0, 0, 20.3, 18.37
1960, 9, 0.03465, 0.3273, 18.95, 17.24
1960, 10, 4.941, 8.593, 14.13, 12.57
1960, 11, 101.6, 112.5, 9.278, 7.735
1960, 12, 42.95, 55.68, 6.797, 5.33
1961, 1, 59.98, 76.05, 7.56, 6.162
1961, 2, 12.25, 17.75, 9.591, 8.136
1961, 3, 30.84, 40.99, 9.899, 8.384
1961, 4, 9.196, 15.64, 13.35, 11.66
